Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
15;Chris Bosh;22.5;2005-06;21;TOR;70;70;1;2751;549;1087;549;1074;0;13;474;581;204;443;647;181;50;79;157;209;1572;0.505;0.511;0;0.816;0.585;0.505;F-C;boshch01
16;Yao Ming;22.3;2005-06;25;HOU;57;57;1;1949;467;900;467;899;0;1;337;395;148;433;581;85;30;94;147;195;1271;0.519;0.519;0;0.853;0.592;0.519;C;mingya01
17;Shawn Marion;21.8;2005-06;27;PHO;81;81;1;3263;716;1365;620;1075;96;290;241;298;249;710;959;143;160;137;125;223;1769;0.525;0.577;0.331;0.809;0.591;0.56;F;mariosh01
18;Kevin Garnett;21.8;2005-06;29;MIN;76;76;1;2957;626;1191;618;1161;8;30;396;489;214;752;966;308;104;107;180;206;1656;0.526;0.532;0.267;0.81;0.589;0.529;F-C;garneke01
19;Mike Bibby;21.1;2005-06;27;SAC;82;82;0;3167;597;1382;405;885;192;497;342;403;29;211;240;444;82;10;199;169;1728;0.432;0.458;0.386;0.849;0.554;0.501;G;bibbymi01
20;Antawn Jamison;20.5;2005-06;29;WAS;82;80;0;3288;660;1494;513;1121;147;373;217;297;167;598;765;158;90;12;137;189;1684;0.442;0.458;0.394;0.731;0.518;0.491;F;jamisan01
21;Pau Gasol;20.4;2005-06;25;MEM;80;80;1;3135;600;1194;597;1182;3;12;425;617;191;522;713;371;46;153;235;184;1628;0.503;0.505;0.25;0.689;0.555;0.504;C-F;gasolpa01
22;Mike James;20.3;2005-06;30;TOR;79;79;0;2925;576;1228;407;846;169;382;283;338;45;217;262;460;72;3;206;214;1604;0.469;0.481;0.442;0.837;0.583;0.538;G;jamesmi01
23;Chris Webber;20.2;2005-06;32;PHI;75;75;0;2893;617;1422;596;1345;21;77;263;348;184;557;741;256;103;62;182;219;1518;0.434;0.443;0.273;0.756;0.482;0.441;F-C;webbech01
24;Joe Johnson;20.2;2005-06;24;ATL;82;82;0;3340;632;1395;504;1035;128;360;261;330;98;237;335;536;103;31;267;187;1653;0.453;0.487;0.356;0.791;0.537;0.499;G-F;johnsjo02
25;Richard Hamilton;20.1;2005-06;27;DET;80;80;1;2825;649;1322;594;1202;55;120;256;303;84;172;256;275;52;16;173;207;1609;0.491;0.494;0.458;0.845;0.553;0.512;G-F;hamilri01
26;Rashard Lewis;20.1;2005-06;26;SEA;78;77;0;2876;538;1151;396;781;142;370;350;428;111;279;390;182;102;50;141;191;1568;0.467;0.507;0.384;0.818;0.585;0.529;F;lewisra02
27;Jermaine O'Neal;20.1;2005-06;27;IND;51;47;1;1802;380;805;377;795;3;10;261;368;102;374;476;133;27;117;151;177;1024;0.472;0.474;0.3;0.709;0.53;0.474;C-F;onealje01
28;Shaquille O'Neal;20;2005-06;33;MIA;59;58;1;1806;480;800;480;800;0;0;221;471;172;369;541;113;23;104;168;230;1181;0.6;0.6;;0.469;0.586;0.6;C;onealsh01
29;Richard Jefferson;19.5;2005-06;25;NJN;78;78;0;3059;495;1005;435;817;60;188;471;580;95;439;534;297;59;17;174;193;1521;0.493;0.532;0.319;0.812;0.603;0.522;F;jefferi01
30;Ricky Davis;19.4;2005-06;26;BOSMIN;78;78;0;3207;584;1304;511;1062;73;242;275;345;65;286;351;394;91;17;213;190;1516;0.448;0.481;0.302;0.797;0.521;0.476;G-F;davisri01
31;Wally Szczerbiak;19;2005-06;28;BOSMIN;72;71;0;2729;493;1012;391;757;102;255;278;310;77;236;313;213;40;19;136;150;1366;0.487;0.517;0.4;0.897;0.595;0.538;F;szczewa02
32;Tony Parker;18.9;2005-06;23;SAS;80;80;1;2715;623;1136;612;1100;11;36;253;358;38;223;261;460;83;4;249;161;1510;0.548;0.556;0.306;0.707;0.584;0.553;G;parketo01
33;Steve Nash;18.8;2005-06;31;PHO;79;79;1;2796;541;1056;391;714;150;342;257;279;47;286;333;826;61;12;276;120;1489;0.512;0.548;0.439;0.921;0.632;0.583;G;nashst01
34;Al Harrington;18.6;2005-06;25;ATL;76;76;0;2782;551;1220;485;1029;66;191;243;350;132;391;523;238;85;14;195;301;1411;0.452;0.471;0.346;0.694;0.513;0.479;F;harrial01
35;Tim Duncan;18.6;2005-06;29;SAS;80;80;1;2784;574;1185;572;1180;2;5;335;533;231;650;881;253;70;162;198;219;1485;0.484;0.485;0.4;0.629;0.523;0.485;F-C;duncati01
36;Chauncey Billups;18.5;2005-06;29;DET;81;81;1;2925;423;1012;239;587;184;425;465;520;41;211;252;699;71;8;170;160;1495;0.418;0.407;0.433;0.894;0.602;0.509;G;billuch01
37;Peja Stojaković;18.2;2005-06;28;INDSAC;71;71;0;2601;445;1018;283;614;162;404;238;260;79;336;415;136;45;10;103;171;1290;0.437;0.461;0.401;0.915;0.57;0.517;F;stojape01
38;Zach Randolph;18;2005-06;24;POR;74;71;0;2545;536;1229;520;1174;16;55;245;343;193;399;592;144;57;14;165;185;1333;0.436;0.443;0.291;0.714;0.483;0.443;F-C;randoza01
39;Mehmet Okur;18;2005-06;26;UTA;82;82;0;2945;519;1128;439;894;80;234;354;454;211;535;746;194;40;73;163;285;1472;0.46;0.491;0.342;0.78;0.554;0.496;C-F;okurme01
40;Baron Davis;17.9;2005-06;26;GSW;54;48;0;1971;335;861;233;537;102;324;195;289;45;191;236;480;89;14;159;165;967;0.389;0.434;0.315;0.675;0.489;0.448;G;davisba01
41;Corey Maggette;17.8;2005-06;26;LAC;32;13;0;943;167;375;143;304;24;71;212;256;28;141;169;66;19;4;78;95;570;0.445;0.47;0.338;0.828;0.584;0.477;F;maggeco01
42;Caron Butler;17.6;2005-06;25;WAS;75;54;0;2708;494;1086;453;966;41;120;289;332;114;352;466;186;127;18;175;238;1318;0.455;0.469;0.342;0.87;0.535;0.474;F;butleca01
43;Metta World Peace;17.6;2005-06;26;INDSAC;56;56;0;2207;350;867;272;614;78;253;206;305;75;211;286;203;122;41;131;164;984;0.404;0.443;0.308;0.675;0.491;0.449;F;artesro01
44;Sam Cassell;17.2;2005-06;36;LAC;78;75;0;2653;493;1112;423;922;70;190;289;335;40;247;287;491;74;11;175;225;1345;0.443;0.459;0.368;0.863;0.534;0.475;G;cassesa01
45;Jason Terry;17.1;2005-06;28;DAL;80;80;0;2798;516;1099;345;683;171;416;168;210;31;127;158;306;100;27;135;196;1371;0.47;0.505;0.411;0.8;0.575;0.547;G;terryja01
46;David West;17.1;2005-06;25;NOK;74;74;0;2526;530;1036;527;1025;3;11;199;236;168;380;548;92;61;64;105;214;1262;0.512;0.514;0.273;0.843;0.554;0.513;F-C;westda01
47;Ben Gordon;16.9;2005-06;22;CHI;80;47;0;2482;486;1152;320;770;166;382;211;268;43;176;219;240;75;5;180;238;1349;0.422;0.416;0.435;0.787;0.531;0.494;G;gordobe01
48;Morris Peterson;16.8;2005-06;28;TOR;82;77;0;3140;478;1096;301;648;177;448;241;294;65;316;381;190;104;15;126;223;1374;0.436;0.465;0.395;0.82;0.561;0.517;F;petermo01
49;Stephen Jackson;16.4;2005-06;27;IND;81;81;0;2910;472;1148;355;809;117;339;268;341;48;264;312;225;104;43;203;195;1329;0.411;0.439;0.345;0.786;0.512;0.462;F-G;jacksst02
50;Stephon Marbury;16.3;2005-06;28;NYK;60;60;0;2193;349;774;316;670;33;104;246;326;25;150;175;382;63;4;157;143;977;0.451;0.472;0.317;0.755;0.532;0.472;G;marbust01
51;Carlos Boozer;16.3;2005-06;24;UTA;33;19;0;1025;219;399;219;399;0;0;99;137;73;212;285;88;30;8;69;105;537;0.549;0.549;;0.723;0.585;0.549;F-C;boozeca01
52;Chris Paul;16.1;2005-06;20;NOK;78;78;0;2808;407;947;357;770;50;177;394;465;61;339;400;611;175;6;183;218;1258;0.43;0.464;0.282;0.847;0.546;0.456;G;paulch01
53;Kirk Hinrich;15.9;2005-06;25;CHI;81;81;0;2955;451;1078;325;737;126;341;256;314;29;259;288;514;94;21;188;251;1284;0.418;0.441;0.37;0.815;0.528;0.477;G;hinriki01
54;Dwight Howard;15.8;2005-06;20;ORL;82;81;0;3021;468;881;468;879;0;2;356;598;288;734;1022;125;65;115;217;277;1292;0.531;0.532;0;0.595;0.565;0.531;C;howardw01
55;Josh Howard;15.6;2005-06;25;DAL;59;58;0;1915;350;743;323;680;27;63;196;267;123;248;371;111;68;26;79;167;923;0.471;0.475;0.429;0.734;0.536;0.489;F-G;howarjo01
56;Zydrunas Ilgauskas;15.6;2005-06;30;CLE;78;78;0;2283;450;889;450;884;0;5;317;380;245;346;591;91;38;136;155;280;1217;0.506;0.509;0;0.834;0.576;0.506;C;ilgauzy01
57;Larry Hughes;15.5;2005-06;27;CLE;36;31;0;1281;192;469;164;393;28;76;146;193;26;135;161;131;53;21;99;117;558;0.409;0.417;0.368;0.756;0.504;0.439;G;hughela01
58;Andrei Kirilenko;15.3;2005-06;24;UTA;69;63;0;2604;336;730;300;613;36;117;346;495;161;391;552;299;102;220;203;162;1054;0.46;0.489;0.308;0.699;0.556;0.485;F;kirilan01
59;Gerald Wallace;15.2;2005-06;23;CHA;55;52;0;1895;317;589;303;539;14;50;188;306;123;289;412;96;138;115;99;150;836;0.538;0.562;0.28;0.614;0.578;0.55;F;wallage01
60;Grant Hill;15.1;2005-06;33;ORL;21;17;0;613;119;243;117;235;2;8;78;102;15;65;80;48;24;6;35;50;318;0.49;0.498;0.25;0.765;0.552;0.494;F-G;hillgr01
61;Rasheed Wallace;15.1;2005-06;31;DET;80;80;1;2780;459;1067;304;633;155;434;136;183;90;457;547;182;82;130;85;232;1209;0.43;0.48;0.357;0.743;0.527;0.503;F-C;wallara01
62;Manu Ginóbili;15.1;2005-06;28;SAS;65;56;0;1813;309;669;226;452;83;217;280;360;42;188;230;235;101;26;121;156;981;0.462;0.5;0.382;0.778;0.593;0.524;G;ginobma01
63;Brad Miller;15;2005-06;29;SAC;79;79;0;2923;434;877;400;789;34;88;280;338;122;493;615;374;61;62;180;234;1182;0.495;0.507;0.386;0.828;0.576;0.514;C-F;millebr01
64;Hedo Türkoğlu;14.9;2005-06;26;ORL;78;59;0;2615;398;877;284;594;114;283;255;296;70;263;333;216;70;21;130;234;1165;0.454;0.478;0.403;0.861;0.578;0.519;F;turkohe01
65;Lamar Odom;14.8;2005-06;26;LAL;80;80;0;3221;445;925;365;710;80;215;216;313;181;557;738;443;75;64;213;256;1186;0.481;0.514;0.372;0.69;0.558;0.524;F;odomla01
66;Cuttino Mobley;14.8;2005-06;30;LAC;79;74;0;2979;429;1008;346;763;83;245;229;273;50;291;341;238;93;36;145;208;1170;0.426;0.453;0.339;0.839;0.519;0.467;G;moblecu01
67;Raja Bell;14.7;2005-06;29;PHO;79;79;0;2959;425;930;228;484;197;446;115;146;44;209;253;207;76;22;89;248;1162;0.457;0.471;0.442;0.788;0.584;0.563;G;bellra01
68;Jameer Nelson;14.6;2005-06;23;ORL;62;33;0;1784;347;719;277;554;70;165;141;181;39;141;180;302;70;9;148;174;905;0.483;0.5;0.424;0.779;0.567;0.531;G;nelsoja01
69;Steve Francis;14.4;2005-06;28;NYKORL;70;60;0;2393;333;765;308;682;25;83;314;399;74;216;290;345;74;17;214;204;1005;0.435;0.452;0.301;0.787;0.534;0.452;G;francst01
70;Jamal Crawford;14.3;2005-06;25;NYK;79;27;0;2555;366;879;265;586;101;293;295;357;36;212;248;301;87;15;175;150;1128;0.416;0.452;0.345;0.826;0.544;0.474;G;crawfja01
71;Luol Deng;14.3;2005-06;20;CHI;78;56;0;2604;442;954;421;876;21;78;207;276;127;389;516;147;72;50;105;128;1112;0.463;0.481;0.269;0.75;0.517;0.474;F;denglu01
72;Tayshaun Prince;14.1;2005-06;25;DET;82;82;0;2898;455;999;391;816;64;183;182;238;104;242;346;186;62;39;91;96;1156;0.455;0.479;0.35;0.765;0.524;0.487;F;princta01
73;Troy Murphy;14;2005-06;25;GSW;74;74;0;2516;363;838;305;657;58;181;251;319;195;548;743;101;47;26;108;191;1035;0.433;0.464;0.32;0.787;0.529;0.468;F-C;murphtr01
74;Darius Miles;14;2005-06;24;POR;40;23;0;1286;235;510;233;500;2;10;87;163;24;158;182;73;42;39;99;100;559;0.461;0.466;0.2;0.534;0.48;0.463;F;milesda01
75;Andre Miller;13.7;2005-06;29;DEN;82;82;0;2937;404;872;399;845;5;27;313;424;92;259;351;674;106;18;256;213;1126;0.463;0.472;0.185;0.738;0.532;0.466;G;millean02
76;Mike Miller;13.7;2005-06;25;MEM;74;9;0;2268;354;760;216;421;138;339;168;210;42;355;397;200;52;27;140;173;1014;0.466;0.513;0.407;0.8;0.595;0.557;F-G;millemi01
77;Eddy Curry;13.6;2005-06;23;NYK;72;69;0;1865;336;597;336;597;0;0;307;486;145;287;432;19;28;56;179;239;979;0.563;0.563;;0.632;0.604;0.563;C;curryed01
78;Bonzi Wells;13.6;2005-06;29;SAC;52;41;0;1684;284;613;274;568;10;45;129;190;142;259;401;144;94;25;126;156;707;0.463;0.482;0.222;0.679;0.507;0.471;G-F;wellsbo01
79;Nenad Krstić;13.5;2005-06;22;NJN;80;80;0;2469;447;881;446;877;1;4;185;265;182;331;513;88;32;63;133;297;1080;0.507;0.509;0.25;0.698;0.541;0.508;C;krstine01
80;Bobby Simmons;13.4;2005-06;25;MIL;75;74;0;2538;366;808;261;558;105;250;165;200;91;242;333;172;86;21;123;254;1002;0.453;0.468;0.42;0.825;0.559;0.518;G-F;simmobo01
81;Boris Diaw;13.3;2005-06;23;PHO;81;70;0;2874;449;853;441;823;8;30;174;238;159;399;558;503;58;85;189;260;1080;0.526;0.536;0.267;0.731;0.564;0.531;F-C;diawbo01
82;Jason Kidd;13.3;2005-06;32;NJN;80;80;0;2975;366;905;227;510;139;395;194;244;86;494;580;672;150;29;192;157;1065;0.404;0.445;0.352;0.795;0.526;0.481;G;kiddja01
83;Derek Fisher;13.3;2005-06;31;GSW;82;36;0;2589;364;887;247;592;117;295;244;293;36;175;211;352;125;8;156;237;1089;0.41;0.417;0.397;0.833;0.536;0.476;G;fishede01
84;Emeka Okafor;13.2;2005-06;23;CHA;26;25;0;874;131;316;131;316;0;0;82;125;94;167;261;31;22;50;53;88;344;0.415;0.415;;0.656;0.464;0.415;C-F;okafoem01
85;Leandro Barbosa;13.1;2005-06;23;PHO;57;11;0;1592;273;567;186;371;87;196;111;147;31;119;150;158;48;6;89;145;744;0.481;0.501;0.444;0.755;0.589;0.558;G;barbole01
86;Jerry Stackhouse;13;2005-06;31;DAL;55;11;0;1525;242;603;206;473;36;130;195;221;32;121;153;160;37;10;121;96;715;0.401;0.436;0.277;0.882;0.511;0.431;G-F;stackje01
87;Charlie Villanueva;13;2005-06;21;TOR;81;36;0;2361;435;940;365;726;70;214;113;160;181;340;521;88;60;63;99;247;1053;0.463;0.503;0.327;0.706;0.521;0.5;F;villach01
88;Andrés Nocioni;13;2005-06;26;CHI;82;43;0;2239;383;831;290;593;93;238;204;242;89;411;500;117;40;52;120;252;1063;0.461;0.489;0.391;0.843;0.567;0.517;F;nocioan01
89;Kenyon Martin;12.9;2005-06;28;DEN;56;49;0;1546;297;600;292;578;5;22;121;170;93;260;353;79;43;52;72;171;720;0.495;0.505;0.227;0.712;0.533;0.499;F;martike01
90;Marcus Camby;12.8;2005-06;31;DEN;56;54;0;1857;302;649;301;638;1;11;111;156;132;536;668;115;79;184;92;158;716;0.465;0.472;0.091;0.712;0.499;0.466;C-F;cambyma01
91;Brevin Knight;12.6;2005-06;30;CHA;69;67;0;2351;308;772;305;759;3;13;252;314;35;188;223;610;157;4;164;202;871;0.399;0.402;0.231;0.803;0.478;0.401;G;knighbr01
92;Earl Boykins;12.6;2005-06;29;DEN;60;0;0;1542;271;661;209;482;62;179;152;174;21;60;81;230;48;4;83;73;756;0.41;0.434;0.346;0.874;0.513;0.457;G;boykiea01
93;Matt Harpring;12.5;2005-06;29;UTA;71;32;0;1944;322;678;308;639;14;39;227;313;158;210;368;98;59;14;109;202;885;0.475;0.482;0.359;0.725;0.542;0.485;F;harprma01
94;Primož Brezec;12.4;2005-06;26;CHA;79;79;0;2165;409;791;409;789;0;2;164;224;181;259;440;45;19;32;85;227;982;0.517;0.518;0;0.732;0.552;0.517;C;brezepr01
95;Jason Williams;12.3;2005-06;30;MIA;59;56;0;1874;268;606;161;318;107;288;85;98;6;133;139;287;53;5;100;101;728;0.442;0.506;0.372;0.867;0.561;0.531;G;willija02
96;Channing Frye;12.3;2005-06;22;NYK;65;14;0;1572;305;640;302;631;3;9;189;229;138;236;374;53;30;47;97;200;802;0.477;0.479;0.333;0.825;0.541;0.479;C-F;fryech01
97;Shareef Abdur-Rahim;12.3;2005-06;29;SAC;72;30;0;1961;332;632;327;610;5;22;218;278;106;251;357;149;48;42;108;227;887;0.525;0.536;0.227;0.784;0.588;0.529;F;abdursh01
98;Jalen Rose;12.3;2005-06;33;NYKTOR;72;45;0;1983;290;685;231;513;59;172;248;318;28;183;211;181;30;13;115;156;887;0.423;0.45;0.343;0.78;0.538;0.466;G-F;roseja01
99;Juan Dixon;12.3;2005-06;27;POR;76;42;0;1920;357;821;292;651;65;170;156;194;30;147;177;149;58;6;113;157;935;0.435;0.449;0.382;0.804;0.516;0.474;G;dixonju01
100;Andre Iguodala;12.3;2005-06;22;PHI;82;82;0;3086;344;688;288;530;56;158;263;349;117;364;481;255;135;21;153;198;1007;0.5;0.543;0.354;0.754;0.598;0.541;F-G;iguodan01
101;Speedy Claxton;12.3;2005-06;27;NOK;71;3;0;2019;304;736;287;673;17;63;246;320;39;154;193;339;108;6;154;177;871;0.413;0.426;0.27;0.769;0.497;0.425;G;claxtsp01
102;Antoine Walker;12.2;2005-06;29;MIA;82;19;0;2199;391;898;254;515;137;383;81;129;103;318;421;166;47;30;150;187;1000;0.435;0.493;0.358;0.628;0.524;0.512;F;walkean02
103;T.J. Ford;12.2;2005-06;22;MIL;72;70;0;2557;328;789;293;685;35;104;187;248;63;248;311;473;104;7;219;196;878;0.416;0.428;0.337;0.754;0.489;0.438;G;fordtj01
104;Mo Williams;12.1;2005-06;23;MIL;58;12;0;1531;267;629;194;438;73;191;96;113;30;113;143;230;52;7;105;146;703;0.424;0.443;0.382;0.85;0.518;0.483;G;willima01
105;Ruben Patterson;12.1;2005-06;30;DENPOR;71;22;0;1792;327;635;326;622;1;13;203;338;118;126;244;127;76;21;150;150;858;0.515;0.524;0.077;0.601;0.547;0.516;F;patteru01
106;Rafer Alston;12.1;2005-06;29;HOU;63;63;0;2431;280;738;178;426;102;312;99;143;36;219;255;425;101;15;157;194;761;0.379;0.418;0.327;0.692;0.475;0.449;G;alstora01
107;Chris Kaman;11.9;2005-06;23;LAC;78;78;0;2560;369;706;369;704;0;2;194;252;187;563;750;79;45;108;176;269;932;0.523;0.524;0;0.77;0.57;0.523;C;kamanch01
108;Raymond Felton;11.9;2005-06;21;CHA;80;54;0;2406;345;883;248;612;97;271;161;222;77;188;265;446;102;8;182;181;948;0.391;0.405;0.358;0.725;0.483;0.446;G;feltora01
109;Eddie Jones;11.8;2005-06;34;MEM;75;75;0;2437;292;722;159;348;133;374;168;215;35;244;279;177;131;27;93;201;885;0.404;0.457;0.356;0.781;0.542;0.497;G-F;jonesed02
110;Juwan Howard;11.8;2005-06;32;HOU;80;80;0;2537;394;859;394;855;0;4;154;191;168;367;535;112;49;8;133;235;942;0.459;0.461;0;0.806;0.499;0.459;F-C;howarju01
111;Delonte West;11.8;2005-06;22;BOS;71;71;0;2418;333;684;249;466;84;218;86;101;57;232;289;329;84;46;133;197;836;0.487;0.534;0.385;0.851;0.574;0.548;G;westde01
112;Damon Stoudamire;11.7;2005-06;32;MEM;27;27;0;862;114;287;78;183;36;104;53;62;23;72;95;128;19;1;55;49;317;0.397;0.426;0.346;0.855;0.504;0.46;G;stoudda01
113;Zaza Pachulia;11.7;2005-06;21;ATL;78;78;0;2452;307;681;307;679;0;2;297;404;264;349;613;129;89;39;180;286;911;0.451;0.452;0;0.735;0.53;0.451;C;pachuza01
114;Luke Ridnour;11.5;2005-06;24;SEA;79;77;0;2625;334;799;291;650;43;149;199;227;47;188;235;550;123;22;162;178;910;0.418;0.448;0.289;0.877;0.506;0.445;G;ridnolu01
115;Mike Dunleavy;11.5;2005-06;25;GSW;81;68;0;2578;331;816;257;556;74;260;196;252;78;321;399;237;60;32;120;199;932;0.406;0.462;0.285;0.778;0.503;0.451;F-G;dunlemi02
116;Smush Parker;11.5;2005-06;24;LAL;82;82;0;2773;348;779;228;451;120;328;125;180;37;234;271;302;140;16;147;213;941;0.447;0.506;0.366;0.694;0.548;0.524;G;parkesm01
117;Kyle Korver;11.5;2005-06;24;PHI;82;43;0;2563;327;761;143;323;184;438;101;119;27;243;270;163;65;26;98;224;939;0.43;0.443;0.42;0.849;0.577;0.551;G-F;korveky01
118;Bobby Jackson;11.4;2005-06;32;MEM;71;15;0;1775;286;748;157;416;129;332;107;146;44;179;223;195;61;1;101;155;808;0.382;0.377;0.389;0.733;0.497;0.469;G;jacksbo01
119;Mark Blount;11.3;2005-06;30;BOSMIN;81;55;0;2240;373;734;373;734;0;0;168;222;96;269;365;99;40;76;194;254;914;0.508;0.508;;0.757;0.549;0.508;C;blounma01
120;Josh Smith;11.3;2005-06;20;ATL;80;73;0;2559;329;774;295;664;34;110;210;292;176;355;531;191;64;208;162;260;902;0.425;0.444;0.309;0.719;0.5;0.447;F;smithjo03
121;Ronald Murray;11.2;2005-06;26;CLESEA;76;27;0;2112;321;768;284;627;37;141;172;242;33;120;153;197;68;11;135;133;851;0.418;0.453;0.262;0.711;0.487;0.442;G;murraro01
122;Tyronn Lue;11;2005-06;28;ATL;51;10;0;1234;192;418;134;291;58;127;118;138;13;69;82;157;26;3;75;113;560;0.459;0.46;0.457;0.855;0.585;0.529;G;luety01
123;DeShawn Stevenson;11;2005-06;24;ORL;82;82;0;2648;359;781;357;766;2;15;180;242;59;182;241;160;58;17;123;178;900;0.46;0.466;0.133;0.744;0.507;0.461;G;stevede01
124;Desmond Mason;10.8;2005-06;28;NOK;70;55;0;2102;275;690;274;684;1;6;206;302;64;234;298;66;42;17;113;136;757;0.399;0.401;0.167;0.682;0.46;0.399;F;masonde01
125;Kevin Martin;10.8;2005-06;22;SAC;72;41;0;1913;262;546;196;367;66;179;188;222;58;203;261;97;55;9;81;138;778;0.48;0.534;0.369;0.847;0.604;0.54;G;martike02
126;Deron Williams;10.8;2005-06;21;UTA;80;47;0;2307;339;805;248;586;91;219;95;135;35;159;194;359;60;17;145;233;864;0.421;0.423;0.416;0.704;0.5;0.478;G;willide01
127;Drew Gooden;10.7;2005-06;24;CLE;79;79;0;2174;334;652;333;649;1;3;176;258;237;428;665;56;52;49;106;190;845;0.512;0.513;0.333;0.682;0.552;0.513;F;goodedr01
128;Gordan Giriček;10.6;2005-06;28;UTA;37;36;0;956;166;383;148;324;18;59;43;57;15;55;70;63;16;4;63;87;393;0.433;0.457;0.305;0.754;0.482;0.457;G-F;giricgo01
129;Jumaine Jones;10.5;2005-06;26;CHA;76;42;0;2089;298;736;183;401;115;335;88;121;105;271;376;63;68;22;74;200;799;0.405;0.456;0.343;0.727;0.506;0.483;F;jonesju01
130;Tim Thomas;10.3;2005-06;28;CHIPHO;29;10;0;666;113;262;67;151;46;111;28;42;22;109;131;20;16;7;33;78;300;0.431;0.444;0.414;0.667;0.535;0.519;F;thomati01
131;Chris Mihm;10.2;2005-06;26;LAL;59;56;0;1541;230;459;230;459;0;0;144;201;137;236;373;61;16;73;83;214;604;0.501;0.501;;0.716;0.552;0.501;C-F;mihmch01
132;Marquis Daniels;10.2;2005-06;25;DAL;62;29;0;1766;246;512;242;493;4;19;138;183;81;143;224;172;67;13;100;143;634;0.48;0.491;0.211;0.754;0.535;0.484;G-F;daniema01
133;Michael Finley;10.1;2005-06;32;SAS;77;18;0;2038;286;695;176;416;110;279;98;115;31;216;247;116;37;7;62;97;780;0.412;0.423;0.394;0.852;0.523;0.491;G-F;finlemi01
134;Shane Battier;10.1;2005-06;27;MEM;81;81;0;2839;303;621;238;456;65;165;147;208;164;265;429;136;92;114;90;223;818;0.488;0.522;0.394;0.707;0.574;0.54;F;battish01
135;Kareem Rush;10.1;2005-06;25;CHA;47;25;0;1111;181;469;124;305;57;164;55;77;18;85;103;50;38;13;65;79;474;0.386;0.407;0.348;0.714;0.471;0.447;G;rushka01
