Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
57;Michael Finley;15.7;2004-05;31;DAL;64;64;0;2358;387;907;271;622;116;285;113;136;45;217;262;169;48;18;60;123;1003;0.427;0.436;0.407;0.831;0.519;0.491;G-F;finlemi01
58;Kirk Hinrich;15.7;2004-05;24;CHI;77;77;0;2800;445;1122;300;714;145;408;171;216;32;272;304;494;122;21;176;244;1206;0.397;0.42;0.355;0.792;0.495;0.461;G;hinriki01
59;Brad Miller;15.6;2004-05;28;SAC;56;56;0;2089;319;609;314;590;5;19;233;287;139;382;521;220;69;68;82;181;876;0.524;0.532;0.263;0.812;0.596;0.528;C-F;millebr01
60;Andrei Kirilenko;15.6;2004-05;23;UTA;41;37;0;1349;207;420;184;343;23;77;203;259;89;166;255;132;67;136;90;101;640;0.493;0.536;0.299;0.784;0.599;0.52;F;kirilan01
61;Steve Nash;15.5;2004-05;30;PHO;75;75;1;2573;430;857;336;639;94;218;211;238;57;192;249;861;74;6;245;136;1165;0.502;0.526;0.431;0.887;0.606;0.557;G;nashst01
62;Kenyon Martin;15.5;2004-05;27;DEN;70;67;0;2272;444;907;444;895;0;12;199;308;146;365;511;170;100;78;149;228;1087;0.49;0.496;0;0.646;0.521;0.49;F;martike01
63;Caron Butler;15.5;2004-05;24;LAL;77;77;0;2746;441;991;403;866;38;125;275;319;146;304;450;146;110;23;125;213;1195;0.445;0.465;0.304;0.862;0.528;0.464;F;butleca01
64;Wally Szczerbiak;15.5;2004-05;27;MIN;81;37;0;2558;465;919;402;750;63;169;260;304;82;221;303;191;40;16;132;178;1253;0.506;0.536;0.373;0.855;0.595;0.54;F;szczewa02
65;Jamaal Tinsley;15.4;2004-05;26;IND;40;40;0;1301;218;522;160;366;58;156;122;164;26;134;160;257;81;12;134;112;616;0.418;0.437;0.372;0.744;0.518;0.473;G;tinslja01
66;Troy Murphy;15.4;2004-05;24;GSW;70;69;0;2375;392;947;333;799;59;148;233;319;251;505;756;97;53;33;108;190;1076;0.414;0.417;0.399;0.73;0.495;0.445;F-C;murphtr01
67;Lamar Odom;15.2;2004-05;25;LAL;64;64;0;2320;366;774;330;657;36;117;207;298;134;519;653;238;42;65;161;211;975;0.473;0.502;0.308;0.695;0.539;0.496;F;odomla01
68;Emeka Okafor;15.1;2004-05;22;CHA;73;73;0;2600;448;1003;448;1002;0;1;209;343;275;520;795;64;62;125;125;214;1105;0.447;0.447;0;0.609;0.479;0.447;C-F;okafoem01
69;Ben Gordon;15.1;2004-05;21;CHI;82;3;0;2002;434;1056;300;725;134;331;233;270;55;160;215;164;53;10;186;224;1235;0.411;0.414;0.405;0.863;0.526;0.474;G;gordobe01
70;Quentin Richardson;14.9;2004-05;24;PHO;79;78;0;2839;407;1045;181;414;226;631;136;184;91;388;479;158;96;27;102;197;1176;0.389;0.437;0.358;0.739;0.522;0.498;G-F;richaqu01
71;Jerry Stackhouse;14.9;2004-05;30;DAL;56;7;0;1617;274;662;242;542;32;120;253;298;38;145;183;127;53;10;106;104;833;0.414;0.446;0.267;0.849;0.525;0.438;G-F;stackje01
72;Reggie Miller;14.8;2004-05;39;IND;66;66;0;2105;314;719;218;421;96;298;250;268;18;138;156;146;50;5;77;109;974;0.437;0.518;0.322;0.933;0.582;0.503;G-F;millere01
73;Tayshaun Prince;14.7;2004-05;24;DET;82;82;0;3039;469;963;422;825;47;138;221;274;133;302;435;247;56;71;135;161;1206;0.487;0.512;0.341;0.807;0.556;0.511;F;princta01
74;Rasheed Wallace;14.5;2004-05;30;DET;79;79;0;2687;467;1062;392;826;75;236;136;195;174;470;644;142;65;115;127;236;1145;0.44;0.475;0.318;0.697;0.499;0.475;F-C;wallara01
75;Drew Gooden;14.4;2004-05;23;CLE;82;80;0;2523;464;943;459;915;5;28;251;310;207;546;753;130;77;76;133;233;1184;0.492;0.502;0.179;0.81;0.548;0.495;F;goodedr01
76;Jason Kidd;14.4;2004-05;31;NJN;66;65;0;2435;340;855;211;497;129;358;142;192;94;394;488;545;123;9;167;110;951;0.398;0.425;0.36;0.74;0.506;0.473;G;kiddja01
77;Rafer Alston;14.2;2004-05;28;TOR;80;78;0;2717;403;974;264;585;139;389;191;258;42;237;279;514;118;7;170;212;1136;0.414;0.451;0.357;0.74;0.522;0.485;G;alstora01
78;Lee Nailon;14.2;2004-05;29;NOH;68;51;0;2017;415;869;415;867;0;2;133;165;128;170;298;109;36;16;110;190;963;0.478;0.479;0;0.806;0.511;0.478;F;nailole01
79;Hedo Türkoğlu;14;2004-05;25;ORL;67;11;0;1757;328;782;235;537;93;245;188;225;62;171;233;153;41;18;119;140;937;0.419;0.438;0.38;0.836;0.532;0.479;F;turkohe01
80;Matt Harpring;14;2004-05;28;UTA;78;55;0;2584;418;855;409;812;9;43;245;315;196;284;480;142;70;16;133;250;1090;0.489;0.504;0.209;0.778;0.549;0.494;F;harprma01
81;Chucky Atkins;13.6;2004-05;30;LAL;82;82;0;2903;388;910;212;455;176;455;163;203;31;166;197;358;73;2;151;181;1115;0.426;0.466;0.387;0.803;0.558;0.523;G;atkinch01
82;Andre Miller;13.6;2004-05;28;DEN;82;82;0;2852;427;895;421;856;6;39;253;302;100;238;338;569;121;8;220;204;1113;0.477;0.492;0.154;0.838;0.541;0.48;G;millean02
83;Sam Cassell;13.5;2004-05;35;MIN;59;38;0;1522;319;687;292;584;27;103;134;155;25;132;157;301;36;14;109;160;799;0.464;0.5;0.262;0.865;0.529;0.484;G;cassesa01
84;Ndudi Ebi;13.5;2004-05;20;MIN;2;0;0;54;11;21;11;20;0;1;5;9;6;10;16;1;1;1;3;7;27;0.524;0.55;0;0.556;0.541;0.524;F;ebind01
85;Mike Miller;13.4;2004-05;24;MEM;76;51;0;2278;387;766;247;443;140;323;108;150;36;264;300;220;54;23;127;197;1022;0.505;0.558;0.433;0.72;0.614;0.597;F-G;millemi01
86;Mike Dunleavy;13.4;2004-05;24;GSW;79;79;0;2570;408;905;301;629;107;276;134;172;97;338;435;203;79;26;132;198;1057;0.451;0.479;0.388;0.779;0.539;0.51;F-G;dunlemi02
87;Primož Brezec;13;2004-05;25;CHA;72;72;0;2276;387;756;387;756;0;0;164;220;226;305;531;86;33;55;106;183;938;0.512;0.512;;0.745;0.55;0.512;C;brezepr01
88;Mehmet Okur;12.9;2004-05;25;UTA;82;25;0;2304;354;756;337;693;17;63;329;387;194;422;616;166;32;68;141;227;1054;0.468;0.486;0.27;0.85;0.569;0.479;C-F;okurme01
89;Darius Miles;12.8;2004-05;23;POR;63;22;0;1699;336;697;328;674;8;23;129;215;71;228;299;129;75;78;157;189;809;0.482;0.487;0.348;0.6;0.511;0.488;F;milesda01
90;Jeff McInnis;12.8;2004-05;30;CLE;76;69;0;2651;377;915;286;651;91;264;130;160;32;125;157;391;56;1;117;177;975;0.412;0.439;0.345;0.813;0.495;0.462;G;mcinnje01
91;Latrell Sprewell;12.8;2004-05;34;MIN;80;79;0;2450;398;961;329;750;69;211;156;188;65;189;254;179;53;21;127;124;1021;0.414;0.439;0.327;0.83;0.489;0.45;G;sprewla01
92;Eddie Jones;12.7;2004-05;33;MIA;80;80;0;2839;351;820;209;438;142;382;174;216;38;367;405;212;86;38;99;251;1018;0.428;0.477;0.372;0.806;0.556;0.515;G-F;jonesed02
93;Josh Howard;12.6;2004-05;24;DAL;76;76;0;2446;377;793;343;678;34;115;170;232;169;315;484;109;116;49;122;211;958;0.475;0.506;0.296;0.733;0.535;0.497;F-G;howarjo01
94;Morris Peterson;12.5;2004-05;27;TOR;82;61;0;2510;356;848;227;513;129;335;188;226;71;269;340;169;91;18;93;219;1029;0.42;0.442;0.385;0.832;0.543;0.496;F;petermo01
95;Dan Dickau;12.5;2004-05;26;DALNOH;71;46;0;2090;306;756;221;511;85;245;190;228;34;146;180;347;76;4;145;201;887;0.405;0.432;0.347;0.833;0.518;0.461;G;dickada01
96;Kenny Thomas;12.4;2004-05;27;PHISAC;73;58;0;2167;367;781;366;776;1;5;173;227;184;351;535;152;67;17;131;227;908;0.47;0.472;0.2;0.762;0.515;0.471;F;thomake01
97;Jason Terry;12.4;2004-05;27;DAL;80;57;0;2401;372;743;269;498;103;245;146;173;38;150;188;429;109;15;147;177;993;0.501;0.54;0.42;0.844;0.606;0.57;G;terryja01
98;Earl Boykins;12.4;2004-05;28;DEN;82;5;0;2162;340;824;284;658;56;166;279;303;37;106;143;372;78;12;121;122;1015;0.413;0.432;0.337;0.921;0.53;0.447;G;boykiea01
99;Raja Bell;12.3;2004-05;28;UTA;63;32;0;1790;303;667;249;533;54;134;112;150;48;153;201;91;44;8;79;205;772;0.454;0.467;0.403;0.747;0.527;0.495;G;bellra01
100;Bobby Jackson;12;2004-05;31;SAC;25;0;0;536;109;255;76;159;33;96;50;58;23;62;85;59;14;2;28;58;301;0.427;0.478;0.344;0.862;0.537;0.492;G;jacksbo01
101;Tim Thomas;12;2004-05;27;NYK;71;68;0;1940;315;718;230;510;85;208;136;173;45;192;237;110;41;17;113;222;851;0.439;0.451;0.409;0.786;0.536;0.498;F;thomati01
102;Dwight Howard;12;2004-05;19;ORL;82;82;0;2670;352;677;352;675;0;2;277;413;287;536;823;75;77;136;165;232;981;0.52;0.521;0;0.671;0.571;0.52;C;howardw01
103;Marc Jackson;12;2004-05;30;PHI;81;23;0;1976;340;731;340;729;0;2;289;349;184;222;406;81;32;18;131;171;969;0.465;0.466;0;0.828;0.548;0.465;C;jacksma02
104;Tony Delk;11.9;2004-05;31;ATL;56;1;0;1340;246;591;174;389;72;202;103;136;28;102;130;104;47;3;54;123;667;0.416;0.447;0.356;0.757;0.512;0.477;G;delkto01
105;Derek Fisher;11.9;2004-05;30;GSW;74;32;0;2222;297;755;189;464;108;291;175;203;38;180;218;301;76;4;129;176;877;0.393;0.407;0.371;0.862;0.519;0.465;G;fishede01
106;Allan Houston;11.9;2004-05;33;NYK;20;11;0;532;85;205;54;125;31;80;36;43;4;19;23;42;8;2;21;40;237;0.415;0.432;0.388;0.837;0.529;0.49;G;houstal01
107;David Wesley;11.9;2004-05;34;HOUNOH;80;79;0;2774;334;840;216;525;118;315;162;189;38;190;228;265;96;9;113;215;948;0.398;0.411;0.375;0.857;0.513;0.468;G;wesleda01
108;Mike James;11.8;2004-05;29;HOUMIL;74;5;0;1859;331;751;231;492;100;259;109;145;35;173;208;263;65;6;106;174;871;0.441;0.47;0.386;0.752;0.534;0.507;G;jamesmi01
109;Vladimir Radmanović;11.8;2004-05;24;SEA;63;0;0;1856;266;650;138;321;128;329;81;103;52;237;289;86;57;31;80;172;741;0.409;0.43;0.389;0.786;0.533;0.508;F;radmavl01
110;Jamaal Magloire;11.7;2004-05;26;NOH;23;22;0;703;98;227;98;227;0;0;74;123;79;126;205;29;8;23;59;74;270;0.432;0.432;;0.602;0.48;0.432;C;magloja01
111;Luol Deng;11.7;2004-05;19;CHI;61;45;0;1663;280;645;249;528;31;117;120;162;92;230;322;135;48;27;118;98;711;0.434;0.472;0.265;0.741;0.496;0.458;F;denglu01
112;Damon Jones;11.6;2004-05;28;MIA;82;66;0;2576;331;726;106;205;225;521;68;86;14;217;231;350;44;5;98;121;955;0.456;0.517;0.432;0.791;0.625;0.611;G;jonesda01
113;Ruben Patterson;11.6;2004-05;29;POR;70;36;0;1957;319;601;317;576;2;25;169;282;126;147;273;138;106;21;143;164;809;0.531;0.55;0.08;0.599;0.558;0.532;F;patteru01
114;Donyell Marshall;11.5;2004-05;31;TOR;65;2;0;1645;262;592;111;229;151;363;72;91;95;333;428;81;57;46;42;136;747;0.443;0.485;0.416;0.791;0.591;0.57;F;marshdo01
115;Kyle Korver;11.5;2004-05;23;PHI;82;57;0;2667;317;759;91;201;226;558;82;96;40;339;379;182;103;33;106;265;942;0.418;0.453;0.405;0.854;0.588;0.567;G-F;korveky01
116;Speedy Claxton;11.5;2004-05;26;GSWNOH;62;47;0;1866;257;611;246;550;11;61;187;254;37;147;184;374;109;8;119;184;712;0.421;0.447;0.18;0.736;0.493;0.43;G;claxtsp01
117;Kurt Thomas;11.5;2004-05;32;NYK;80;80;0;2855;424;901;422;897;2;4;66;84;170;661;831;160;70;79;99;310;916;0.471;0.47;0.5;0.786;0.488;0.472;F;thomaku01
118;Gary Payton;11.3;2004-05;36;BOS;77;77;0;2541;339;725;297;596;42;129;153;201;48;188;236;469;88;12;148;121;873;0.468;0.498;0.326;0.761;0.537;0.497;G;paytoga01
119;Tyronn Lue;11.2;2004-05;27;ATLHOU;70;49;0;2007;295;654;240;499;55;155;142;165;14;135;149;322;33;0;105;168;787;0.451;0.481;0.355;0.861;0.542;0.493;G;luety01
120;Antonio Daniels;11.2;2004-05;29;SEA;75;2;0;2026;273;623;224;458;49;165;248;304;20;149;169;309;51;3;78;78;843;0.438;0.489;0.297;0.816;0.557;0.478;G;daniean01
121;Keith Van Horn;11.2;2004-05;29;DALMIL;62;16;0;1502;257;564;203;422;54;142;128;157;89;205;294;75;36;21;81;170;696;0.456;0.481;0.38;0.815;0.55;0.504;F;vanhoke01
122;Gerald Wallace;11.1;2004-05;22;CHA;70;68;0;2147;286;637;269;575;17;62;191;289;118;268;386;137;117;91;159;182;780;0.449;0.468;0.274;0.661;0.51;0.462;F;wallage01
123;Nick Van Exel;11.1;2004-05;33;POR;53;34;0;1619;214;561;114;304;100;257;58;74;20;141;161;227;44;0;92;70;586;0.381;0.375;0.389;0.784;0.494;0.471;G;vanexni01
124;Raef LaFrentz;11.1;2004-05;28;BOS;80;80;0;2196;341;688;259;463;82;225;120;148;154;399;553;98;42;99;70;262;884;0.496;0.559;0.364;0.811;0.587;0.555;F-C;lafrera01
125;Joe Smith;11;2004-05;29;MIL;74;73;0;2265;319;621;319;620;0;1;175;228;179;362;541;67;43;38;79;222;813;0.514;0.515;0;0.768;0.564;0.514;F;smithjo02
126;Udonis Haslem;10.9;2004-05;24;MIA;80;80;0;2675;346;641;346;637;0;4;178;225;239;487;726;108;63;41;113;260;870;0.54;0.543;0;0.791;0.588;0.54;F-C;hasleud01
127;P.J. Brown;10.8;2004-05;35;NOH;82;78;0;2817;338;758;338;758;0;0;210;243;266;471;737;178;74;50;101;233;886;0.446;0.446;;0.864;0.512;0.446;F-C;brownpj01
128;Fred Jones;10.6;2004-05;25;IND;77;14;0;2268;275;647;188;418;87;229;176;207;34;208;242;196;61;31;114;171;813;0.425;0.45;0.38;0.85;0.551;0.492;G-F;jonesfr01
129;Jim Jackson;10.5;2004-05;34;HOUPHO;64;27;0;1987;248;582;126;287;122;295;54;58;33;236;269;183;35;5;115;153;672;0.426;0.439;0.414;0.931;0.553;0.531;G;jacksji01
130;Bonzi Wells;10.4;2004-05;28;MEM;69;19;0;1489;272;617;236;513;36;104;141;188;49;180;229;80;85;27;90;165;721;0.441;0.46;0.346;0.75;0.515;0.47;G-F;wellsbo01
131;Marcus Camby;10.3;2004-05;30;DEN;66;66;0;2015;279;600;279;596;0;4;125;173;131;530;661;152;61;199;103;177;683;0.465;0.468;0;0.723;0.505;0.465;C-F;cambyma01
132;Corliss Williamson;10.3;2004-05;31;PHISAC;72;9;0;1527;273;584;273;582;0;2;195;244;104;155;259;78;38;15;86;218;741;0.467;0.469;0;0.799;0.536;0.467;F;willico02
133;J.R. Smith;10.3;2004-05;19;NOH;76;56;0;1859;295;748;214;467;81;281;111;161;39;113;152;142;55;11;109;135;782;0.394;0.458;0.288;0.689;0.478;0.449;G-F;smithjr01
134;Bob Sura;10.3;2004-05;31;HOU;61;59;0;1922;215;504;160;349;55;155;141;188;79;258;337;317;65;7;147;168;626;0.427;0.458;0.355;0.75;0.533;0.481;G;surabo01
135;Jarvis Hayes;10.2;2004-05;23;WAS;54;22;0;1560;206;530;164;407;42;123;99;118;41;186;227;90;49;9;62;107;553;0.389;0.403;0.341;0.839;0.475;0.428;F;hayesja01
