Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
168;Garrett Temple;10.3;2019-20;33;BRK;62;35;0;1730;222;587;95;201;127;386;70;87;29;189;218;156;49;29;62;108;641;0.378;0.473;0.329;0.805;0.513;0.486;G;templga01
169;Shabazz Napier;10.3;2019-20;28;MINWAS;56;32;0;1344;188;456;112;216;76;240;126;153;26;132;158;262;69;11;128;101;578;0.412;0.519;0.317;0.824;0.552;0.496;G;napiesh01
170;Thaddeus Young;10.3;2019-20;31;CHI;64;16;0;1591;269;601;190;379;79;222;42;72;94;221;315;117;92;23;102;134;659;0.448;0.501;0.356;0.583;0.521;0.513;F;youngth01
171;Doug McDermott;10.3;2019-20;28;IND;69;0;0;1372;267;547;139;253;128;294;48;58;26;148;174;78;12;5;42;117;710;0.488;0.549;0.435;0.828;0.62;0.605;F;mcderdo01
172;Langston Galloway;10.3;2019-20;28;DET;66;6;0;1702;236;542;104;211;132;331;73;85;33;116;149;101;48;11;40;96;677;0.435;0.493;0.399;0.859;0.584;0.557;G;gallola01
173;Malik Monk;10.3;2019-20;21;CHO;55;1;0;1169;212;488;154;284;58;204;82;100;27;130;157;114;25;16;77;74;564;0.434;0.542;0.284;0.82;0.53;0.494;G;monkma01
174;Bobby Portis;10.1;2019-20;24;NYK;66;5;0;1393;265;589;198;402;67;187;71;93;80;258;338;98;32;18;73;110;668;0.45;0.493;0.358;0.763;0.53;0.507;F;portibo01
175;Josh Hart;10.1;2019-20;24;NOP;65;16;0;1755;225;532;104;178;121;354;85;115;61;364;425;108;63;23;75;160;656;0.423;0.584;0.342;0.739;0.563;0.537;G;hartjo01
176;Larry Nance Jr.;10.1;2019-20;27;CLE;56;10;0;1472;229;431;173;272;56;159;50;74;106;303;409;123;56;22;60;91;564;0.531;0.636;0.352;0.676;0.608;0.596;F-C;nancela02
177;Ben McLemore;10.1;2019-20;26;HOU;71;23;0;1619;242;545;61;93;181;452;50;67;21;136;157;58;45;16;50;155;715;0.444;0.656;0.4;0.746;0.622;0.61;G;mclembe01
178;Elfrid Payton;10;2019-20;25;NYK;45;36;0;1246;193;440;179;371;14;69;49;86;52;160;212;323;70;17;96;89;449;0.439;0.482;0.203;0.57;0.47;0.455;G;paytoel01
179;Kevin Porter Jr.;10;2019-20;19;CLE;50;3;0;1162;186;421;133;263;53;158;73;101;22;140;162;109;46;14;93;135;498;0.442;0.506;0.335;0.723;0.535;0.505;G;porteke02
180;Tomáš Satoranský;9.9;2019-20;28;CHI;65;64;0;1878;237;551;173;352;64;199;106;121;76;178;254;354;80;7;130;135;644;0.43;0.491;0.322;0.876;0.533;0.488;G;satorto01
181;Joe Ingles;9.8;2019-20;32;UTA;72;45;0;2137;246;553;105;200;141;353;74;94;27;251;278;373;65;11;142;154;707;0.445;0.525;0.399;0.787;0.595;0.572;F-G;inglejo01
182;Furkan Korkmaz;9.8;2019-20;22;PHI;72;12;0;1559;242;563;99;207;143;356;77;102;18;150;168;79;41;16;59;98;704;0.43;0.478;0.402;0.755;0.579;0.557;G;korkmfu01
183;Frank Kaminsky;9.7;2019-20;26;PHO;39;13;0;777;138;307;97;183;41;124;61;90;35;141;176;75;14;10;37;75;378;0.45;0.53;0.331;0.678;0.545;0.516;F-C;kaminfr01
184;Mitchell Robinson;9.7;2019-20;21;NYK;61;7;0;1412;253;341;253;341;0;0;84;148;186;242;428;36;52;119;37;194;590;0.742;0.742;;0.568;0.726;0.742;C;robinmi01
185;Markieff Morris;9.7;2019-20;30;DETLAL;58;17;0;1187;203;458;115;230;88;228;66;85;40;178;218;77;31;17;76;133;560;0.443;0.5;0.386;0.776;0.565;0.539;F;morrima02
186;Dorian Finney-Smith;9.5;2019-20;26;DAL;71;68;0;2120;243;522;129;219;114;303;78;108;145;260;405;114;45;39;69;178;678;0.466;0.589;0.376;0.722;0.595;0.575;F;finnedo01
187;Aaron Holiday;9.5;2019-20;23;IND;66;33;0;1617;233;563;146;342;87;221;74;87;22;134;156;225;55;16;88;120;627;0.414;0.427;0.394;0.851;0.521;0.491;G;holidaa01
188;Jeff Green;9.4;2019-20;33;HOUUTA;48;4;0;960;159;344;97;161;62;183;73;91;24;109;133;50;26;19;42;89;453;0.462;0.602;0.339;0.802;0.59;0.552;F;greenje02
189;Shake Milton;9.4;2019-20;23;PHI;40;24;0;805;134;277;76;142;58;135;51;65;15;73;88;104;20;7;47;92;377;0.484;0.535;0.43;0.785;0.617;0.588;G;miltosh01
190;Dwight Powell;9.4;2019-20;28;DAL;40;37;0;1061;146;229;136;190;10;39;74;111;75;152;227;59;34;22;36;102;376;0.638;0.716;0.256;0.667;0.677;0.659;F-C;poweldw01
191;George Hill;9.4;2019-20;33;MIL;59;2;0;1271;194;376;113;200;81;176;85;101;50;127;177;180;47;5;57;84;554;0.516;0.565;0.46;0.842;0.659;0.624;G;hillge01
192;Kentavious Caldwell-Pope;9.3;2019-20;26;LAL;69;26;0;1762;237;507;145;268;92;239;79;102;38;104;142;111;57;14;62;128;645;0.467;0.541;0.385;0.775;0.584;0.558;G;caldwke01
193;Michael Porter Jr.;9.3;2019-20;21;DEN;55;8;0;903;195;383;133;236;62;147;60;72;66;193;259;46;27;25;49;100;512;0.509;0.564;0.422;0.833;0.617;0.59;F;portemi01
194;Marquese Chriss;9.3;2019-20;22;GSW;59;21;0;1196;210;385;202;346;8;39;120;156;114;251;365;114;39;62;78;122;548;0.545;0.584;0.205;0.769;0.604;0.556;F;chrisma01
195;Landry Shamet;9.3;2019-20;22;LAC;53;30;0;1452;158;391;47;95;111;296;65;76;6;94;100;99;20;10;42;142;492;0.404;0.495;0.375;0.855;0.58;0.546;G;shamela01
196;Daniel Theis;9.2;2019-20;27;BOS;65;64;0;1566;241;426;209;330;32;96;87;114;140;286;426;111;37;84;54;219;601;0.566;0.633;0.333;0.763;0.631;0.603;C;theisda01
197;Donte DiVincenzo;9.2;2019-20;23;MIL;66;24;0;1520;232;510;149;263;83;247;63;86;66;252;318;154;85;20;90;113;610;0.455;0.567;0.336;0.733;0.557;0.536;G;divindo01
198;Jarrett Culver;9.2;2019-20;20;MIN;63;35;0;1506;230;569;164;348;66;221;54;117;70;142;212;110;57;38;81;125;580;0.404;0.471;0.299;0.462;0.467;0.462;G;culveja01
199;Mikal Bridges;9.1;2019-20;23;PHO;73;32;0;2042;247;484;177;290;70;194;103;122;66;226;292;129;102;46;73;163;667;0.51;0.61;0.361;0.844;0.62;0.583;F-G;bridgmi01
200;Jake Layman;9.1;2019-20;25;MIN;23;2;0;505;81;179;57;107;24;72;24;32;17;40;57;15;17;10;24;47;210;0.453;0.533;0.333;0.75;0.544;0.52;F;laymaja01
