Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
17;Kyle Lowry;10.1;2016-17;30;TOR;60;60;1;2244;426;918;233;450;193;468;299;365;48;238;286;417;88;19;173;170;1344;0.464;0.518;0.412;0.819;0.623;0.569;G;lowryky01
18;Mike Conley;10;2016-17;29;MEM;69;68;0;2292;464;1009;293;590;171;419;316;368;31;210;241;433;92;19;156;126;1415;0.46;0.497;0.408;0.859;0.604;0.545;G;conlemi01
19;Nikola Jokić;9.7;2016-17;21;DEN;73;59;0;2038;494;854;449;715;45;139;188;228;212;506;718;359;61;55;171;214;1221;0.578;0.628;0.324;0.825;0.64;0.605;C-F;jokicni01
20;Hassan Whiteside;9.5;2016-17;27;MIA;77;77;0;2513;542;973;542;973;0;0;225;358;293;795;1088;57;57;161;154;226;1309;0.557;0.557;;0.628;0.579;0.557;C;whiteha01
21;Otto Porter Jr.;9.4;2016-17;23;WAS;80;80;0;2605;414;803;266;462;148;341;99;119;118;396;514;121;116;42;44;193;1075;0.516;0.576;0.434;0.832;0.628;0.608;F;porteot01
22;DeMar DeRozan;9;2016-17;27;TOR;74;74;1;2620;721;1545;688;1421;33;124;545;647;70;316;386;290;78;13;180;134;2020;0.467;0.484;0.266;0.842;0.552;0.477;G-F;derozde01
23;Kyrie Irving;8.9;2016-17;24;CLE;72;72;1;2525;671;1420;494;979;177;441;297;328;52;178;230;418;83;24;180;157;1816;0.473;0.505;0.401;0.905;0.58;0.535;G;irvinky01
24;John Wall;8.8;2016-17;26;WAS;78;78;1;2836;647;1435;558;1163;89;272;422;527;59;267;326;831;157;49;322;151;1805;0.451;0.48;0.327;0.801;0.541;0.482;G;walljo01
25;Bradley Beal;8.5;2016-17;23;WAS;77;77;0;2684;637;1322;414;770;223;552;282;342;53;187;240;267;83;21;156;169;1779;0.482;0.538;0.404;0.825;0.604;0.566;G;bealbr01
26;Dwight Howard;8.3;2016-17;31;ATL;74;74;0;2199;388;613;388;611;0;2;226;424;296;644;940;104;64;92;170;203;1002;0.633;0.635;0;0.533;0.627;0.633;C;howardw01
27;Draymond Green;8.2;2016-17;26;GSW;76;76;1;2471;272;650;191;387;81;263;151;213;98;501;599;533;154;106;184;217;776;0.418;0.494;0.308;0.709;0.522;0.481;F;greendr01
28;Kemba Walker;8.1;2016-17;26;CHO;79;79;1;2739;643;1449;403;847;240;602;304;359;45;263;308;434;85;22;168;119;1830;0.444;0.476;0.399;0.847;0.569;0.527;G;walkeke02
29;Jeff Teague;8.1;2016-17;28;IND;82;82;0;2657;402;909;312;657;90;252;360;415;33;297;330;639;100;32;216;165;1254;0.442;0.475;0.357;0.867;0.574;0.492;G;teaguje01
30;Myles Turner;8;2016-17;20;IND;81;81;0;2541;444;869;404;754;40;115;245;303;139;450;589;106;74;172;105;262;1173;0.511;0.536;0.348;0.809;0.585;0.534;C-F;turnemy01
31;Jonas Valančiūnas;7.9;2016-17;24;TOR;80;80;0;2066;391;702;390;700;1;2;176;217;226;533;759;57;37;63;106;216;959;0.557;0.557;0.5;0.811;0.601;0.558;C;valanjo01
32;Blake Griffin;7.7;2016-17;27;LAC;61;61;0;2076;479;971;441;858;38;113;320;421;112;385;497;300;57;22;142;157;1316;0.493;0.514;0.336;0.76;0.569;0.513;F-C;griffbl01
33;Marc Gasol;7.7;2016-17;32;MEM;74;74;1;2531;532;1160;428;892;104;268;278;332;60;404;464;338;67;99;166;171;1446;0.459;0.48;0.388;0.837;0.554;0.503;C;gasolma01
34;DeMarcus Cousins;7.6;2016-17;26;NOPSAC;72;72;1;2465;647;1432;516;1069;131;363;517;670;152;642;794;332;100;93;269;278;1942;0.452;0.483;0.361;0.772;0.562;0.498;C-F;couside01
35;CJ McCollum;7.6;2016-17;25;POR;80;80;0;2796;692;1441;507;1002;185;439;268;294;60;229;289;285;72;42;172;202;1837;0.48;0.506;0.421;0.912;0.585;0.544;G;mccolcj01
36;Goran Dragić;7.5;2016-17;30;MIA;73;73;0;2459;534;1124;417;835;117;289;298;377;62;217;279;423;89;13;212;199;1483;0.475;0.499;0.405;0.79;0.575;0.527;G;dragigo01
37;Tristan Thompson;7.3;2016-17;25;CLE;78;78;0;2336;262;437;262;434;0;3;106;213;286;429;715;77;39;84;64;176;630;0.6;0.604;0;0.498;0.594;0.6;F-C;thomptr01
38;LaMarcus Aldridge;7.2;2016-17;31;SAS;72;72;0;2335;500;1049;477;993;23;56;220;271;172;351;523;139;46;88;98;158;1243;0.477;0.48;0.411;0.812;0.532;0.488;F-C;aldrila01
39;Klay Thompson;7.1;2016-17;26;GSW;78;78;1;2649;644;1376;376;729;268;647;186;218;49;236;285;160;66;40;128;139;1742;0.468;0.516;0.414;0.853;0.592;0.565;G-F;thompkl01
40;Paul George;7.1;2016-17;26;IND;75;75;1;2689;622;1348;427;852;195;496;336;374;58;434;492;251;119;27;220;206;1775;0.461;0.501;0.393;0.898;0.587;0.534;F-G;georgpa01
41;Andre Iguodala;6.9;2016-17;33;GSW;76;0;0;1998;219;415;155;238;64;177;72;102;51;253;304;261;76;39;58;97;574;0.528;0.651;0.362;0.706;0.624;0.605;F-G;iguodan01
42;Tobias Harris;6.8;2016-17;24;DET;82;48;0;2567;511;1063;402;749;109;314;190;226;63;353;416;142;60;39;96;133;1321;0.481;0.537;0.347;0.841;0.568;0.532;F;harrito02
43;Danilo Gallinari;6.8;2016-17;28;DEN;63;63;0;2134;335;750;209;426;126;324;349;387;39;286;325;135;40;15;82;93;1145;0.447;0.491;0.389;0.902;0.622;0.531;F;gallida01
44;Marcin Gortat;6.8;2016-17;32;WAS;82;82;0;2556;390;674;390;672;0;2;103;159;238;611;849;121;40;61;119;213;883;0.579;0.58;0;0.648;0.593;0.579;C-F;gortama01
45;Andre Drummond;6.7;2016-17;23;DET;81;81;0;2409;483;911;481;904;2;7;137;355;345;770;1115;90;124;89;152;237;1105;0.53;0.532;0.286;0.386;0.518;0.531;C;drumman01
46;Jae Crowder;6.7;2016-17;26;BOS;72;72;0;2335;333;720;176;326;157;394;176;217;48;367;415;155;73;23;80;161;999;0.463;0.54;0.398;0.811;0.613;0.572;F;crowdja01
47;Steven Adams;6.5;2016-17;23;OKC;80;80;0;2389;374;655;374;654;0;1;157;257;281;332;613;86;89;78;146;195;905;0.571;0.572;0;0.611;0.589;0.571;C;adamsst01
48;Paul Millsap;6.4;2016-17;31;ATL;69;67;1;2343;430;972;355;731;75;241;311;405;111;422;533;252;90;62;158;186;1246;0.442;0.486;0.311;0.768;0.542;0.481;F;millspa01
49;Pau Gasol;6.4;2016-17;36;SAS;64;39;0;1627;303;604;247;500;56;104;130;184;107;394;501;150;24;70;81;110;792;0.502;0.494;0.538;0.707;0.578;0.548;C-F;gasolpa01
50;Kevin Love;6.4;2016-17;28;CLE;60;60;1;1885;370;867;225;478;145;389;257;295;148;518;666;116;53;21;122;125;1142;0.427;0.471;0.373;0.871;0.573;0.51;F-C;loveke01
51;Al Horford;6.3;2016-17;30;BOS;68;68;0;2193;379;801;293;559;86;242;108;135;95;370;465;337;52;86;115;138;952;0.473;0.524;0.355;0.8;0.553;0.527;C-F;horfoal01
52;Lou Williams;6.1;2016-17;30;HOULAL;81;1;0;1994;428;998;265;552;163;446;402;457;26;176;202;239;80;20;160;92;1421;0.429;0.48;0.365;0.88;0.593;0.511;G;willilo02
53;Ricky Rubio;6.1;2016-17;26;MIN;75;75;0;2469;261;650;201;454;60;196;254;285;68;237;305;682;128;10;195;202;836;0.402;0.443;0.306;0.891;0.539;0.448;G;rubiori01
54;Mason Plumlee;6;2016-17;26;DENPOR;81;64;0;2148;334;623;334;617;0;6;174;300;170;435;605;284;69;92;134;226;842;0.536;0.541;0;0.58;0.558;0.536;C-F;plumlma01
55;Trevor Ariza;6;2016-17;31;HOU;80;80;0;2773;326;798;135;243;191;555;93;126;54;404;458;175;147;20;73;133;936;0.409;0.556;0.344;0.738;0.548;0.528;F;arizatr01
56;Clint Capela;5.9;2016-17;22;HOU;65;59;0;1551;362;563;362;563;0;0;94;177;178;348;526;63;34;79;87;179;818;0.643;0.643;;0.531;0.638;0.643;C;capelca01
57;George Hill;5.9;2016-17;30;UTA;49;49;0;1544;289;606;195;373;94;233;157;196;23;144;167;204;50;11;85;114;829;0.477;0.523;0.403;0.801;0.599;0.554;G;hillge01
58;Enes Freedom;5.8;2016-17;24;OKC;72;0;0;1533;402;737;397;699;5;38;224;285;195;287;482;67;32;38;123;154;1033;0.545;0.568;0.132;0.786;0.599;0.549;C;kanteen01
59;Michael Kidd-Gilchrist;5.8;2016-17;23;CHO;81;81;0;2349;295;618;294;609;1;9;152;194;156;409;565;114;81;77;56;187;743;0.477;0.483;0.111;0.784;0.528;0.478;F;kiddgmi01
60;Tyler Johnson;5.8;2016-17;24;MIA;73;0;0;2178;357;824;264;574;93;250;195;254;50;243;293;233;84;44;90;176;1002;0.433;0.46;0.372;0.768;0.535;0.49;G;johnsty01
61;JaMychal Green;5.8;2016-17;26;MEM;77;75;0;2101;250;500;195;355;55;145;134;167;167;377;544;84;47;34;94;248;689;0.5;0.549;0.379;0.802;0.601;0.555;F;greenja01
62;David Lee;5.7;2016-17;33;SAS;79;10;0;1477;248;420;248;420;0;0;80;113;149;292;441;124;31;40;82;125;576;0.59;0.59;;0.708;0.613;0.59;F-C;leeda02
63;Gorgui Dieng;5.7;2016-17;27;MIN;82;82;0;2653;332;661;316;618;16;43;136;167;188;459;647;158;88;95;107;254;816;0.502;0.511;0.372;0.814;0.555;0.514;C;dienggo01
64;Cody Zeller;5.6;2016-17;24;CHO;62;58;0;1725;253;443;253;442;0;1;133;196;135;270;405;99;62;58;65;189;639;0.571;0.572;0;0.679;0.604;0.571;C-F;zelleco01
65;Greg Monroe;5.6;2016-17;26;MIL;81;0;0;1823;387;726;387;722;0;4;177;239;167;365;532;187;92;38;140;168;951;0.533;0.536;0;0.741;0.572;0.533;C-F;monrogr01
66;Eric Bledsoe;5.3;2016-17;27;PHO;66;66;0;2176;449;1034;345;724;104;310;388;458;52;268;320;418;91;31;224;164;1390;0.434;0.477;0.335;0.847;0.563;0.485;G;bledser01
67;Patrick Beverley;5.3;2016-17;28;HOU;67;67;0;2058;228;543;118;255;110;288;73;95;95;298;393;281;99;25;100;222;639;0.42;0.463;0.382;0.768;0.546;0.521;G;beverpa01
68;Dewayne Dedmon;5.2;2016-17;27;SAS;76;37;0;1330;161;259;161;259;0;0;65;93;129;367;496;44;37;61;61;180;387;0.622;0.622;;0.699;0.645;0.622;C;dedmode01
69;Ryan Anderson;5.2;2016-17;28;HOU;72;72;0;2116;323;773;119;267;204;506;129;150;112;218;330;68;31;14;55;142;979;0.418;0.446;0.403;0.86;0.583;0.55;F;anderry01
70;Serge Ibaka;5.1;2016-17;27;ORLTOR;79;79;0;2422;471;982;347;665;124;317;107;125;129;409;538;75;41;124;105;215;1173;0.48;0.522;0.391;0.856;0.566;0.543;F-C;ibakase01
71;Patty Mills;5.1;2016-17;28;SAS;80;8;0;1754;273;621;126;266;147;355;66;80;24;117;141;280;65;3;101;109;759;0.44;0.474;0.414;0.825;0.578;0.558;G;millspa02
72;James Johnson;5.1;2016-17;29;MIA;76;5;0;2085;368;769;281;513;87;256;152;215;66;310;376;276;76;86;171;197;975;0.479;0.548;0.34;0.707;0.564;0.535;F;johnsja01
73;Joe Ingles;5;2016-17;29;UTA;82;26;0;1972;204;451;81;172;123;279;50;68;23;238;261;225;96;8;107;163;581;0.452;0.471;0.441;0.735;0.604;0.589;F-G;inglejo01
74;Marvin Williams;5;2016-17;30;CHO;76;76;0;2295;297;704;173;350;124;354;131;150;89;411;500;106;58;53;60;134;849;0.422;0.494;0.35;0.873;0.551;0.51;F;willima02
75;Amir Johnson;5;2016-17;29;BOS;80;77;0;1608;213;370;186;304;27;66;67;100;118;248;366;140;51;62;77;211;520;0.576;0.612;0.409;0.67;0.628;0.612;F-C;johnsam01
76;Brook Lopez;4.9;2016-17;28;BRK;75;75;0;2222;555;1172;421;785;134;387;295;364;121;282;403;176;38;124;184;192;1539;0.474;0.536;0.346;0.81;0.578;0.531;C;lopezbr01
77;JJ Redick;4.8;2016-17;32;LAC;78;78;0;2198;396;890;195;422;201;468;180;202;11;160;171;110;54;13;98;125;1173;0.445;0.462;0.429;0.891;0.599;0.558;G;redicjj01
78;Tim Hardaway Jr.;4.8;2016-17;24;ATL;79;30;0;2154;415;912;266;495;149;417;164;214;35;189;224;182;55;15;106;103;1143;0.455;0.537;0.357;0.766;0.568;0.537;G;hardati02
79;Carmelo Anthony;4.7;2016-17;32;NYK;74;74;1;2538;602;1389;451;968;151;421;304;365;62;376;438;213;60;34;153;198;1659;0.433;0.466;0.359;0.833;0.535;0.488;F;anthoca01
80;Zaza Pachulia;4.7;2016-17;32;GSW;70;70;0;1268;164;307;164;305;0;2;98;126;140;270;410;132;59;33;87;166;426;0.534;0.538;0;0.778;0.588;0.534;C;pachuza01
81;Thaddeus Young;4.6;2016-17;28;IND;74;74;0;2237;362;687;317;569;45;118;45;86;131;317;448;122;113;29;95;135;814;0.527;0.557;0.381;0.523;0.562;0.56;F;youngth01
82;Seth Curry;4.6;2016-17;26;DAL;70;42;0;2029;338;703;201;381;137;322;85;100;25;154;179;189;79;7;92;126;898;0.481;0.528;0.425;0.85;0.601;0.578;G;curryse01
83;Gary Harris;4.6;2016-17;22;DEN;57;56;0;1782;320;637;213;382;107;255;104;134;48;130;178;164;71;8;76;92;851;0.502;0.558;0.42;0.776;0.611;0.586;G;harriga01
84;Dwight Powell;4.6;2016-17;25;DAL;77;3;0;1333;194;377;173;303;21;74;107;141;93;213;306;49;61;39;34;135;516;0.515;0.571;0.284;0.759;0.588;0.542;F-C;poweldw01
85;Harrison Barnes;4.6;2016-17;24;DAL;79;79;0;2803;599;1280;521;1058;78;222;242;281;93;301;394;116;65;15;102;128;1518;0.468;0.492;0.351;0.861;0.541;0.498;F;barneha02
86;Nicolas Batum;4.6;2016-17;28;CHO;77;77;0;2617;393;975;258;570;135;405;243;284;46;435;481;456;86;29;194;109;1164;0.403;0.453;0.333;0.856;0.529;0.472;F-G;batumni01
87;Kenneth Faried;4.5;2016-17;27;DEN;61;34;0;1296;228;416;228;410;0;6;131;189;183;279;462;55;43;40;59;124;587;0.548;0.556;0;0.693;0.588;0.548;F-C;farieke01
88;Kentavious Caldwell-Pope;4.5;2016-17;23;DET;76;75;0;2529;370;928;217;491;153;437;154;185;55;193;248;193;89;12;86;118;1047;0.399;0.442;0.35;0.832;0.519;0.481;G;caldwke01
89;Jon Leuer;4.5;2016-17;27;DET;75;34;0;1944;310;646;261;479;49;167;98;113;102;300;402;111;31;26;66;145;767;0.48;0.545;0.293;0.867;0.551;0.518;F;leuerjo01
90;Kristaps Porziņģis;4.5;2016-17;21;NYK;66;65;0;2164;443;985;331;671;112;314;198;252;111;364;475;97;47;129;118;244;1196;0.45;0.493;0.357;0.786;0.546;0.507;F-C;porzikr01
91;Elfrid Payton;4.4;2016-17;22;ORL;82;58;0;2412;430;912;390;766;40;146;146;211;89;298;387;529;88;40;178;177;1046;0.471;0.509;0.274;0.692;0.52;0.493;G;paytoel01
92;Robin Lopez;4.3;2016-17;28;CHI;81;81;0;2271;382;775;382;773;0;2;75;104;244;276;520;80;18;117;91;151;839;0.493;0.494;0;0.721;0.511;0.493;C;lopezro01
93;Andre Roberson;4.2;2016-17;25;OKC;79;79;0;2376;215;463;170;279;45;184;47;111;98;305;403;79;94;79;51;204;522;0.464;0.609;0.245;0.423;0.51;0.513;G-F;roberan03
94;Maurice Harkless;4.2;2016-17;23;POR;77;69;0;2223;314;624;246;430;68;194;77;124;125;216;341;88;85;70;86;214;773;0.503;0.572;0.351;0.621;0.57;0.558;F-G;harklma01
95;Courtney Lee;4.2;2016-17;31;NYK;77;74;0;2459;321;704;213;435;108;269;85;98;53;206;259;179;81;24;69;141;835;0.456;0.49;0.401;0.867;0.559;0.533;G;leeco01
96;Andrew Wiggins;4.2;2016-17;21;MIN;82;82;0;3048;709;1570;606;1281;103;289;412;542;102;226;328;189;82;30;187;183;1933;0.452;0.473;0.356;0.76;0.534;0.484;F-G;wiggian01
97;Allen Crabbe;4.2;2016-17;24;POR;79;7;0;2254;303;647;169;345;134;302;105;124;19;207;226;94;54;20;62;171;845;0.468;0.49;0.444;0.847;0.602;0.572;G-F;crabbal01
98;Marreese Speights;4.2;2016-17;29;LAC;82;2;0;1286;244;548;141;271;103;277;120;137;88;285;373;65;23;41;69;229;711;0.445;0.52;0.372;0.876;0.584;0.539;C-F;speigma01
99;Markieff Morris;4.1;2016-17;27;WAS;76;76;0;2374;406;889;335;693;71;196;180;215;107;386;493;126;82;42;129;254;1063;0.457;0.483;0.362;0.837;0.54;0.497;F;morrima02
100;Malcolm Brogdon;4.1;2016-17;24;MIL;75;28;0;1982;290;635;212;442;78;193;109;126;47;166;213;317;84;12;113;140;767;0.457;0.48;0.404;0.865;0.555;0.518;G;brogdma01
101;Nenê;4.1;2016-17;34;HOU;67;8;0;1198;245;397;242;388;3;9;116;197;95;187;282;65;56;39;73;163;609;0.617;0.624;0.333;0.589;0.63;0.621;F-C;hilarne01
102;T.J. Warren;4.1;2016-17;23;PHO;66;59;0;2048;403;814;377;716;26;98;119;154;125;214;339;75;76;39;57;175;951;0.495;0.527;0.265;0.773;0.539;0.511;F;warretj01
103;Kelly Olynyk;4.1;2016-17;25;BOS;75;6;0;1538;260;508;192;316;68;192;90;123;73;288;361;148;43;29;96;207;678;0.512;0.608;0.354;0.732;0.603;0.579;C-F;olynyke01
104;Tyson Chandler;4.1;2016-17;34;PHO;47;46;0;1298;153;228;153;228;0;0;91;124;153;386;539;30;33;24;65;126;397;0.671;0.671;;0.734;0.703;0.671;C;chandty01
105;Montrezl Harrell;4.1;2016-17;23;HOU;58;14;0;1064;225;345;224;338;1;7;76;121;81;138;219;64;20;42;44;126;527;0.652;0.663;0.143;0.628;0.662;0.654;F-C;harremo01
106;Ersan İlyasova;4.1;2016-17;29;ATLOKCPHI;82;52;0;2142;384;890;242;488;142;402;161;207;115;366;481;141;58;23;116;211;1071;0.431;0.496;0.353;0.778;0.546;0.511;F;ilyaser01
107;Jabari Parker;4;2016-17;21;MIL;51;50;0;1728;399;814;334;636;65;178;162;218;79;235;314;142;50;22;93;111;1025;0.49;0.525;0.365;0.743;0.563;0.53;F;parkeja01
108;C.J. Miles;4;2016-17;29;IND;76;29;0;1776;281;647;112;238;169;409;84;93;30;199;229;48;46;25;40;151;815;0.434;0.471;0.413;0.903;0.592;0.565;G-F;milescj01
109;Taj Gibson;4;2016-17;31;CHIOKC;78;71;0;1989;365;709;362;696;3;13;113;158;158;327;485;73;41;65;105;163;846;0.515;0.52;0.231;0.715;0.543;0.517;F-C;gibsota01
110;Nikola Vučević;4;2016-17;26;ORL;75;55;0;2163;483;1031;460;956;23;75;107;160;176;603;779;208;76;74;117;180;1096;0.468;0.481;0.307;0.669;0.498;0.48;C;vucevni01
111;Vince Carter;4;2016-17;40;MEM;73;15;0;1799;193;490;81;194;112;296;88;115;36;191;227;133;60;36;50;163;586;0.394;0.418;0.378;0.765;0.542;0.508;G-F;cartevi01
112;Nerlens Noel;4;2016-17;22;DALPHI;51;19;0;1047;184;309;184;308;0;1;77;111;93;201;294;50;65;50;51;126;445;0.595;0.597;0;0.694;0.622;0.595;C-F;noelne01
113;Victor Oladipo;4;2016-17;24;OKC;67;67;0;2222;412;932;285;580;127;352;116;154;39;252;291;176;78;21;119;155;1067;0.442;0.491;0.361;0.753;0.534;0.51;G;oladivi01
114;Darren Collison;3.9;2016-17;29;SAC;68;64;0;2063;340;714;267;539;73;175;147;171;23;129;152;312;67;9;114;119;900;0.476;0.495;0.417;0.86;0.57;0.527;G;collida01
115;Marcus Morris;3.9;2016-17;27;DET;79;79;0;2565;421;1007;303;650;118;357;145;185;77;289;366;160;52;25;87;168;1105;0.418;0.466;0.331;0.784;0.508;0.477;F;morrima03
116;Kyle O'Quinn;3.9;2016-17;26;NYK;79;8;0;1229;215;413;213;396;2;17;64;83;157;282;439;117;36;104;76;174;496;0.521;0.538;0.118;0.771;0.552;0.523;F-C;oquinky01
117;Jrue Holiday;3.8;2016-17;26;NOP;67;61;0;2190;405;893;305;612;100;281;119;168;46;218;264;488;100;44;194;133;1029;0.454;0.498;0.356;0.708;0.532;0.51;G;holidjr01
118;Eric Gordon;3.8;2016-17;28;HOU;75;15;0;2323;412;1016;166;355;246;661;147;175;29;172;201;188;48;41;121;150;1217;0.406;0.468;0.372;0.84;0.557;0.527;G-F;gordoer01
119;DeMarre Carroll;3.8;2016-17;30;TOR;72;72;0;1882;220;550;111;230;109;320;89;117;63;212;275;74;81;27;54;143;638;0.4;0.483;0.341;0.761;0.53;0.499;F;carrode01
120;Joe Johnson;3.8;2016-17;35;UTA;78;14;0;1843;273;626;167;368;106;258;63;77;33;210;243;144;36;18;69;93;715;0.436;0.454;0.411;0.818;0.542;0.521;G-F;johnsjo02
121;Nikola Mirotić;3.8;2016-17;25;CHI;70;15;0;1679;258;625;129;248;129;377;99;128;61;323;384;75;53;55;80;128;744;0.413;0.52;0.342;0.773;0.546;0.516;F;mirotni01
122;T.J. McConnell;3.8;2016-17;24;PHI;81;51;0;2133;236;512;225;457;11;55;73;90;39;212;251;534;134;10;159;139;556;0.461;0.492;0.2;0.811;0.504;0.472;G;mccontj01
123;Richaun Holmes;3.8;2016-17;23;PHI;57;17;0;1193;230;412;203;335;27;77;72;103;94;217;311;58;42;55;55;136;559;0.558;0.606;0.351;0.699;0.611;0.591;C-F;holmeri01
124;Lucas Nogueira;3.7;2016-17;24;TOR;57;6;0;1088;103;156;100;144;3;12;44;67;82;162;244;42;52;89;46;137;253;0.66;0.694;0.25;0.657;0.682;0.67;C;noguelu01
125;Dennis Schröder;3.7;2016-17;23;ATL;79;78;0;2485;548;1214;448;920;100;294;218;255;42;206;248;499;74;16;258;149;1414;0.451;0.487;0.34;0.855;0.533;0.493;G;schrode01
126;Aaron Gordon;3.7;2016-17;21;ORL;80;72;0;2298;393;865;316;598;77;267;156;217;116;289;405;150;65;40;89;172;1019;0.454;0.528;0.288;0.719;0.53;0.499;F;gordoaa01
127;Kyle Korver;3.7;2016-17;35;ATLCLE;67;22;0;1753;239;515;77;156;162;359;38;42;7;179;186;110;34;21;69;107;678;0.464;0.494;0.451;0.905;0.635;0.621;G-F;korveky01
128;Channing Frye;3.7;2016-17;33;CLE;74;15;0;1398;238;520;101;185;137;335;63;74;37;253;290;45;33;37;53;138;676;0.458;0.546;0.409;0.851;0.612;0.589;C-F;fryech01
129;Willie Reed;3.6;2016-17;26;MIA;71;5;0;1031;162;285;161;281;1;4;49;88;129;203;332;26;18;47;31;137;374;0.568;0.573;0.25;0.557;0.578;0.57;F-C;reedwi02
130;P.J. Tucker;3.6;2016-17;31;PHOTOR;81;21;0;2236;199;482;129;286;70;196;72;93;117;354;471;99;116;19;66;196;540;0.413;0.451;0.357;0.774;0.516;0.485;F;tuckepj01
131;Wilson Chandler;3.5;2016-17;29;DEN;71;33;0;2197;433;939;323;613;110;326;141;194;103;357;460;141;51;30;114;172;1117;0.461;0.527;0.337;0.727;0.545;0.52;F;chandwi01
132;Larry Nance Jr.;3.5;2016-17;24;LAL;63;7;0;1442;190;361;180;325;10;36;59;80;120;249;369;96;82;39;56;149;449;0.526;0.554;0.278;0.738;0.567;0.54;F-C;nancela02
133;Julius Randle;3.5;2016-17;22;LAL;74;73;0;2132;377;773;360;710;17;63;204;282;150;486;636;264;49;37;173;248;975;0.488;0.507;0.27;0.723;0.543;0.499;F-C;randlju01
134;Terrence Ross;3.5;2016-17;25;ORLTOR;78;24;0;1955;326;746;184;355;142;391;64;77;18;188;206;88;87;33;68;143;858;0.437;0.518;0.363;0.831;0.55;0.532;F-G;rosste01
135;JaVale McGee;3.5;2016-17;29;GSW;77;10;0;739;208;319;208;316;0;3;56;111;100;144;244;17;19;67;40;109;472;0.652;0.658;0;0.505;0.642;0.652;C;mcgeeja01
