Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
11;Deron Williams;11.3;2007-08;23;UTA;82;82;0;3059;566;1117;483;907;83;210;330;411;34;209;243;862;90;23;279;200;1545;0.507;0.533;0.395;0.803;0.595;0.544;G;willide01
12;Manu Ginóbili;11.1;2007-08;30;SAS;74;23;0;2299;453;984;297;595;156;389;380;442;63;291;354;332;109;33;200;173;1442;0.46;0.499;0.401;0.86;0.612;0.54;G;ginobma01
13;Tim Duncan;11.1;2007-08;31;SAS;78;78;1;2651;585;1178;585;1174;0;4;338;463;237;644;881;218;56;152;178;185;1508;0.497;0.498;0;0.73;0.546;0.497;F-C;duncati01
14;Steve Nash;10.5;2007-08;33;PHO;81;81;1;2780;485;962;306;581;179;381;222;245;28;254;282;898;53;5;295;113;1371;0.504;0.527;0.47;0.906;0.641;0.597;G;nashst01
15;José Calderón;10.2;2007-08;26;TOR;82;56;0;2484;367;707;288;523;79;184;109;120;34;202;236;678;87;6;126;134;922;0.519;0.551;0.429;0.908;0.607;0.575;G;caldejo01
16;Carlos Boozer;10.2;2007-08;26;UTA;81;81;1;2827;709;1297;709;1296;0;1;290;393;197;647;844;233;100;41;210;293;1708;0.547;0.547;0;0.738;0.581;0.547;F-C;boozeca01
17;Chris Bosh;10.1;2007-08;23;TOR;67;67;1;2425;507;1027;497;1002;10;25;472;559;174;409;583;171;63;67;153;157;1496;0.494;0.496;0.4;0.844;0.588;0.499;F-C;boshch01
18;Tyson Chandler;10;2007-08;25;NOH;79;79;0;2783;377;605;377;604;0;1;175;295;322;606;928;81;45;84;136;243;929;0.623;0.624;0;0.593;0.632;0.623;C;chandty01
19;Rashard Lewis;9.8;2007-08;28;ORL;81;81;0;3076;516;1135;290;582;226;553;218;260;97;340;437;196;99;38;140;214;1476;0.455;0.498;0.409;0.838;0.591;0.554;F;lewisra02
20;Ray Allen;9.7;2007-08;32;BOS;73;73;1;2624;439;986;259;534;180;452;215;237;75;193;268;225;65;16;127;147;1273;0.445;0.485;0.398;0.907;0.584;0.537;G;allenra02
21;Lamar Odom;9.7;2007-08;28;LAL;77;77;0;2921;417;795;386;682;31;113;229;328;197;622;819;273;75;72;156;222;1094;0.525;0.566;0.274;0.698;0.582;0.544;F;odomla01
22;Andre Iguodala;9.6;2007-08;24;PHI;82;82;0;3242;582;1277;481;970;101;307;365;506;85;361;446;391;171;49;214;187;1630;0.456;0.496;0.329;0.721;0.543;0.495;F-G;iguodan01
23;Antawn Jamison;9.2;2007-08;31;WAS;79;79;1;3061;618;1417;498;1063;120;354;333;438;215;591;806;120;106;34;113;195;1689;0.436;0.468;0.339;0.76;0.525;0.478;F;jamisan01
24;Hedo Türkoğlu;9;2007-08;28;ORL;82;82;0;3026;556;1219;390;804;166;415;324;391;83;388;471;409;74;25;246;244;1602;0.456;0.485;0.4;0.829;0.576;0.524;F;turkohe01
25;Monta Ellis;9;2007-08;22;GSW;81;72;0;3071;652;1227;640;1175;12;52;320;417;133;271;404;315;124;27;173;195;1636;0.531;0.545;0.231;0.767;0.58;0.536;G;ellismo01
26;Baron Davis;8.7;2007-08;28;GSW;82;82;0;3196;650;1526;477;1001;173;525;318;424;96;289;385;623;191;43;232;247;1791;0.426;0.477;0.33;0.75;0.523;0.483;G;davisba01
27;Jason Terry;8.6;2007-08;30;DAL;82;34;0;2579;471;1008;335;645;136;363;191;223;30;178;208;264;88;18;92;170;1269;0.467;0.519;0.375;0.857;0.574;0.535;G;terryja01
28;Mike Dunleavy;8.5;2007-08;27;IND;82;82;0;2953;532;1117;367;728;165;389;336;403;59;365;424;288;86;31;190;208;1565;0.476;0.504;0.424;0.834;0.605;0.55;F-G;dunlemi02
29;Marcus Camby;8.5;2007-08;33;DEN;79;79;0;2758;286;635;280;615;6;20;143;202;230;807;1037;259;85;285;118;216;721;0.45;0.455;0.3;0.708;0.498;0.455;C-F;cambyma01
30;Pau Gasol;8.4;2007-08;27;LALMEM;66;66;0;2351;475;890;471;874;4;16;292;362;155;398;553;211;30;98;124;139;1246;0.534;0.539;0.25;0.807;0.594;0.536;C-F;gasolpa01
31;Kevin Martin;8.4;2007-08;24;SAC;61;57;0;2216;417;914;310;648;107;266;502;578;48;225;273;129;62;5;131;150;1443;0.456;0.478;0.402;0.869;0.618;0.515;G;martike02
32;David West;8.4;2007-08;27;NOH;76;76;1;2870;629;1305;623;1280;6;25;300;353;180;495;675;177;62;99;165;208;1564;0.482;0.487;0.24;0.85;0.535;0.484;F-C;westda01
33;Yao Ming;8.3;2007-08;27;HOU;55;55;1;2044;432;852;432;850;0;2;345;406;172;422;594;129;25;111;183;171;1209;0.507;0.508;0;0.85;0.587;0.507;C;mingya01
34;Andre Miller;8.3;2007-08;31;PHI;82;82;0;3016;569;1156;566;1122;3;34;257;333;95;229;324;565;105;6;206;181;1398;0.492;0.504;0.088;0.772;0.537;0.494;G;millean02
35;Carmelo Anthony;8.2;2007-08;23;DEN;77;77;1;2806;728;1481;670;1317;58;164;464;590;178;393;571;259;98;39;253;253;1978;0.492;0.509;0.354;0.786;0.568;0.511;F;anthoca01
36;Shane Battier;8.2;2007-08;29;HOU;80;78;0;2907;265;619;126;250;139;369;75;101;131;276;407;155;77;90;78;196;744;0.428;0.504;0.377;0.743;0.561;0.54;F;battish01
37;Peja Stojaković;8.1;2007-08;30;NOH;77;77;0;2711;451;1026;220;502;231;524;130;140;64;267;331;96;57;10;61;127;1263;0.44;0.438;0.441;0.929;0.581;0.552;F;stojape01
38;Josh Howard;8;2007-08;27;DAL;76;76;0;2757;567;1247;500;1037;67;210;312;384;120;412;532;164;59;32;114;202;1513;0.455;0.482;0.319;0.813;0.534;0.482;F-G;howarjo01
39;Andris Biedriņš;8;2007-08;21;GSW;76;59;0;2078;340;543;340;543;0;0;116;187;256;488;744;75;56;94;85;262;796;0.626;0.626;;0.62;0.637;0.626;C;biedran01
40;Brandon Roy;8;2007-08;23;POR;74;74;1;2792;531;1170;458;955;73;215;281;373;81;267;348;430;79;16;136;147;1416;0.454;0.48;0.34;0.753;0.531;0.485;G;roybr01
41;Ronnie Brewer;7.8;2007-08;22;UTA;76;76;0;2088;354;634;343;584;11;50;195;257;97;121;218;134;129;19;69;110;914;0.558;0.587;0.22;0.759;0.612;0.567;G-F;brewero02
42;Vince Carter;7.7;2007-08;31;NJN;76;72;0;2959;587;1287;489;1014;98;273;350;429;112;341;453;389;93;33;181;241;1622;0.456;0.482;0.359;0.816;0.55;0.494;G-F;cartevi01
43;Al Jefferson;7.7;2007-08;23;MIN;82;82;0;2919;721;1441;721;1436;0;5;284;394;308;603;911;117;74;119;167;222;1726;0.5;0.502;0;0.721;0.535;0.5;C-F;jeffeal01
44;Richard Hamilton;7.7;2007-08;29;DET;72;72;1;2424;499;1030;437;889;62;141;184;221;75;160;235;299;73;10;132;171;1244;0.484;0.492;0.44;0.833;0.552;0.515;G-F;hamilri01
45;Richard Jefferson;7.6;2007-08;27;NJN;82;82;0;3200;619;1328;542;1115;77;213;542;679;93;249;342;252;76;21;199;225;1857;0.466;0.486;0.362;0.798;0.571;0.495;F;jefferi01
46;Rasheed Wallace;7.6;2007-08;33;DET;77;76;1;2346;376;870;264;555;112;315;115;150;84;427;511;137;91;129;86;213;979;0.432;0.476;0.356;0.767;0.523;0.497;F-C;wallara01
47;Josh Childress;7.6;2007-08;24;ATL;76;0;0;2274;327;573;305;513;22;60;222;275;174;199;373;117;71;43;98;129;898;0.571;0.595;0.367;0.807;0.647;0.59;G-F;childjo01
48;Tayshaun Prince;7.5;2007-08;27;DET;82;82;0;2694;421;940;368;794;53;146;185;241;109;289;398;268;42;33;91;90;1080;0.448;0.463;0.363;0.768;0.516;0.476;F;princta01
49;Jason Richardson;7.4;2007-08;27;CHA;82;82;0;3149;648;1468;405;869;243;599;249;331;80;361;441;258;116;57;166;241;1788;0.441;0.466;0.406;0.752;0.554;0.524;G;richaja01
50;David Lee;7.4;2007-08;24;NYK;81;29;0;2356;341;618;341;616;0;2;194;237;242;482;724;95;55;29;97;210;876;0.552;0.554;0;0.819;0.606;0.552;F-C;leeda02
51;Shawn Marion;7.4;2007-08;29;MIAPHO;63;62;0;2315;400;787;334;589;66;198;106;150;136;507;643;138;125;85;86;150;972;0.508;0.567;0.333;0.707;0.57;0.55;F;mariosh01
52;Danny Granger;7.3;2007-08;24;IND;80;80;0;2876;537;1205;366;782;171;423;322;378;93;393;486;166;95;84;171;290;1567;0.446;0.468;0.404;0.852;0.571;0.517;F;grangda01
53;Caron Butler;7.2;2007-08;27;WAS;58;58;1;2314;439;943;373;758;66;185;236;262;93;295;388;284;128;20;150;160;1180;0.466;0.492;0.357;0.901;0.558;0.501;F;butleca01
54;Rajon Rondo;7.2;2007-08;21;BOS;77;77;0;2306;351;713;346;694;5;19;107;175;78;244;322;393;129;13;147;187;814;0.492;0.499;0.263;0.611;0.515;0.496;G;rondora01
55;Andrei Kirilenko;7.1;2007-08;26;UTA;72;72;0;2217;275;544;231;428;44;116;198;257;121;218;339;285;86;109;140;165;792;0.506;0.54;0.379;0.77;0.603;0.546;F;kirilan01
56;Tony Parker;7;2007-08;25;SAS;69;68;0;2312;515;1043;498;977;17;66;248;347;30;191;221;411;55;8;164;93;1295;0.494;0.51;0.258;0.715;0.542;0.502;G;parketo01
57;Joe Johnson;7;2007-08;26;ATL;82;82;1;3343;647;1497;478;1053;169;444;316;379;83;284;367;474;84;18;223;168;1779;0.432;0.454;0.381;0.834;0.535;0.489;G-F;johnsjo02
58;Corey Maggette;6.9;2007-08;28;LAC;70;65;0;2502;458;1000;380;797;78;203;553;681;78;316;394;189;71;7;195;210;1547;0.458;0.477;0.384;0.812;0.595;0.497;F;maggeco01
59;Samuel Dalembert;6.9;2007-08;26;PHI;82;82;0;2724;339;661;339;660;0;1;186;263;304;545;849;45;40;192;155;269;864;0.513;0.514;0;0.707;0.556;0.513;C;dalemsa01
60;Brendan Haywood;6.8;2007-08;28;WAS;80;80;0;2228;316;599;316;599;0;0;216;294;273;303;576;71;31;133;108;216;848;0.528;0.528;;0.735;0.582;0.528;C;haywobr01
61;Antonio McDyess;6.7;2007-08;33;DET;78;78;0;2285;293;600;293;598;0;2;97;156;204;462;666;89;61;53;75;246;683;0.488;0.49;0;0.622;0.511;0.488;F-C;mcdyean01
62;Mehmet Okur;6.7;2007-08;28;UTA;72;72;0;2390;374;841;260;547;114;294;185;230;132;424;556;145;55;29;104;236;1047;0.445;0.475;0.388;0.804;0.556;0.512;C-F;okurme01
63;Brad Miller;6.5;2007-08;31;SAC;72;72;0;2513;337;728;309;638;28;90;262;309;167;514;681;264;69;74;164;247;964;0.463;0.484;0.311;0.848;0.558;0.482;C-F;millebr01
64;Luis Scola;6.5;2007-08;27;HOU;82;39;0;2024;345;670;345;667;0;3;157;235;174;351;525;106;60;19;105;235;847;0.515;0.517;0;0.668;0.548;0.515;F;scolalu01
65;Jeff Foster;6.5;2007-08;31;IND;77;52;0;1884;205;373;205;370;0;3;86;145;264;404;668;129;56;32;62;221;496;0.55;0.554;0;0.593;0.568;0.55;F-C;fosteje01
66;Jason Maxiell;6.3;2007-08;24;DET;82;7;0;1768;240;446;240;445;0;1;171;270;177;256;433;46;21;94;71;183;651;0.538;0.539;0;0.633;0.576;0.538;F-C;maxieja01
67;LaMarcus Aldridge;6.2;2007-08;22;POR;76;76;0;2649;561;1160;560;1153;1;7;227;298;220;358;578;122;55;94;126;240;1350;0.484;0.486;0.143;0.762;0.523;0.484;F-C;aldrila01
68;Anthony Parker;6.2;2007-08;32;TOR;82;82;0;2634;395;829;262;525;133;304;102;125;50;284;334;183;79;17;87;157;1025;0.476;0.499;0.438;0.816;0.58;0.557;G;parkean01
69;James Posey;6.2;2007-08;31;BOS;74;2;0;1821;173;414;67;135;106;279;93;115;30;292;322;114;72;19;65;182;545;0.418;0.496;0.38;0.809;0.587;0.546;F-G;poseyja01
70;Troy Murphy;6.2;2007-08;27;IND;75;61;0;2106;315;693;221;457;94;236;192;241;108;435;543;165;49;32;96;217;916;0.455;0.484;0.398;0.797;0.573;0.522;F-C;murphtr01
71;Kendrick Perkins;6.2;2007-08;23;BOS;78;78;0;1912;214;348;214;347;0;1;114;183;145;329;474;84;31;114;125;242;542;0.615;0.617;0;0.623;0.632;0.615;C;perkike01
72;Fabricio Oberto;6.1;2007-08;32;SAS;82;64;0;1644;180;296;180;295;0;1;37;61;153;277;430;95;37;20;51;203;397;0.608;0.61;0;0.607;0.615;0.608;C-F;obertfa01
73;Zydrunas Ilgauskas;6.1;2007-08;32;CLE;73;73;0;2222;417;879;417;878;0;1;195;243;263;419;682;104;34;120;135;247;1029;0.474;0.475;0;0.802;0.522;0.474;C;ilgauzy01
74;Erick Dampier;6;2007-08;32;DAL;72;64;0;1755;178;277;178;277;0;0;84;146;207;332;539;63;24;106;80;226;440;0.643;0.643;;0.575;0.645;0.643;C;dampier01
75;Grant Hill;5.9;2007-08;35;PHO;70;68;0;2222;358;712;325;608;33;104;170;196;74;279;353;203;65;56;96;153;919;0.503;0.535;0.317;0.867;0.576;0.526;F-G;hillgr01
76;Jason Kidd;5.9;2007-08;34;DALNJN;80;80;1;2906;305;793;186;481;119;312;135;165;94;506;600;806;136;26;266;165;864;0.385;0.387;0.381;0.818;0.499;0.46;G;kiddja01
77;Tracy McGrady;5.8;2007-08;28;HOU;66;62;0;2440;548;1307;462;1012;86;295;245;358;42;297;339;387;68;30;160;91;1427;0.419;0.457;0.292;0.684;0.487;0.452;G-F;mcgratr01
78;Michael Redd;5.8;2007-08;28;MIL;72;71;0;2702;550;1243;420;884;130;359;402;490;85;224;309;247;65;13;181;120;1632;0.442;0.475;0.362;0.82;0.559;0.495;G;reddmi01
79;Emeka Okafor;5.8;2007-08;25;CHA;82;82;0;2718;460;860;460;860;0;0;213;374;255;621;876;70;62;138;164;241;1133;0.535;0.535;;0.57;0.553;0.535;C-F;okafoem01
80;Josh Smith;5.8;2007-08;22;ATL;81;81;0;2873;518;1133;493;1034;25;99;333;469;161;506;667;272;123;227;245;269;1394;0.457;0.477;0.253;0.71;0.52;0.468;F;smithjo03
81;Marvin Williams;5.7;2007-08;21;ATL;80;80;0;2765;424;918;423;908;1;10;336;409;119;338;457;137;81;33;127;225;1185;0.462;0.466;0.1;0.822;0.54;0.462;F;willima02
82;Derek Fisher;5.7;2007-08;33;LAL;82;82;0;2249;339;777;227;501;112;276;166;188;24;146;170;239;86;3;90;188;956;0.436;0.453;0.406;0.883;0.556;0.508;G;fishede01
83;Jamario Moon;5.7;2007-08;27;TOR;78;75;0;2166;279;575;239;453;40;122;63;85;92;392;484;90;80;108;51;152;661;0.485;0.528;0.328;0.741;0.54;0.52;F;moonja01
84;Devin Harris;5.6;2007-08;24;DALNJN;64;61;0;2022;321;693;265;526;56;167;248;301;28;145;173;369;90;10;161;190;946;0.463;0.504;0.335;0.824;0.573;0.504;G;harride01
85;Jameer Nelson;5.6;2007-08;25;ORL;69;62;0;1961;283;603;219;449;64;154;125;151;28;215;243;383;63;4;141;167;755;0.469;0.488;0.416;0.828;0.564;0.522;G;nelsoja01
86;Leandro Barbosa;5.5;2007-08;25;PHO;82;12;0;2421;472;1021;308;599;164;422;175;213;40;191;231;216;75;18;117;195;1283;0.462;0.514;0.389;0.822;0.575;0.543;G;barbole01
87;Al Horford;5.5;2007-08;21;ATL;81;77;0;2540;333;668;333;663;0;5;155;212;248;537;785;124;60;76;137;267;821;0.499;0.502;0;0.731;0.539;0.499;C-F;horfoal01
88;Al Harrington;5.4;2007-08;27;GSW;81;59;0;2190;401;923;248;515;153;408;147;190;107;332;439;132;74;16;90;266;1102;0.434;0.482;0.375;0.774;0.547;0.517;F;harrial01
89;Paul Millsap;5.2;2007-08;22;UTA;82;2;0;1702;253;502;253;498;0;4;155;229;167;293;460;81;72;73;87;269;661;0.504;0.508;0;0.677;0.548;0.504;F;millspa01
90;Ben Gordon;5.1;2007-08;24;CHI;72;27;0;2291;464;1069;322;723;142;346;266;293;40;181;221;213;55;8;150;171;1336;0.434;0.445;0.41;0.908;0.558;0.5;G;gordobe01
91;Jamal Crawford;5;2007-08;27;NYK;80;80;0;3190;570;1391;394;897;176;494;329;381;37;170;207;398;81;17;192;144;1645;0.41;0.439;0.356;0.864;0.528;0.473;G;crawfja01
92;Mike Miller;5;2007-08;27;MEM;70;70;0;2474;414;824;259;465;155;359;164;212;51;416;467;240;35;16;182;145;1147;0.502;0.557;0.432;0.774;0.625;0.596;F-G;millemi01
93;Rudy Gay;5;2007-08;21;MEM;81;81;0;3000;625;1355;491;968;134;387;248;316;140;359;499;158;111;79;190;230;1632;0.461;0.507;0.346;0.785;0.546;0.511;F;gayru01
94;Kenyon Martin;5;2007-08;30;DEN;71;71;0;2159;376;699;374;688;2;11;123;212;105;356;461;90;88;85;91;235;877;0.538;0.544;0.182;0.58;0.553;0.539;F;martike01
95;Rafer Alston;5;2007-08;31;HOU;74;74;0;2526;364;924;221;517;143;407;98;137;28;232;260;392;98;18;160;139;969;0.394;0.427;0.351;0.715;0.492;0.471;G;alstora01
96;Keith Bogans;4.9;2007-08;27;ORL;82;35;0;2198;241;588;93;179;148;409;81;110;42;224;266;104;59;10;53;164;711;0.41;0.52;0.362;0.736;0.559;0.536;G-F;boganke01
97;Maurice Evans;4.9;2007-08;29;LALORL;75;47;0;1720;262;545;181;336;81;209;59;83;92;126;218;81;46;10;40;142;664;0.481;0.539;0.388;0.711;0.571;0.555;G;evansma01
98;Ryan Gomes;4.8;2007-08;25;MIN;82;74;0;2434;392;857;333;678;59;179;190;229;133;342;475;145;65;10;96;154;1033;0.457;0.491;0.33;0.83;0.539;0.492;F;gomesry01
99;Andrew Bogut;4.8;2007-08;23;MIL;78;78;0;2720;465;910;465;903;0;7;189;322;245;518;763;199;64;135;172;254;1119;0.511;0.515;0;0.587;0.532;0.511;C;bogutan01
100;Andrew Bynum;4.8;2007-08;20;LAL;35;25;0;1008;189;297;189;297;0;0;82;118;105;251;356;61;12;72;52;98;460;0.636;0.636;;0.695;0.659;0.636;C;bynuman01
101;Linas Kleiza;4.7;2007-08;23;DEN;79;13;0;1889;311;659;217;382;94;277;164;213;92;241;333;95;44;19;89;181;880;0.472;0.568;0.339;0.77;0.585;0.543;F;kleizli01
102;Metta World Peace;4.7;2007-08;28;SAC;57;54;0;2172;436;962;352;741;84;221;212;295;101;227;328;199;133;38;148;159;1168;0.453;0.475;0.38;0.719;0.535;0.497;F;artesro01
103;Gerald Wallace;4.6;2007-08;25;CHA;62;59;0;2376;408;908;337;687;71;221;313;428;58;315;373;216;131;58;180;189;1200;0.449;0.491;0.321;0.731;0.547;0.488;F;wallage01
104;Stephen Jackson;4.6;2007-08;29;GSW;73;73;0;2855;488;1204;306;703;182;501;308;370;67;251;318;300;92;29;197;171;1466;0.405;0.435;0.363;0.832;0.536;0.481;F-G;jacksst02
105;Mikki Moore;4.6;2007-08;32;SAC;82;79;0;2385;282;489;282;487;0;2;134;182;160;334;494;84;35;46;110;310;698;0.577;0.579;0;0.736;0.613;0.577;C-F;mooremi01
106;Mo Williams;4.5;2007-08;25;MIL;66;66;0;2410;441;919;352;688;89;231;166;194;37;193;230;419;78;10;182;188;1137;0.48;0.512;0.385;0.856;0.566;0.528;G;willima01
107;Nick Collison;4.5;2007-08;27;SEA;78;35;0;2223;322;641;322;639;0;2;123;167;254;476;730;113;47;60;118;250;767;0.502;0.504;0;0.737;0.537;0.502;F;collini01
108;Thaddeus Young;4.5;2007-08;19;PHI;74;22;0;1554;264;490;258;471;6;19;76;103;120;192;312;58;73;8;64;126;610;0.539;0.548;0.316;0.738;0.57;0.545;F;youngth01
109;Raja Bell;4.5;2007-08;31;PHO;75;75;0;2646;317;753;141;314;176;439;79;91;47;227;274;168;54;27;65;220;889;0.421;0.449;0.401;0.868;0.561;0.538;G;bellra01
110;Antonio Daniels;4.5;2007-08;32;WAS;71;63;0;2161;205;447;188;373;17;74;170;219;23;180;203;340;69;2;91;78;597;0.459;0.504;0.23;0.776;0.549;0.478;G;daniean01
111;Chuck Hayes;4.4;2007-08;24;HOU;79;44;0;1575;113;221;113;218;0;3;11;24;132;295;427;91;85;43;62;212;237;0.511;0.518;0;0.458;0.512;0.511;F-C;hayesch01
112;Lou Williams;4.4;2007-08;21;PHI;80;0;0;1862;319;752;264;599;55;153;227;290;41;126;167;253;81;13;125;130;920;0.424;0.441;0.359;0.783;0.523;0.461;G;willilo02
113;Bruce Bowen;4.4;2007-08;36;SAS;81;81;0;2448;174;428;84;213;90;215;45;69;33;201;234;91;54;22;46;177;483;0.407;0.394;0.419;0.652;0.527;0.512;F;bowenbr01
114;Luol Deng;4.4;2007-08;22;CHI;63;59;0;2128;429;896;421;874;8;22;204;265;136;258;394;155;57;29;120;117;1070;0.479;0.482;0.364;0.77;0.528;0.483;F;denglu01
115;Leon Powe;4.3;2007-08;24;BOS;56;5;0;809;154;269;154;268;0;1;137;193;95;132;227;15;15;16;43;127;445;0.572;0.575;0;0.71;0.629;0.572;F;powele01
116;Brandon Bass;4.3;2007-08;22;DAL;79;1;0;1557;246;493;246;489;0;4;162;197;120;227;347;58;22;48;82;150;654;0.499;0.503;0;0.822;0.564;0.499;F;bassbr01
117;Joel Przybilla;4.3;2007-08;28;POR;77;67;0;1819;144;250;144;249;0;1;83;122;195;454;649;27;13;93;95;234;371;0.576;0.578;0;0.68;0.611;0.576;C;przybjo01
118;Francisco García;4.2;2007-08;26;SAC;79;20;0;2096;348;752;235;463;113;289;162;208;52;212;264;128;96;50;128;232;971;0.463;0.508;0.391;0.779;0.576;0.538;F-G;garcifr01
119;Kyle Korver;4.2;2007-08;26;PHIUTA;75;0;0;1732;255;575;144;279;111;296;119;130;21;151;172;101;42;29;75;192;740;0.443;0.516;0.375;0.915;0.585;0.54;G-F;korveky01
120;Ronny Turiaf;4.2;2007-08;25;LAL;78;21;0;1458;188;397;188;396;0;1;140;186;95;211;306;128;28;108;72;199;516;0.474;0.475;0;0.753;0.539;0.474;F;turiaro01
121;Michael Finley;4.2;2007-08;34;SAS;82;61;0;2204;315;761;183;404;132;357;64;80;27;227;254;114;29;10;56;93;826;0.414;0.453;0.37;0.8;0.519;0.501;G-F;finlemi01
122;Joe Smith;4.1;2007-08;32;CHICLE;77;36;0;1726;312;653;312;650;0;3;154;204;163;238;401;66;34;47;71;186;778;0.478;0.48;0;0.755;0.524;0.478;F;smithjo02
123;DeShawn Stevenson;4.1;2007-08;26;WAS;82;82;0;2564;301;780;143;367;158;413;157;197;37;198;235;252;65;15;102;110;917;0.386;0.39;0.383;0.797;0.529;0.487;G;stevede01
124;Eduardo Nájera;4.1;2007-08;31;DEN;78;3;0;1664;174;368;121;221;53;147;63;89;113;224;337;95;69;40;59;199;464;0.473;0.548;0.361;0.708;0.57;0.545;F;najered01
125;Daniel Gibson;4.1;2007-08;21;CLE;58;26;0;1765;201;465;83;197;118;268;85;105;30;104;134;145;47;14;76;163;605;0.432;0.421;0.44;0.81;0.592;0.559;G;gibsoda01
126;Kurt Thomas;4.1;2007-08;35;SASSEA;70;48;0;1584;195;396;195;395;0;1;53;80;130;377;507;67;56;57;46;188;443;0.492;0.494;0;0.663;0.514;0.492;F;thomaku01
127;Carlos Delfino;4;2007-08;25;TOR;82;0;0;1928;251;632;131;318;120;314;116;156;66;293;359;145;69;11;75;177;738;0.397;0.412;0.382;0.744;0.527;0.492;G;delfica01
128;Jordan Farmar;3.9;2007-08;21;LAL;82;0;0;1690;291;631;177;324;114;307;53;78;39;144;183;225;77;5;108;105;749;0.461;0.546;0.371;0.679;0.563;0.552;G;farmajo01
129;Eddie House;3.9;2007-08;29;BOS;78;2;0;1480;217;531;100;233;117;298;33;36;19;148;167;152;59;10;76;114;584;0.409;0.429;0.393;0.917;0.534;0.519;G;houseed01
130;Rasho Nesterović;3.9;2007-08;31;TOR;71;39;0;1486;257;467;256;464;1;3;37;49;130;212;342;82;20;52;60;132;552;0.55;0.552;0.333;0.755;0.565;0.551;C;nestera01
131;Joakim Noah;3.8;2007-08;22;CHI;74;31;0;1534;177;367;177;366;0;1;134;194;174;242;416;84;68;64;89;173;488;0.482;0.484;0;0.691;0.539;0.482;C;noahjo01
132;Steve Blake;3.8;2007-08;27;POR;81;78;0;2424;261;640;140;342;121;298;49;64;31;164;195;413;55;4;113;133;692;0.408;0.409;0.406;0.766;0.518;0.502;G;blakest01
133;Morris Peterson;3.8;2007-08;30;NOH;76;76;0;1796;215;516;102;229;113;287;65;85;36;170;206;67;47;7;41;125;608;0.417;0.445;0.394;0.765;0.549;0.526;F;petermo01
134;Anthony Carter;3.8;2007-08;32;DEN;70;67;0;1960;218;476;173;347;45;129;64;85;27;173;200;388;107;28;124;172;545;0.458;0.499;0.349;0.753;0.531;0.505;G;cartean01
135;J.R. Smith;3.7;2007-08;22;DEN;74;0;0;1421;311;674;154;284;157;390;128;178;43;109;152;128;62;12;112;144;907;0.461;0.542;0.403;0.719;0.603;0.578;G-F;smithjr01
136;Carl Landry;3.7;2007-08;24;HOU;42;0;0;711;135;219;135;218;0;1;72;109;96;111;207;21;17;7;26;98;342;0.616;0.619;0;0.661;0.641;0.616;F;landrca01
