Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
32;Jalen Williams;7.3;2023-24;22;OKC;71;71;0;2223;536;993;433;752;103;241;180;221;37;245;282;322;80;45;123;175;1355;0.54;0.576;0.427;0.814;0.621;0.592;G;willija06
33;Bam Adebayo;7.2;2023-24;26;MIA;71;71;1;2416;530;1017;515;975;15;42;292;387;159;578;737;278;81;66;162;159;1367;0.521;0.528;0.357;0.755;0.576;0.529;C-F;adebaba01
34;Stephen Curry;7.2;2023-24;35;GSW;74;74;1;2421;650;1445;293;569;357;876;299;324;37;293;330;379;54;28;210;117;1956;0.45;0.515;0.408;0.923;0.616;0.573;G;curryst01
35;Aaron Gordon;7.1;2023-24;28;DEN;73;73;0;2297;398;716;358;578;40;138;177;269;174;297;471;259;56;45;105;142;1013;0.556;0.619;0.29;0.658;0.607;0.584;F;gordoaa01
36;Jonas Valančiūnas;7.1;2023-24;31;NOP;82;82;0;1925;402;719;365;599;37;120;161;205;186;535;721;173;32;68;111;218;1002;0.559;0.609;0.308;0.785;0.619;0.585;C;valanjo01
37;Alperen Şengün;6.9;2023-24;21;HOU;63;63;0;2046;527;982;494;871;33;111;244;352;183;406;589;312;76;46;162;211;1331;0.537;0.567;0.297;0.693;0.585;0.553;C-F;sengual01
38;Kyrie Irving;6.9;2023-24;31;DAL;58;58;0;2030;562;1131;389;710;173;421;190;210;44;246;290;299;74;28;106;112;1487;0.497;0.548;0.411;0.905;0.608;0.573;G;irvinky01
39;Grayson Allen;6.9;2023-24;28;PHO;75;74;0;2513;340;682;135;237;205;445;129;147;48;247;295;227;69;45;95;157;1014;0.499;0.57;0.461;0.878;0.679;0.649;G;allengr01
40;Pascal Siakam;6.9;2023-24;29;INDTOR;80;80;0;2657;681;1271;596;1025;85;246;290;396;139;426;565;342;63;25;141;193;1737;0.536;0.581;0.346;0.732;0.601;0.569;F-C;siakapa01
41;Ivica Zubac;6.8;2023-24;26;LAC;68;68;0;1794;337;519;337;519;0;0;120;166;196;430;626;93;22;83;79;180;794;0.649;0.649;;0.723;0.671;0.649;C;zubaciv01
42;Nic Claxton;6.7;2023-24;24;BRK;71;71;0;2116;366;582;365;577;1;5;108;196;193;513;706;147;46;146;93;175;841;0.629;0.633;0.2;0.551;0.629;0.63;C;claxtni01
43;Donte DiVincenzo;6.6;2023-24;27;NYK;81;63;0;2360;445;1004;162;299;283;705;86;114;63;234;297;216;107;36;113;166;1259;0.443;0.542;0.401;0.754;0.597;0.584;G;divindo01
44;De'Aaron Fox;6.5;2023-24;26;SAC;74;74;0;2659;720;1549;506;969;214;580;312;423;67;273;340;418;150;31;194;193;1966;0.465;0.522;0.369;0.738;0.567;0.534;G;foxde01
45;Donovan Mitchell;6.4;2023-24;27;CLE;55;55;1;1942;503;1089;321;595;182;494;275;318;46;234;280;333;101;30;154;118;1463;0.462;0.539;0.368;0.865;0.595;0.545;G;mitchdo01
46;Franz Wagner;6.4;2023-24;22;ORL;72;72;0;2337;528;1096;434;762;94;334;271;319;72;309;381;269;76;28;137;168;1421;0.482;0.57;0.281;0.85;0.575;0.525;G-F;wagnefr01
47;Herbert Jones;6.3;2023-24;25;NOP;76;76;0;2321;293;588;179;315;114;273;137;158;74;198;272;199;105;62;93;224;837;0.498;0.568;0.418;0.867;0.636;0.595;F;joneshe01
48;Clint Capela;6.3;2023-24;29;ATL;73;73;0;1883;353;618;353;617;0;1;130;206;335;441;776;91;43;106;74;164;836;0.571;0.572;0;0.631;0.59;0.571;C;capelca01
49;Jrue Holiday;6.3;2023-24;33;BOS;69;69;0;2263;331;689;193;367;138;322;60;72;84;289;373;333;61;53;124;108;860;0.48;0.526;0.429;0.833;0.597;0.581;G;holidjr01
50;Karl-Anthony Towns;6.3;2023-24;28;MIN;62;62;1;2026;479;951;343;624;136;327;255;292;94;421;515;189;43;41;177;204;1349;0.504;0.55;0.416;0.873;0.625;0.575;C-F;townska01
51;Al Horford;6.2;2023-24;37;BOS;65;33;0;1740;214;419;106;161;108;258;26;30;82;331;413;168;38;62;48;93;562;0.511;0.658;0.419;0.867;0.65;0.64;C-F;horfoal01
52;Lauri Markkanen;6.2;2023-24;26;UTA;55;55;0;1820;427;890;252;451;175;439;249;277;122;327;449;110;50;26;77;100;1278;0.48;0.559;0.399;0.899;0.631;0.578;F-C;markkla01
53;Michael Porter Jr.;6.2;2023-24;25;DEN;81;81;0;2565;522;1079;302;525;220;554;92;110;106;459;565;122;42;53;92;148;1356;0.484;0.575;0.397;0.836;0.601;0.586;F;portemi01
54;Payton Pritchard;6.1;2023-24;26;BOS;82;5;0;1825;297;635;150;253;147;382;46;56;70;195;265;281;39;6;61;106;787;0.468;0.593;0.385;0.821;0.597;0.583;G;pritcpa01
55;Tobias Harris;5.9;2023-24;31;PHI;70;70;0;2368;463;951;372;693;91;258;187;213;80;373;453;217;70;46;93;115;1204;0.487;0.537;0.353;0.878;0.576;0.535;F;harrito02
56;CJ McCollum;5.9;2023-24;32;NOP;66;66;0;2159;484;1055;245;498;239;557;115;139;39;247;286;305;62;41;110;126;1322;0.459;0.492;0.429;0.827;0.592;0.572;G;mccolcj01
57;Jaylen Brown;5.9;2023-24;27;BOS;70;70;1;2343;627;1256;482;846;145;410;211;300;84;303;387;249;83;37;166;185;1610;0.499;0.57;0.354;0.703;0.58;0.557;F-G;brownja02
58;Jamal Murray;5.9;2023-24;26;DEN;59;59;0;1861;474;986;329;645;145;341;157;184;42;200;242;384;57;39;125;104;1250;0.481;0.51;0.425;0.853;0.586;0.554;G;murraja01
59;Austin Reaves;5.9;2023-24;25;LAL;82;57;0;2629;457;940;303;520;154;420;232;272;57;295;352;450;66;25;174;153;1300;0.486;0.583;0.367;0.853;0.613;0.568;G;reaveau01
60;Brook Lopez;5.9;2023-24;35;MIL;79;79;0;2411;366;755;218;351;148;404;110;134;117;292;409;127;43;189;79;191;990;0.485;0.621;0.366;0.821;0.608;0.583;C;lopezbr01
61;Myles Turner;5.8;2023-24;27;IND;77;77;0;2076;476;909;360;585;116;324;245;317;113;420;533;100;39;144;109;232;1313;0.524;0.615;0.358;0.773;0.626;0.587;C-F;turnemy01
62;Jusuf Nurkić;5.8;2023-24;29;PHO;76;76;0;2078;320;627;298;537;22;90;167;261;224;613;837;301;81;80;175;254;829;0.51;0.555;0.244;0.64;0.559;0.528;C;nurkiju01
63;Josh Hart;5.7;2023-24;28;NYK;81;42;0;2707;295;679;215;421;80;258;91;115;128;547;675;331;75;23;118;171;761;0.434;0.511;0.31;0.791;0.522;0.493;G;hartjo01
64;Jabari Smith Jr.;5.6;2023-24;20;HOU;76;76;0;2424;378;833;240;453;138;380;150;185;139;477;616;121;52;61;89;200;1044;0.454;0.53;0.363;0.811;0.571;0.537;F;smithja05
65;Moritz Wagner;5.6;2023-24;26;ORL;80;1;0;1415;332;552;294;437;38;115;166;204;117;230;347;96;39;21;97;160;868;0.601;0.673;0.33;0.814;0.676;0.636;F-C;wagnemo01
66;Evan Mobley;5.5;2023-24;22;CLE;50;50;0;1532;320;552;298;493;22;59;123;171;111;357;468;160;45;72;90;134;785;0.58;0.604;0.373;0.719;0.626;0.6;F-C;mobleev01
67;Collin Sexton;5.5;2023-24;25;UTA;78;51;0;2075;506;1038;378;713;128;325;318;370;71;134;205;383;62;18;165;154;1458;0.487;0.53;0.394;0.859;0.607;0.549;G;sextoco01
68;Nikola Vučević;5.4;2023-24;33;CHI;76;74;0;2610;586;1211;494;898;92;313;106;129;210;591;801;254;50;60;120;190;1370;0.484;0.55;0.294;0.822;0.54;0.522;C;vucevni01
69;Trey Murphy III;5.4;2023-24;23;NOP;57;23;0;1690;275;621;106;176;169;445;123;151;42;238;280;124;51;28;34;70;842;0.443;0.602;0.38;0.815;0.612;0.579;F;murphtr02
70;Paolo Banchero;5.3;2023-24;21;ORL;80;80;1;2799;640;1407;521;1056;119;351;405;559;82;472;554;431;71;47;247;153;1804;0.455;0.493;0.339;0.725;0.546;0.497;F;banchpa01
71;Keegan Murray;5.2;2023-24;23;SAC;77;77;0;2588;443;975;260;464;183;511;103;124;106;314;420;129;79;59;64;205;1172;0.454;0.56;0.358;0.831;0.569;0.548;F;murrake02
72;Nick Richards;5.1;2023-24;26;CHO;67;51;0;1759;260;376;260;375;0;1;132;179;172;367;539;54;26;74;73;176;652;0.691;0.693;0;0.737;0.717;0.691;F-C;richani01
73;Paul Reed;5.1;2023-24;24;PHI;82;24;0;1590;259;480;238;423;21;57;61;85;193;295;488;109;67;84;67;198;600;0.54;0.563;0.368;0.718;0.58;0.561;F;reedpa01
74;Brandon Ingram;5.1;2023-24;26;NOP;64;64;0;2103;500;1017;414;775;86;242;246;307;43;281;324;363;50;40;163;145;1332;0.492;0.534;0.355;0.801;0.578;0.534;F;ingrabr01
75;D'Angelo Russell;5.1;2023-24;27;LAL;76;69;0;2484;492;1080;266;535;226;545;159;192;28;208;236;482;69;36;156;156;1369;0.456;0.497;0.415;0.828;0.588;0.56;G;russeda01
76;Luke Kornet;5.1;2023-24;28;BOS;63;7;0;983;142;203;141;202;1;1;49;54;118;143;261;67;23;61;21;77;334;0.7;0.698;1;0.907;0.736;0.702;C-F;kornelu01
77;Tre Jones;4.9;2023-24;24;SAS;77;48;0;2138;303;600;239;409;64;191;101;118;58;231;289;478;78;9;116;92;771;0.505;0.584;0.335;0.856;0.591;0.558;G;jonestr01
78;Dereck Lively II;4.9;2023-24;19;DAL;55;42;0;1294;221;296;221;294;0;2;41;81;135;243;378;60;36;77;50;144;483;0.747;0.752;0;0.506;0.728;0.747;C;livelde01
79;Andre Drummond;4.9;2023-24;30;CHI;79;10;0;1351;267;480;267;477;0;3;129;218;265;443;708;37;73;48;81;140;663;0.556;0.56;0;0.592;0.576;0.556;C;drumman01
80;Naz Reid;4.9;2023-24;24;MIN;81;14;0;1964;406;851;237;443;169;408;109;148;73;350;423;106;63;73;111;172;1090;0.477;0.535;0.414;0.736;0.595;0.576;F;reidna01
81;Alex Caruso;4.9;2023-24;29;CHI;71;57;0;2040;253;541;117;208;136;333;73;96;62;211;273;247;120;70;102;181;715;0.468;0.563;0.408;0.76;0.613;0.593;G;carusal01
82;Kelly Olynyk;4.9;2023-24;32;TORUTA;78;27;0;1759;276;497;216;342;60;155;150;180;108;303;411;347;74;30;152;230;762;0.555;0.632;0.387;0.833;0.661;0.616;C-F;olynyke01
83;Dejounte Murray;4.9;2023-24;27;ATL;78;78;0;2783;672;1463;471;909;201;554;208;262;62;354;416;502;111;24;201;138;1753;0.459;0.518;0.363;0.794;0.555;0.528;G;murrade01
84;Sam Hauser;4.9;2023-24;26;BOS;79;13;0;1741;249;558;52;93;197;465;17;19;45;231;276;82;40;25;32;99;712;0.446;0.559;0.424;0.895;0.629;0.623;F;hausesa01
85;Jalen Duren;4.8;2023-24;20;DET;61;60;0;1777;349;564;349;560;0;4;143;181;192;517;709;147;33;47;129;192;841;0.619;0.623;0;0.79;0.653;0.619;C;durenja01
86;Trayce Jackson-Davis;4.8;2023-24;23;GSW;68;16;0;1130;233;332;233;331;0;1;74;132;135;206;341;82;29;76;49;108;540;0.702;0.704;0;0.561;0.692;0.702;F;jackstr02
87;Kentavious Caldwell-Pope;4.8;2023-24;30;DEN;76;76;0;2402;270;587;145;279;125;308;101;113;31;152;183;183;98;42;75;151;766;0.46;0.52;0.406;0.894;0.602;0.566;G;caldwke01
88;Obi Toppin;4.8;2023-24;25;IND;82;28;0;1730;332;579;230;326;102;253;77;100;85;235;320;128;47;43;69;143;843;0.573;0.706;0.403;0.77;0.677;0.661;F;toppiob01
89;Immanuel Quickley;4.7;2023-24;24;NYKTOR;68;38;0;1985;388;894;217;461;171;433;209;245;17;242;259;331;50;10;101;119;1156;0.434;0.471;0.395;0.853;0.577;0.53;G;quickim01
90;Jalen Suggs;4.7;2023-24;22;ORL;75;75;0;2025;336;714;183;329;153;385;118;156;48;181;229;205;106;47;132;205;943;0.471;0.556;0.397;0.756;0.602;0.578;G;suggsja01
91;Coby White;4.7;2023-24;23;CHI;79;78;0;2881;541;1209;332;653;209;556;218;260;44;314;358;405;53;18;166;186;1509;0.447;0.508;0.376;0.838;0.57;0.534;G;whiteco01
92;Bobby Portis;4.7;2023-24;28;MIL;82;4;0;2008;466;918;366;672;100;246;98;124;142;465;607;104;68;34;91;189;1130;0.508;0.545;0.407;0.79;0.581;0.562;F;portibo01
93;Harrison Barnes;4.7;2023-24;31;SAC;82;82;0;2381;347;732;198;347;149;385;157;196;67;182;249;99;54;12;58;98;1000;0.474;0.571;0.387;0.801;0.611;0.576;F;barneha02
94;Trae Young;4.6;2023-24;25;ATL;54;54;1;1942;433;1008;258;539;175;469;348;407;23;126;149;583;72;11;235;109;1389;0.43;0.479;0.373;0.855;0.585;0.516;G;youngtr01
95;Jonathan Kuminga;4.6;2023-24;21;GSW;74;46;0;1949;456;862;403;697;53;165;223;299;92;263;355;163;55;36;122;169;1188;0.529;0.578;0.321;0.746;0.598;0.56;F;kuminjo01
96;Luguentz Dort;4.6;2023-24;24;OKC;79;79;0;2246;288;657;132;261;156;396;128;155;74;210;284;113;72;47;74;228;860;0.438;0.506;0.394;0.826;0.593;0.557;G;dortlu01
97;Tyus Jones;4.5;2023-24;27;WAS;66;66;0;1933;326;666;220;410;106;256;32;40;20;159;179;485;71;18;66;48;790;0.489;0.537;0.414;0.8;0.578;0.569;G;jonesty01
98;Onyeka Okongwu;4.5;2023-24;23;ATL;55;8;0;1405;223;365;200;296;23;69;92;116;145;231;376;74;26;60;45;162;561;0.611;0.676;0.333;0.793;0.674;0.642;F;okongon01
99;Kyle Anderson;4.5;2023-24;30;MIN;79;10;0;1782;199;433;188;385;11;48;97;137;60;213;273;331;71;47;91;128;506;0.46;0.488;0.229;0.708;0.513;0.472;F-G;anderky01
100;Wendell Carter Jr.;4.4;2023-24;24;ORL;55;48;0;1406;223;425;159;254;64;171;93;134;112;269;381;95;35;28;68;121;603;0.525;0.626;0.374;0.694;0.623;0.6;C;cartewe01
101;John Collins;4.4;2023-24;26;UTA;68;66;0;1901;397;746;311;514;86;232;147;185;157;418;575;77;40;61;98;191;1027;0.532;0.605;0.371;0.795;0.621;0.59;F;collijo01
102;Chris Paul;4.3;2023-24;38;GSW;58;18;0;1531;206;467;128;257;78;210;43;52;18;207;225;393;70;6;76;108;533;0.441;0.498;0.371;0.827;0.544;0.525;G;paulch01
103;Amen Thompson;4.3;2023-24;21;HOU;62;23;0;1388;239;446;231;388;8;58;106;155;148;261;409;163;78;38;90;141;592;0.536;0.595;0.138;0.684;0.576;0.545;G;thompam01
104;Josh Giddey;4.3;2023-24;21;OKC;80;80;0;2011;402;847;320;604;82;243;100;124;111;403;514;386;51;44;168;111;986;0.475;0.53;0.337;0.806;0.547;0.523;G;giddejo01
105;Scottie Barnes;4.3;2023-24;22;TOR;60;60;1;2094;447;942;346;646;101;296;196;251;141;353;494;363;75;88;165;118;1191;0.475;0.536;0.341;0.781;0.566;0.528;G-F;barnesc01
106;Nickeil Alexander-Walker;4.3;2023-24;25;MIN;82;20;0;1921;236;538;105;203;131;335;52;65;35;132;167;204;64;42;76;143;655;0.439;0.517;0.391;0.8;0.578;0.56;G;alexani01
107;Mikal Bridges;4.2;2023-24;27;BRK;82;82;0;2854;564;1294;344;702;220;592;258;317;68;304;372;299;81;30;164;116;1606;0.436;0.49;0.372;0.814;0.56;0.521;F-G;bridgmi01
108;Isaac Okoro;4.2;2023-24;23;CLE;69;42;0;1887;235;480;151;265;84;215;93;137;67;139;206;132;57;34;54;140;647;0.49;0.57;0.391;0.679;0.599;0.577;G-F;okorois01
109;Terance Mann;4.2;2023-24;27;LAC;75;71;0;1873;254;493;183;289;71;204;79;95;87;167;254;119;43;15;48;145;658;0.515;0.633;0.348;0.832;0.615;0.587;G-F;mannte01
110;Brandin Podziemski;4.1;2023-24;20;GSW;74;28;0;1968;271;597;181;363;90;234;50;79;118;309;427;273;61;14;88;122;682;0.454;0.499;0.385;0.633;0.54;0.529;G;podzibr01
111;Rui Hachimura;4.1;2023-24;25;LAL;68;39;0;1826;363;676;265;444;98;232;99;134;58;236;294;81;41;25;46;101;923;0.537;0.597;0.422;0.739;0.628;0.609;F;hachiru01
112;Norman Powell;4.1;2023-24;30;LAC;76;3;0;1990;373;768;206;384;167;384;143;172;16;179;195;82;43;22;66;137;1056;0.486;0.536;0.435;0.831;0.626;0.594;G;powelno01
113;Ayo Dosunmu;4.1;2023-24;24;CHI;76;37;0;2212;360;719;241;424;119;295;85;105;54;162;216;242;68;36;103;166;924;0.501;0.568;0.403;0.81;0.604;0.583;G;dosunay01
114;Walker Kessler;4.1;2023-24;22;UTA;64;22;0;1493;229;350;225;331;4;19;56;93;165;316;481;60;30;154;66;132;518;0.654;0.68;0.211;0.602;0.663;0.66;C;kesslwa01
115;Aaron Nesmith;4.1;2023-24;24;IND;72;47;0;1995;315;635;175;301;140;334;107;137;63;212;275;108;65;49;64;241;877;0.496;0.581;0.419;0.781;0.631;0.606;G-F;nesmiaa01
116;Larry Nance Jr.;4.1;2023-24;31;NOP;61;0;0;1216;138;241;111;176;27;65;47;61;94;213;307;113;61;19;49;98;350;0.573;0.631;0.415;0.77;0.653;0.629;F-C;nancela02
117;Kevon Looney;4;2023-24;27;GSW;74;36;0;1195;139;233;139;232;0;1;56;83;143;276;419;133;28;29;50;155;334;0.597;0.599;0;0.675;0.62;0.597;F-C;looneke01
118;Cason Wallace;4;2023-24;20;OKC;82;13;0;1692;217;442;119;208;98;234;29;37;52;135;187;120;76;37;45;129;561;0.491;0.572;0.419;0.784;0.612;0.602;G;wallaca01
119;Jaime Jaquez Jr.;4;2023-24;22;MIA;75;20;0;2113;341;697;276;495;65;202;142;175;82;203;285;195;77;20;110;167;889;0.489;0.558;0.322;0.811;0.574;0.536;G-F;jaqueja01
120;Jalen Smith;4;2023-24;23;IND;61;14;0;1047;234;395;173;251;61;144;72;104;112;225;337;63;17;38;44;124;601;0.592;0.689;0.424;0.692;0.682;0.67;F;smithja04
121;Bogdan Bogdanović;3.9;2023-24;31;ATL;79;33;0;2401;471;1100;231;459;240;641;151;164;53;219;272;247;96;26;112;179;1333;0.428;0.503;0.374;0.921;0.569;0.537;G;bogdabo01
122;Bradley Beal;3.9;2023-24;30;PHO;53;53;0;1767;377;735;276;500;101;235;109;134;54;178;232;265;52;27;131;127;964;0.513;0.552;0.43;0.813;0.607;0.582;G;bealbr01
123;Deandre Ayton;3.9;2023-24;25;POR;55;55;0;1784;427;749;426;739;1;10;65;79;176;433;609;90;56;42;99;109;920;0.57;0.576;0.1;0.823;0.587;0.571;C;aytonde01
124;Max Strus;3.9;2023-24;27;CLE;70;70;0;2239;304;728;136;249;168;479;77;97;66;272;338;283;64;29;112;170;853;0.418;0.546;0.351;0.794;0.553;0.533;G;strusma01
125;Terry Rozier;3.9;2023-24;29;CHOMIA;61;60;0;2040;442;998;293;588;149;410;172;198;35;212;247;342;63;21;106;101;1205;0.443;0.498;0.363;0.869;0.555;0.518;G;roziete01
126;T.J. McConnell;3.9;2023-24;31;IND;71;4;0;1291;330;593;312;549;18;44;49;62;36;155;191;390;72;8;108;79;727;0.556;0.568;0.409;0.79;0.586;0.572;G;mccontj01
127;Julius Randle;3.8;2023-24;29;NYK;46;46;1;1630;395;836;319;592;76;244;236;302;99;324;423;229;25;12;159;125;1102;0.472;0.539;0.311;0.781;0.569;0.518;F-C;randlju01
128;Jalen Johnson;3.8;2023-24;22;ATL;56;52;0;1889;359;702;288;502;71;200;107;147;74;414;488;203;67;47;101;133;896;0.511;0.574;0.355;0.728;0.584;0.562;F;johnsja05
129;Jakob Poeltl;3.8;2023-24;28;TOR;50;50;0;1319;248;378;248;378;0;0;59;107;146;283;429;127;35;76;77;149;555;0.656;0.656;;0.551;0.653;0.656;C;poeltja01
130;Victor Wembanyama;3.7;2023-24;20;SAS;71;71;0;2106;551;1186;423;792;128;394;292;367;161;594;755;274;88;254;260;153;1522;0.465;0.534;0.325;0.796;0.565;0.519;C-F;wembavi01
131;Goga Bitadze;3.7;2023-24;24;ORL;62;33;0;957;126;209;124;195;2;14;57;87;109;177;286;79;32;72;44;107;311;0.603;0.636;0.143;0.655;0.629;0.608;C;bitadgo01
132;Aaron Wiggins;3.7;2023-24;25;OKC;78;4;0;1228;212;377;150;251;62;126;56;71;60;126;186;86;56;19;56;91;542;0.562;0.598;0.492;0.789;0.664;0.645;G;wiggiaa01
133;Spencer Dinwiddie;3.6;2023-24;30;BRKLAL;76;52;0;2152;251;640;127;272;124;368;169;210;30;175;205;356;51;22;91;138;795;0.392;0.467;0.337;0.805;0.543;0.489;G;dinwisp01
134;Miles McBride;3.6;2023-24;23;NYK;68;14;0;1328;205;454;96;188;109;266;43;50;31;69;100;114;50;7;30;108;562;0.452;0.511;0.41;0.86;0.59;0.572;G;mcbrimi01
