Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
74;Andrew Bogut;5.5;2005-06;21;MIL;82;77;0;2348;323;606;323;603;0;3;122;194;189;384;573;192;49;68;125;259;768;0.533;0.536;0;0.629;0.555;0.533;C;bogutan01
75;Kenny Thomas;5.5;2005-06;28;SAC;82;55;0;2293;305;604;305;603;0;1;138;204;199;419;618;168;72;39;135;196;748;0.505;0.506;0;0.676;0.539;0.505;F;thomake01
76;Kevin Martin;5.5;2005-06;22;SAC;72;41;0;1913;262;546;196;367;66;179;188;222;58;203;261;97;55;9;81;138;778;0.48;0.534;0.369;0.847;0.604;0.54;G;martike02
77;Marcus Camby;5.5;2005-06;31;DEN;56;54;0;1857;302;649;301;638;1;11;111;156;132;536;668;115;79;184;92;158;716;0.465;0.472;0.091;0.712;0.499;0.466;C-F;cambyma01
78;Tyson Chandler;5.4;2005-06;23;CHI;79;50;0;2121;160;283;160;282;0;1;97;193;265;449;714;81;41;104;123;298;417;0.565;0.567;0;0.503;0.567;0.565;C;chandty01
79;Nenad Krstić;5.4;2005-06;22;NJN;80;80;0;2469;447;881;446;877;1;4;185;265;182;331;513;88;32;63;133;297;1080;0.507;0.509;0.25;0.698;0.541;0.508;C;krstine01
80;Bobby Simmons;5.3;2005-06;25;MIL;75;74;0;2538;366;808;261;558;105;250;165;200;91;242;333;172;86;21;123;254;1002;0.453;0.468;0.42;0.825;0.559;0.518;G-F;simmobo01
81;Cuttino Mobley;5.3;2005-06;30;LAC;79;74;0;2979;429;1008;346;763;83;245;229;273;50;291;341;238;93;36;145;208;1170;0.426;0.453;0.339;0.839;0.519;0.467;G;moblecu01
82;Antonio Daniels;5.3;2005-06;30;WAS;80;17;0;2283;230;550;207;449;23;101;284;336;19;153;172;284;52;8;89;96;767;0.418;0.461;0.228;0.845;0.55;0.439;G;daniean01
83;Chris Duhon;5.2;2005-06;23;CHI;74;38;0;2155;215;538;115;260;100;278;117;143;28;192;220;373;70;3;117;152;647;0.4;0.442;0.36;0.818;0.538;0.493;G;duhonch01
84;Danny Granger;5.1;2005-06;22;IND;78;17;0;1765;221;478;191;385;30;93;115;148;131;253;384;90;58;62;80;211;587;0.462;0.496;0.323;0.777;0.54;0.494;F;grangda01
85;Ricky Davis;5;2005-06;26;BOSMIN;78;78;0;3207;584;1304;511;1062;73;242;275;345;65;286;351;394;91;17;213;190;1516;0.448;0.481;0.302;0.797;0.521;0.476;G-F;davisri01
86;Michael Finley;5;2005-06;32;SAS;77;18;0;2038;286;695;176;416;110;279;98;115;31;216;247;116;37;7;62;97;780;0.412;0.423;0.394;0.852;0.523;0.491;G-F;finlemi01
87;Brevin Knight;4.9;2005-06;30;CHA;69;67;0;2351;308;772;305;759;3;13;252;314;35;188;223;610;157;4;164;202;871;0.399;0.402;0.231;0.803;0.478;0.401;G;knighbr01
88;Jameer Nelson;4.9;2005-06;23;ORL;62;33;0;1784;347;719;277;554;70;165;141;181;39;141;180;302;70;9;148;174;905;0.483;0.5;0.424;0.779;0.567;0.531;G;nelsoja01
89;Jermaine O'Neal;4.9;2005-06;27;IND;51;47;1;1802;380;805;377;795;3;10;261;368;102;374;476;133;27;117;151;177;1024;0.472;0.474;0.3;0.709;0.53;0.474;C-F;onealje01
90;Jason Williams;4.8;2005-06;30;MIA;59;56;0;1874;268;606;161;318;107;288;85;98;6;133;139;287;53;5;100;101;728;0.442;0.506;0.372;0.867;0.561;0.531;G;willija02
91;Erick Dampier;4.8;2005-06;30;DAL;82;36;0;1934;171;347;171;347;0;0;127;215;273;367;640;51;27;106;115;263;469;0.493;0.493;;0.591;0.531;0.493;C;dampier01
92;Alonzo Mourning;4.8;2005-06;35;MIA;65;20;0;1302;188;315;188;314;0;1;133;224;125;234;359;11;13;173;79;177;509;0.597;0.599;0;0.594;0.615;0.597;C-F;mournal01
93;Matt Harpring;4.7;2005-06;29;UTA;71;32;0;1944;322;678;308;639;14;39;227;313;158;210;368;98;59;14;109;202;885;0.475;0.482;0.359;0.725;0.542;0.485;F;harprma01
94;Antonio McDyess;4.6;2005-06;31;DET;82;0;0;1733;285;560;285;558;0;2;68;122;156;280;436;90;46;48;76;220;638;0.509;0.511;0;0.557;0.52;0.509;F-C;mcdyean01
95;Kyle Korver;4.6;2005-06;24;PHI;82;43;0;2563;327;761;143;323;184;438;101;119;27;243;270;163;65;26;98;224;939;0.43;0.443;0.42;0.849;0.577;0.551;G-F;korveky01
96;Primož Brezec;4.6;2005-06;26;CHA;79;79;0;2165;409;791;409;789;0;2;164;224;181;259;440;45;19;32;85;227;982;0.517;0.518;0;0.732;0.552;0.517;C;brezepr01
97;Brian Cook;4.5;2005-06;25;LAL;81;46;0;1535;261;511;225;427;36;84;84;101;88;186;274;74;37;32;61;205;642;0.511;0.527;0.429;0.832;0.578;0.546;F;cookbr01
98;Nazr Mohammed;4.5;2005-06;28;SAS;80;30;0;1389;190;377;190;377;0;0;113;144;163;255;418;40;21;49;91;220;493;0.504;0.504;;0.785;0.56;0.504;C;mohamna01
99;Jamal Crawford;4.5;2005-06;25;NYK;79;27;0;2555;366;879;265;586;101;293;295;357;36;212;248;301;87;15;175;150;1128;0.416;0.452;0.345;0.826;0.544;0.474;G;crawfja01
100;Anthony Johnson;4.5;2005-06;31;IND;75;53;0;1981;267;603;216;448;51;155;106;141;31;137;168;324;63;22;115;132;691;0.443;0.482;0.329;0.752;0.52;0.485;G;johnsan02
101;Chris Webber;4.4;2005-06;32;PHI;75;75;0;2893;617;1422;596;1345;21;77;263;348;184;557;741;256;103;62;182;219;1518;0.434;0.443;0.273;0.756;0.482;0.441;F-C;webbech01
102;Stephen Jackson;4.4;2005-06;27;IND;81;81;0;2910;472;1148;355;809;117;339;268;341;48;264;312;225;104;43;203;195;1329;0.411;0.439;0.345;0.786;0.512;0.462;F-G;jacksst02
103;Ben Gordon;4.4;2005-06;22;CHI;80;47;0;2482;486;1152;320;770;166;382;211;268;43;176;219;240;75;5;180;238;1349;0.422;0.416;0.435;0.787;0.531;0.494;G;gordobe01
104;Luke Ridnour;4.4;2005-06;24;SEA;79;77;0;2625;334;799;291;650;43;149;199;227;47;188;235;550;123;22;162;178;910;0.418;0.448;0.289;0.877;0.506;0.445;G;ridnolu01
105;Chris Wilcox;4.4;2005-06;23;LACSEA;77;24;0;1529;257;450;257;448;0;2;112;153;118;292;410;52;33;34;72;183;626;0.571;0.574;0;0.732;0.605;0.571;F;wilcoch01
106;Baron Davis;4.4;2005-06;26;GSW;54;48;0;1971;335;861;233;537;102;324;195;289;45;191;236;480;89;14;159;165;967;0.389;0.434;0.315;0.675;0.489;0.448;G;davisba01
107;P.J. Brown;4.4;2005-06;36;NOK;75;73;0;2380;269;583;269;583;0;0;139;168;182;365;547;90;46;50;90;216;677;0.461;0.461;;0.827;0.515;0.461;F-C;brownpj01
108;Raef LaFrentz;4.3;2005-06;29;BOS;82;63;0;2033;238;552;126;266;112;286;51;75;80;326;406;115;29;72;65;273;639;0.431;0.474;0.392;0.68;0.546;0.533;F-C;lafrera01
109;Brent Barry;4.3;2005-06;34;SAS;74;5;0;1259;156;345;76;143;80;202;39;59;29;130;159;123;39;27;52;99;431;0.452;0.531;0.396;0.661;0.581;0.568;G;barrybr01
110;Marquis Daniels;4.2;2005-06;25;DAL;62;29;0;1766;246;512;242;493;4;19;138;183;81;143;224;172;67;13;100;143;634;0.48;0.491;0.211;0.754;0.535;0.484;G-F;daniema01
111;Donyell Marshall;4.2;2005-06;32;CLE;81;0;0;2077;265;671;137;276;128;395;92;123;105;387;492;60;59;41;90;160;750;0.395;0.496;0.324;0.748;0.517;0.49;F;marshdo01
112;Mike Dunleavy;4.2;2005-06;25;GSW;81;68;0;2578;331;816;257;556;74;260;196;252;78;321;399;237;60;32;120;199;932;0.406;0.462;0.285;0.778;0.503;0.451;F-G;dunlemi02
113;James Posey;4.2;2005-06;29;MIA;67;63;0;1914;159;395;42;105;117;290;48;61;33;286;319;89;54;20;58;196;483;0.403;0.4;0.403;0.787;0.572;0.551;F-G;poseyja01
114;Austin Croshere;4.1;2005-06;30;IND;50;26;0;1148;132;285;78;145;54;140;90;102;62;203;265;62;22;7;48;105;408;0.463;0.538;0.386;0.882;0.618;0.558;F;croshau01
115;DeSagana Diop;4.1;2005-06;24;DAL;81;45;0;1510;75;154;74;152;1;2;39;72;145;229;374;23;44;146;36;253;190;0.487;0.487;0.5;0.542;0.512;0.49;C;diopde01
116;Tracy McGrady;4.1;2005-06;26;HOU;47;47;1;1745;410;1011;337;777;73;234;254;340;46;261;307;225;59;41;120;88;1147;0.406;0.434;0.312;0.747;0.494;0.442;G-F;mcgratr01
117;Gary Payton;4.1;2005-06;37;MIA;81;25;0;2305;230;547;164;317;66;230;100;126;34;199;233;257;71;10;102;169;626;0.42;0.517;0.287;0.794;0.52;0.481;G;paytoga01
118;Matt Bonner;4.1;2005-06;25;TOR;78;6;0;1710;209;467;107;224;102;243;63;76;86;198;284;56;49;31;32;216;583;0.448;0.478;0.42;0.829;0.582;0.557;F;bonnema01
119;James Jones;4;2005-06;25;PHO;75;24;0;1772;243;581;133;296;110;285;103;121;44;209;253;57;38;49;35;142;699;0.418;0.449;0.386;0.851;0.551;0.513;F-G;jonesja02
120;Chris Mihm;4;2005-06;26;LAL;59;56;0;1541;230;459;230;459;0;0;144;201;137;236;373;61;16;73;83;214;604;0.501;0.501;;0.716;0.552;0.501;C-F;mihmch01
121;Zaza Pachulia;3.9;2005-06;21;ATL;78;78;0;2452;307;681;307;679;0;2;297;404;264;349;613;129;89;39;180;286;911;0.451;0.452;0;0.735;0.53;0.451;C;pachuza01
122;Charlie Villanueva;3.9;2005-06;21;TOR;81;36;0;2361;435;940;365;726;70;214;113;160;181;340;521;88;60;63;99;247;1053;0.463;0.503;0.327;0.706;0.521;0.5;F;villach01
123;Brendan Haywood;3.9;2005-06;26;WAS;79;70;0;1879;222;432;222;432;0;0;131;224;200;267;467;46;30;104;97;232;575;0.514;0.514;;0.585;0.542;0.514;C;haywobr01
124;Jarron Collins;3.9;2005-06;27;UTA;79;41;0;1730;129;280;129;280;0;0;157;219;134;199;333;97;36;27;61;252;415;0.461;0.461;;0.717;0.551;0.461;F-C;collija03
125;Stephon Marbury;3.9;2005-06;28;NYK;60;60;0;2193;349;774;316;670;33;104;246;326;25;150;175;382;63;4;157;143;977;0.451;0.472;0.317;0.755;0.532;0.472;G;marbust01
126;Tony Battie;3.8;2005-06;29;ORL;82;82;0;2215;280;552;280;546;0;6;89;134;145;312;457;49;46;69;88;250;649;0.507;0.513;0;0.664;0.531;0.507;C-F;battito01
127;Leandro Barbosa;3.8;2005-06;23;PHO;57;11;0;1592;273;567;186;371;87;196;111;147;31;119;150;158;48;6;89;145;744;0.481;0.501;0.444;0.755;0.589;0.558;G;barbole01
128;Greg Buckner;3.8;2005-06;29;DEN;73;27;0;1758;181;417;95;174;86;243;43;55;31;178;209;127;87;20;52;180;491;0.434;0.546;0.354;0.782;0.556;0.537;G;buckngr01
129;Kenyon Martin;3.8;2005-06;28;DEN;56;49;0;1546;297;600;292;578;5;22;121;170;93;260;353;79;43;52;72;171;720;0.495;0.505;0.227;0.712;0.533;0.499;F;martike01
130;Al Harrington;3.8;2005-06;25;ATL;76;76;0;2782;551;1220;485;1029;66;191;243;350;132;391;523;238;85;14;195;301;1411;0.452;0.471;0.346;0.694;0.513;0.479;F;harrial01
131;Vladimir Radmanović;3.8;2005-06;25;LACSEA;77;27;0;1974;262;643;124;289;138;354;93;114;64;294;358;136;61;29;93;210;755;0.407;0.429;0.39;0.816;0.545;0.515;F;radmavl01
132;Lorenzen Wright;3.7;2005-06;30;MEM;78;58;0;1689;194;406;194;404;0;2;66;117;142;253;395;48;52;46;67;201;454;0.478;0.48;0;0.564;0.496;0.478;F-C;wrighlo02
133;Rasho Nesterović;3.7;2005-06;29;SAS;80;51;0;1515;172;334;172;332;0;2;18;30;114;195;309;33;21;88;53;209;362;0.515;0.518;0;0.6;0.521;0.515;C;nestera01
134;Metta World Peace;3.7;2005-06;26;INDSAC;56;56;0;2207;350;867;272;614;78;253;206;305;75;211;286;203;122;41;131;164;984;0.404;0.443;0.308;0.675;0.491;0.449;F;artesro01
135;Devin Harris;3.7;2005-06;22;DAL;56;4;0;1275;190;405;185;384;5;21;169;236;26;99;125;177;53;16;84;121;554;0.469;0.482;0.238;0.716;0.544;0.475;G;harride01
