Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
42;Tobias Harris;6.6;2015-16;23;DETORL;76;74;0;2513;417;889;337;650;80;239;202;243;96;414;510;169;65;40;108;153;1116;0.469;0.518;0.335;0.831;0.56;0.514;F;harrito02
43;Dwight Howard;6.6;2015-16;30;HOU;71;71;0;2280;372;600;372;594;0;6;232;474;238;597;835;98;69;113;166;219;976;0.62;0.626;0;0.489;0.604;0.62;C;howardw01
44;Steven Adams;6.5;2015-16;22;OKC;80;80;0;2014;261;426;261;426;0;0;114;196;219;314;533;62;42;89;84;223;636;0.613;0.613;;0.582;0.621;0.613;C;adamsst01
45;Rudy Gobert;6.4;2015-16;23;UTA;61;60;0;1932;198;354;198;354;0;0;161;283;208;460;668;91;45;135;114;163;557;0.559;0.559;;0.569;0.582;0.559;C;goberru01
46;Luol Deng;6.4;2015-16;30;MIA;74;73;0;2394;339;745;251;489;88;256;145;192;108;335;443;140;74;29;81;122;911;0.455;0.513;0.344;0.755;0.549;0.514;F;denglu01
47;Chris Bosh;6.4;2015-16;31;MIA;53;53;1;1778;358;767;277;545;81;222;213;268;48;342;390;128;36;34;78;101;1010;0.467;0.508;0.365;0.795;0.571;0.52;F-C;boshch01
48;Carmelo Anthony;6.4;2015-16;31;NYK;72;72;1;2530;567;1307;462;997;105;310;334;403;98;458;556;299;62;38;176;180;1573;0.434;0.463;0.339;0.829;0.53;0.474;F;anthoca01
49;Danilo Gallinari;6.3;2015-16;27;DEN;53;53;0;1839;287;700;200;461;87;239;375;432;52;229;281;135;42;19;77;87;1036;0.41;0.434;0.364;0.868;0.582;0.472;F;gallida01
50;Cody Zeller;6.3;2015-16;23;CHO;73;60;0;1774;231;437;230;427;1;10;175;232;138;317;455;71;57;63;68;204;638;0.529;0.539;0.1;0.754;0.592;0.53;C-F;zelleco01
51;George Hill;6.2;2015-16;29;IND;74;73;0;2524;326;739;198;425;128;314;114;150;58;240;298;259;83;17;101;149;894;0.441;0.466;0.408;0.76;0.555;0.528;G;hillge01
52;Ian Mahinmi;6.2;2015-16;29;IND;71;71;0;1816;264;448;264;448;0;0;132;225;138;369;507;104;65;75;100;220;660;0.589;0.589;;0.587;0.603;0.589;C;mahinia01
53;Brook Lopez;6.2;2015-16;27;BRK;73;73;0;2457;591;1157;589;1143;2;14;317;403;204;369;573;147;58;124;175;215;1501;0.511;0.515;0.143;0.787;0.562;0.512;C;lopezbr01
54;Khris Middleton;6.1;2015-16;24;MIL;79;79;0;2852;507;1142;364;781;143;361;277;312;44;258;302;331;131;19;180;204;1434;0.444;0.466;0.396;0.888;0.56;0.507;F-G;middlkh01
55;Mason Plumlee;6.1;2015-16;25;POR;82;82;0;2084;267;517;267;513;0;4;215;335;201;427;628;226;68;85;154;253;749;0.516;0.52;0;0.642;0.564;0.516;C-F;plumlma01
56;CJ McCollum;6;2015-16;24;POR;80;80;0;2780;641;1431;444;959;197;472;187;226;47;212;259;341;97;23;196;187;1666;0.448;0.463;0.417;0.827;0.544;0.517;G;mccolcj01
57;Zaza Pachulia;6;2015-16;31;DAL;76;69;0;2004;219;470;219;467;0;3;212;276;249;469;718;128;64;22;119;181;650;0.466;0.469;0;0.768;0.55;0.466;C;pachuza01
58;Rodney Hood;6;2015-16;23;UTA;79;79;0;2541;408;972;247;523;161;449;172;200;38;229;267;213;73;16;125;202;1149;0.42;0.472;0.359;0.86;0.542;0.503;G-F;hoodro01
59;Amir Johnson;5.9;2015-16;28;BOS;79;76;0;1800;249;426;239;383;10;43;69;121;178;327;505;138;52;83;94;214;577;0.585;0.624;0.233;0.57;0.602;0.596;F-C;johnsam01
60;Bismack Biyombo;5.9;2015-16;23;TOR;82;22;0;1808;156;288;156;287;0;1;142;226;182;473;655;29;19;133;71;225;454;0.542;0.544;0;0.628;0.586;0.542;C-F;biyombi01
61;Jeff Teague;5.9;2015-16;27;ATL;79;78;0;2255;434;988;324;713;110;275;261;312;33;181;214;470;97;24;218;167;1239;0.439;0.454;0.4;0.837;0.551;0.495;G;teaguje01
62;Gorgui Dieng;5.9;2015-16;26;MIN;82;39;0;2220;308;579;302;559;6;20;205;248;157;428;585;143;94;96;140;219;827;0.532;0.54;0.3;0.827;0.601;0.537;C;dienggo01
63;Tony Parker;5.8;2015-16;33;SAS;72;72;0;1980;350;710;323;645;27;65;130;171;17;159;176;379;54;11;131;114;857;0.493;0.501;0.415;0.76;0.546;0.512;G;parketo01
64;Robin Lopez;5.8;2015-16;27;NYK;82;82;0;2219;357;662;357;661;0;1;128;161;268;334;602;114;16;129;133;182;842;0.539;0.54;0;0.795;0.574;0.539;C;lopezro01
65;Ricky Rubio;5.8;2015-16;25;MIN;76;76;0;2323;219;586;157;396;62;190;266;314;40;286;326;658;162;10;193;201;766;0.374;0.396;0.326;0.847;0.529;0.427;G;rubiori01
66;John Wall;5.7;2015-16;25;WAS;77;77;1;2784;572;1349;457;1021;115;328;272;344;42;337;379;789;145;59;318;159;1531;0.424;0.448;0.351;0.791;0.51;0.467;G;walljo01
67;DeMarcus Cousins;5.7;2015-16;25;SAC;65;65;1;2246;601;1332;531;1122;70;210;476;663;158;589;747;214;101;92;249;236;1748;0.451;0.473;0.333;0.718;0.538;0.477;C-F;couside01
68;Evan Fournier;5.7;2015-16;23;ORL;79;71;0;2566;429;929;273;539;156;390;199;238;33;192;225;213;96;2;133;214;1213;0.462;0.506;0.4;0.836;0.587;0.546;G-F;fournev01
69;Otto Porter Jr.;5.6;2015-16;22;WAS;75;73;0;2276;339;717;241;450;98;267;95;126;97;294;391;120;105;32;70;163;871;0.473;0.536;0.367;0.754;0.564;0.541;F;porteot01
70;Kenneth Faried;5.5;2015-16;26;DEN;67;64;0;1694;349;626;348;624;1;2;136;222;235;346;581;79;32;60;91;169;835;0.558;0.558;0.5;0.613;0.577;0.558;F-C;farieke01
71;Serge Ibaka;5.5;2015-16;26;OKC;78;78;0;2500;416;869;356;685;60;184;91;121;141;392;533;66;38;148;108;211;983;0.479;0.52;0.326;0.752;0.533;0.513;F-C;ibakase01
72;J.R. Smith;5.5;2015-16;30;CLE;77;77;0;2362;353;850;149;340;204;510;45;71;43;174;217;130;81;21;59;204;955;0.415;0.438;0.4;0.634;0.542;0.535;G-F;smithjr01
73;Andrew Bogut;5.4;2015-16;31;GSW;70;66;0;1451;175;279;174;278;1;1;24;50;121;371;492;162;33;114;83;221;375;0.627;0.626;1;0.48;0.623;0.629;C;bogutan01
74;Marcus Morris;5.4;2015-16;26;DET;80;80;0;2856;410;945;302;647;108;298;203;271;91;313;404;201;67;23;140;170;1131;0.434;0.467;0.362;0.749;0.531;0.491;F;morrima03
75;Aaron Gordon;5.4;2015-16;20;ORL;78;37;0;1863;274;579;232;437;42;142;129;193;154;353;507;128;59;55;66;153;719;0.473;0.531;0.296;0.668;0.541;0.509;F;gordoaa01
76;David West;5.4;2015-16;35;SAS;78;19;0;1404;244;448;241;441;3;7;63;80;72;237;309;143;44;55;68;142;554;0.545;0.546;0.429;0.788;0.573;0.548;F-C;westda01
77;Trevor Ariza;5.4;2015-16;30;HOU;81;81;0;2859;357;859;172;360;185;499;126;161;67;299;366;188;160;26;113;177;1025;0.416;0.478;0.371;0.783;0.551;0.523;F;arizatr01
78;Taj Gibson;5.4;2015-16;30;CHI;73;55;0;1936;263;500;263;497;0;3;101;146;206;298;504;106;47;77;78;180;627;0.526;0.529;0;0.692;0.556;0.526;F-C;gibsota01
79;Kentavious Caldwell-Pope;5.3;2015-16;22;DET;76;76;0;2789;403;960;289;591;114;369;185;228;70;212;282;138;110;17;105;167;1105;0.42;0.489;0.309;0.811;0.521;0.479;G;caldwke01
80;Mike Conley;5.3;2015-16;28;MEM;56;56;0;1761;294;696;216;481;78;215;191;229;26;138;164;342;67;16;84;100;857;0.422;0.449;0.363;0.834;0.538;0.478;G;conlemi01
81;Darren Collison;5.2;2015-16;28;SAC;74;15;0;2219;377;776;290;559;87;217;194;226;28;141;169;318;76;4;130;142;1035;0.486;0.519;0.401;0.858;0.591;0.542;G;collida01
82;Tim Duncan;5.2;2015-16;39;SAS;61;60;0;1536;215;441;215;439;0;2;92;131;115;332;447;163;47;78;90;125;522;0.488;0.49;0;0.702;0.523;0.488;F-C;duncati01
83;Nikola Vučević;5.2;2015-16;25;ORL;65;60;0;2037;533;1046;531;1037;2;9;113;150;174;402;576;179;53;70;123;173;1181;0.51;0.512;0.222;0.753;0.531;0.511;C;vucevni01
84;Kyrie Irving;5;2015-16;23;CLE;53;53;0;1667;394;879;310;617;84;262;169;191;44;113;157;249;56;18;124;107;1041;0.448;0.502;0.321;0.885;0.54;0.496;G;irvinky01
85;Nicolas Batum;5;2015-16;27;CHO;70;70;0;2448;372;873;233;474;139;399;163;192;55;373;428;403;65;43;205;114;1046;0.426;0.492;0.348;0.849;0.546;0.506;F-G;batumni01
86;Harrison Barnes;4.9;2015-16;23;GSW;66;59;0;2042;295;633;213;419;82;214;102;134;77;248;325;117;41;10;57;136;774;0.466;0.508;0.383;0.761;0.559;0.531;F;barneha02
87;Dwyane Wade;4.9;2015-16;34;MIA;74;73;1;2258;540;1183;533;1139;7;44;322;406;82;220;302;344;79;42;203;116;1409;0.456;0.468;0.159;0.793;0.517;0.459;G;wadedw01
88;Victor Oladipo;4.9;2015-16;23;ORL;72;52;0;2379;425;970;327;688;98;282;205;247;48;297;345;282;116;54;153;174;1153;0.438;0.475;0.348;0.83;0.534;0.489;G;oladivi01
89;Patty Mills;4.8;2015-16;27;SAS;81;3;0;1662;260;612;137;292;123;320;47;58;27;131;158;226;59;6;76;102;690;0.425;0.469;0.384;0.81;0.541;0.525;G;millspa02
90;Jared Sullinger;4.8;2015-16;23;BOS;81;73;0;1915;351;806;322;703;29;103;103;161;194;479;673;187;75;47;102;209;834;0.435;0.458;0.282;0.64;0.476;0.453;F;sullija01
91;Avery Bradley;4.8;2015-16;25;BOS;76;72;0;2536;456;1019;309;612;147;407;96;123;48;172;220;158;117;19;109;164;1155;0.447;0.505;0.361;0.78;0.538;0.52;G;bradlav01
92;Goran Dragić;4.7;2015-16;29;MIA;72;72;0;2363;417;875;353;670;64;205;120;165;54;223;277;419;71;17;185;188;1018;0.477;0.527;0.312;0.727;0.537;0.513;G;dragigo01
93;Lou Williams;4.7;2015-16;29;LAL;67;35;0;1907;283;693;173;373;110;320;352;424;31;138;169;167;62;19;107;107;1028;0.408;0.464;0.344;0.83;0.584;0.488;G;willilo02
94;Jared Dudley;4.6;2015-16;30;WAS;81;41;0;2098;233;487;133;249;100;238;72;98;54;232;286;170;75;18;80;190;638;0.478;0.534;0.42;0.735;0.602;0.581;F-G;dudleja01
95;Shaun Livingston;4.6;2015-16;30;GSW;78;3;0;1520;203;379;201;367;2;12;80;93;42;127;169;237;57;27;78;140;488;0.536;0.548;0.167;0.86;0.581;0.538;G;livinsh01
96;Rajon Rondo;4.6;2015-16;29;SAC;72;72;0;2537;355;782;293;612;62;170;87;150;77;358;435;839;141;10;278;175;859;0.454;0.479;0.365;0.58;0.506;0.494;G;rondora01
97;Thabo Sefolosha;4.5;2015-16;31;ATL;75;11;0;1758;188;372;146;248;42;124;62;99;52;282;334;107;85;37;68;109;480;0.505;0.589;0.339;0.626;0.578;0.562;G-F;sefolth01
98;Clint Capela;4.4;2015-16;21;HOU;77;35;0;1471;231;397;231;396;0;1;80;211;194;300;494;47;59;92;60;190;542;0.582;0.583;0;0.379;0.553;0.582;C;capelca01
99;Ersan İlyasova;4.4;2015-16;28;DETORL;74;56;0;1881;280;661;184;402;96;259;111;154;144;259;403;67;52;33;71;171;767;0.424;0.458;0.371;0.721;0.526;0.496;F;ilyaser01
100;Andre Iguodala;4.4;2015-16;32;GSW;65;1;0;1732;176;368;122;214;54;154;51;83;52;211;263;219;73;19;79;102;457;0.478;0.57;0.351;0.614;0.565;0.552;F-G;iguodan01
101;Patrick Beverley;4.4;2015-16;27;HOU;71;63;0;2041;258;594;134;284;124;310;60;88;73;177;250;239;94;26;91;234;700;0.434;0.472;0.4;0.682;0.553;0.539;G;beverpa01
102;Kristaps Porziņģis;4.4;2015-16;20;NYK;72;72;0;2047;373;886;292;643;81;243;201;240;132;394;526;94;53;134;121;205;1028;0.421;0.454;0.333;0.838;0.518;0.467;F-C;porzikr01
103;Trevor Booker;4.3;2015-16;28;UTA;79;2;0;1632;190;388;178;347;12;41;71;106;166;286;452;84;59;41;81;169;463;0.49;0.513;0.293;0.67;0.533;0.505;F;booketr01
104;Zach Randolph;4.3;2015-16;34;MEM;68;53;0;2016;431;907;425;881;6;26;172;216;179;350;529;142;43;13;105;146;1040;0.475;0.482;0.231;0.796;0.519;0.479;F-C;randoza01
105;Allen Crabbe;4.3;2015-16;23;POR;81;8;0;2105;311;678;199;393;112;285;98;113;27;189;216;99;63;16;64;192;832;0.459;0.506;0.393;0.867;0.572;0.541;G-F;crabbal01
106;Will Barton;4.3;2015-16;25;DEN;82;1;0;2353;425;983;313;658;112;325;216;268;59;417;476;203;71;39;139;147;1178;0.432;0.476;0.345;0.806;0.535;0.489;G;bartowi01
107;Chandler Parsons;4.3;2015-16;27;DAL;61;51;0;1799;320;651;216;400;104;251;93;136;29;256;285;169;46;21;95;114;837;0.492;0.54;0.414;0.684;0.589;0.571;F;parsoch01
108;Monta Ellis;4.3;2015-16;30;IND;81;81;0;2734;436;1021;349;739;87;282;162;206;42;229;271;383;150;37;203;174;1121;0.427;0.472;0.309;0.786;0.504;0.47;G;ellismo01
109;Danny Green;4.2;2015-16;28;SAS;79;79;0;2062;211;561;95;212;116;349;34;46;48;255;303;141;79;64;75;141;572;0.376;0.448;0.332;0.739;0.492;0.48;G-F;greenda02
110;Brandon Bass;4.1;2015-16;30;LAL;66;0;0;1342;174;317;174;315;0;2;125;148;104;181;285;74;33;55;42;125;473;0.549;0.552;0;0.845;0.619;0.549;F;bassbr01
111;Kelly Olynyk;4.1;2015-16;24;BOS;69;8;0;1395;253;556;168;346;85;210;96;128;72;209;281;105;52;33;74;163;687;0.455;0.486;0.405;0.75;0.561;0.531;C-F;olynyke01
112;Kent Bazemore;4.1;2015-16;26;ATL;75;68;0;2083;320;725;211;420;109;305;123;151;28;351;379;171;98;38;138;176;872;0.441;0.502;0.357;0.815;0.551;0.517;G-F;bazemke01
113;Andrew Wiggins;4.1;2015-16;20;MIN;81;81;0;2845;594;1294;537;1104;57;190;430;565;105;186;291;164;78;46;182;165;1675;0.459;0.486;0.3;0.761;0.543;0.481;F-G;wiggian01
114;Kyle Korver;4.1;2015-16;34;ATL;80;80;0;2401;268;616;110;219;158;397;45;54;14;246;260;164;60;35;98;161;739;0.435;0.502;0.398;0.833;0.578;0.563;G-F;korveky01
115;Aron Baynes;4.1;2015-16;29;DET;81;1;0;1233;194;384;194;382;0;2;126;165;140;244;384;51;21;52;67;151;514;0.505;0.508;0;0.764;0.563;0.505;C;baynear01
116;Thaddeus Young;4.1;2015-16;27;BRK;73;73;0;2407;495;963;488;933;7;30;105;163;176;484;660;136;112;37;136;182;1102;0.514;0.523;0.233;0.644;0.533;0.518;F;youngth01
117;José Calderón;4;2015-16;34;NYK;72;72;0;2024;209;455;125;252;84;203;42;48;22;207;229;298;63;7;87;135;544;0.459;0.496;0.414;0.875;0.571;0.552;G;caldejo01
118;Evan Turner;4;2015-16;27;BOS;81;12;0;2271;343;753;323;670;20;83;148;179;50;347;397;359;80;28;169;139;854;0.456;0.482;0.241;0.827;0.513;0.469;G;turneev01
119;Gary Harris;4;2015-16;21;DEN;76;76;0;2439;359;765;254;468;105;297;109;133;54;166;220;147;97;18;98;143;932;0.469;0.543;0.354;0.82;0.566;0.538;G;harriga01
120;Al-Farouq Aminu;4;2015-16;25;POR;82;82;0;2341;299;719;173;370;126;349;115;156;98;401;499;138;72;53;120;171;839;0.416;0.468;0.361;0.737;0.533;0.503;F;aminual01
121;Nikola Mirotić;3.9;2015-16;24;CHI;66;38;0;1646;248;609;113;263;135;346;146;181;58;304;362;100;58;46;102;151;777;0.407;0.43;0.39;0.807;0.564;0.518;F;mirotni01
122;Jordan Hill;3.9;2015-16;28;IND;73;11;0;1513;278;549;278;548;0;1;89;125;156;295;451;87;36;37;92;155;645;0.506;0.507;0;0.712;0.534;0.506;C-F;hilljo01
123;Courtney Lee;3.9;2015-16;30;CHOMEM;79;65;0;2334;290;639;208;422;82;217;99;118;29;176;205;136;85;28;72;134;761;0.454;0.493;0.378;0.839;0.551;0.518;G;leeco01
124;Ryan Anderson;3.9;2015-16;27;NOP;66;7;0;2008;397;929;266;571;131;358;199;228;131;265;396;73;38;25;90;109;1124;0.427;0.466;0.366;0.873;0.546;0.498;F;anderry01
125;Rudy Gay;3.8;2015-16;29;SAC;70;70;0;2379;466;1007;392;792;74;215;198;254;103;353;456;120;100;51;139;184;1204;0.463;0.495;0.344;0.78;0.538;0.5;F;gayru01
126;Mirza Teletović;3.8;2015-16;30;PHO;79;1;0;1686;332;777;151;317;181;460;120;155;55;247;302;89;32;21;84;159;965;0.427;0.476;0.393;0.774;0.571;0.544;F;teletmi01
127;Willie Cauley-Stein;3.8;2015-16;22;SAC;66;39;0;1412;191;339;191;337;0;2;81;125;134;218;352;37;48;66;46;146;463;0.563;0.567;0;0.648;0.588;0.563;F-C;caulewi01
128;Blake Griffin;3.8;2015-16;26;LAC;35;35;0;1170;301;603;295;585;6;18;141;194;51;243;294;170;28;17;83;95;749;0.499;0.504;0.333;0.727;0.544;0.504;F-C;griffbl01
129;Boris Diaw;3.8;2015-16;33;SAS;76;4;0;1386;202;383;177;314;25;69;56;76;58;175;233;176;26;21;97;102;485;0.527;0.564;0.362;0.737;0.582;0.56;F-C;diawbo01
130;Matthew Dellavedova;3.8;2015-16;25;CLE;76;14;0;1867;207;511;109;272;98;239;57;66;33;129;162;337;44;9;116;178;569;0.405;0.401;0.41;0.864;0.527;0.501;G;dellama01
131;Ramon Sessions;3.8;2015-16;29;WAS;82;5;0;1667;280;592;244;481;36;111;214;283;25;178;203;239;46;5;115;102;810;0.473;0.507;0.324;0.756;0.565;0.503;G;sessira01
132;Mario Chalmers;3.8;2015-16;29;MEMMIA;61;7;0;1373;182;444;136;295;46;149;218;262;24;133;157;230;88;13;110;181;628;0.41;0.461;0.309;0.832;0.561;0.462;G;chalmma01
133;Manu Ginóbili;3.8;2015-16;38;SAS;58;0;0;1134;197;435;127;256;70;179;91;112;26;120;146;177;66;11;99;99;555;0.453;0.496;0.391;0.813;0.573;0.533;G;ginobma01
134;Tyson Chandler;3.8;2015-16;33;PHO;66;60;0;1618;183;314;183;313;0;1;106;171;175;401;576;64;36;44;93;145;472;0.583;0.585;0;0.62;0.606;0.583;C;chandty01
135;Wesley Matthews;3.7;2015-16;29;DAL;78;78;0;2644;331;854;142;329;189;525;126;146;27;211;238;151;78;17;78;179;977;0.388;0.432;0.36;0.863;0.532;0.498;G;matthwe02
