Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
11;Dirk Nowitzki;10.9;2013-14;35;DAL;80;80;1;2628;633;1273;502;944;131;329;338;376;40;458;498;216;73;45;117;165;1735;0.497;0.532;0.398;0.899;0.603;0.549;F-C;nowitdi01
12;Paul George;10.8;2013-14;23;IND;80;80;1;2898;577;1362;395;862;182;500;401;464;64;478;542;283;151;22;224;198;1737;0.424;0.458;0.364;0.864;0.555;0.49;F-G;georgpa01
13;Carmelo Anthony;10.7;2013-14;29;NYK;77;77;1;2982;743;1643;576;1228;167;415;459;541;145;477;622;242;95;51;198;224;2112;0.452;0.469;0.402;0.848;0.561;0.503;F;anthoca01
14;Anthony Davis;10.4;2013-14;20;NOP;67;66;1;2358;522;1005;520;996;2;9;348;440;207;466;673;105;89;189;109;200;1394;0.519;0.522;0.222;0.791;0.582;0.52;F-C;davisan02
15;Goran Dragić;10.3;2013-14;27;PHO;76;75;0;2668;552;1093;430;794;122;299;316;416;69;176;245;447;104;22;213;206;1542;0.505;0.542;0.408;0.76;0.604;0.561;G;dragigo01
16;Andre Drummond;9.9;2013-14;20;DET;81;81;0;2619;479;769;479;767;0;2;137;328;440;631;1071;35;101;131;110;273;1095;0.623;0.625;0;0.418;0.599;0.623;C;drumman01
17;Serge Ibaka;9.6;2013-14;24;OKC;81;81;0;2666;524;978;501;918;23;60;156;199;224;485;709;85;39;219;123;233;1227;0.536;0.546;0.383;0.784;0.576;0.548;F-C;ibakase01
18;Damian Lillard;9.6;2013-14;23;POR;82;82;1;2937;553;1304;335;750;218;554;371;426;35;253;288;457;64;22;193;197;1695;0.424;0.447;0.394;0.871;0.568;0.508;G;lillada01
19;Robin Lopez;9.5;2013-14;25;POR;82;82;0;2603;355;644;355;643;0;1;198;242;326;374;700;73;25;139;84;196;908;0.551;0.552;0;0.818;0.605;0.551;C;lopezro01
20;DeMar DeRozan;8.8;2013-14;24;TOR;79;79;1;3017;604;1407;540;1197;64;210;519;630;51;292;343;313;86;28;176;197;1791;0.429;0.451;0.305;0.824;0.532;0.452;G-F;derozde01
21;Mike Conley;8.2;2013-14;26;MEM;73;73;0;2446;463;1030;358;739;105;291;225;276;41;172;213;441;110;13;150;141;1256;0.45;0.484;0.361;0.815;0.545;0.5;G;conlemi01
22;Wesley Matthews;8.2;2013-14;27;POR;82;82;0;2780;445;1009;244;498;201;511;252;301;51;238;289;197;76;14;110;176;1343;0.441;0.49;0.393;0.837;0.588;0.541;G;matthwe02
23;David West;8.1;2013-14;33;IND;80;80;0;2472;458;939;454;924;4;15;198;251;120;422;542;223;61;74;133;186;1118;0.488;0.491;0.267;0.789;0.533;0.49;F-C;westda01
24;Marcin Gortat;8.1;2013-14;29;WAS;81;80;0;2655;455;840;454;839;1;1;157;229;202;565;767;138;41;121;126;201;1068;0.542;0.541;1;0.686;0.568;0.542;C-F;gortama01
25;Dwight Howard;8;2013-14;28;HOU;71;71;1;2396;473;800;471;793;2;7;349;638;231;635;866;131;60;128;229;240;1297;0.591;0.594;0.286;0.547;0.6;0.593;C;howardw01
26;Chris Bosh;8;2013-14;29;MIA;79;79;1;2531;492;953;418;735;74;218;223;272;98;424;522;87;80;78;125;192;1281;0.516;0.569;0.339;0.82;0.597;0.555;F-C;boshch01
27;Trevor Ariza;8;2013-14;28;WAS;77;77;0;2723;389;853;209;411;180;442;149;193;99;376;475;191;126;20;132;179;1107;0.456;0.509;0.407;0.772;0.59;0.562;F;arizatr01
28;DeMarcus Cousins;7.9;2013-14;23;SAC;71;71;0;2298;591;1191;591;1184;0;7;432;595;218;613;831;207;109;91;251;270;1614;0.496;0.499;0;0.726;0.555;0.496;C-F;couside01
29;John Wall;7.9;2013-14;23;WAS;82;82;1;2980;579;1337;471;1029;108;308;317;394;38;295;333;721;149;40;295;219;1583;0.433;0.458;0.351;0.805;0.524;0.473;G;walljo01
30;Nicolas Batum;7.9;2013-14;25;POR;82;82;0;2956;381;819;236;417;145;402;163;203;116;495;611;420;75;57;208;156;1070;0.465;0.566;0.361;0.803;0.589;0.554;F-G;batumni01
31;George Hill;7.8;2013-14;27;IND;76;76;0;2434;272;616;177;356;95;260;142;176;53;230;283;265;75;23;92;158;781;0.442;0.497;0.365;0.807;0.563;0.519;G;hillge01
32;Al Jefferson;7.8;2013-14;29;CHA;73;73;0;2553;700;1376;697;1361;3;15;191;277;156;636;792;155;67;79;124;176;1594;0.509;0.512;0.2;0.69;0.532;0.51;C-F;jeffeal01
33;Isaiah Thomas;7.7;2013-14;24;SAC;72;54;0;2497;496;1096;369;732;127;364;346;407;47;163;210;454;93;8;213;185;1465;0.453;0.504;0.349;0.85;0.574;0.51;G;thomais02
34;Kawhi Leonard;7.7;2013-14;22;SAS;66;65;0;1923;337;645;268;463;69;182;101;126;76;336;412;133;114;50;80;127;844;0.522;0.579;0.379;0.802;0.602;0.576;F;leonaka01
35;David Lee;7.6;2013-14;30;GSW;69;67;0;2288;513;981;513;980;0;1;231;296;182;461;643;147;48;26;152;206;1257;0.523;0.523;0;0.78;0.566;0.523;F-C;leeda02
36;Chandler Parsons;7.6;2013-14;25;HOU;74;74;0;2783;466;987;336;636;130;351;164;221;69;340;409;298;88;29;144;168;1226;0.472;0.528;0.37;0.742;0.565;0.538;F;parsoch01
37;LaMarcus Aldridge;7.5;2013-14;28;POR;69;69;1;2498;652;1423;649;1408;3;15;296;360;166;599;765;178;63;68;123;147;1603;0.458;0.461;0.2;0.822;0.507;0.459;F-C;aldrila01
38;Lance Stephenson;7.4;2013-14;23;IND;78;78;0;2752;427;870;341;626;86;244;140;197;95;463;558;359;54;7;210;195;1080;0.491;0.545;0.352;0.711;0.564;0.54;G-F;stephla01
39;Tim Duncan;7.4;2013-14;37;SAS;74;74;0;2158;444;906;444;901;0;5;231;316;158;563;721;220;43;139;159;134;1119;0.49;0.493;0;0.731;0.535;0.49;F-C;duncati01
40;Terrence Jones;7.3;2013-14;22;HOU;76;71;0;2078;386;712;355;611;31;101;118;195;162;366;528;87;53;99;71;139;921;0.542;0.581;0.307;0.605;0.577;0.564;F;joneste01
41;Jimmy Butler;7.1;2013-14;24;CHI;67;67;0;2591;275;693;207;453;68;240;260;338;87;243;330;175;127;36;102;106;878;0.397;0.457;0.283;0.769;0.522;0.446;F-G;butleji01
42;Klay Thompson;6.7;2013-14;23;GSW;81;81;0;2868;559;1259;336;724;223;535;147;185;38;211;249;181;74;37;135;234;1488;0.444;0.464;0.417;0.795;0.555;0.533;G-F;thompkl01
43;Jonas Valančiūnas;6.7;2013-14;21;TOR;81;81;0;2282;359;676;359;675;0;1;198;260;226;488;714;57;24;71;136;249;916;0.531;0.532;0;0.762;0.579;0.531;C;valanjo01
44;Paul Millsap;6.7;2013-14;28;ATL;74;73;1;2482;483;1047;407;835;76;212;286;391;154;473;627;232;129;78;185;210;1328;0.461;0.487;0.358;0.731;0.545;0.498;F;millspa01
45;Kyrie Irving;6.7;2013-14;21;CLE;71;71;1;2496;532;1237;409;893;123;344;291;338;52;207;259;433;108;23;190;163;1478;0.43;0.458;0.358;0.861;0.533;0.48;G;irvinky01
46;Kenneth Faried;6.5;2013-14;24;DEN;80;77;0;2178;447;820;447;817;0;3;202;311;238;446;684;96;70;69;135;193;1096;0.545;0.547;0;0.65;0.573;0.545;F-C;farieke01
47;Mike Dunleavy;6.5;2013-14;33;CHI;82;61;0;2584;333;774;210;450;123;324;140;164;46;299;345;186;64;46;108;163;929;0.43;0.467;0.38;0.854;0.549;0.51;F-G;dunlemi02
48;Andrew Bogut;6.5;2013-14;29;GSW;67;67;0;1769;235;375;235;375;0;0;22;64;182;489;671;112;47;121;97;210;492;0.627;0.627;;0.344;0.61;0.627;C;bogutan01
49;Josh McRoberts;6.5;2013-14;26;CHA;78;78;0;2360;247;566;142;275;105;291;62;85;85;288;373;333;58;46;83;189;661;0.436;0.516;0.361;0.729;0.548;0.529;F-C;mcrobjo01
50;Markieff Morris;6.4;2013-14;24;PHO;81;0;0;2153;411;845;377;737;34;108;259;327;139;346;485;144;68;51;147;232;1115;0.486;0.512;0.315;0.792;0.564;0.507;F;morrima02
51;Zach Randolph;6.4;2013-14;32;MEM;79;79;0;2705;560;1198;558;1178;2;20;250;337;265;530;795;200;54;23;183;210;1372;0.467;0.474;0.1;0.742;0.51;0.468;F-C;randoza01
52;Ty Lawson;6.3;2013-14;26;DEN;62;61;0;2222;347;806;275;604;72;202;324;406;40;175;215;543;100;10;200;113;1090;0.431;0.455;0.356;0.798;0.554;0.475;G;lawsoty01
53;José Calderón;6.3;2013-14;32;DAL;81;81;0;2468;341;748;150;323;191;425;52;63;29;163;192;377;69;11;103;136;925;0.456;0.464;0.449;0.825;0.596;0.584;G;caldejo01
54;Amir Johnson;6.3;2013-14;26;TOR;77;72;0;2214;344;612;324;546;20;66;91;143;172;333;505;115;56;88;123;271;799;0.562;0.593;0.303;0.636;0.592;0.578;F-C;johnsam01
55;D.J. Augustin;6.2;2013-14;26;CHITOR;71;9;0;1939;298;718;165;386;133;332;201;227;15;115;130;313;53;3;125;147;930;0.415;0.427;0.401;0.885;0.569;0.508;G;augusdj01
56;Gerald Green;6.1;2013-14;28;PHO;82;48;0;2330;448;1006;244;496;204;510;195;230;48;227;275;122;70;42;145;220;1295;0.445;0.492;0.4;0.848;0.585;0.547;G-F;greenge01
57;P.J. Tucker;6.1;2013-14;28;PHO;81;81;0;2490;265;615;191;424;74;191;156;201;161;368;529;141;110;23;102;204;760;0.431;0.45;0.387;0.776;0.54;0.491;F;tuckepj01
58;Chris Andersen;6;2013-14;35;MIA;72;0;0;1396;177;275;174;263;3;12;120;169;129;250;379;19;32;97;53;162;477;0.644;0.662;0.25;0.71;0.683;0.649;C-F;anderch01
59;Kyle Korver;5.9;2013-14;32;ATL;71;71;0;2408;289;609;104;217;185;392;87;94;22;260;282;208;70;24;102;147;850;0.475;0.479;0.472;0.926;0.653;0.626;G-F;korveky01
60;Greg Monroe;5.9;2013-14;23;DET;82;82;0;2690;504;1015;504;1014;0;1;241;367;256;504;760;171;91;47;166;205;1249;0.497;0.497;0;0.657;0.531;0.497;C-F;monrogr01
61;Marco Belinelli;5.9;2013-14;27;SAS;80;25;0;2016;337;695;211;402;126;293;111;131;18;208;226;179;50;7;95;130;911;0.485;0.525;0.43;0.847;0.605;0.576;G-F;belinma01
62;Ricky Rubio;5.9;2013-14;23;MIN;82;82;0;2638;255;670;211;537;44;133;227;283;61;281;342;704;191;11;221;218;781;0.381;0.393;0.331;0.802;0.491;0.413;G;rubiori01
63;Nikola Peković;5.9;2013-14;28;MIN;54;54;0;1663;379;701;379;701;0;0;186;249;206;262;468;50;30;23;84;129;944;0.541;0.541;;0.747;0.582;0.541;C;pekovni01
64;Tony Parker;5.9;2013-14;31;SAS;68;68;1;1997;456;914;431;847;25;67;197;243;17;138;155;388;36;9;151;86;1134;0.499;0.509;0.373;0.811;0.555;0.513;G;parketo01
65;Darren Collison;5.9;2013-14;26;LAC;80;35;0;2069;324;694;253;505;71;189;192;224;47;141;188;297;93;15;132;150;911;0.467;0.501;0.376;0.857;0.575;0.518;G;collida01
66;DeMarre Carroll;5.8;2013-14;27;ATL;73;73;0;2341;302;642;205;374;97;268;109;141;107;296;403;134;108;21;79;188;810;0.47;0.548;0.362;0.773;0.575;0.546;F;carrode01
67;Andre Iguodala;5.8;2013-14;30;GSW;63;63;0;2040;220;458;158;283;62;175;86;132;53;240;293;263;95;18;100;103;588;0.48;0.558;0.354;0.652;0.57;0.548;F-G;iguodan01
68;Tristan Thompson;5.7;2013-14;22;CLE;82;82;0;2594;363;761;363;760;0;1;235;339;269;485;754;72;42;35;108;188;961;0.477;0.478;0;0.693;0.528;0.477;F-C;thomptr01
69;Taj Gibson;5.7;2013-14;28;CHI;82;8;0;2351;429;896;429;889;0;7;211;281;200;358;558;91;41;112;150;207;1069;0.479;0.483;0;0.751;0.524;0.479;F-C;gibsota01
70;Manu Ginóbili;5.7;2013-14;36;SAS;68;3;0;1550;294;627;204;369;90;258;160;188;30;172;202;293;70;17;139;128;838;0.469;0.553;0.349;0.851;0.59;0.541;G;ginobma01
71;Marc Gasol;5.6;2013-14;29;MEM;59;59;0;1970;336;711;334;700;2;11;185;241;84;340;424;215;59;76;111;150;859;0.473;0.477;0.182;0.768;0.526;0.474;C;gasolma01
72;Patty Mills;5.6;2013-14;25;SAS;81;2;0;1527;309;666;174;348;135;318;73;82;34;135;169;149;68;9;63;114;826;0.464;0.5;0.425;0.89;0.588;0.565;G;millspa02
73;Dwyane Wade;5.5;2013-14;32;MIA;54;53;1;1775;415;761;406;729;9;32;189;258;60;181;241;252;79;29;161;106;1028;0.545;0.557;0.281;0.733;0.588;0.551;G;wadedw01
74;Roy Hibbert;5.4;2013-14;27;IND;81;81;1;2409;331;754;329;749;2;5;207;269;202;336;538;91;29;182;148;269;871;0.439;0.439;0.4;0.77;0.499;0.44;C;hibbero01
75;Anderson Varejão;5.4;2013-14;31;CLE;65;29;0;1800;227;459;227;452;0;7;92;135;187;442;629;140;69;39;72;164;546;0.495;0.502;0;0.681;0.527;0.495;F-C;varejan01
76;Deron Williams;5.4;2013-14;29;BRK;64;58;0;2059;322;716;224;448;98;268;173;216;15;153;168;392;93;13;143;148;915;0.45;0.5;0.366;0.801;0.564;0.518;G;willide01
77;Jamal Crawford;5.3;2013-14;33;LAC;69;24;0;2094;421;1011;260;565;161;446;279;322;34;124;158;223;59;12;135;120;1282;0.416;0.46;0.361;0.866;0.556;0.496;G;crawfja01
78;Kevin Martin;5.3;2013-14;30;MIN;68;68;0;2177;440;1023;325;726;115;297;303;340;34;169;203;121;66;6;106;123;1298;0.43;0.448;0.387;0.891;0.553;0.486;G;martike02
79;Arron Afflalo;5.3;2013-14;28;ORL;73;73;0;2552;464;1011;336;711;128;300;274;336;32;230;262;248;35;3;146;136;1330;0.459;0.473;0.427;0.815;0.574;0.522;G-F;afflaar01
80;Channing Frye;5.3;2013-14;30;PHO;82;82;0;2312;336;778;176;346;160;432;78;95;73;343;416;98;60;63;89;245;910;0.432;0.509;0.37;0.821;0.555;0.535;C-F;fryech01
81;Russell Westbrook;5.2;2013-14;25;OKC;46;46;0;1412;346;791;278;577;68;214;242;293;55;208;263;319;88;7;177;104;1002;0.437;0.482;0.318;0.826;0.545;0.48;G;westbru01
82;Paul Pierce;5.2;2013-14;36;BRK;75;68;0;2098;321;712;209;412;112;300;256;310;26;322;348;178;86;31;153;190;1010;0.451;0.507;0.373;0.826;0.595;0.529;F-G;piercpa01
83;Jeff Teague;5.2;2013-14;25;ATL;79;79;0;2542;456;1040;382;815;74;225;318;376;34;174;208;528;89;17;232;158;1304;0.438;0.469;0.329;0.846;0.541;0.474;G;teaguje01
84;Corey Brewer;5.2;2013-14;27;MIN;81;81;0;2609;388;807;329;596;59;211;163;227;63;144;207;135;151;30;105;210;998;0.481;0.552;0.28;0.718;0.55;0.517;F-G;breweco01
85;Derrick Favors;5.1;2013-14;22;UTA;73;73;0;2201;390;747;390;746;0;1;190;284;199;438;637;91;75;108;129;236;970;0.522;0.523;0;0.669;0.556;0.522;F-C;favorde01
86;Brandan Wright;5.1;2013-14;26;DAL;58;0;0;1077;224;331;224;331;0;0;77;106;102;142;244;31;32;55;35;94;525;0.677;0.677;;0.726;0.695;0.677;F-C;wrighbr03
87;Kemba Walker;5.1;2013-14;23;CHA;73;73;0;2614;449;1143;340;816;109;327;282;337;39;267;306;447;86;32;169;128;1289;0.393;0.417;0.333;0.837;0.499;0.441;G;walkeke02
88;Brandon Bass;5.1;2013-14;28;BOS;82;73;0;2266;352;725;350;719;2;6;205;239;161;309;470;87;36;71;102;190;911;0.486;0.487;0.333;0.858;0.549;0.487;F;bassbr01
89;Martell Webster;5;2013-14;27;WAS;78;13;0;2157;254;587;108;215;146;372;105;125;38;184;222;97;41;15;58;150;759;0.433;0.502;0.392;0.84;0.591;0.557;G-F;webstma02
90;Boris Diaw;4.9;2013-14;31;SAS;79;24;0;1974;302;580;257;468;45;112;68;92;74;252;326;222;44;32;121;140;717;0.521;0.549;0.402;0.739;0.578;0.559;F-C;diawbo01
91;Samuel Dalembert;4.9;2013-14;32;DAL;80;68;0;1614;214;377;214;376;0;1;101;137;200;341;541;38;41;94;90;210;529;0.568;0.569;0;0.737;0.605;0.568;C;dalemsa01
92;Tyson Chandler;4.9;2013-14;31;NYK;55;55;0;1662;191;322;191;321;0;1;98;155;159;370;529;59;36;63;71;145;480;0.593;0.595;0;0.632;0.615;0.593;C;chandty01
93;Reggie Jackson;4.9;2013-14;23;OKC;80;36;0;2277;403;916;320;671;83;245;158;177;43;270;313;331;85;9;168;142;1047;0.44;0.477;0.339;0.893;0.527;0.485;G;jacksre01
94;Monta Ellis;4.9;2013-14;28;DAL;82;82;0;3023;576;1278;507;1069;69;209;339;430;38;257;295;471;141;23;264;197;1560;0.451;0.474;0.33;0.788;0.532;0.478;G;ellismo01
95;Joe Johnson;4.9;2013-14;32;BRK;79;79;1;2575;462;1018;300;614;162;404;159;195;48;222;270;216;47;10;120;129;1245;0.454;0.489;0.401;0.815;0.564;0.533;G-F;johnsjo02
96;Mario Chalmers;4.8;2013-14;27;MIA;73;73;0;2178;254;560;167;334;87;226;121;163;41;173;214;357;119;16;162;210;716;0.454;0.5;0.385;0.742;0.567;0.531;G;chalmma01
97;Rudy Gay;4.8;2013-14;27;SACTOR;73;73;0;2531;537;1179;472;982;65;197;318;387;113;324;437;209;95;56;224;171;1457;0.455;0.481;0.33;0.822;0.54;0.483;F;gayru01
98;Mason Plumlee;4.7;2013-14;23;BRK;70;22;0;1275;199;302;199;299;0;3;122;195;99;209;308;60;49;55;77;171;520;0.659;0.666;0;0.626;0.67;0.659;C-F;plumlma01
99;Courtney Lee;4.7;2013-14;28;BOSMEM;79;47;0;1973;295;614;223;420;72;194;99;112;29;158;187;115;65;28;73;127;761;0.48;0.531;0.371;0.884;0.574;0.539;G;leeco01
100;Randy Foye;4.6;2013-14;30;DEN;81;78;0;2485;361;875;172;377;189;498;157;185;36;196;232;287;67;39;145;205;1068;0.413;0.456;0.38;0.849;0.558;0.521;G;foyera01
101;Timofey Mozgov;4.5;2013-14;27;DEN;82;30;0;1770;285;545;281;521;4;24;196;260;171;357;528;62;27;100;122;213;770;0.523;0.539;0.167;0.754;0.584;0.527;C;mozgoti01
102;Luol Deng;4.5;2013-14;28;CHICLE;63;63;0;2213;371;860;314;671;57;189;212;268;99;262;361;183;62;9;114;111;1011;0.431;0.468;0.302;0.791;0.517;0.465;F;denglu01
103;Spencer Hawes;4.5;2013-14;25;CLEPHI;80;78;0;2470;403;883;275;575;128;308;119;152;131;529;660;240;44;94;173;237;1053;0.456;0.478;0.416;0.783;0.554;0.529;C-F;hawessp01
104;Jodie Meeks;4.5;2013-14;26;LAL;77;70;0;2556;413;892;251;488;162;404;221;258;30;164;194;138;111;4;111;119;1209;0.463;0.514;0.401;0.857;0.601;0.554;G;meeksjo01
105;Draymond Green;4.5;2013-14;23;GSW;82;12;0;1797;187;459;132;294;55;165;82;123;86;323;409;152;102;72;91;231;511;0.407;0.449;0.333;0.667;0.498;0.467;F;greendr01
106;Shaun Livingston;4.4;2013-14;28;BRK;76;54;0;1974;235;487;234;481;1;6;158;191;67;179;246;245;93;31;105;172;629;0.483;0.486;0.167;0.827;0.551;0.484;G;livinsh01
107;Jordan Hill;4.4;2013-14;26;LAL;72;32;0;1500;286;521;286;520;0;1;124;181;194;341;535;54;29;64;75;172;696;0.549;0.55;0;0.685;0.579;0.549;C-F;hilljo01
108;Jeremy Lin;4.4;2013-14;25;HOU;71;33;0;2054;295;662;213;433;82;229;218;265;34;153;187;294;68;27;176;166;890;0.446;0.492;0.358;0.823;0.572;0.508;G;linje01
109;Kyle Singler;4.4;2013-14;25;DET;82;36;0;2337;269;602;175;356;94;246;152;184;116;187;303;75;61;38;79;211;784;0.447;0.492;0.382;0.826;0.574;0.525;F;singlky01
110;Nikola Vučević;4.4;2013-14;23;ORL;57;57;0;1812;353;696;353;696;0;0;105;137;185;441;626;104;60;47;112;169;811;0.507;0.507;;0.766;0.536;0.507;C;vucevni01
111;Vince Carter;4.3;2013-14;37;DAL;81;0;0;1973;330;811;184;440;146;371;161;196;67;217;284;212;61;35;108;209;967;0.407;0.418;0.394;0.821;0.539;0.497;G-F;cartevi01
112;Ramon Sessions;4.3;2013-14;27;CHAMIL;83;19;0;2214;330;769;295;645;35;124;326;404;38;165;203;340;49;9;148;90;1021;0.429;0.457;0.282;0.807;0.539;0.452;G;sessira01
113;Tiago Splitter;4.3;2013-14;29;SAS;59;50;0;1271;181;346;181;343;0;3;121;173;123;240;363;90;29;31;75;117;483;0.523;0.528;0;0.699;0.572;0.523;F-C;splitti01
114;Shawn Marion;4.3;2013-14;35;DAL;76;76;0;2409;341;708;283;546;58;162;51;65;132;365;497;124;90;37;95;125;791;0.482;0.518;0.358;0.785;0.537;0.523;F;mariosh01
115;Trevor Booker;4.3;2013-14;26;WAS;72;45;0;1553;222;403;222;401;0;2;47;76;149;230;379;64;41;45;58;131;491;0.551;0.554;0;0.618;0.563;0.551;F;booketr01
116;Patrick Beverley;4.2;2013-14;25;HOU;56;55;0;1751;199;481;107;226;92;255;83;102;72;124;196;151;77;23;66;174;573;0.414;0.473;0.361;0.814;0.545;0.509;G;beverpa01
117;Terrence Ross;4.2;2013-14;22;TOR;81;62;0;2159;318;751;157;343;161;408;82;98;43;209;252;79;64;27;88;183;879;0.423;0.458;0.395;0.837;0.553;0.531;F-G;rosste01
118;Danny Green;4.2;2013-14;26;SAS;68;59;0;1651;218;505;86;187;132;318;50;63;25;204;229;104;65;61;76;107;618;0.432;0.46;0.415;0.794;0.58;0.562;G-F;greenda02
119;Marcus Morris;4.2;2013-14;24;PHO;82;1;0;1800;288;651;189;391;99;260;121;159;84;235;319;88;72;18;95;157;796;0.442;0.483;0.381;0.761;0.552;0.518;F;morrima03
120;Tobias Harris;4.1;2013-14;21;ORL;61;36;0;1850;332;716;300;590;32;126;197;244;88;336;424;82;41;24;78;143;893;0.464;0.508;0.254;0.807;0.542;0.486;F;harrito02
121;Eric Bledsoe;4.1;2013-14;24;PHO;43;40;0;1416;265;556;215;416;50;140;183;237;27;175;202;235;69;14;143;99;763;0.477;0.517;0.357;0.772;0.578;0.522;G;bledser01
122;Kris Humphries;4.1;2013-14;28;BOS;69;30;0;1376;231;461;231;459;0;2;117;144;127;282;409;67;31;61;64;136;579;0.501;0.503;0;0.813;0.552;0.501;F-C;humphkr01
123;Ray Allen;4.1;2013-14;38;MIA;73;9;0;1936;240;543;124;234;116;309;105;116;23;182;205;143;54;8;84;115;701;0.442;0.53;0.375;0.905;0.59;0.549;G;allenra02
124;Bradley Beal;4;2013-14;20;WAS;73;73;0;2530;481;1149;343;806;138;343;149;189;54;219;273;243;71;18;128;153;1249;0.419;0.426;0.402;0.788;0.507;0.479;G;bealbr01
125;Miles Plumlee;4;2013-14;25;PHO;80;79;0;1964;286;553;286;553;0;0;74;132;198;428;626;43;50;90;111;185;646;0.517;0.517;;0.561;0.529;0.517;C-F;plumlmi01
126;Mike Miller;3.9;2013-14;33;MEM;82;4;0;1707;213;443;106;210;107;233;46;56;30;177;207;130;26;5;77;95;579;0.481;0.505;0.459;0.821;0.619;0.602;F-G;millemi01
127;Jared Sullinger;3.9;2013-14;21;BOS;74;44;0;2041;384;899;328;691;56;208;158;203;241;360;601;118;35;49;119;251;982;0.427;0.475;0.269;0.778;0.497;0.458;F;sullija01
128;Brandon Jennings;3.9;2013-14;24;DET;80;79;0;2728;423;1135;269;678;154;457;241;321;59;185;244;609;101;8;215;157;1241;0.373;0.397;0.337;0.751;0.486;0.441;G;jennibr01
129;Patrick Patterson;3.8;2013-14;24;SACTOR;65;13;0;1533;225;489;170;338;55;151;50;71;117;225;342;78;55;37;65;159;555;0.46;0.503;0.364;0.704;0.533;0.516;F;pattepa01
130;Amar'e Stoudemire;3.8;2013-14;31;NYK;65;21;0;1466;311;558;311;558;0;0;150;203;112;208;320;34;23;37;91;159;772;0.557;0.557;;0.739;0.596;0.557;F-C;stoudam01
131;Kirk Hinrich;3.8;2013-14;33;CHI;73;61;0;2116;243;619;158;377;85;242;95;125;31;161;192;286;80;26;120;203;666;0.393;0.419;0.351;0.76;0.494;0.461;G;hinriki01
132;J.R. Smith;3.7;2013-14;28;NYK;74;37;0;2421;396;955;207;475;189;480;90;138;35;261;296;219;65;20;108;196;1071;0.415;0.436;0.394;0.652;0.527;0.514;G-F;smithjr01
133;Andray Blatche;3.7;2013-14;27;BRK;73;7;0;1618;321;674;306;620;15;54;164;221;120;270;390;112;75;38;110;166;821;0.476;0.494;0.278;0.742;0.532;0.487;F;blatcan01
134;Gordon Hayward;3.6;2013-14;23;UTA;77;77;0;2800;426;1032;341;752;85;280;311;381;62;329;391;400;110;40;212;155;1248;0.413;0.453;0.304;0.816;0.52;0.454;F-G;haywago01
135;Gerald Henderson;3.6;2013-14;26;CHA;77;77;0;2461;403;930;363;815;40;115;235;309;31;279;310;199;51;32;113;159;1081;0.433;0.445;0.348;0.761;0.507;0.455;G;hendege02
136;Nick Collison;3.6;2013-14;33;OKC;81;0;0;1353;134;241;130;224;4;17;66;93;116;177;293;104;30;28;71;187;338;0.556;0.58;0.235;0.71;0.599;0.564;F;collini01
