Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
27;Ben Wallace;8.5;2004-05;30;DET;74;74;1;2671;295;651;294;642;1;9;130;304;292;610;902;123;106;176;82;159;721;0.453;0.458;0.111;0.428;0.459;0.454;F-C;wallabe01
28;Mike Bibby;8.5;2004-05;26;SAC;80;80;0;3084;560;1264;429;900;131;364;320;413;77;255;332;541;124;30;203;191;1571;0.443;0.477;0.36;0.775;0.543;0.495;G;bibbymi01
29;Rashard Lewis;8.4;2004-05;25;SEA;71;71;1;2697;532;1151;359;719;173;432;220;283;110;278;388;94;75;62;123;158;1457;0.462;0.499;0.4;0.777;0.571;0.537;F;lewisra02
30;Tyson Chandler;8.3;2004-05;22;CHI;80;10;0;2189;207;419;207;417;0;2;226;336;261;514;775;65;69;141;118;268;640;0.494;0.496;0;0.673;0.565;0.494;C;chandty01
31;Kobe Bryant;8.1;2004-05;26;LAL;66;66;1;2689;573;1324;442;937;131;387;542;664;95;297;392;398;86;53;270;174;1819;0.433;0.472;0.339;0.816;0.563;0.482;G-F;bryanko01
32;Corey Maggette;8.1;2004-05;25;LAC;66;60;0;2436;425;986;374;818;51;168;563;657;70;324;394;225;70;8;195;191;1464;0.431;0.457;0.304;0.857;0.574;0.457;F;maggeco01
33;Zydrunas Ilgauskas;8.1;2004-05;29;CLE;78;78;1;2615;458;979;456;972;2;7;402;503;299;373;672;100;53;165;191;313;1320;0.468;0.469;0.286;0.799;0.55;0.469;C;ilgauzy01
34;Tony Parker;8.1;2004-05;22;SAS;80;80;0;2735;539;1118;496;962;43;156;210;323;47;251;298;491;98;4;215;167;1331;0.482;0.516;0.276;0.65;0.528;0.501;G;parketo01
35;Eddie Jones;8;2004-05;33;MIA;80;80;0;2839;351;820;209;438;142;382;174;216;38;367;405;212;86;38;99;251;1018;0.428;0.477;0.372;0.806;0.556;0.515;G-F;jonesed02
36;Shane Battier;7.8;2004-05;26;MEM;80;72;0;2516;271;613;201;436;70;177;180;228;158;255;413;126;91;77;75;201;792;0.442;0.461;0.395;0.789;0.555;0.499;F;battish01
37;Larry Hughes;7.7;2004-05;26;WAS;61;61;0;2358;467;1086;408;877;59;209;352;453;74;308;382;285;176;18;153;168;1345;0.43;0.465;0.282;0.777;0.523;0.457;G;hughela01
38;Joe Johnson;7.6;2004-05;23;PHO;82;82;0;3240;544;1179;367;809;177;370;135;180;120;302;422;291;79;24;148;167;1400;0.461;0.454;0.478;0.75;0.556;0.536;G-F;johnsjo02
39;Raef LaFrentz;7.5;2004-05;28;BOS;80;80;0;2196;341;688;259;463;82;225;120;148;154;399;553;98;42;99;70;262;884;0.496;0.559;0.364;0.811;0.587;0.555;F-C;lafrera01
40;Richard Hamilton;7.4;2004-05;26;DET;76;76;0;2926;510;1160;474;1042;36;118;368;429;74;221;295;372;77;13;217;232;1424;0.44;0.455;0.305;0.858;0.528;0.455;G-F;hamilri01
41;Wally Szczerbiak;7.3;2004-05;27;MIN;81;37;0;2558;465;919;402;750;63;169;260;304;82;221;303;191;40;16;132;178;1253;0.506;0.536;0.373;0.855;0.595;0.54;F;szczewa02
42;Dwight Howard;7.3;2004-05;19;ORL;82;82;0;2670;352;677;352;675;0;2;277;413;287;536;823;75;77;136;165;232;981;0.52;0.521;0;0.671;0.571;0.52;C;howardw01
43;Peja Stojaković;7.3;2004-05;27;SAC;66;66;0;2534;451;1016;277;583;174;433;253;275;62;223;285;138;79;12;102;157;1329;0.444;0.475;0.402;0.92;0.584;0.53;F;stojape01
44;Jason Kidd;7.2;2004-05;31;NJN;66;65;0;2435;340;855;211;497;129;358;142;192;94;394;488;545;123;9;167;110;951;0.398;0.425;0.36;0.74;0.506;0.473;G;kiddja01
45;Kirk Hinrich;7.2;2004-05;24;CHI;77;77;0;2800;445;1122;300;714;145;408;171;216;32;272;304;494;122;21;176;244;1206;0.397;0.42;0.355;0.792;0.495;0.461;G;hinriki01
46;Rasheed Wallace;7.1;2004-05;30;DET;79;79;0;2687;467;1062;392;826;75;236;136;195;174;470;644;142;65;115;127;236;1145;0.44;0.475;0.318;0.697;0.499;0.475;F-C;wallara01
47;Mehmet Okur;7;2004-05;25;UTA;82;25;0;2304;354;756;337;693;17;63;329;387;194;422;616;166;32;68;141;227;1054;0.468;0.486;0.27;0.85;0.569;0.479;C-F;okurme01
48;Andre Miller;7;2004-05;28;DEN;82;82;0;2852;427;895;421;856;6;39;253;302;100;238;338;569;121;8;220;204;1113;0.477;0.492;0.154;0.838;0.541;0.48;G;millean02
49;Mike Miller;7;2004-05;24;MEM;76;51;0;2278;387;766;247;443;140;323;108;150;36;264;300;220;54;23;127;197;1022;0.505;0.558;0.433;0.72;0.614;0.597;F-G;millemi01
50;P.J. Brown;6.9;2004-05;35;NOH;82;78;0;2817;338;758;338;758;0;0;210;243;266;471;737;178;74;50;101;233;886;0.446;0.446;;0.864;0.512;0.446;F-C;brownpj01
51;Pau Gasol;6.8;2004-05;24;MEM;56;53;0;1790;357;695;356;689;1;6;282;367;130;280;410;135;37;93;137;146;997;0.514;0.517;0.167;0.768;0.582;0.514;C-F;gasolpa01
52;Bobby Simmons;6.8;2004-05;24;LAC;75;74;0;2799;474;1017;424;902;50;115;231;273;128;318;446;205;106;16;135;227;1229;0.466;0.47;0.435;0.846;0.54;0.491;G-F;simmobo01
53;Chris Bosh;6.8;2004-05;20;TOR;81;81;0;3017;473;1005;470;995;3;10;412;542;194;524;718;153;76;113;187;226;1361;0.471;0.472;0.3;0.76;0.547;0.472;F-C;boshch01
54;Antonio Daniels;6.8;2004-05;29;SEA;75;2;0;2026;273;623;224;458;49;165;248;304;20;149;169;309;51;3;78;78;843;0.438;0.489;0.297;0.816;0.557;0.478;G;daniean01
55;Reggie Miller;6.6;2004-05;39;IND;66;66;0;2105;314;719;218;421;96;298;250;268;18;138;156;146;50;5;77;109;974;0.437;0.518;0.322;0.933;0.582;0.503;G-F;millere01
56;Grant Hill;6.6;2004-05;32;ORL;67;67;1;2338;517;1015;514;1002;3;13;280;341;77;241;318;220;97;28;161;144;1317;0.509;0.513;0.231;0.821;0.565;0.511;F-G;hillgr01
57;Kyle Korver;6.6;2004-05;23;PHI;82;57;0;2667;317;759;91;201;226;558;82;96;40;339;379;182;103;33;106;265;942;0.418;0.453;0.405;0.854;0.588;0.567;G-F;korveky01
58;Andre Iguodala;6.6;2004-05;21;PHI;82;82;0;2686;269;546;222;404;47;142;156;210;89;375;464;246;138;48;139;204;741;0.493;0.55;0.331;0.743;0.58;0.536;F-G;iguodan01
59;Josh Howard;6.4;2004-05;24;DAL;76;76;0;2446;377;793;343;678;34;115;170;232;169;315;484;109;116;49;122;211;958;0.475;0.506;0.296;0.733;0.535;0.497;F-G;howarjo01
60;Michael Redd;6.2;2004-05;25;MIL;75;75;0;2848;625;1418;521;1125;104;293;369;432;72;240;312;172;63;8;133;152;1723;0.441;0.463;0.355;0.854;0.536;0.477;G;reddmi01
61;Steve Francis;6.2;2004-05;27;ORL;78;78;0;2978;563;1330;525;1203;38;127;499;606;126;324;450;547;112;28;317;273;1663;0.423;0.436;0.299;0.823;0.521;0.438;G;francst01
62;Brent Barry;6.1;2004-05;33;SAS;81;8;0;1742;194;459;94;179;100;280;113;135;29;161;190;178;39;20;64;123;601;0.423;0.525;0.357;0.837;0.58;0.532;G;barrybr01
63;Bruce Bowen;6.1;2004-05;33;SAS;82;82;0;2627;251;598;149;345;102;253;71;112;50;235;285;126;55;39;57;175;675;0.42;0.432;0.403;0.634;0.521;0.505;F;bowenbr01
64;Donyell Marshall;6;2004-05;31;TOR;65;2;0;1645;262;592;111;229;151;363;72;91;95;333;428;81;57;46;42;136;747;0.443;0.485;0.416;0.791;0.591;0.57;F;marshdo01
65;Earl Boykins;6;2004-05;28;DEN;82;5;0;2162;340;824;284;658;56;166;279;303;37;106;143;372;78;12;121;122;1015;0.413;0.432;0.337;0.921;0.53;0.447;G;boykiea01
66;Quentin Richardson;5.8;2004-05;24;PHO;79;78;0;2839;407;1045;181;414;226;631;136;184;91;388;479;158;96;27;102;197;1176;0.389;0.437;0.358;0.739;0.522;0.498;G-F;richaqu01
67;Marcus Camby;5.8;2004-05;30;DEN;66;66;0;2015;279;600;279;596;0;4;125;173;131;530;661;152;61;199;103;177;683;0.465;0.468;0;0.723;0.505;0.465;C-F;cambyma01
68;Antonio McDyess;5.7;2004-05;30;DET;77;8;0;1797;307;598;307;597;0;1;126;192;177;305;482;71;46;52;93;204;740;0.513;0.514;0;0.656;0.542;0.513;F-C;mcdyean01
69;Jason Richardson;5.7;2004-05;24;GSW;72;72;0;2724;610;1368;485;998;125;370;214;309;125;299;424;281;105;32;169;156;1559;0.446;0.486;0.338;0.693;0.518;0.492;G;richaja01
70;Damon Stoudamire;5.7;2004-05;31;POR;81;70;0;2762;457;1165;276;675;181;490;182;199;56;254;310;458;86;2;164;158;1277;0.392;0.409;0.369;0.915;0.51;0.47;G;stoudda01
71;Andrei Kirilenko;5.5;2004-05;23;UTA;41;37;0;1349;207;420;184;343;23;77;203;259;89;166;255;132;67;136;90;101;640;0.493;0.536;0.299;0.784;0.599;0.52;F;kirilan01
72;Rafer Alston;5.5;2004-05;28;TOR;80;78;0;2717;403;974;264;585;139;389;191;258;42;237;279;514;118;7;170;212;1136;0.414;0.451;0.357;0.74;0.522;0.485;G;alstora01
73;Michael Finley;5.5;2004-05;31;DAL;64;64;0;2358;387;907;271;622;116;285;113;136;45;217;262;169;48;18;60;123;1003;0.427;0.436;0.407;0.831;0.519;0.491;G-F;finlemi01
74;Matt Harpring;5.5;2004-05;28;UTA;78;55;0;2584;418;855;409;812;9;43;245;315;196;284;480;142;70;16;133;250;1090;0.489;0.504;0.209;0.778;0.549;0.494;F;harprma01
75;Joe Smith;5.5;2004-05;29;MIL;74;73;0;2265;319;621;319;620;0;1;175;228;179;362;541;67;43;38;79;222;813;0.514;0.515;0;0.768;0.564;0.514;F;smithjo02
76;Antawn Jamison;5.4;2004-05;28;WAS;68;68;1;2605;519;1189;448;981;71;208;225;296;160;359;519;154;55;16;118;151;1334;0.437;0.457;0.341;0.76;0.506;0.466;F;jamisan01
77;Shareef Abdur-Rahim;5.4;2004-05;28;POR;54;49;0;1867;337;670;322;631;15;39;220;254;123;269;392;111;49;26;117;150;909;0.503;0.51;0.385;0.866;0.581;0.514;F;abdursh01
78;Gary Payton;5.4;2004-05;36;BOS;77;77;0;2541;339;725;297;596;42;129;153;201;48;188;236;469;88;12;148;121;873;0.468;0.498;0.326;0.761;0.537;0.497;G;paytoga01
79;Jeff Foster;5.4;2004-05;28;IND;61;43;0;1594;168;324;168;319;0;5;90;142;205;345;550;43;46;12;55;186;426;0.519;0.527;0;0.634;0.551;0.519;F-C;fosteje01
80;Luke Ridnour;5.4;2004-05;23;SEA;82;82;0;2571;299;739;232;561;67;178;159;180;55;149;204;483;94;23;149;185;824;0.405;0.414;0.376;0.883;0.504;0.45;G;ridnolu01
81;Troy Murphy;5.3;2004-05;24;GSW;70;69;0;2375;392;947;333;799;59;148;233;319;251;505;756;97;53;33;108;190;1076;0.414;0.417;0.399;0.73;0.495;0.445;F-C;murphtr01
82;Caron Butler;5.3;2004-05;24;LAL;77;77;0;2746;441;991;403;866;38;125;275;319;146;304;450;146;110;23;125;213;1195;0.445;0.465;0.304;0.862;0.528;0.464;F;butleca01
83;Kenyon Martin;5.3;2004-05;27;DEN;70;67;0;2272;444;907;444;895;0;12;199;308;146;365;511;170;100;78;149;228;1087;0.49;0.496;0;0.646;0.521;0.49;F;martike01
84;Brendan Haywood;5.2;2004-05;25;WAS;68;68;0;1865;239;427;239;427;0;0;159;261;202;262;464;57;52;114;96;218;637;0.56;0.56;;0.609;0.588;0.56;C;haywobr01
85;Dan Gadzuric;5.2;2004-05;26;MIL;81;81;0;1783;243;451;243;451;0;0;107;199;261;413;674;30;47;106;81;224;593;0.539;0.539;;0.538;0.551;0.539;C;gadzuda01
86;Fred Hoiberg;5.2;2004-05;32;MIN;76;0;0;1272;139;284;69;139;70;145;89;102;32;149;181;85;50;15;20;105;437;0.489;0.496;0.483;0.873;0.664;0.613;G;hoibefr01
87;Kurt Thomas;5.2;2004-05;32;NYK;80;80;0;2855;424;901;422;897;2;4;66;84;170;661;831;160;70;79;99;310;916;0.471;0.47;0.5;0.786;0.488;0.472;F;thomaku01
88;David Wesley;5.2;2004-05;34;HOUNOH;80;79;0;2774;334;840;216;525;118;315;162;189;38;190;228;265;96;9;113;215;948;0.398;0.411;0.375;0.857;0.513;0.468;G;wesleda01
89;Lorenzen Wright;5.2;2004-05;29;MEM;80;77;0;2287;320;683;320;680;0;3;131;198;177;436;613;87;58;69;100;251;771;0.469;0.471;0;0.662;0.501;0.469;F-C;wrighlo02
90;Morris Peterson;5.1;2004-05;27;TOR;82;61;0;2510;356;848;227;513;129;335;188;226;71;269;340;169;91;18;93;219;1029;0.42;0.442;0.385;0.832;0.543;0.496;F;petermo01
91;Primož Brezec;4.9;2004-05;25;CHA;72;72;0;2276;387;756;387;756;0;0;164;220;226;305;531;86;33;55;106;183;938;0.512;0.512;;0.745;0.55;0.512;C;brezepr01
92;Carmelo Anthony;4.9;2004-05;20;DEN;75;75;0;2608;530;1230;488;1072;42;158;456;573;141;285;426;194;68;30;224;229;1558;0.431;0.455;0.266;0.796;0.526;0.448;F;anthoca01
93;Mike Dunleavy;4.9;2004-05;24;GSW;79;79;0;2570;408;905;301;629;107;276;134;172;97;338;435;203;79;26;132;198;1057;0.451;0.479;0.388;0.779;0.539;0.51;F-G;dunlemi02
94;Greg Buckner;4.8;2004-05;28;DEN;70;41;0;1522;160;303;111;182;49;121;63;81;66;142;208;133;75;6;49;169;432;0.528;0.61;0.405;0.778;0.638;0.609;G;buckngr01
95;Jalen Rose;4.8;2004-05;32;TOR;81;65;0;2710;527;1159;419;885;108;274;333;390;44;232;276;209;63;10;180;190;1495;0.455;0.473;0.394;0.854;0.562;0.501;G-F;roseja01
96;Fred Jones;4.8;2004-05;25;IND;77;14;0;2268;275;647;188;418;87;229;176;207;34;208;242;196;61;31;114;171;813;0.425;0.45;0.38;0.85;0.551;0.492;G-F;jonesfr01
97;Bob Sura;4.8;2004-05;31;HOU;61;59;0;1922;215;504;160;349;55;155;141;188;79;258;337;317;65;7;147;168;626;0.427;0.458;0.355;0.75;0.533;0.481;G;surabo01
98;Jason Hart;4.8;2004-05;26;CHA;74;27;0;1887;257;573;222;478;35;95;157;200;18;185;203;367;99;14;102;167;706;0.449;0.464;0.368;0.785;0.534;0.479;G;hartja01
99;Lamar Odom;4.7;2004-05;25;LAL;64;64;0;2320;366;774;330;657;36;117;207;298;134;519;653;238;42;65;161;211;975;0.473;0.502;0.308;0.695;0.539;0.496;F;odomla01
100;Dikembe Mutombo;4.7;2004-05;38;HOU;80;2;0;1212;108;217;108;217;0;0;106;143;150;276;426;10;16;101;51;135;322;0.498;0.498;;0.741;0.575;0.498;C;mutomdi01
101;Joel Przybilla;4.7;2004-05;25;POR;76;50;0;1858;199;333;199;333;0;0;90;174;178;410;588;74;24;163;98;239;488;0.598;0.598;;0.517;0.596;0.598;C;przybjo01
102;Nazr Mohammed;4.6;2004-05;27;NYKSAS;77;59;0;1933;289;602;289;601;0;1;153;227;247;339;586;34;58;86;108;236;731;0.48;0.481;0;0.674;0.521;0.48;C;mohamna01
103;Josh Childress;4.6;2004-05;21;ATL;80;44;0;2376;302;642;289;586;13;56;190;231;195;287;482;151;74;35;106;184;807;0.47;0.493;0.232;0.823;0.543;0.481;G-F;childjo01
104;Marc Jackson;4.6;2004-05;30;PHI;81;23;0;1976;340;731;340;729;0;2;289;349;184;222;406;81;32;18;131;171;969;0.465;0.466;0;0.828;0.548;0.465;C;jacksma02
105;Robert Horry;4.6;2004-05;34;SAS;75;16;0;1396;157;375;106;237;51;138;86;109;91;177;268;80;67;60;69;138;451;0.419;0.447;0.37;0.789;0.533;0.487;F;horryro01
106;Erick Dampier;4.5;2004-05;29;DAL;59;56;0;1609;202;367;202;364;0;3;138;228;183;318;501;51;15;80;102;205;542;0.55;0.555;0;0.605;0.58;0.55;C;dampier01
107;Chris Andersen;4.5;2004-05;26;NOH;67;2;0;1430;191;358;191;355;0;3;131;190;137;273;410;71;14;100;64;144;513;0.534;0.538;0;0.689;0.581;0.534;C-F;anderch01
108;Chucky Atkins;4.5;2004-05;30;LAL;82;82;0;2903;388;910;212;455;176;455;163;203;31;166;197;358;73;2;151;181;1115;0.426;0.466;0.387;0.803;0.558;0.523;G;atkinch01
109;Brevin Knight;4.5;2004-05;29;CHA;66;61;0;1944;248;587;245;567;3;20;167;196;21;149;170;591;131;5;147;192;666;0.422;0.432;0.15;0.852;0.495;0.425;G;knighbr01
110;Cuttino Mobley;4.4;2004-05;29;ORLSAC;66;64;0;2388;408;932;258;590;150;342;168;205;45;184;229;188;74;30;133;152;1134;0.438;0.437;0.439;0.82;0.555;0.518;G;moblecu01
111;Nenad Krstić;4.4;2004-05;21;NJN;75;57;0;1965;281;570;281;568;0;2;185;255;161;240;401;77;32;63;112;280;747;0.493;0.495;0;0.725;0.547;0.493;C;krstine01
112;Baron Davis;4.4;2004-05;25;GSWNOH;46;32;0;1581;291;752;173;398;118;354;185;243;32;143;175;362;81;14;131;126;885;0.387;0.435;0.333;0.761;0.515;0.465;G;davisba01
113;Kelvin Cato;4.3;2004-05;30;ORL;62;50;0;1525;160;297;160;297;0;0;112;143;102;314;416;40;55;82;64;170;432;0.539;0.539;;0.783;0.6;0.539;C;catoke01
114;Eddy Curry;4.3;2004-05;22;CHI;63;60;0;1808;393;730;393;730;0;0;226;314;116;222;338;37;21;58;163;202;1012;0.538;0.538;;0.72;0.583;0.538;C;curryed01
115;Jason Williams;4.3;2004-05;29;MEM;71;68;0;1952;266;644;159;314;107;330;80;101;19;103;122;399;75;5;130;91;719;0.413;0.506;0.324;0.792;0.522;0.496;G;willija02
116;Kenny Thomas;4.3;2004-05;27;PHISAC;73;58;0;2167;367;781;366;776;1;5;173;227;184;351;535;152;67;17;131;227;908;0.47;0.472;0.2;0.762;0.515;0.471;F;thomake01
117;Danny Fortson;4.3;2004-05;28;SEA;62;0;0;1047;118;226;118;226;0;0;227;258;157;191;348;8;15;7;91;265;463;0.522;0.522;;0.88;0.682;0.522;F;fortsda01
118;Darius Songaila;4.3;2004-05;26;SAC;81;21;0;1668;257;488;257;485;0;3;94;111;125;219;344;114;51;18;70;206;608;0.527;0.53;0;0.847;0.566;0.527;F;songada01
119;Desmond Mason;4.3;2004-05;27;MIL;80;71;0;2893;478;1079;477;1071;1;8;420;524;85;227;312;217;58;27;164;198;1377;0.443;0.445;0.125;0.802;0.526;0.443;F;masonde01
120;Mike James;4.3;2004-05;29;HOUMIL;74;5;0;1859;331;751;231;492;100;259;109;145;35;173;208;263;65;6;106;174;871;0.441;0.47;0.386;0.752;0.534;0.507;G;jamesmi01
121;Rasho Nesterović;4.2;2004-05;28;SAS;70;70;0;1785;198;430;198;430;0;0;14;30;184;275;459;71;31;117;73;207;410;0.46;0.46;;0.467;0.463;0.46;C;nestera01
122;Matt Bonner;4.2;2004-05;24;TOR;82;0;0;1553;247;463;208;371;39;92;56;71;108;177;285;48;39;19;40;220;589;0.533;0.561;0.424;0.789;0.596;0.576;F;bonnema01
123;Jamal Crawford;4.2;2004-05;24;NYK;70;67;0;2688;437;1097;252;585;185;512;182;216;33;170;203;302;92;19;148;135;1241;0.398;0.431;0.361;0.843;0.521;0.483;G;crawfja01
124;Ricky Davis;4.2;2004-05;25;BOS;82;11;0;2696;481;1041;420;861;61;180;286;351;66;183;249;246;89;27;205;174;1309;0.462;0.488;0.339;0.815;0.547;0.491;G-F;davisri01
125;Jeff McInnis;4.1;2004-05;30;CLE;76;69;0;2651;377;915;286;651;91;264;130;160;32;125;157;391;56;1;117;177;975;0.412;0.439;0.345;0.813;0.495;0.462;G;mcinnje01
126;Carlos Boozer;4.1;2004-05;23;UTA;51;51;0;1772;361;693;361;692;0;1;187;268;141;316;457;144;41;24;137;179;909;0.521;0.522;0;0.698;0.56;0.521;F-C;boozeca01
127;Chris Duhon;4.1;2004-05;22;CHI;82;73;0;2177;172;488;78;223;94;265;49;67;23;190;213;398;82;3;119;205;487;0.352;0.35;0.355;0.731;0.471;0.449;G;duhonch01
128;Austin Croshere;4.1;2004-05;29;IND;73;22;0;1827;188;497;143;323;45;174;226;256;103;272;375;98;48;17;104;154;647;0.378;0.443;0.259;0.883;0.531;0.424;F;croshau01
129;Emeka Okafor;4;2004-05;22;CHA;73;73;0;2600;448;1003;448;1002;0;1;209;343;275;520;795;64;62;125;125;214;1105;0.447;0.447;0;0.609;0.479;0.447;C-F;okafoem01
130;Anthony Johnson;4;2004-05;30;IND;63;36;0;1747;203;456;162;348;41;108;85;113;32;147;179;302;59;15;96;144;532;0.445;0.466;0.38;0.752;0.526;0.49;G;johnsan02
131;Nick Collison;3.9;2004-05;24;SEA;82;4;0;1396;190;354;190;351;0;3;83;118;156;220;376;32;34;50;62;252;463;0.537;0.541;0;0.703;0.57;0.537;F;collini01
132;Jon Barry;3.9;2004-05;35;ATLHOU;69;2;0;1505;161;368;90;203;71;165;62;71;26;133;159;167;60;9;67;95;455;0.438;0.443;0.43;0.873;0.57;0.534;G;barryjo01
133;Jason Collins;3.9;2004-05;26;NJN;80;80;0;2542;186;451;184;445;2;6;137;209;153;335;488;105;71;71;91;322;511;0.412;0.413;0.333;0.656;0.471;0.415;C;collija04
134;Antonio Davis;3.9;2004-05;36;CHI;72;62;0;1843;193;419;193;419;0;0;115;152;152;276;428;80;27;41;96;147;501;0.461;0.461;;0.757;0.516;0.461;F-C;davisan01
135;Samuel Dalembert;3.9;2004-05;23;PHI;72;60;0;1785;250;477;250;477;0;0;89;148;187;355;542;35;46;121;114;241;589;0.524;0.524;;0.601;0.543;0.524;C;dalemsa01
136;Mike Sweetney;3.8;2004-05;22;NYK;77;28;0;1509;237;446;237;445;0;1;176;235;169;249;418;44;27;28;108;224;650;0.531;0.533;0;0.749;0.592;0.531;F;sweetmi01
