Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
29;Josh Smith;6.8;2011-12;26;ATL;66;66;0;2329;504;1101;476;992;28;109;203;322;136;496;632;257;93;115;164;172;1239;0.458;0.48;0.257;0.63;0.499;0.47;F;smithjo03
30;Danny Granger;6.7;2011-12;28;IND;62;62;0;2062;391;941;268;618;123;323;254;291;79;228;307;109;62;40;110;144;1159;0.416;0.434;0.381;0.873;0.542;0.481;F;grangda01
31;Joe Johnson;6.4;2011-12;30;ATL;60;60;1;2127;423;931;298;609;125;322;158;186;53;168;221;232;48;13;116;75;1129;0.454;0.489;0.388;0.849;0.557;0.521;G-F;johnsjo02
32;Mike Conley;6.4;2011-12;24;MEM;62;61;0;2174;296;684;236;525;60;159;136;158;22;134;156;404;136;11;125;133;788;0.433;0.45;0.377;0.861;0.523;0.477;G;conlemi01
33;Ersan İlyasova;6.4;2011-12;24;MIL;60;41;0;1655;294;597;243;485;51;112;143;183;196;333;529;71;42;44;76;133;782;0.492;0.501;0.455;0.781;0.577;0.535;F;ilyaser01
34;Thaddeus Young;6.3;2011-12;23;PHI;63;1;0;1755;348;687;347;683;1;4;111;144;137;188;325;74;64;41;55;127;808;0.507;0.508;0.25;0.771;0.538;0.507;F;youngth01
35;Carmelo Anthony;6.2;2011-12;27;NYK;55;55;1;1876;441;1025;373;822;68;203;295;367;88;256;344;200;62;24;144;156;1245;0.43;0.454;0.335;0.804;0.525;0.463;F;anthoca01
36;Serge Ibaka;6.2;2011-12;22;OKC;66;66;0;1792;262;490;261;487;1;3;78;118;193;305;498;28;33;241;79;179;603;0.535;0.536;0.333;0.661;0.556;0.536;F-C;ibakase01
37;Roy Hibbert;6.2;2011-12;25;IND;65;65;1;1937;332;668;332;667;0;1;170;239;213;359;572;108;32;128;128;195;834;0.497;0.498;0;0.711;0.539;0.497;C;hibbero01
38;Kobe Bryant;6.2;2011-12;33;LAL;58;58;1;2232;574;1336;487;1049;87;287;381;451;66;247;313;264;69;18;204;105;1616;0.43;0.464;0.303;0.845;0.527;0.462;G-F;bryanko01
39;Lou Williams;6.1;2011-12;25;PHI;64;0;0;1682;318;782;235;553;83;229;237;292;30;125;155;221;53;18;71;90;956;0.407;0.425;0.362;0.812;0.525;0.46;G;willilo02
40;Elton Brand;6.1;2011-12;32;PHI;60;60;0;1732;287;581;287;580;0;1;85;116;145;284;429;97;58;97;65;176;659;0.494;0.495;0;0.733;0.521;0.494;F-C;brandel01
41;Rudy Gay;6;2011-12;25;MEM;65;65;0;2422;485;1067;431;894;54;173;208;263;130;287;417;147;95;55;161;138;1232;0.455;0.482;0.312;0.791;0.521;0.48;F;gayru01
42;Derrick Rose;6;2011-12;23;CHI;39;39;1;1375;302;695;248;522;54;173;194;239;26;105;131;307;35;28;119;52;852;0.435;0.475;0.312;0.812;0.532;0.473;G;rosede01
43;Paul George;6;2011-12;21;IND;66;66;0;1958;281;639;191;405;90;234;146;182;56;314;370;158;108;38;117;191;798;0.44;0.472;0.385;0.802;0.555;0.51;F-G;georgpa01
44;Jeff Teague;6;2011-12;23;ATL;66;66;0;2183;320;672;269;523;51;149;140;185;21;138;159;321;106;37;134;145;831;0.476;0.514;0.342;0.757;0.551;0.514;G;teaguje01
45;Tim Duncan;5.9;2011-12;35;SAS;58;58;0;1634;361;733;361;729;0;4;173;249;110;410;520;132;38;88;97;98;895;0.492;0.495;0;0.695;0.531;0.492;F-C;duncati01
46;David West;5.9;2011-12;31;IND;66;66;0;1925;349;716;347;707;2;9;142;176;118;315;433;140;52;46;93;160;842;0.487;0.491;0.222;0.807;0.531;0.489;F-C;westda01
47;Steve Nash;5.9;2011-12;37;PHO;62;62;1;1961;295;555;240;414;55;141;127;142;26;160;186;664;38;8;229;53;772;0.532;0.58;0.39;0.894;0.625;0.581;G;nashst01
48;Luol Deng;5.8;2011-12;26;CHI;54;54;1;2129;311;755;232;540;79;215;127;165;77;273;350;157;56;36;96;81;828;0.412;0.43;0.367;0.77;0.5;0.464;F;denglu01
49;DeAndre Jordan;5.6;2011-12;23;LAC;66;66;0;1798;206;326;206;325;0;1;74;141;202;344;546;17;30;134;74;189;486;0.632;0.634;0;0.525;0.626;0.632;C;jordade01
50;Brandon Jennings;5.5;2011-12;22;MIL;66;66;0;2331;469;1121;340;733;129;388;193;239;49;177;226;365;104;22;146;114;1260;0.418;0.464;0.332;0.808;0.514;0.476;G;jennibr01
51;Kawhi Leonard;5.5;2011-12;20;SAS;64;39;0;1534;199;404;158;295;41;109;68;88;104;223;327;70;85;24;44;88;507;0.493;0.536;0.376;0.773;0.573;0.543;F;leonaka01
52;Kris Humphries;5.3;2011-12;26;NJN;62;62;0;2162;323;671;323;671;0;0;209;278;233;448;681;90;50;74;119;173;855;0.481;0.481;;0.752;0.539;0.481;F-C;humphkr01
53;Arron Afflalo;5.3;2011-12;26;DEN;62;62;0;2086;329;699;241;478;88;221;197;247;40;157;197;149;36;13;85;134;943;0.471;0.504;0.398;0.798;0.584;0.534;G-F;afflaar01
54;Kyle Korver;5.3;2011-12;30;CHI;65;7;0;1469;178;412;60;141;118;271;55;66;26;133;159;112;36;15;53;110;529;0.432;0.426;0.435;0.833;0.6;0.575;G-F;korveky01
55;JJ Redick;5.2;2011-12;27;ORL;65;22;0;1765;248;584;136;316;112;268;143;157;18;132;150;164;27;6;68;92;751;0.425;0.43;0.418;0.911;0.575;0.521;G;redicjj01
56;José Calderón;5.1;2011-12;30;TOR;53;53;0;1799;218;477;159;318;59;159;60;68;19;141;160;468;47;3;104;94;555;0.457;0.5;0.371;0.882;0.547;0.519;G;caldejo01
57;Jared Dudley;5.1;2011-12;26;PHO;65;60;0;2020;312;643;232;434;80;209;119;164;95;206;301;112;49;19;72;107;823;0.485;0.535;0.383;0.726;0.575;0.547;F-G;dudleja01
58;Goran Dragić;5.1;2011-12;25;HOU;66;28;0;1752;277;600;209;398;68;202;153;190;53;115;168;351;85;10;157;166;775;0.462;0.525;0.337;0.805;0.567;0.518;G;dragigo01
59;Zaza Pachulia;5;2011-12;27;ATL;58;44;0;1640;169;339;169;339;0;0;117;158;154;303;457;79;55;29;81;172;455;0.499;0.499;;0.741;0.557;0.499;C;pachuza01
60;David Lee;5;2011-12;28;GSW;57;57;0;2121;464;922;464;917;0;5;219;280;171;374;545;162;54;22;149;179;1147;0.503;0.506;0;0.782;0.549;0.503;F-C;leeda02
61;Rajon Rondo;4.9;2011-12;25;BOS;53;53;1;1957;256;572;246;530;10;42;108;181;62;195;257;620;95;3;193;99;630;0.448;0.464;0.238;0.597;0.483;0.456;G;rondora01
62;Kyle Lowry;4.9;2011-12;25;HOU;47;38;0;1510;210;513;131;302;79;211;171;198;37;176;213;310;73;14;130;133;670;0.409;0.434;0.374;0.864;0.558;0.486;G;lowryky01
63;Marvin Williams;4.9;2011-12;25;ATL;57;37;0;1500;203;470;145;321;58;149;115;146;76;218;294;71;47;18;39;84;579;0.432;0.452;0.389;0.788;0.542;0.494;F;willima02
64;Gordon Hayward;4.9;2011-12;21;UTA;66;58;0;2015;267;586;212;427;55;159;193;232;59;171;230;207;53;41;109;106;782;0.456;0.496;0.346;0.832;0.568;0.503;F-G;haywago01
65;Gerald Wallace;4.8;2011-12;29;NJNPOR;58;58;0;2076;287;632;241;482;46;150;180;225;87;299;386;164;85;36;111;145;800;0.454;0.5;0.307;0.8;0.547;0.491;F;wallage01
66;Wesley Matthews;4.8;2011-12;25;POR;66;53;0;2228;314;763;185;426;129;337;147;171;56;168;224;113;96;15;73;148;904;0.412;0.434;0.383;0.86;0.539;0.496;G;matthwe02
67;Nicolas Batum;4.8;2011-12;23;POR;59;34;0;1791;289;641;182;367;107;274;133;159;81;190;271;84;57;60;90;105;818;0.451;0.496;0.391;0.836;0.575;0.534;F-G;batumni01
68;Brandon Bass;4.7;2011-12;26;BOS;59;39;0;1868;303;632;303;632;0;0;132;163;95;270;365;55;34;54;65;135;738;0.479;0.479;;0.81;0.524;0.479;F;bassbr01
69;Ray Allen;4.7;2011-12;36;BOS;46;42;0;1565;226;493;120;259;106;234;97;106;14;128;142;109;49;8;68;83;655;0.458;0.463;0.453;0.915;0.607;0.566;G;allenra02
70;Tiago Splitter;4.6;2011-12;27;SAS;59;2;0;1121;212;343;212;343;0;0;125;181;93;213;306;65;21;47;87;134;549;0.618;0.618;;0.691;0.649;0.618;F-C;splitti01
71;Kenneth Faried;4.6;2011-12;22;DEN;46;39;0;1037;181;309;181;309;0;0;109;164;142;210;352;36;34;47;54;116;471;0.586;0.586;;0.665;0.618;0.586;F-C;farieke01
72;Danny Green;4.5;2011-12;24;SAS;66;38;0;1522;211;477;109;243;102;234;79;100;54;174;228;86;58;46;67;107;603;0.442;0.449;0.436;0.79;0.579;0.549;G-F;greenda02
73;Nikola Peković;4.5;2011-12;26;MIN;47;35;0;1264;256;454;256;454;0;0;139;187;181;165;346;31;29;31;87;98;651;0.564;0.564;;0.743;0.607;0.564;C;pekovni01
74;Rodney Stuckey;4.5;2011-12;25;DET;55;48;0;1644;256;597;223;493;33;104;267;320;38;104;142;210;44;10;106;124;812;0.429;0.452;0.317;0.834;0.55;0.456;G;stuckro01
75;Taj Gibson;4.5;2011-12;26;CHI;63;0;0;1284;200;404;200;404;0;0;84;135;135;197;332;47;27;81;60;131;484;0.495;0.495;;0.622;0.522;0.495;F-C;gibsota01
76;Mike Dunleavy;4.4;2011-12;31;MIL;55;3;0;1445;239;504;156;296;83;208;116;143;29;175;204;117;28;8;58;87;677;0.474;0.527;0.399;0.811;0.597;0.557;F-G;dunlemi02
77;Isaiah Thomas;4.3;2011-12;22;SAC;65;37;0;1656;256;571;173;352;83;219;154;185;48;120;168;266;53;8;105;121;749;0.448;0.491;0.379;0.832;0.574;0.521;G;thomais02
78;Matt Barnes;4.3;2011-12;31;LAL;63;16;0;1440;175;387;129;249;46;138;95;128;97;247;344;126;35;48;73;152;491;0.452;0.518;0.333;0.742;0.554;0.512;F;barnema02
79;Mario Chalmers;4.3;2011-12;25;MIA;64;64;0;1825;223;498;122;238;101;260;80;101;16;155;171;222;97;11;142;166;627;0.448;0.513;0.388;0.792;0.578;0.549;G;chalmma01
80;Manu Ginóbili;4.2;2011-12;34;SAS;34;7;0;792;150;285;98;159;52;126;88;101;18;98;116;151;24;12;64;56;440;0.526;0.616;0.413;0.871;0.668;0.618;G;ginobma01
81;Jrue Holiday;4.2;2011-12;21;PHI;65;65;0;2196;360;834;295;663;65;171;94;120;57;155;212;290;103;18;135;137;879;0.432;0.445;0.38;0.783;0.496;0.471;G;holidjr01
82;DeMarcus Cousins;4.2;2011-12;21;SAC;64;62;0;1950;448;999;446;985;2;14;262;373;265;438;703;102;93;75;170;257;1160;0.448;0.453;0.143;0.702;0.499;0.449;C-F;couside01
83;Devin Harris;4.2;2011-12;28;UTA;63;63;0;1741;241;542;164;329;77;213;156;209;12;100;112;316;64;13;122;136;715;0.445;0.498;0.362;0.746;0.564;0.516;G;harride01
84;Tony Allen;4.2;2011-12;30;MEM;58;57;0;1525;210;448;202;422;8;26;140;175;98;135;233;79;104;33;94;142;568;0.469;0.479;0.308;0.8;0.541;0.478;G-F;allento01
85;Amar'e Stoudemire;4.1;2011-12;29;NYK;47;47;0;1543;316;654;311;633;5;21;186;243;106;261;367;52;38;45;112;138;823;0.483;0.491;0.238;0.765;0.541;0.487;F-C;stoudam01
86;Jodie Meeks;4.1;2011-12;24;PHI;66;50;0;1644;191;467;94;201;97;266;77;85;17;144;161;54;40;3;29;82;556;0.409;0.468;0.365;0.906;0.551;0.513;G;meeksjo01
87;Samuel Dalembert;4.1;2011-12;30;HOU;65;45;0;1446;200;395;200;394;0;1;90;113;158;298;456;33;37;111;82;162;490;0.506;0.508;0;0.796;0.551;0.506;C;dalemsa01
88;Deron Williams;4.1;2011-12;27;NJN;55;55;1;1999;391;961;276;619;115;342;257;305;23;160;183;481;67;20;219;121;1154;0.407;0.446;0.336;0.843;0.527;0.467;G;willide01
89;JaVale McGee;4.1;2011-12;24;DENWAS;61;45;0;1535;307;552;307;552;0;0;77;167;163;314;477;31;35;132;87;166;691;0.556;0.556;;0.461;0.552;0.556;C;mcgeeja01
90;Kyrie Irving;4.1;2011-12;19;CLE;51;51;0;1558;350;747;277;564;73;183;171;196;44;147;191;275;54;20;160;110;944;0.469;0.491;0.399;0.872;0.566;0.517;G;irvinky01
91;DeJuan Blair;4;2011-12;22;SAS;64;62;0;1363;269;504;269;503;0;1;73;119;154;197;351;78;59;12;92;168;611;0.534;0.535;0;0.613;0.549;0.534;F-C;blairde01
92;George Hill;4;2011-12;25;IND;50;9;0;1274;168;380;114;233;54;147;91;117;31;120;151;145;42;17;52;98;481;0.442;0.489;0.367;0.778;0.557;0.513;G;hillge01
93;Amir Johnson;4;2011-12;24;TOR;64;43;0;1553;196;340;194;335;2;5;58;84;149;259;408;79;33;69;94;209;452;0.576;0.579;0.4;0.69;0.6;0.579;F-C;johnsam01
94;Matt Bonner;4;2011-12;31;SAS;65;2;0;1326;154;350;49;100;105;250;16;21;29;185;214;61;15;21;14;68;429;0.44;0.49;0.42;0.762;0.597;0.59;F;bonnema01
95;Danilo Gallinari;3.9;2011-12;23;DEN;43;40;0;1351;193;466;133;283;60;183;182;209;28;174;202;116;42;23;68;86;628;0.414;0.47;0.328;0.871;0.563;0.479;F;gallida01
96;Jason Thompson;3.9;2011-12;25;SAC;64;47;0;1657;237;443;237;441;0;2;109;181;166;277;443;79;43;44;68;149;583;0.535;0.537;0;0.602;0.558;0.535;F-C;thompja02
97;Tyler Hansbrough;3.9;2011-12;26;IND;66;0;0;1442;194;479;194;478;0;1;226;278;113;177;290;30;54;9;65;159;614;0.405;0.406;0;0.813;0.511;0.405;F;hansbty01
98;Steve Novak;3.9;2011-12;28;NYK;54;0;0;1020;161;337;28;55;133;282;22;26;9;95;104;12;16;9;21;59;477;0.478;0.509;0.472;0.846;0.684;0.675;F;novakst01
99;Ronnie Brewer;3.9;2011-12;26;CHI;66;43;0;1635;190;445;171;376;19;69;56;100;72;159;231;137;72;21;59;64;455;0.427;0.455;0.275;0.56;0.465;0.448;G-F;brewero02
100;Ed Davis;3.9;2011-12;22;TOR;66;9;0;1534;172;335;172;334;0;1;71;106;134;304;438;60;40;63;67;156;415;0.513;0.515;0;0.67;0.544;0.513;F;davised01
101;Jason Terry;3.8;2011-12;34;DAL;63;1;0;2000;357;830;219;465;138;365;98;111;16;133;149;226;73;11;127;69;950;0.43;0.471;0.378;0.883;0.54;0.513;G;terryja01
102;Darren Collison;3.8;2011-12;24;IND;60;56;0;1878;230;523;196;429;34;94;127;153;30;157;187;287;49;14;114;101;621;0.44;0.457;0.362;0.83;0.526;0.472;G;collida01
103;Marcus Thornton;3.8;2011-12;24;SAC;51;51;0;1780;352;803;245;493;107;310;141;163;84;104;188;98;71;12;84;111;952;0.438;0.497;0.345;0.865;0.544;0.505;G;thornma01
104;Jarrett Jack;3.8;2011-12;28;NOH;45;39;0;1530;266;583;227;471;39;112;129;148;23;153;176;285;31;9;106;93;700;0.456;0.482;0.348;0.872;0.54;0.49;G;jackja01
105;Ramon Sessions;3.7;2011-12;25;CLELAL;64;23;0;1707;242;565;199;468;43;97;194;248;33;181;214;354;44;3;141;100;721;0.428;0.425;0.443;0.782;0.535;0.466;G;sessira01
106;Channing Frye;3.7;2011-12;28;PHO;64;59;0;1669;255;613;164;350;91;263;73;82;71;308;379;88;42;70;63;176;674;0.416;0.469;0.346;0.89;0.519;0.49;C-F;fryech01
107;Shawn Marion;3.7;2011-12;33;DAL;63;63;0;1919;288;646;268;578;20;68;74;93;145;320;465;132;67;36;98;87;670;0.446;0.464;0.294;0.796;0.488;0.461;F;mariosh01
108;Marcus Camby;3.6;2011-12;37;HOUPOR;59;53;0;1352;128;287;126;282;2;5;29;64;157;373;530;107;50;85;57;126;287;0.446;0.447;0.4;0.453;0.455;0.449;C-F;cambyma01
109;Drew Gooden;3.6;2011-12;30;MIL;56;46;0;1469;287;657;271;602;16;55;176;208;130;233;363;144;46;34;109;112;766;0.437;0.45;0.291;0.846;0.512;0.449;F;goodedr01
110;Brandan Wright;3.5;2011-12;24;DAL;49;0;0;791;144;233;144;232;0;1;52;82;62;112;174;13;22;63;21;61;340;0.618;0.621;0;0.634;0.632;0.618;F-C;wrighbr03
111;Brandon Rush;3.5;2011-12;26;GSW;65;1;0;1717;235;469;136;250;99;219;65;82;33;218;251;88;35;58;68;64;634;0.501;0.544;0.452;0.793;0.628;0.607;G-F;rushbr01
112;John Wall;3.5;2011-12;21;WAS;66;66;0;2386;378;894;375;852;3;42;317;402;48;252;300;530;95;57;255;137;1076;0.423;0.44;0.071;0.789;0.502;0.424;G;walljo01
113;Nick Collison;3.5;2011-12;31;OKC;63;0;0;1307;120;201;120;200;0;1;44;62;119;155;274;82;33;28;61;153;284;0.597;0.6;0;0.71;0.622;0.597;F;collini01
114;Udonis Haslem;3.5;2011-12;31;MIA;64;10;0;1589;151;357;151;357;0;0;83;102;117;353;470;42;35;24;60;142;385;0.423;0.423;;0.814;0.479;0.423;F-C;hasleud01
115;Jameer Nelson;3.5;2011-12;29;ORL;57;57;0;1706;259;606;172;375;87;231;71;88;29;152;181;325;38;5;135;130;676;0.427;0.459;0.377;0.807;0.524;0.499;G;nelsoja01
116;O.J. Mayo;3.5;2011-12;24;MEM;66;0;0;1771;300;736;200;461;100;275;133;172;30;180;210;169;71;23;124;137;833;0.408;0.434;0.364;0.773;0.513;0.476;G;mayooj01
117;Dante Cunningham;3.4;2011-12;24;MEM;64;5;0;1124;144;279;144;277;0;2;45;69;91;155;246;37;42;34;29;98;333;0.516;0.52;0;0.652;0.538;0.516;F;cunnida01
118;Luis Scola;3.4;2011-12;31;HOU;66;66;0;2067;436;888;436;885;0;3;153;198;122;306;428;140;35;24;153;214;1025;0.491;0.493;0;0.773;0.526;0.491;F;scolalu01
119;Joel Anthony;3.4;2011-12;29;MIA;64;51;0;1349;85;152;85;152;0;0;49;71;100;150;250;9;36;84;45;126;219;0.559;0.559;;0.69;0.598;0.559;C;anthojo01
120;Ian Mahinmi;3.4;2011-12;25;DAL;61;12;0;1139;130;238;130;237;0;1;94;147;108;181;289;12;38;31;50;176;354;0.546;0.549;0;0.639;0.585;0.546;C;mahinia01
121;Dorell Wright;3.4;2011-12;26;GSW;61;61;0;1650;222;526;117;234;105;292;80;98;60;218;278;94;58;26;51;97;629;0.422;0.5;0.36;0.816;0.553;0.522;F-G;wrighdo01
122;Chandler Parsons;3.4;2011-12;23;HOU;63;57;0;1804;248;549;188;371;60;178;43;78;90;210;300;134;73;29;81;142;599;0.452;0.507;0.337;0.551;0.513;0.506;F;parsoch01
123;Landry Fields;3.4;2011-12;23;NYK;66;62;0;1894;236;513;205;392;31;121;77;137;59;219;278;169;79;17;102;99;580;0.46;0.523;0.256;0.562;0.506;0.49;F;fieldla01
124;Jonas Jerebko;3.3;2011-12;24;DET;64;13;0;1468;212;453;180;347;32;106;100;124;96;212;308;43;41;21;66;162;556;0.468;0.519;0.302;0.806;0.548;0.503;F;jerebjo01
125;Kevin Martin;3.3;2011-12;28;HOU;40;40;0;1264;222;537;144;312;78;225;160;179;13;93;106;110;28;3;70;70;682;0.413;0.462;0.347;0.894;0.554;0.486;G;martike02
126;Luke Ridnour;3.3;2011-12;30;MIN;53;53;0;1750;242;550;193;398;49;152;106;119;19;122;141;252;56;16;96;136;639;0.44;0.485;0.322;0.891;0.53;0.485;G;ridnolu01
127;Shane Battier;3.3;2011-12;33;MIA;65;10;0;1499;113;292;51;109;62;183;23;37;56;100;156;82;64;33;37;105;311;0.387;0.468;0.339;0.622;0.504;0.493;F;battish01
128;Al Harrington;3.2;2011-12;31;DEN;64;1;0;1761;345;773;244;470;101;303;119;176;72;318;390;88;58;12;112;181;910;0.446;0.519;0.333;0.676;0.535;0.512;F;harrial01
129;Gustavo Ayón;3.2;2011-12;26;NOH;54;24;0;1088;140;261;140;260;0;1;39;63;86;179;265;74;53;46;46;118;319;0.536;0.538;0;0.619;0.552;0.536;C;ayongu01
130;Randy Foye;3.2;2011-12;28;LAC;65;48;0;1682;256;644;129;315;127;329;73;85;25;113;138;146;46;24;73;130;712;0.398;0.41;0.386;0.859;0.522;0.496;G;foyera01
131;Courtney Lee;3.2;2011-12;26;HOU;58;26;0;1757;251;580;164;363;87;217;71;86;26;133;159;88;68;22;64;106;660;0.433;0.452;0.401;0.826;0.534;0.508;G;leeco01
132;Antawn Jamison;3.1;2011-12;35;CLE;65;65;0;2151;421;1044;330;777;91;267;185;271;123;285;408;131;51;43;90;164;1118;0.403;0.425;0.341;0.683;0.481;0.447;F;jamisan01
133;Richard Jefferson;3.1;2011-12;31;GSWSAS;63;44;0;1748;203;488;90;219;113;269;59;85;26;193;219;88;37;19;50;121;578;0.416;0.411;0.42;0.694;0.55;0.532;F;jefferi01
134;Derrick Favors;3;2011-12;20;UTA;65;9;0;1376;222;445;222;445;0;0;126;194;158;267;425;43;38;65;103;145;570;0.499;0.499;;0.649;0.537;0.499;F-C;favorde01
135;Chase Budinger;3;2011-12;23;HOU;58;9;0;1298;208;471;120;252;88;219;54;70;38;179;217;74;29;7;55;65;558;0.442;0.476;0.402;0.771;0.556;0.535;F;budinch01
136;Jason Kidd;3;2011-12;38;DAL;48;48;0;1379;99;273;20;50;79;223;22;28;15;183;198;264;82;10;91;83;299;0.363;0.4;0.354;0.786;0.524;0.507;G;kiddja01
137;Trevor Booker;3;2011-12;24;WAS;50;32;0;1261;181;341;180;339;1;2;56;93;119;206;325;40;48;43;58;138;419;0.531;0.531;0.5;0.602;0.549;0.532;F;booketr01
