Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
13;Kobe Bryant;10.3;2010-11;32;LAL;82;82;1;2779;740;1639;625;1283;115;356;483;583;83;336;419;388;99;12;243;172;2078;0.451;0.487;0.323;0.828;0.548;0.487;G-F;bryanko01
14;Chris Bosh;10.3;2010-11;26;MIA;77;77;1;2795;524;1056;518;1031;6;25;384;471;141;500;641;144;59;49;138;172;1438;0.496;0.502;0.24;0.815;0.569;0.499;F-C;boshch01
15;Lamar Odom;10.1;2010-11;31;LAL;82;35;0;2639;473;893;405;715;68;178;166;246;175;535;710;249;47;61;139;200;1180;0.53;0.566;0.382;0.675;0.589;0.568;F;odomla01
16;Al Horford;10.1;2010-11;24;ATL;77;77;1;2704;513;921;511;917;2;4;150;188;182;536;718;266;59;80;119;193;1178;0.557;0.557;0.5;0.798;0.587;0.558;C-F;horfoal01
17;Ray Allen;10;2010-11;35;BOS;80;80;1;2890;480;978;312;600;168;378;193;219;51;223;274;219;77;16;117;147;1321;0.491;0.52;0.444;0.881;0.615;0.577;G;allenra02
18;Luol Deng;9.9;2010-11;25;CHI;82;82;0;3208;531;1155;416;822;115;333;253;336;116;360;476;230;78;48;156;162;1430;0.46;0.506;0.345;0.753;0.549;0.51;F;denglu01
19;Manu Ginóbili;9.9;2010-11;33;SAS;80;79;1;2426;441;1018;287;577;154;441;357;410;42;253;295;393;123;28;174;163;1393;0.433;0.497;0.349;0.871;0.581;0.509;G;ginobma01
20;Blake Griffin;9.8;2010-11;21;LAC;82;82;1;3112;696;1376;689;1352;7;24;446;695;270;719;989;312;63;45;223;252;1845;0.506;0.51;0.292;0.642;0.549;0.508;F-C;griffbl01
21;Nenê;9.6;2010-11;28;DEN;75;75;0;2291;402;654;401;649;1;5;286;402;145;426;571;149;84;73;134;238;1091;0.615;0.618;0.2;0.711;0.657;0.615;F-C;hilarne01
22;Kevin Martin;9.5;2010-11;27;HOU;80;80;0;2603;553;1267;377;808;176;459;594;669;28;230;258;198;80;15;184;155;1876;0.436;0.467;0.383;0.888;0.601;0.506;G;martike02
23;Elton Brand;9.4;2010-11;31;PHI;81;81;0;2809;502;981;502;980;0;1;213;273;237;439;676;120;92;106;101;244;1217;0.512;0.512;0;0.78;0.553;0.512;F-C;brandel01
24;Russell Westbrook;9.4;2010-11;22;OKC;82;82;1;2847;614;1390;580;1287;34;103;531;631;121;258;379;670;155;30;316;207;1793;0.442;0.451;0.33;0.842;0.538;0.454;G;westbru01
25;Tyson Chandler;9.4;2010-11;28;DAL;74;74;0;2059;266;407;266;407;0;0;216;295;206;486;692;32;36;80;88;240;748;0.654;0.654;;0.732;0.697;0.654;C;chandty01
26;Kevin Garnett;9;2010-11;34;BOS;71;71;1;2220;434;822;433;817;1;5;187;217;83;548;631;171;95;57;115;148;1056;0.528;0.53;0.2;0.862;0.575;0.529;F-C;garneke01
27;Tony Parker;8.2;2010-11;28;SAS;78;78;0;2528;555;1069;530;999;25;70;233;303;30;208;238;513;90;3;200;135;1368;0.519;0.531;0.357;0.769;0.569;0.531;G;parketo01
28;Chauncey Billups;8;2010-11;34;DENNYK;72;72;0;2310;339;794;193;431;146;363;384;419;25;165;190;387;71;14;177;146;1208;0.427;0.448;0.402;0.916;0.617;0.519;G;billuch01
29;Amar'e Stoudemire;8;2010-11;28;NYK;78;78;1;2870;744;1482;734;1459;10;23;473;597;198;438;636;202;71;150;250;274;1971;0.502;0.503;0.435;0.792;0.565;0.505;F-C;stoudam01
30;Steve Nash;7.9;2010-11;36;PHO;75;75;0;2497;399;811;318;606;81;205;227;249;40;220;260;855;48;4;265;87;1106;0.492;0.525;0.395;0.912;0.601;0.542;G;nashst01
31;Carmelo Anthony;7.9;2010-11;26;DENNYK;77;77;1;2751;684;1503;589;1252;95;251;507;605;118;445;563;221;68;46;206;224;1970;0.455;0.47;0.378;0.838;0.557;0.487;F;anthoca01
32;Marc Gasol;7.9;2010-11;26;MEM;81;81;0;2586;364;691;361;684;3;7;220;294;154;415;569;200;74;136;146;265;951;0.527;0.528;0.429;0.748;0.58;0.529;C;gasolma01
33;Al Jefferson;7.8;2010-11;26;UTA;82;82;0;2940;654;1319;654;1319;0;0;220;289;235;559;794;149;46;153;105;238;1528;0.496;0.496;;0.761;0.528;0.496;C-F;jeffeal01
34;David West;7.8;2010-11;30;NOH;70;70;0;2451;528;1040;526;1031;2;9;264;327;155;374;529;164;67;62;142;202;1322;0.508;0.51;0.222;0.807;0.558;0.509;F-C;westda01
35;Paul Millsap;7.7;2010-11;25;UTA;76;76;0;2605;525;988;516;965;9;23;256;338;164;415;579;187;103;69;145;272;1315;0.531;0.535;0.391;0.757;0.578;0.536;F;millspa01
36;Tim Duncan;7.7;2010-11;34;SAS;76;76;1;2156;419;838;419;834;0;4;184;257;169;509;678;203;50;146;122;119;1022;0.5;0.502;0;0.716;0.537;0.5;F-C;duncati01
37;Serge Ibaka;7.6;2010-11;21;OKC;82;44;0;2216;335;617;335;616;0;1;138;184;214;408;622;22;31;198;71;267;808;0.543;0.544;0;0.75;0.579;0.543;F-C;ibakase01
38;Deron Williams;7.3;2010-11;26;NJNUTA;65;65;1;2465;428;975;323;658;105;317;348;412;40;220;260;667;79;15;230;190;1309;0.439;0.491;0.331;0.845;0.566;0.493;G;willide01
39;Wesley Matthews;7.2;2010-11;24;POR;82;69;0;2758;440;979;286;601;154;378;266;315;48;210;258;164;102;9;138;195;1300;0.449;0.476;0.407;0.844;0.582;0.528;G;matthwe02
40;Beno Udrih;7.2;2010-11;28;SAC;79;64;0;2734;412;824;347;642;65;182;197;228;41;224;265;386;94;9;141;181;1086;0.5;0.54;0.357;0.864;0.587;0.539;G;udrihbe01
41;James Harden;7.1;2010-11;21;OKC;82;5;0;2189;298;684;185;360;113;324;289;343;42;213;255;176;92;24;106;207;998;0.436;0.514;0.349;0.843;0.598;0.518;G;hardeja01
42;Andre Miller;7;2010-11;34;POR;81;81;0;2650;388;844;384;807;4;37;249;292;97;205;302;566;114;12;197;171;1029;0.46;0.476;0.108;0.853;0.529;0.462;G;millean02
43;Kyle Lowry;7;2010-11;24;HOU;75;71;0;2563;345;809;216;466;129;343;192;251;89;220;309;500;102;23;158;207;1011;0.426;0.464;0.376;0.765;0.55;0.506;G;lowryky01
44;Jason Richardson;6.9;2010-11;30;ORLPHO;80;80;0;2715;472;1056;283;577;189;479;116;159;67;264;331;147;93;13;95;162;1249;0.447;0.49;0.395;0.73;0.555;0.536;G;richaja01
45;Danny Granger;6.9;2010-11;27;IND;79;79;0;2763;535;1260;378;853;157;407;395;466;87;338;425;203;89;62;206;213;1622;0.425;0.443;0.386;0.848;0.554;0.487;F;grangda01
46;Hedo Türkoğlu;6.8;2010-11;31;ORLPHO;81;72;0;2540;322;722;195;412;127;310;106;156;45;311;356;343;72;34;132;247;877;0.446;0.473;0.41;0.679;0.555;0.534;F;turkohe01
47;Joakim Noah;6.7;2010-11;25;CHI;48;48;0;1576;211;402;211;401;0;1;139;188;182;316;498;107;48;72;90;156;561;0.525;0.526;0;0.739;0.579;0.525;C;noahjo01
48;Andre Iguodala;6.7;2010-11;27;PHI;67;67;0;2469;338;759;277;578;61;181;208;300;61;326;387;422;101;38;138;109;945;0.445;0.479;0.337;0.693;0.53;0.486;F-G;iguodan01
49;Ty Lawson;6.7;2010-11;23;DEN;80;31;0;2103;346;688;277;517;69;171;172;225;67;142;209;377;80;4;137;133;933;0.503;0.536;0.404;0.764;0.593;0.553;G;lawsoty01
50;Mike Conley;6.6;2010-11;23;MEM;81;81;0;2872;423;953;343;736;80;217;181;247;32;215;247;528;144;18;176;182;1107;0.444;0.466;0.369;0.733;0.521;0.486;G;conlemi01
51;Stephen Curry;6.6;2010-11;22;GSW;74;74;0;2489;505;1053;354;711;151;342;212;227;52;234;286;432;109;20;226;233;1373;0.48;0.498;0.442;0.934;0.595;0.551;G;curryst01
52;Nicolas Batum;6.6;2010-11;22;POR;80;67;0;2522;367;807;249;465;118;342;138;164;109;252;361;123;68;49;83;194;990;0.455;0.535;0.345;0.841;0.563;0.528;F-G;batumni01
53;Rajon Rondo;6.6;2010-11;24;BOS;68;68;1;2527;318;670;308;627;10;43;75;132;87;210;297;760;153;11;234;120;721;0.475;0.491;0.233;0.568;0.495;0.482;G;rondora01
54;Greg Monroe;6.6;2010-11;20;DET;80;48;0;2222;303;550;303;549;0;1;145;233;248;353;601;105;93;45;81;196;751;0.551;0.552;0;0.622;0.575;0.551;C-F;monrogr01
55;Jameer Nelson;6.6;2010-11;28;ORL;76;76;0;2319;374;838;255;541;119;297;130;162;37;189;226;456;75;3;194;209;997;0.446;0.471;0.401;0.802;0.548;0.517;G;nelsoja01
56;Andrew Bynum;6.6;2010-11;23;LAL;54;47;0;1500;237;413;237;413;0;0;138;209;170;338;508;73;19;106;74;140;612;0.574;0.574;;0.66;0.606;0.574;C;bynuman01
57;Emeka Okafor;6.5;2010-11;28;NOH;72;72;0;2287;300;524;300;523;0;1;145;258;230;454;684;42;40;127;119;230;745;0.573;0.574;0;0.562;0.584;0.573;C-F;okafoem01
58;Marcin Gortat;6.4;2010-11;26;ORLPHO;80;14;0;2032;338;603;337;599;1;4;140;193;148;483;631;70;36;91;81;188;817;0.561;0.563;0.25;0.725;0.594;0.561;C-F;gortama01
59;Jason Kidd;6.4;2010-11;37;DAL;80;80;0;2653;215;596;82;205;133;391;67;77;35;316;351;655;134;29;179;119;630;0.361;0.4;0.34;0.87;0.5;0.472;G;kiddja01
60;Ryan Anderson;6.4;2010-11;22;ORL;64;14;0;1424;226;525;92;184;134;341;95;117;129;226;355;52;30;38;49;137;681;0.43;0.5;0.393;0.812;0.591;0.558;F;anderry01
61;Josh Smith;6.4;2010-11;25;ATL;77;77;0;2645;497;1041;446;887;51;154;229;316;134;523;657;255;99;120;197;217;1274;0.477;0.503;0.331;0.725;0.54;0.502;F;smithjo03
62;Chuck Hayes;6.3;2010-11;27;HOU;74;63;0;2079;244;463;244;461;0;2;94;142;219;380;599;202;79;49;86;200;582;0.527;0.529;0;0.662;0.554;0.527;F-C;hayesch01
63;Brook Lopez;6.3;2010-11;22;NJN;82;82;0;2889;644;1309;644;1308;0;1;385;489;197;291;488;129;47;120;176;240;1673;0.492;0.492;0;0.787;0.549;0.492;C;lopezbr01
64;Brandon Bass;6.3;2010-11;25;ORL;76;51;0;1980;332;645;332;643;0;2;190;233;134;290;424;57;27;52;97;159;854;0.515;0.516;0;0.815;0.571;0.515;F;bassbr01
65;Arron Afflalo;6.2;2010-11;25;DEN;69;69;0;2324;312;627;207;379;105;248;138;163;45;206;251;168;34;31;71;153;867;0.498;0.546;0.423;0.847;0.62;0.581;G-F;afflaar01
66;Gerald Wallace;6.2;2010-11;28;CHAPOR;71;63;0;2693;386;851;324;665;62;186;279;374;111;458;569;173;105;63;152;183;1113;0.454;0.487;0.333;0.746;0.548;0.49;F;wallage01
67;D.J. Augustin;6.2;2010-11;23;CHA;82;82;0;2757;399;958;288;625;111;333;269;297;38;187;225;498;54;3;155;152;1178;0.416;0.461;0.333;0.906;0.541;0.474;G;augusdj01
68;Thaddeus Young;6.2;2010-11;22;PHI;82;1;0;2135;458;847;452;825;6;22;123;174;153;281;434;82;90;26;99;170;1045;0.541;0.548;0.273;0.707;0.566;0.544;F;youngth01
69;Danilo Gallinari;6.1;2010-11;22;DENNYK;62;60;0;2104;265;640;162;347;103;293;337;391;59;246;305;104;51;27;83;144;970;0.414;0.467;0.352;0.862;0.597;0.495;F;gallida01
70;George Hill;6.1;2010-11;24;SAS;76;5;0;2148;287;633;210;429;77;204;233;270;24;175;199;193;66;21;99;153;884;0.453;0.49;0.377;0.863;0.588;0.514;G;hillge01
71;David Lee;6;2010-11;27;GSW;73;73;0;2634;496;978;495;975;1;3;210;267;217;497;714;233;74;31;170;211;1203;0.507;0.508;0.333;0.787;0.549;0.508;F-C;leeda02
72;Monta Ellis;6;2010-11;25;GSW;80;80;0;3227;726;1611;589;1232;137;379;340;431;44;237;281;450;168;23;252;203;1929;0.451;0.478;0.361;0.789;0.536;0.493;G;ellismo01
73;Richard Jefferson;5.9;2010-11;30;SAS;81;81;0;2459;304;642;169;335;135;307;148;195;54;256;310;107;38;34;93;164;891;0.474;0.504;0.44;0.759;0.612;0.579;F;jefferi01
74;Carlos Boozer;5.8;2010-11;29;CHI;59;59;0;1882;431;845;431;845;0;0;171;244;130;435;565;145;45;18;149;186;1033;0.51;0.51;;0.701;0.542;0.51;F-C;boozeca01
75;Dorell Wright;5.8;2010-11;25;GSW;82;82;0;3147;485;1146;291;630;194;516;180;228;88;343;431;242;124;63;133;171;1344;0.423;0.462;0.376;0.789;0.539;0.508;F-G;wrighdo01
76;Jrue Holiday;5.7;2010-11;20;PHI;82;82;0;2901;446;999;365;777;81;222;172;209;68;264;332;531;120;29;218;203;1145;0.446;0.47;0.365;0.823;0.525;0.487;G;holidjr01
77;Shawn Marion;5.6;2010-11;32;DAL;80;27;0;2253;434;834;429;801;5;33;126;164;168;383;551;110;68;50;130;144;999;0.52;0.536;0.152;0.768;0.551;0.523;F;mariosh01
78;Amir Johnson;5.6;2010-11;23;TOR;72;54;0;1853;281;495;281;494;0;1;126;160;189;272;461;81;53;88;69;263;688;0.568;0.569;0;0.788;0.608;0.568;F-C;johnsam01
79;Jared Dudley;5.6;2010-11;25;PHO;82;15;0;2140;300;629;195;376;105;253;162;218;111;207;318;108;87;20;77;139;867;0.477;0.519;0.415;0.743;0.598;0.56;F-G;dudleja01
80;Luis Scola;5.5;2010-11;30;HOU;74;74;0;2412;569;1129;569;1126;0;3;214;290;147;459;606;185;48;44;147;227;1352;0.504;0.505;0;0.738;0.538;0.504;F;scolalu01
81;Rudy Gay;5.5;2010-11;24;MEM;54;54;0;2152;409;869;352;725;57;144;194;241;82;254;336;153;91;58;135;131;1069;0.471;0.486;0.396;0.805;0.548;0.503;F;gayru01
82;Ronnie Brewer;5.4;2010-11;25;CHI;81;1;0;1781;205;427;199;400;6;27;87;133;55;207;262;140;106;22;55;82;503;0.48;0.498;0.222;0.654;0.518;0.487;G-F;brewero02
83;Andrew Bogut;5.4;2010-11;26;MIL;65;65;0;2297;367;742;367;738;0;4;96;217;199;521;720;131;47;168;125;217;830;0.495;0.497;0;0.442;0.496;0.495;C;bogutan01
84;Raymond Felton;5.4;2010-11;26;DENNYK;75;54;0;2737;427;1005;311;676;116;329;194;241;48;221;269;625;125;11;221;150;1164;0.425;0.46;0.353;0.805;0.524;0.483;G;feltora01
85;Kris Humphries;5.4;2010-11;25;NJN;74;44;0;2061;307;583;307;582;0;1;127;191;225;546;771;84;33;80;103;168;741;0.527;0.527;0;0.665;0.555;0.527;F-C;humphkr01
86;Jason Terry;5.3;2010-11;33;DAL;82;10;0;2564;492;1091;365;740;127;351;182;214;24;129;153;334;93;13;167;140;1293;0.451;0.493;0.362;0.85;0.545;0.509;G;terryja01
87;Eric Gordon;5.3;2010-11;22;LAC;56;56;0;2112;427;949;321;658;106;291;287;348;45;119;164;244;71;18;151;115;1247;0.45;0.488;0.364;0.825;0.566;0.506;G-F;gordoer01
88;Landry Fields;5.3;2010-11;22;NYK;82;81;0;2541;299;602;213;383;86;219;113;147;105;416;521;155;80;17;107;114;797;0.497;0.556;0.393;0.769;0.598;0.568;F;fieldla01
89;JaVale McGee;5.3;2010-11;23;WAS;79;75;0;2193;332;604;332;601;0;3;134;230;223;411;634;38;41;193;102;232;798;0.55;0.552;0;0.583;0.566;0.55;C;mcgeeja01
90;DeAndre Jordan;5.2;2010-11;22;LAC;80;66;0;2047;234;341;234;340;0;1;98;217;207;368;575;42;41;142;101;255;566;0.686;0.688;0;0.452;0.648;0.686;C;jordade01
91;Taj Gibson;5.2;2010-11;25;CHI;80;19;0;1742;234;502;233;494;1;8;100;148;162;296;458;58;39;106;71;203;569;0.466;0.472;0.125;0.676;0.502;0.467;F-C;gibsota01
92;Lou Williams;5.1;2010-11;24;PHI;75;0;0;1747;323;795;235;542;88;253;293;356;32;117;149;252;47;17;102;128;1027;0.406;0.434;0.348;0.823;0.54;0.462;G;willilo02
93;Jodie Meeks;5.1;2010-11;23;PHI;74;64;0;2062;242;570;104;222;138;348;152;170;21;150;171;78;63;4;60;97;774;0.425;0.468;0.397;0.894;0.6;0.546;G;meeksjo01
94;Kyle Korver;5.1;2010-11;29;CHI;82;0;0;1649;242;557;122;268;120;289;77;87;12;138;150;124;35;20;60;156;681;0.434;0.455;0.415;0.885;0.572;0.542;G-F;korveky01
95;Shane Battier;5.1;2010-11;32;HOUMEM;82;59;0;2375;229;509;127;242;102;267;64;93;90;283;373;185;69;81;79;158;624;0.45;0.525;0.382;0.688;0.567;0.55;F;battish01
96;Rodney Stuckey;5;2010-11;24;DET;70;54;0;2183;363;827;337;737;26;90;330;381;70;146;216;361;76;10;155;177;1082;0.439;0.457;0.289;0.866;0.544;0.455;G;stuckro01
97;J.R. Smith;5;2010-11;25;DEN;79;6;0;1968;341;784;217;466;124;318;163;221;45;277;322;175;92;16;100;173;969;0.435;0.466;0.39;0.738;0.55;0.514;G-F;smithjr01
98;Glen Davis;4.9;2010-11;25;BOS;78;13;0;2298;359;801;357;786;2;15;195;265;101;324;425;92;78;30;85;231;915;0.448;0.454;0.133;0.736;0.499;0.449;F-C;davisgl01
99;Josh McRoberts;4.9;2010-11;23;IND;72;51;0;1597;211;386;188;326;23;60;88;119;109;273;382;150;47;57;93;165;533;0.547;0.577;0.383;0.739;0.608;0.576;F-C;mcrobjo01
100;Jeff Green;4.8;2010-11;24;BOSOKC;75;51;0;2427;368;820;304;609;64;211;198;244;73;287;360;108;53;37;99;210;998;0.449;0.499;0.303;0.811;0.538;0.488;F;greenje02
101;Boris Diaw;4.8;2010-11;28;CHA;82;82;0;2778;381;774;303;548;78;226;84;123;105;309;414;337;74;46;166;190;924;0.492;0.553;0.345;0.683;0.558;0.543;F-C;diawbo01
102;DeJuan Blair;4.8;2010-11;21;SAS;81;65;0;1734;292;583;292;581;0;2;90;137;215;350;565;77;95;42;113;213;674;0.501;0.503;0;0.657;0.524;0.501;F-C;blairde01
103;Luc Mbah a Moute;4.8;2010-11;24;MIL;79;52;0;2093;198;428;198;421;0;7;133;188;169;251;420;68;72;28;77;180;529;0.463;0.47;0;0.707;0.518;0.463;F;mbahalu01
104;Channing Frye;4.7;2010-11;27;PHO;77;64;0;2541;358;829;187;390;171;439;89;107;65;448;513;96;46;79;73;272;976;0.432;0.479;0.39;0.832;0.557;0.535;C-F;fryech01
105;Tony Allen;4.7;2010-11;29;MEM;72;31;0;1494;251;492;247;469;4;23;137;182;70;123;193;104;129;44;86;161;643;0.51;0.527;0.174;0.753;0.562;0.514;G-F;allento01
106;James Jones;4.7;2010-11;30;MIA;81;8;0;1549;146;346;23;59;123;287;60;72;23;137;160;43;29;19;21;129;475;0.422;0.39;0.429;0.833;0.629;0.6;F-G;jonesja02
107;Andrei Kirilenko;4.5;2010-11;29;UTA;64;62;0;1999;253;542;217;444;36;98;208;270;100;227;327;192;81;74;117;113;750;0.467;0.489;0.367;0.77;0.567;0.5;F;kirilan01
108;Mike Dunleavy;4.5;2010-11;30;IND;61;44;0;1683;240;520;138;266;102;254;100;125;28;248;276;105;40;30;69;107;682;0.462;0.519;0.402;0.8;0.593;0.56;F-G;dunlemi02
109;JJ Redick;4.5;2010-11;26;ORL;59;5;0;1513;197;447;110;228;87;219;112;128;6;107;113;102;29;3;53;80;593;0.441;0.482;0.397;0.875;0.589;0.538;G;redicjj01
110;Metta World Peace;4.4;2010-11;31;LAL;82;82;0;2410;261;658;178;425;83;233;92;136;100;167;267;175;124;36;90;181;697;0.397;0.419;0.356;0.676;0.485;0.46;F;artesro01
111;Ramon Sessions;4.4;2010-11;24;CLE;81;38;0;2133;362;776;359;761;3;15;348;423;46;209;255;419;60;8;178;93;1075;0.466;0.472;0.2;0.823;0.559;0.468;G;sessira01
112;Matt Bonner;4.4;2010-11;30;SAS;66;1;0;1432;172;371;67;141;105;230;32;43;60;179;239;60;26;21;27;110;481;0.464;0.475;0.457;0.744;0.617;0.605;F;bonnema01
113;Grant Hill;4.4;2010-11;38;PHO;80;80;0;2409;399;825;354;711;45;114;213;257;77;261;338;200;64;35;134;184;1056;0.484;0.498;0.395;0.829;0.563;0.511;F-G;hillgr01
114;John Salmons;4.3;2010-11;31;MIL;73;70;0;2554;373;898;290;679;83;219;195;240;27;239;266;252;72;28;137;157;1024;0.415;0.427;0.379;0.813;0.51;0.462;G;salmojo01
115;Darren Collison;4.3;2010-11;23;IND;79;79;0;2360;398;870;357;746;41;124;202;232;40;185;225;403;87;14;194;109;1039;0.457;0.479;0.331;0.871;0.534;0.481;G;collida01
116;Joe Johnson;4.2;2010-11;29;ATL;72;72;1;2554;514;1161;425;861;89;300;195;243;59;232;291;338;47;7;146;131;1312;0.443;0.494;0.297;0.802;0.517;0.481;G-F;johnsjo02
117;Devin Harris;4.2;2010-11;27;NJNUTA;71;70;0;2254;343;813;285;633;58;180;335;402;17;152;169;503;70;7;207;163;1079;0.422;0.45;0.322;0.833;0.545;0.458;G;harride01
118;Toney Douglas;4.2;2010-11;24;NYK;81;9;0;1971;314;755;171;372;143;383;85;107;65;179;244;244;89;4;89;177;856;0.416;0.46;0.373;0.794;0.534;0.511;G;douglto01
119;Thabo Sefolosha;4.1;2010-11;26;OKC;79;79;0;2049;157;333;129;231;28;102;59;79;65;281;346;111;97;38;55;171;401;0.471;0.558;0.275;0.747;0.545;0.514;G-F;sefolth01
120;Carl Landry;4.1;2010-11;27;NOHSAC;76;26;0;2008;345;687;345;683;0;4;213;288;165;182;347;63;40;32;109;196;903;0.502;0.505;0;0.74;0.555;0.502;F;landrca01
121;Mike Bibby;4;2010-11;32;ATLMIAWAS;80;68;0;2285;248;576;95;228;153;348;39;62;17;178;195;265;50;9;101;175;688;0.431;0.417;0.44;0.629;0.57;0.563;G;bibbymi01
122;Luke Ridnour;4;2010-11;29;MIN;71;66;0;2159;319;681;238;497;81;184;121;137;37;162;199;384;89;10;158;146;840;0.468;0.479;0.44;0.883;0.567;0.528;G;ridnolu01
123;Nenad Krstić;4;2010-11;27;BOSOKC;71;67;0;1571;231;452;231;452;0;0;113;146;124;211;335;27;26;25;56;184;575;0.511;0.511;;0.774;0.557;0.511;C;krstine01
124;Marvin Williams;4;2010-11;24;ATL;65;52;0;1865;246;537;209;427;37;110;147;174;68;245;313;88;34;23;62;104;676;0.458;0.489;0.336;0.845;0.551;0.493;F;willima02
125;Ed Davis;4;2010-11;21;TOR;65;17;0;1602;215;373;215;373;0;0;71;128;168;294;462;40;39;67;48;183;501;0.576;0.576;;0.555;0.583;0.576;F;davised01
126;Wilson Chandler;3.9;2010-11;23;DENNYK;72;49;0;2401;429;953;317;633;112;320;130;161;75;333;408;120;48;94;104;199;1100;0.45;0.501;0.35;0.807;0.537;0.509;F;chandwi01
127;Brandon Jennings;3.9;2010-11;21;MIL;63;61;0;2169;361;926;263;623;98;303;199;246;42;192;234;305;95;21;146;131;1019;0.39;0.422;0.323;0.809;0.493;0.443;G;jennibr01
128;Vince Carter;3.8;2010-11;34;ORLPHO;73;63;0;2051;389;891;273;570;116;321;128;173;54;221;275;146;67;20;90;193;1022;0.437;0.479;0.361;0.74;0.528;0.502;G-F;cartevi01
129;Ersan İlyasova;3.8;2010-11;23;MIL;60;34;0;1505;221;507;185;386;36;121;93;104;105;260;365;56;51;24;63;159;571;0.436;0.479;0.298;0.894;0.516;0.471;F;ilyaser01
130;Rudy Fernández;3.8;2010-11;25;POR;78;3;0;1821;213;575;97;214;116;361;126;146;37;135;172;193;87;14;88;134;668;0.37;0.453;0.321;0.863;0.522;0.471;G;fernaru01
131;Tyler Hansbrough;3.8;2010-11;25;IND;70;29;0;1535;285;613;285;611;0;2;197;253;145;221;366;41;37;15;76;160;767;0.465;0.466;0;0.779;0.529;0.465;F;hansbty01
132;Darrell Arthur;3.8;2010-11;22;MEM;80;9;0;1609;310;624;310;618;0;6;109;134;115;227;342;53;52;63;88;228;729;0.497;0.502;0;0.813;0.534;0.497;F;arthuda01
133;Marcus Camby;3.7;2010-11;36;POR;59;51;0;1540;117;294;117;293;0;1;43;70;182;424;606;121;40;92;62;140;277;0.398;0.399;0;0.614;0.426;0.398;C-F;cambyma01
134;Derek Fisher;3.7;2010-11;36;LAL;82;82;0;2297;206;529;143;370;63;159;83;103;14;138;152;224;99;8;70;192;558;0.389;0.386;0.396;0.806;0.486;0.449;G;fishede01
135;José Calderón;3.7;2010-11;29;TOR;68;55;0;2102;262;596;205;440;57;156;88;103;30;172;202;605;81;7;148;143;669;0.44;0.466;0.365;0.854;0.522;0.487;G;caldejo01
136;Reggie Williams;3.7;2010-11;24;GSW;80;9;0;1626;268;572;166;331;102;241;100;134;45;171;216;121;28;3;57;124;738;0.469;0.502;0.423;0.746;0.585;0.558;F;willire02
