Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
13;Tim Duncan;10.1;2008-09;32;SAS;75;75;1;2524;558;1107;558;1105;0;2;334;483;201;599;800;264;38;126;165;173;1450;0.504;0.505;0;0.692;0.549;0.504;F-C;duncati01
14;Rajon Rondo;9.9;2008-09;22;BOS;80;80;0;2642;383;759;368;711;15;48;172;268;100;316;416;659;149;11;209;193;953;0.505;0.518;0.313;0.642;0.543;0.514;G;rondora01
15;Mo Williams;9.8;2008-09;26;CLE;81;81;1;2834;526;1126;343;706;183;420;208;228;47;232;279;329;69;9;179;215;1443;0.467;0.486;0.436;0.912;0.588;0.548;G;willima01
16;Chris Bosh;9.7;2008-09;24;TOR;77;77;1;2928;615;1263;603;1214;12;49;504;617;215;556;771;191;67;77;174;189;1746;0.487;0.497;0.245;0.817;0.569;0.492;F-C;boshch01
17;Gerald Wallace;9.5;2008-09;26;CHA;71;71;0;2669;389;811;350;680;39;131;365;454;112;441;553;189;121;67;148;210;1182;0.48;0.515;0.298;0.804;0.585;0.504;F;wallage01
18;Rashard Lewis;9.5;2008-09;29;ORL;79;79;1;2859;478;1089;258;535;220;554;225;269;92;361;453;205;81;51;158;194;1401;0.439;0.482;0.397;0.836;0.58;0.54;F;lewisra02
19;LaMarcus Aldridge;9.5;2008-09;23;POR;81;81;0;3004;601;1243;594;1215;7;28;261;334;234;371;605;157;77;77;121;207;1470;0.484;0.489;0.25;0.781;0.529;0.486;F-C;aldrila01
20;Nenê;9.3;2008-09;26;DEN;77;76;0;2510;428;709;427;704;1;5;266;368;183;415;598;108;95;101;147;278;1123;0.604;0.607;0.2;0.723;0.645;0.604;F-C;hilarne01
21;Andre Iguodala;9.2;2008-09;25;PHI;82;82;0;3269;542;1147;462;886;80;261;377;521;92;379;471;434;131;36;222;152;1541;0.473;0.521;0.307;0.724;0.56;0.507;F-G;iguodan01
22;David Lee;9;2008-09;25;NYK;81;74;0;2824;522;951;522;948;0;3;249;330;256;695;951;174;80;22;150;260;1293;0.549;0.551;0;0.755;0.59;0.549;F-C;leeda02
23;Andre Miller;8.8;2008-09;32;PHI;82;82;0;2976;492;1041;477;988;15;53;338;409;123;245;368;534;109;14;199;196;1337;0.473;0.483;0.283;0.826;0.548;0.48;G;millean02
24;Tony Parker;8.6;2008-09;26;SAS;72;71;1;2456;639;1263;620;1198;19;65;284;363;27;196;223;496;67;4;186;110;1581;0.506;0.518;0.292;0.782;0.556;0.513;G;parketo01
25;Luis Scola;8.6;2008-09;28;HOU;82;82;0;2488;424;799;424;796;0;3;196;258;200;520;720;123;68;11;123;261;1044;0.531;0.533;0;0.76;0.572;0.531;F;scolalu01
26;Troy Murphy;8.5;2008-09;28;IND;73;73;0;2482;364;767;203;409;161;358;152;184;146;715;861;172;58;34;114;226;1041;0.475;0.496;0.45;0.826;0.614;0.58;F-C;murphtr01
27;Jason Kidd;8.5;2008-09;35;DAL;81;81;0;2886;257;618;126;295;131;323;86;105;85;415;500;702;160;39;185;168;731;0.416;0.427;0.406;0.819;0.55;0.522;G;kiddja01
28;Deron Williams;8.4;2008-09;24;UTA;68;68;0;2505;463;984;393;758;70;226;326;384;24;171;195;725;73;20;228;134;1322;0.471;0.518;0.31;0.849;0.573;0.506;G;willide01
29;Emeka Okafor;8.2;2008-09;26;CHA;82;81;0;2691;433;772;433;772;0;0;219;369;275;552;827;53;48;136;144;247;1085;0.561;0.561;;0.593;0.581;0.561;C-F;okafoem01
30;Antawn Jamison;8.1;2008-09;32;WAS;81;81;0;3096;674;1441;562;1122;112;319;341;452;196;525;721;153;95;25;125;218;1801;0.468;0.501;0.351;0.754;0.549;0.507;F;jamisan01
31;Danny Granger;8;2008-09;25;IND;67;66;1;2424;571;1277;389;827;182;450;404;460;49;292;341;183;69;97;165;207;1728;0.447;0.47;0.404;0.878;0.584;0.518;F;grangda01
32;Anderson Varejão;8;2008-09;26;CLE;81;42;0;2306;270;504;270;502;0;2;154;250;166;415;581;81;75;66;80;239;694;0.536;0.538;0;0.616;0.565;0.536;F-C;varejan01
33;Kevin Durant;7.9;2008-09;20;OKC;74;74;0;2885;661;1390;564;1160;97;230;452;524;77;405;482;205;96;53;225;134;1871;0.476;0.486;0.422;0.863;0.577;0.51;F-G;duranke01
34;Shaquille O'Neal;7.8;2008-09;36;PHO;75;75;1;2252;512;841;512;840;0;1;309;519;187;446;633;126;49;108;168;253;1333;0.609;0.61;0;0.595;0.623;0.609;C;onealsh01
35;David West;7.8;2008-09;28;NOH;76;76;1;2982;610;1292;604;1267;6;25;367;415;160;486;646;173;49;68;163;207;1593;0.472;0.477;0.24;0.884;0.54;0.474;F-C;westda01
36;Paul Millsap;7.7;2008-09;23;UTA;76;38;0;2290;400;749;400;745;0;4;228;326;251;403;654;138;78;73;129;288;1028;0.534;0.537;0;0.699;0.576;0.534;F;millspa01
37;Joe Johnson;7.6;2008-09;27;ATL;79;79;1;3124;620;1420;471;1006;149;414;299;362;65;281;346;455;84;19;195;176;1688;0.437;0.468;0.36;0.826;0.534;0.489;G-F;johnsjo02
38;Vince Carter;7.5;2008-09;32;NJN;80;80;0;2946;588;1345;437;953;151;392;335;410;74;336;410;376;82;38;166;234;1662;0.437;0.459;0.385;0.817;0.545;0.493;G-F;cartevi01
39;Devin Harris;7.5;2008-09;25;NJN;69;69;1;2494;455;1039;391;819;64;220;496;605;30;201;231;476;114;13;212;164;1470;0.438;0.477;0.291;0.82;0.563;0.469;G;harride01
40;José Calderón;7.5;2008-09;27;TOR;68;68;0;2333;320;644;238;442;82;202;151;154;16;178;194;607;74;7;143;114;873;0.497;0.538;0.406;0.981;0.613;0.561;G;caldejo01
41;Mehmet Okur;7.4;2008-09;29;UTA;72;72;0;2409;431;888;341;686;90;202;273;334;124;433;557;120;54;53;132;219;1225;0.485;0.497;0.446;0.817;0.592;0.536;C-F;okurme01
42;Hedo Türkoğlu;7.3;2008-09;29;ORL;77;77;0;2815;423;1025;289;649;134;376;314;389;45;365;410;375;64;19;204;218;1294;0.413;0.445;0.356;0.807;0.541;0.478;F;turkohe01
43;Jason Terry;7.3;2008-09;31;DAL;74;11;0;2491;541;1168;374;712;167;456;198;225;39;138;177;251;97;20;119;141;1447;0.463;0.525;0.366;0.88;0.571;0.535;G;terryja01
44;Steve Nash;7.3;2008-09;34;PHO;74;74;0;2484;428;851;320;605;108;246;196;210;19;204;223;717;55;10;248;108;1160;0.503;0.529;0.439;0.933;0.615;0.566;G;nashst01
45;Kevin Garnett;7.1;2008-09;32;BOS;57;57;1;1772;393;740;391;732;2;8;111;132;78;407;485;144;63;68;90;128;899;0.531;0.534;0.25;0.841;0.563;0.532;F-C;garneke01
46;Lamar Odom;6.9;2008-09;29;LAL;78;32;0;2316;346;703;313;600;33;103;160;257;176;461;637;204;77;98;138;235;885;0.492;0.522;0.32;0.623;0.542;0.516;F;odomla01
47;Ben Gordon;6.9;2008-09;25;CHI;82;76;0;2999;598;1315;425;893;173;422;330;382;52;231;283;279;71;22;200;184;1699;0.455;0.476;0.41;0.864;0.573;0.521;G;gordobe01
48;Mike Bibby;6.9;2008-09;30;ATL;79;79;0;2740;437;1005;270;577;167;428;135;171;38;240;278;392;98;11;128;145;1176;0.435;0.468;0.39;0.789;0.544;0.518;G;bibbymi01
49;Ronnie Brewer;6.8;2008-09;23;UTA;81;80;0;2605;421;828;399;743;22;85;247;352;101;199;300;179;138;30;110;128;1111;0.508;0.537;0.259;0.702;0.565;0.522;G-F;brewero02
50;Matt Bonner;6.8;2008-09;28;SAS;81;67;0;1928;266;536;148;268;118;268;17;23;97;289;386;82;47;26;37;190;667;0.496;0.552;0.44;0.739;0.611;0.606;F;bonnema01
51;Al Horford;6.8;2008-09;22;ATL;67;67;0;2242;312;594;312;593;0;1;149;205;145;479;624;163;53;95;103;190;773;0.525;0.526;0;0.727;0.565;0.525;C-F;horfoal01
52;Richard Jefferson;6.6;2008-09;28;MIL;82;82;0;2939;537;1222;421;930;116;292;417;518;57;317;374;199;66;14;165;252;1607;0.439;0.453;0.397;0.805;0.554;0.487;F;jefferi01
53;Joel Przybilla;6.6;2008-09;29;POR;82;43;0;1952;168;269;168;268;0;1;112;169;204;513;717;27;34;97;78;215;448;0.625;0.627;0;0.663;0.652;0.625;C;przybjo01
54;Joakim Noah;6.4;2008-09;23;CHI;80;55;0;1938;207;372;207;371;0;1;123;182;244;362;606;106;49;110;82;238;537;0.556;0.558;0;0.676;0.594;0.556;C;noahjo01
55;Delonte West;6.4;2008-09;25;CLE;64;64;0;2152;285;624;194;396;91;228;90;108;31;172;203;226;94;13;92;125;751;0.457;0.49;0.399;0.833;0.559;0.53;G;westde01
56;Marc Gasol;6.4;2008-09;24;MEM;82;75;0;2521;350;661;350;660;0;1;275;375;201;404;605;143;63;90;164;265;975;0.53;0.53;0;0.733;0.59;0.53;C;gasolma01
57;Derek Fisher;6.3;2008-09;34;LAL;82;82;0;2441;292;688;172;386;120;302;110;130;25;163;188;261;95;6;72;187;814;0.424;0.446;0.397;0.846;0.546;0.512;G;fishede01
58;Tayshaun Prince;6.2;2008-09;28;DET;82;82;0;3057;459;1020;403;879;56;141;189;243;128;348;476;253;44;51;101;104;1163;0.45;0.458;0.397;0.778;0.516;0.477;F;princta01
59;Erick Dampier;6.1;2008-09;33;DAL;80;80;0;1836;182;280;182;280;0;0;90;141;216;349;565;77;24;95;74;191;454;0.65;0.65;;0.638;0.664;0.65;C;dampier01
60;Marvin Williams;6.1;2008-09;22;ATL;61;59;0;2093;285;622;230;467;55;155;220;273;110;272;382;81;57;39;70;127;845;0.458;0.493;0.355;0.806;0.569;0.502;F;willima02
61;Rudy Fernández;6.1;2008-09;23;POR;78;4;0;1993;268;630;109;232;159;398;120;143;47;160;207;159;69;12;86;111;815;0.425;0.47;0.399;0.839;0.588;0.552;G;fernaru01
62;Trevor Ariza;6.1;2008-09;23;LAL;82;20;0;1999;274;596;213;405;61;191;120;169;111;241;352;145;137;24;87;166;729;0.46;0.526;0.319;0.71;0.544;0.511;F;arizatr01
63;Amar'e Stoudemire;6.1;2008-09;26;PHO;53;53;1;1948;404;749;401;742;3;7;323;387;116;314;430;104;49;57;150;163;1134;0.539;0.54;0.429;0.835;0.617;0.541;F-C;stoudam01
64;Jameer Nelson;6;2008-09;26;ORL;42;42;1;1309;267;531;185;350;82;181;86;97;20;125;145;226;51;3;83;123;702;0.503;0.529;0.453;0.887;0.612;0.58;G;nelsoja01
65;Carl Landry;5.9;2008-09;25;HOU;69;0;0;1467;240;418;239;415;1;3;157;193;124;219;343;39;26;31;68;166;638;0.574;0.576;0.333;0.813;0.634;0.575;F;landrca01
66;Nate Robinson;5.9;2008-09;24;NYK;74;11;0;2209;449;1028;324;643;125;385;249;296;98;192;290;301;95;6;139;206;1272;0.437;0.504;0.325;0.841;0.549;0.498;G;robinna01
67;Brook Lopez;5.8;2008-09;20;NJN;82;75;0;2501;448;844;448;842;0;2;172;217;225;440;665;86;44;151;147;257;1068;0.531;0.532;0;0.793;0.568;0.531;C;lopezbr01
68;Steve Blake;5.8;2008-09;28;POR;69;69;0;2188;277;647;137;319;140;328;63;75;28;145;173;348;69;4;108;126;757;0.428;0.429;0.427;0.84;0.557;0.536;G;blakest01
69;Jason Richardson;5.8;2008-09;28;CHAPHO;72;71;0;2410;465;974;336;649;129;325;153;199;77;242;319;146;76;28;95;146;1212;0.477;0.518;0.397;0.769;0.571;0.544;G;richaja01
70;J.R. Smith;5.8;2008-09;23;DEN;81;18;0;2245;424;950;244;497;180;453;205;272;43;254;297;227;78;14;150;190;1233;0.446;0.491;0.397;0.754;0.576;0.541;G-F;smithjr01
71;Udonis Haslem;5.7;2008-09;28;MIA;75;75;0;2560;333;643;333;643;0;0;128;170;169;449;618;85;43;25;82;204;794;0.518;0.518;;0.753;0.553;0.518;F-C;hasleud01
72;Antonio McDyess;5.6;2008-09;34;DET;62;30;0;1866;268;525;268;525;0;0;60;86;185;422;607;83;41;50;51;191;596;0.51;0.51;;0.698;0.529;0.51;F-C;mcdyean01
73;Ramon Sessions;5.6;2008-09;22;MIL;79;39;0;2173;345;775;339;741;6;34;281;354;64;205;269;452;83;7;152;158;977;0.445;0.457;0.176;0.794;0.525;0.449;G;sessira01
74;Kendrick Perkins;5.6;2008-09;24;BOS;76;76;0;2253;276;478;276;476;0;2;96;160;204;415;619;96;22;150;165;253;648;0.577;0.58;0;0.6;0.591;0.577;C;perkike01
75;Zydrunas Ilgauskas;5.6;2008-09;33;CLE;65;65;0;1765;342;724;327;685;15;39;139;174;157;333;490;64;28;84;90;183;838;0.472;0.477;0.385;0.799;0.523;0.483;C;ilgauzy01
76;John Salmons;5.6;2008-09;29;CHISAC;79;74;0;2959;516;1093;390;791;126;302;288;347;59;274;333;249;83;24;165;182;1446;0.472;0.493;0.417;0.83;0.58;0.53;G;salmojo01
77;Andrew Bynum;5.5;2008-09;21;LAL;50;50;0;1446;281;502;281;502;0;0;152;215;137;261;398;71;18;90;85;157;714;0.56;0.56;;0.707;0.598;0.56;C;bynuman01
78;Metta World Peace;5.5;2008-09;29;HOU;69;55;0;2452;416;1037;263;654;153;383;196;262;65;294;359;229;105;24;140;155;1181;0.401;0.402;0.399;0.748;0.512;0.475;F;artesro01
79;Thaddeus Young;5.5;2008-09;20;PHI;75;71;0;2580;475;960;419;796;56;164;139;189;139;238;377;86;100;23;118;165;1145;0.495;0.526;0.341;0.735;0.549;0.524;F;youngth01
80;Andris Biedriņš;5.4;2008-09;22;GSW;62;58;0;1863;308;533;308;532;0;1;119;216;223;470;693;121;63;96;110;236;735;0.578;0.579;0;0.551;0.585;0.578;C;biedran01
81;Chris Andersen;5.4;2008-09;30;DEN;71;1;0;1460;160;292;158;282;2;10;130;181;163;279;442;31;41;175;69;174;452;0.548;0.56;0.2;0.718;0.608;0.551;C-F;anderch01
82;Rafer Alston;5.3;2008-09;32;HOUORL;77;76;0;2447;316;820;204;489;112;331;156;208;33;194;227;406;108;10;140;135;900;0.385;0.417;0.338;0.75;0.494;0.454;G;alstora01
83;Kevin Love;5.3;2008-09;20;MIN;81;37;0;2048;316;688;314;669;2;19;265;336;274;460;734;84;35;50;118;205;899;0.459;0.469;0.105;0.789;0.538;0.461;F-C;loveke01
84;Travis Outlaw;5.3;2008-09;24;POR;81;6;0;2246;385;850;296;614;89;236;175;242;70;261;331;83;47;57;94;168;1034;0.453;0.482;0.377;0.723;0.541;0.505;F;outlatr01
85;Grant Hill;5.3;2008-09;36;PHO;82;68;0;2445;390;745;366;669;24;76;181;224;64;341;405;186;90;54;126;182;985;0.523;0.547;0.316;0.808;0.584;0.54;F-G;hillgr01
86;Shane Battier;5.2;2008-09;30;HOU;60;59;0;2031;145;354;54;117;91;237;55;67;52;233;285;137;48;54;49;114;436;0.41;0.462;0.384;0.821;0.568;0.538;F;battish01
87;Mario Chalmers;5.2;2008-09;22;MIA;82;82;0;2626;278;662;164;351;114;311;148;193;37;191;228;403;160;8;165;240;818;0.42;0.467;0.367;0.767;0.548;0.506;G;chalmma01
88;Shawn Marion;5.2;2008-09;30;MIATOR;69;68;0;2470;382;788;372;735;10;53;117;147;180;409;589;139;88;66;105;132;891;0.485;0.506;0.189;0.796;0.522;0.491;F;mariosh01
89;Marcus Camby;5.2;2008-09;34;LAC;62;55;0;1925;254;496;253;492;1;4;132;182;161;529;690;127;51;132;93;129;641;0.512;0.514;0.25;0.725;0.556;0.513;C-F;cambyma01
90;Brad Miller;5.1;2008-09;32;CHISAC;70;43;0;2100;292;614;269;558;23;56;224;272;150;395;545;234;52;36;130;223;831;0.476;0.482;0.411;0.824;0.566;0.494;C-F;millebr01
91;D.J. Augustin;5.1;2008-09;21;CHA;72;12;0;1908;267;621;159;375;108;246;208;233;17;116;133;250;42;2;119;140;850;0.43;0.424;0.439;0.893;0.587;0.517;G;augusdj01
92;Rasheed Wallace;5.1;2008-09;34;DET;66;63;0;2123;302;720;189;401;113;319;78;101;56;434;490;91;62;86;59;197;795;0.419;0.471;0.354;0.772;0.52;0.498;F-C;wallara01
93;Leandro Barbosa;5;2008-09;26;PHO;70;11;0;1705;366;759;276;519;90;240;171;194;34;147;181;162;82;7;93;115;993;0.482;0.532;0.375;0.881;0.588;0.542;G;barbole01
94;Carmelo Anthony;5;2008-09;24;DEN;66;66;0;2277;535;1207;472;1037;63;170;371;468;106;344;450;222;75;24;199;195;1504;0.443;0.455;0.371;0.793;0.532;0.469;F;anthoca01
95;Manu Ginóbili;5;2008-09;31;SAS;44;7;0;1181;223;491;154;282;69;209;168;190;24;174;198;157;64;16;88;90;683;0.454;0.546;0.33;0.884;0.594;0.524;G;ginobma01
96;Nick Collison;5;2008-09;28;OKC;71;40;0;1831;243;428;243;426;0;2;98;136;181;308;489;66;51;50;73;239;584;0.568;0.57;0;0.721;0.599;0.568;F;collini01
97;Jamario Moon;4.9;2008-09;28;MIATOR;80;60;0;2068;222;474;157;291;65;183;68;80;58;307;365;95;86;60;43;133;577;0.468;0.54;0.355;0.85;0.567;0.537;F;moonja01
98;Leon Powe;4.9;2008-09;25;BOS;70;7;0;1227;177;338;177;338;0;0;184;267;145;200;345;46;24;38;76;192;538;0.524;0.524;;0.689;0.591;0.524;F;powele01
99;Josh Smith;4.9;2008-09;23;ATL;69;69;0;2421;418;849;392;762;26;87;211;359;134;364;498;169;94;111;161;184;1073;0.492;0.514;0.299;0.588;0.533;0.508;F;smithjo03
100;Al Jefferson;4.9;2008-09;24;MIN;50;50;0;1836;485;975;485;971;0;4;186;252;172;376;548;79;39;83;92;141;1156;0.497;0.499;0;0.738;0.532;0.497;C-F;jeffeal01
101;Charlie Villanueva;4.9;2008-09;24;MIL;78;47;0;2095;487;1089;398;831;89;258;201;240;154;366;520;137;50;56;138;254;1264;0.447;0.479;0.345;0.838;0.529;0.488;F;villach01
102;Derrick Rose;4.9;2008-09;20;CHI;81;80;0;3000;574;1208;558;1136;16;72;197;250;96;221;317;512;66;18;202;125;1361;0.475;0.491;0.222;0.788;0.516;0.482;G;rosede01
103;Eddie House;4.9;2008-09;30;BOS;81;0;0;1479;249;560;98;220;151;340;42;53;11;146;157;92;61;7;55;113;691;0.445;0.445;0.444;0.792;0.592;0.579;G;houseed01
104;Kevin Martin;4.7;2008-09;25;SAC;51;46;0;1947;341;811;226;534;115;277;457;527;29;154;183;138;61;8;146;116;1254;0.42;0.423;0.415;0.867;0.601;0.491;G;martike02
105;Roger Mason;4.7;2008-09;28;SAS;82;71;0;2496;349;822;183;428;166;394;105;118;16;235;251;173;40;12;100;160;969;0.425;0.428;0.421;0.89;0.554;0.526;G;masonro01
106;Boris Diaw;4.7;2008-09;26;CHAPHO;81;59;0;2754;448;884;373;703;75;181;101;147;118;314;432;333;61;53;215;202;1072;0.507;0.531;0.414;0.687;0.565;0.549;F-C;diawbo01
107;Hakim Warrick;4.7;2008-09;26;MEM;82;7;0;2029;340;693;335;670;5;23;266;374;129;277;406;66;48;39;98;170;951;0.491;0.5;0.217;0.711;0.554;0.494;F;warriha01
108;Andrei Kirilenko;4.6;2008-09;27;UTA;67;10;0;1831;256;570;236;497;20;73;244;311;84;235;319;175;83;77;121;127;776;0.449;0.475;0.274;0.785;0.549;0.467;F;kirilan01
109;Eric Gordon;4.6;2008-09;20;LAC;78;65;0;2677;411;901;280;564;131;337;299;350;45;156;201;215;78;35;164;172;1252;0.456;0.496;0.389;0.854;0.593;0.529;G-F;gordoer01
110;Tyrus Thomas;4.6;2008-09;22;CHI;79;61;0;2175;308;683;305;674;3;9;238;304;148;360;508;77;91;151;129;220;857;0.451;0.453;0.333;0.783;0.525;0.453;F;thomaty01
111;Rasual Butler;4.6;2008-09;29;NOH;82;74;0;2614;348;803;208;444;140;359;86;110;49;222;271;75;51;61;59;159;922;0.433;0.468;0.39;0.782;0.541;0.521;F-G;butlera01
112;Greg Oden;4.6;2008-09;21;POR;61;39;0;1314;198;351;198;351;0;0;144;226;169;255;424;31;25;69;87;238;540;0.564;0.564;;0.637;0.599;0.564;C;odengr01
113;Mike Conley;4.5;2008-09;21;MEM;82;61;0;2508;323;730;235;513;88;217;161;197;25;251;276;354;90;8;143;146;895;0.442;0.458;0.406;0.817;0.548;0.503;G;conlemi01
114;Richard Hamilton;4.5;2008-09;30;DET;67;51;0;2279;466;1043;396;853;70;190;223;263;44;163;207;297;40;4;133;176;1225;0.447;0.464;0.368;0.848;0.529;0.48;G-F;hamilri01
115;Caron Butler;4.5;2008-09;28;WAS;67;67;0;2585;491;1085;426;875;65;210;345;402;118;296;414;290;106;20;210;165;1392;0.453;0.487;0.31;0.858;0.552;0.482;F;butleca01
116;Wally Szczerbiak;4.5;2008-09;31;CLE;74;5;0;1527;179;398;110;230;69;168;90;106;43;189;232;82;28;10;55;130;517;0.45;0.478;0.411;0.849;0.581;0.536;F;szczewa02
117;Kurt Thomas;4.5;2008-09;36;SAS;79;10;0;1404;153;304;153;302;0;2;37;45;134;271;405;66;34;58;42;170;343;0.503;0.507;0;0.822;0.53;0.503;F;thomaku01
118;Michael Finley;4.4;2008-09;35;SAS;81;77;0;2336;301;689;170;370;131;319;51;62;26;244;270;114;37;17;61;82;784;0.437;0.459;0.411;0.823;0.547;0.532;G-F;finlemi01
119;Courtney Lee;4.4;2008-09;23;ORL;77;42;0;1939;243;540;161;337;82;203;78;94;18;160;178;91;76;14;69;157;646;0.45;0.478;0.404;0.83;0.556;0.526;G;leeco01
120;T.J. Ford;4.3;2008-09;25;IND;74;49;0;2258;413;913;378;809;35;104;245;281;59;200;259;392;89;16;180;180;1106;0.452;0.467;0.337;0.872;0.533;0.472;G;fordtj01
121;Raymond Felton;4.3;2008-09;24;CHA;82;81;0;3086;442;1083;383;876;59;207;219;272;54;256;310;553;126;30;228;191;1162;0.408;0.437;0.285;0.805;0.483;0.435;G;feltora01
122;Mike Miller;4.2;2008-09;28;MIN;73;47;0;2356;264;548;179;323;85;225;109;149;73;410;483;326;30;31;145;139;722;0.482;0.554;0.378;0.732;0.588;0.559;F-G;millemi01
123;Jeff Foster;4.2;2008-09;32;IND;74;26;0;1828;177;353;175;346;2;7;96;146;215;293;508;130;53;49;88;229;452;0.501;0.506;0.286;0.658;0.542;0.504;F-C;fosteje01
124;James Posey;4.2;2008-09;32;NOH;75;0;0;2140;216;524;100;210;116;314;120;146;38;324;362;82;58;21;79;216;668;0.412;0.476;0.369;0.822;0.568;0.523;F-G;poseyja01
125;Jeff Green;4.2;2008-09;22;OKC;78;78;0;2873;476;1068;380;821;96;247;242;307;120;399;519;155;81;33;173;202;1290;0.446;0.463;0.389;0.788;0.536;0.491;F;greenje02
126;Chris Duhon;4.2;2008-09;26;NYK;79;78;0;2906;287;681;160;356;127;325;179;209;45;201;246;566;72;7;221;126;880;0.421;0.449;0.391;0.856;0.569;0.515;G;duhonch01
127;Jason Maxiell;4.1;2008-09;25;DET;78;4;0;1408;184;320;184;319;0;1;84;158;169;155;324;24;25;63;45;157;452;0.575;0.577;0;0.532;0.58;0.575;F-C;maxieja01
128;Jarrett Jack;4.1;2008-09;25;IND;82;53;0;2716;386;853;308;632;78;221;224;263;44;232;276;338;88;17;184;179;1074;0.453;0.487;0.353;0.852;0.554;0.498;G;jackja01
129;Kelenna Azubuike;4.1;2008-09;25;GSW;74;51;0;2375;392;845;298;635;94;210;185;229;112;258;370;117;57;50;95;183;1063;0.464;0.469;0.448;0.808;0.562;0.52;G;azubuke01
130;Brandon Bass;4.1;2008-09;23;DAL;81;0;0;1574;252;508;252;502;0;6;182;210;129;238;367;43;27;55;86;140;686;0.496;0.502;0;0.867;0.571;0.496;F;bassbr01
131;Samuel Dalembert;4;2008-09;27;PHI;82;82;0;2036;216;434;216;432;0;2;91;124;214;487;701;18;33;146;117;248;523;0.498;0.5;0;0.734;0.535;0.498;C;dalemsa01
132;Luc Mbah a Moute;4;2008-09;22;MIL;82;52;0;2114;227;491;227;487;0;4;140;192;189;298;487;87;87;45;100;204;594;0.462;0.466;0;0.729;0.516;0.462;F;mbahalu01
133;Kenyon Martin;4;2008-09;31;DEN;66;66;0;2111;318;648;304;610;14;38;119;197;81;314;395;132;96;74;104;201;769;0.491;0.498;0.368;0.604;0.523;0.502;F;martike01
134;Zaza Pachulia;3.9;2008-09;24;ATL;77;26;0;1473;159;320;159;317;0;3;163;230;173;263;436;57;35;26;91;208;481;0.497;0.502;0;0.709;0.571;0.497;C;pachuza01
135;Andrea Bargnani;3.9;2008-09;23;TOR;78;59;0;2453;431;958;312;667;119;291;221;266;70;346;416;94;34;97;135;242;1202;0.45;0.468;0.409;0.831;0.559;0.512;F-C;bargnan01
136;Al Harrington;3.9;2008-09;28;GSWNYK;73;56;0;2546;532;1212;361;742;171;470;234;295;99;356;455;102;88;22;161;227;1469;0.439;0.487;0.364;0.793;0.547;0.509;F;harrial01
