Rk;Player;WS;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
18;Ben Simmons;9.2;2017-18;21;PHI;81;81;0;2732;544;998;544;987;0;11;191;341;145;514;659;661;140;70;278;211;1279;0.545;0.551;0;0.56;0.557;0.545;G-F;simmobe01
19;Stephen Curry;9.1;2017-18;29;GSW;51;51;1;1631;428;864;216;363;212;501;278;302;36;225;261;310;80;8;153;114;1346;0.495;0.595;0.423;0.921;0.675;0.618;G;curryst01
20;Jimmy Butler;8.9;2017-18;28;MIN;59;59;1;2164;437;921;367;721;70;200;363;425;79;235;314;288;116;24;108;78;1307;0.474;0.509;0.35;0.854;0.59;0.512;F-G;butleji01
21;Kyrie Irving;8.9;2017-18;25;BOS;60;60;1;1931;534;1087;368;680;166;407;232;261;33;194;227;306;65;17;140;122;1466;0.491;0.541;0.408;0.889;0.61;0.568;G;irvinky01
22;Paul George;8.9;2017-18;27;OKC;79;79;1;2891;576;1340;332;731;244;609;338;411;72;375;447;263;161;39;212;233;1734;0.43;0.454;0.401;0.822;0.57;0.521;F-G;georgpa01
23;Kemba Walker;8.6;2017-18;27;CHO;80;80;1;2736;588;1363;357;762;231;601;363;420;32;216;248;444;91;24;179;98;1770;0.431;0.469;0.384;0.864;0.572;0.516;G;walkeke02
24;Victor Oladipo;8.2;2017-18;25;IND;75;75;1;2552;640;1342;479;908;161;434;294;368;47;343;390;323;177;57;219;175;1735;0.477;0.528;0.371;0.799;0.577;0.537;G;oladivi01
25;Otto Porter Jr.;8.1;2017-18;24;WAS;77;77;0;2432;445;885;307;572;138;313;106;128;103;389;492;157;116;41;75;151;1134;0.503;0.537;0.441;0.828;0.602;0.581;F;porteot01
26;Rudy Gobert;8.1;2017-18;25;UTA;56;56;0;1816;276;444;276;444;0;0;204;299;165;436;601;80;44;129;107;153;756;0.622;0.622;;0.682;0.657;0.622;C;goberru01
27;Derrick Favors;8;2017-18;26;UTA;77;77;0;2153;395;702;381;639;14;63;140;215;198;354;552;102;54;82;88;164;944;0.563;0.596;0.222;0.651;0.593;0.573;F-C;favorde01
28;Al Horford;7.8;2017-18;31;BOS;72;72;1;2277;368;753;271;527;97;226;94;120;103;427;530;339;43;78;132;138;927;0.489;0.514;0.429;0.783;0.575;0.553;C-F;horfoal01
29;Darren Collison;7.6;2017-18;30;IND;69;64;0;2018;316;638;220;433;96;205;127;144;37;141;178;368;92;15;86;122;855;0.495;0.508;0.468;0.882;0.61;0.571;G;collida01
30;Joe Ingles;7.6;2017-18;30;UTA;82;81;0;2578;335;718;131;254;204;464;66;83;24;320;344;392;90;20;159;178;940;0.467;0.516;0.44;0.795;0.623;0.609;F-G;inglejo01
31;Jonas Valančiūnas;7.6;2017-18;25;TOR;77;77;0;1727;390;687;360;613;30;74;170;211;183;477;660;81;29;69;115;192;980;0.568;0.587;0.405;0.806;0.628;0.59;C;valanjo01
32;Enes Freedom;7.5;2017-18;25;NYK;71;71;0;1830;422;713;422;711;0;2;156;184;273;507;780;105;36;37;122;187;1000;0.592;0.594;0;0.848;0.63;0.592;C;kanteen01
33;Taj Gibson;7.2;2017-18;32;MIN;82;82;0;2726;425;737;418;702;7;35;142;185;194;390;584;99;62;59;89;218;999;0.577;0.595;0.2;0.768;0.61;0.581;F-C;gibsota01
34;Jrue Holiday;7.1;2017-18;27;NOP;81;81;0;2927;615;1244;495;888;120;356;187;238;62;303;365;486;123;64;213;201;1537;0.494;0.557;0.337;0.786;0.57;0.543;G;holidjr01
35;Jayson Tatum;7.1;2017-18;19;BOS;80;80;0;2443;397;835;292;593;105;242;213;258;50;352;402;128;83;58;114;170;1112;0.475;0.492;0.434;0.826;0.586;0.538;F;tatumja01
36;Bradley Beal;6.9;2017-18;24;WAS;82;82;1;2977;683;1484;484;954;199;530;292;369;61;302;363;373;96;36;214;160;1857;0.46;0.507;0.375;0.791;0.564;0.527;G;bealbr01
37;Khris Middleton;6.9;2017-18;26;MIL;82;82;0;2982;593;1272;447;865;146;407;320;362;45;384;429;328;119;21;191;270;1652;0.466;0.517;0.359;0.884;0.577;0.524;F-G;middlkh01
38;Dwight Howard;6.8;2017-18;32;CHO;81;81;0;2463;506;911;505;904;1;7;334;582;255;757;1012;105;48;131;208;249;1347;0.555;0.559;0.143;0.574;0.577;0.556;C;howardw01
39;Lou Williams;6.7;2017-18;31;LAC;79;19;0;2589;582;1337;396;819;186;518;432;491;40;158;198;417;85;19;234;106;1782;0.435;0.484;0.359;0.88;0.574;0.505;G;willilo02
40;Tobias Harris;6.7;2017-18;25;DETLAC;80;80;0;2668;562;1221;379;776;183;445;179;216;58;379;437;192;71;35;105;164;1486;0.46;0.488;0.411;0.829;0.565;0.535;F;harrito02
41;Dwight Powell;6.6;2017-18;26;DAL;79;24;0;1672;255;430;227;346;28;84;133;185;135;309;444;91;67;32;59;186;671;0.593;0.656;0.333;0.719;0.656;0.626;F-C;poweldw01
42;JJ Redick;6.6;2017-18;33;PHI;70;70;0;2116;404;879;211;419;193;460;197;218;9;169;178;210;35;6;103;123;1198;0.46;0.504;0.42;0.904;0.614;0.569;G;redicjj01
43;Julius Randle;6.6;2017-18;23;LAL;82;49;0;2190;504;904;494;859;10;45;305;425;181;473;654;210;43;45;213;274;1323;0.558;0.575;0.222;0.718;0.606;0.563;F-C;randlju01
44;Dario Šarić;6.6;2017-18;23;PHI;78;73;0;2310;403;890;246;491;157;399;178;207;154;366;520;202;51;20;148;160;1141;0.453;0.501;0.393;0.86;0.582;0.541;F-C;saricda01
45;CJ McCollum;6.6;2017-18;26;POR;81;81;0;2923;667;1505;478;1029;189;476;209;250;53;268;321;272;77;35;151;168;1732;0.443;0.465;0.397;0.836;0.536;0.506;G;mccolcj01
46;Kevin Love;6.4;2017-18;29;CLE;59;59;1;1651;334;729;197;399;137;330;234;266;101;445;546;103;43;24;90;120;1039;0.458;0.494;0.415;0.88;0.614;0.552;F-C;loveke01
47;Kyle Anderson;6.2;2017-18;24;SAS;74;67;0;1978;231;438;212;381;19;57;104;146;84;312;396;202;115;60;94;114;585;0.527;0.556;0.333;0.712;0.582;0.549;F-G;anderky01
48;Will Barton;6.2;2017-18;27;DEN;81;40;0;2683;465;1028;309;606;156;422;182;226;70;339;409;331;82;52;149;168;1268;0.452;0.51;0.37;0.805;0.562;0.528;G;bartowi01
49;Joel Embiid;6.2;2017-18;23;PHI;63;63;1;1912;510;1056;444;842;66;214;359;467;143;547;690;199;40;111;234;209;1445;0.483;0.527;0.308;0.769;0.573;0.514;C;embiijo01
50;Robert Covington;6.1;2017-18;27;PHI;80;80;0;2532;345;836;142;286;203;550;116;136;55;378;433;156;137;72;126;238;1009;0.413;0.497;0.369;0.853;0.563;0.534;F-C;covinro01
51;Draymond Green;6.1;2017-18;27;GSW;70;70;1;2287;281;619;204;363;77;256;134;173;75;460;535;508;95;91;202;185;773;0.454;0.562;0.301;0.775;0.556;0.516;F;greendr01
52;Pau Gasol;6;2017-18;37;SAS;77;63;0;1812;287;627;244;507;43;120;158;209;129;490;619;238;24;79;108;121;775;0.458;0.481;0.358;0.756;0.539;0.492;C-F;gasolpa01
53;Larry Nance Jr.;5.8;2017-18;25;CLELAL;66;26;0;1421;240;413;238;401;2;12;91;137;161;291;452;82;88;38;51;172;573;0.581;0.594;0.167;0.664;0.605;0.584;F-C;nancela02
54;Spencer Dinwiddie;5.7;2017-18;24;BRK;80;58;0;2306;324;838;183;405;141;433;218;268;40;219;259;524;68;23;128;186;1007;0.387;0.452;0.326;0.813;0.527;0.471;G;dinwisp01
55;Eric Bledsoe;5.6;2017-18;28;MILPHO;74;74;0;2322;468;989;343;629;125;360;252;317;51;233;284;370;149;42;216;185;1313;0.473;0.545;0.347;0.795;0.582;0.536;G;bledser01
56;Terry Rozier;5.6;2017-18;23;BOS;80;16;0;2068;316;800;163;398;153;402;115;149;63;313;376;232;80;19;80;123;900;0.395;0.41;0.381;0.772;0.52;0.491;G;roziete01
57;Jakob Poeltl;5.6;2017-18;22;TOR;82;0;0;1524;253;384;252;382;1;2;60;101;165;228;393;57;39;100;85;212;567;0.659;0.66;0.5;0.594;0.662;0.66;C;poeltja01
58;Jamal Murray;5.5;2017-18;20;DEN;81;80;0;2565;479;1062;314;626;165;436;229;253;82;215;297;274;79;28;172;173;1352;0.451;0.502;0.378;0.905;0.576;0.529;G;murraja01
59;Montrezl Harrell;5.5;2017-18;24;LAC;76;3;0;1293;348;548;347;541;1;7;139;222;103;203;306;74;36;52;68;143;836;0.635;0.641;0.143;0.626;0.647;0.636;F-C;harremo01
60;Kelly Olynyk;5.5;2017-18;26;MIA;76;22;0;1779;316;636;210;356;106;280;134;174;89;342;431;207;62;35;147;222;872;0.497;0.59;0.379;0.77;0.612;0.58;C-F;olynyke01
61;Thaddeus Young;5.5;2017-18;29;IND;81;81;0;2607;421;864;363;683;58;181;55;92;184;328;512;152;135;36;105;175;955;0.487;0.531;0.32;0.598;0.528;0.521;F;youngth01
62;Gary Harris;5.5;2017-18;23;DEN;67;65;0;2304;440;908;284;514;156;394;134;162;37;139;176;194;122;15;119;119;1170;0.485;0.553;0.396;0.827;0.597;0.57;G;harriga01
63;John Collins;5.4;2017-18;20;ATL;74;26;0;1785;314;545;298;498;16;47;133;186;176;365;541;98;47;80;105;215;777;0.576;0.598;0.34;0.715;0.62;0.591;F;collijo01
64;Bojan Bogdanović;5.4;2017-18;28;IND;80;80;0;2464;404;852;249;466;155;386;178;205;30;240;270;119;55;8;106;129;1141;0.474;0.534;0.402;0.868;0.605;0.565;G-F;bogdabo02
65;Josh Richardson;5.4;2017-18;24;MIA;81;81;0;2689;399;885;272;549;127;336;120;142;69;216;285;231;121;75;140;199;1045;0.451;0.495;0.378;0.845;0.551;0.523;G;richajo01
66;Jerami Grant;5.4;2017-18;23;OKC;81;1;0;1647;244;456;212;346;32;110;162;240;86;233;319;57;31;77;54;155;682;0.535;0.613;0.291;0.675;0.607;0.57;F;grantje01
67;Trevor Ariza;5.3;2017-18;32;HOU;67;67;0;2269;268;651;98;189;170;462;76;89;33;261;294;105;98;13;52;132;782;0.412;0.519;0.368;0.854;0.567;0.542;F;arizatr01
68;Anthony Tolliver;5.3;2017-18;32;DET;79;14;0;1757;219;472;60;107;159;365;106;133;50;191;241;90;32;21;58;144;703;0.464;0.561;0.436;0.797;0.663;0.632;F-C;tollian01
69;Hassan Whiteside;5.3;2017-18;28;MIA;54;54;0;1364;312;578;310;576;2;2;128;182;174;444;618;54;37;94;92;131;754;0.54;0.538;1;0.703;0.573;0.542;C;whiteha01
70;Kentavious Caldwell-Pope;5.3;2017-18;24;LAL;74;74;0;2458;340;798;181;383;159;415;153;194;60;327;387;162;106;16;97;145;992;0.426;0.473;0.383;0.789;0.561;0.526;G;caldwke01
71;Goran Dragić;5.3;2017-18;31;MIA;75;75;1;2378;484;1075;373;775;111;300;217;271;54;252;306;359;63;12;166;180;1296;0.45;0.481;0.37;0.801;0.543;0.502;G;dragigo01
72;Ricky Rubio;5.3;2017-18;27;UTA;77;77;0;2254;346;827;250;554;96;273;220;254;44;307;351;410;121;11;207;206;1008;0.418;0.451;0.352;0.866;0.537;0.476;G;rubiori01
73;Donovan Mitchell;5.2;2017-18;21;UTA;79;71;0;2638;595;1362;408;812;187;550;239;297;52;244;296;291;118;27;215;213;1616;0.437;0.502;0.34;0.805;0.541;0.506;G;mitchdo01
74;Serge Ibaka;5.1;2017-18;28;TOR;76;76;0;2093;379;784;272;487;107;297;94;118;78;400;478;62;29;99;90;209;959;0.483;0.559;0.36;0.797;0.574;0.552;F-C;ibakase01
75;Ed Davis;5;2017-18;28;POR;78;0;0;1471;170;292;170;291;0;1;74;111;183;392;575;40;32;52;66;188;414;0.582;0.584;0;0.667;0.607;0.582;F;davised01
76;Marvin Williams;5;2017-18;31;CHO;78;78;0;2006;258;563;132;258;126;305;102;123;74;296;370;96;56;38;66;116;744;0.458;0.512;0.413;0.829;0.603;0.57;F;willima02
77;Tomáš Satoranský;5;2017-18;26;WAS;73;30;0;1643;201;384;154;283;47;101;75;96;72;161;233;286;52;15;83;131;524;0.523;0.544;0.465;0.781;0.615;0.585;G;satorto01
78;James Johnson;5;2017-18;30;MIA;73;41;0;1943;309;614;252;429;57;185;113;162;61;297;358;280;70;51;141;192;788;0.503;0.587;0.308;0.698;0.575;0.55;F;johnsja01
79;Blake Griffin;4.9;2017-18;28;DETLAC;58;58;0;1970;436;996;325;674;111;322;259;330;73;355;428;334;41;18;165;139;1242;0.438;0.482;0.345;0.785;0.544;0.493;F-C;griffbl01
80;Jeremy Lamb;4.9;2017-18;25;CHO;80;18;0;1967;380;832;286;578;94;254;179;208;49;275;324;186;61;32;93;138;1033;0.457;0.495;0.37;0.861;0.559;0.513;G-F;lambje01
81;John Henson;4.9;2017-18;27;MIL;76;69;0;1970;287;502;286;495;1;7;90;158;150;363;513;114;45;109;84;202;665;0.572;0.578;0.143;0.57;0.582;0.573;C-F;hensojo01
82;Klay Thompson;4.9;2017-18;27;GSW;73;73;1;2506;575;1179;346;658;229;521;82;98;31;246;277;185;55;34;128;117;1461;0.488;0.526;0.44;0.837;0.598;0.585;G-F;thompkl01
83;Marcin Gortat;4.9;2017-18;33;WAS;82;82;0;2075;290;560;290;560;0;0;110;163;181;442;623;151;40;61;99;175;690;0.518;0.518;;0.675;0.546;0.518;C-F;gortama01
84;Jeff Teague;4.9;2017-18;29;MIN;70;70;0;2311;354;794;270;566;84;228;202;239;24;185;209;492;102;23;177;171;994;0.446;0.477;0.368;0.845;0.553;0.499;G;teaguje01
85;Kyle O'Quinn;4.8;2017-18;27;NYK;77;10;0;1387;224;384;220;367;4;17;98;127;121;349;470;158;36;98;100;192;550;0.583;0.599;0.235;0.772;0.625;0.589;F-C;oquinky01
86;Dirk Nowitzki;4.8;2017-18;39;DAL;77;77;0;1900;346;758;208;421;138;337;97;108;22;416;438;120;43;45;51;146;927;0.456;0.494;0.409;0.898;0.575;0.547;F-C;nowitdi01
87;Ryan Anderson;4.8;2017-18;29;HOU;66;50;0;1725;207;480;76;141;131;339;72;93;94;237;331;60;24;21;42;126;617;0.431;0.539;0.386;0.774;0.592;0.568;F;anderry01
88;Domantas Sabonis;4.7;2017-18;21;IND;74;19;0;1810;340;661;327;624;13;37;168;224;165;407;572;151;40;32;137;220;861;0.514;0.524;0.351;0.75;0.567;0.524;C-F;sabondo01
89;Fred VanVleet;4.7;2017-18;23;TOR;76;0;0;1520;232;545;124;284;108;261;84;101;25;159;184;243;68;19;74;130;656;0.426;0.437;0.414;0.832;0.556;0.525;G;vanvlfr01
90;Eric Gordon;4.7;2017-18;29;HOU;69;30;0;2154;415;970;197;362;218;608;195;241;25;145;170;154;44;27;130;116;1243;0.428;0.544;0.359;0.809;0.578;0.54;G-F;gordoer01
91;DeMarcus Cousins;4.7;2017-18;27;NOP;48;48;1;1737;406;864;302;570;104;294;294;394;105;512;617;257;79;76;242;183;1210;0.47;0.53;0.354;0.746;0.583;0.53;C-F;couside01
92;Jusuf Nurkić;4.7;2017-18;23;POR;79;79;0;2088;480;951;480;944;0;7;172;273;189;519;708;143;64;111;183;247;1132;0.505;0.508;0;0.63;0.528;0.505;C;nurkiju01
93;Myles Turner;4.7;2017-18;21;IND;65;62;0;1836;306;639;250;482;56;157;160;206;93;324;417;87;38;118;96;186;828;0.479;0.519;0.357;0.777;0.567;0.523;C-F;turnemy01
94;Pascal Siakam;4.7;2017-18;23;TOR;81;5;0;1679;253;498;224;366;29;132;54;87;79;285;364;159;62;42;67;166;589;0.508;0.612;0.22;0.621;0.549;0.537;F-C;siakapa01
95;Delon Wright;4.5;2017-18;25;TOR;69;4;0;1433;201;432;145;279;56;153;97;117;45;153;198;200;72;33;78;81;555;0.465;0.52;0.366;0.829;0.574;0.53;G;wrighde01
96;Jaylen Brown;4.5;2017-18;21;BOS;70;70;0;2152;373;803;252;497;121;306;150;233;66;280;346;114;70;26;124;181;1017;0.465;0.507;0.395;0.644;0.562;0.54;F-G;brownja02
97;Alex Len;4.5;2017-18;24;PHO;69;13;0;1395;214;378;213;375;1;3;158;231;175;343;518;82;27;61;78;158;587;0.566;0.568;0.333;0.684;0.612;0.567;C;lenal01
98;Wayne Ellington;4.5;2017-18;30;MIA;77;2;0;2041;285;700;58;121;227;579;67;78;23;195;218;79;53;8;52;94;864;0.407;0.479;0.392;0.859;0.588;0.569;G;ellinwa01
99;E'Twaun Moore;4.4;2017-18;28;NOP;82;80;0;2586;423;832;295;531;128;301;48;68;57;181;238;187;79;12;102;182;1022;0.508;0.556;0.425;0.706;0.593;0.585;G-F;mooreet01
100;Ish Smith;4.4;2017-18;29;DET;82;35;0;2043;389;801;354;700;35;101;81;116;27;197;224;360;64;20;108;140;894;0.486;0.506;0.347;0.698;0.525;0.507;G;smithis01
101;Tyreke Evans;4.2;2017-18;28;MEM;52;32;0;1607;366;809;252;523;114;286;164;209;44;221;265;269;57;17;117;96;1010;0.452;0.482;0.399;0.785;0.561;0.523;G-F;evansty01
102;Jarrett Allen;4.2;2017-18;19;BRK;72;31;0;1441;234;397;229;382;5;15;114;147;144;244;388;49;28;88;82;147;587;0.589;0.599;0.333;0.776;0.636;0.596;C-F;allenja01
103;Reggie Bullock;4.2;2017-18;26;DET;62;52;0;1732;267;546;142;265;125;281;39;49;27;127;154;95;47;13;47;70;698;0.489;0.536;0.445;0.796;0.615;0.603;G-F;bullore01
104;Bam Adebayo;4.2;2017-18;20;MIA;69;19;0;1368;174;340;174;333;0;7;129;179;118;263;381;101;32;41;66;138;477;0.512;0.523;0;0.721;0.57;0.512;C-F;adebaba01
105;Al-Farouq Aminu;4.2;2017-18;27;POR;69;67;0;2072;230;582;105;243;125;339;59;80;97;428;525;84;79;40;79;136;644;0.395;0.432;0.369;0.738;0.522;0.503;F;aminual01
106;Tyler Johnson;4.2;2017-18;25;MIA;72;39;0;2052;309;711;190;387;119;324;106;129;34;214;248;165;60;34;81;148;843;0.435;0.491;0.367;0.822;0.549;0.518;G;johnsty01
107;Rondae Hollis-Jefferson;4.1;2017-18;23;BRK;68;59;0;1920;342;724;329;670;13;54;249;316;101;358;459;167;65;48;121;145;946;0.472;0.491;0.241;0.788;0.548;0.481;F;holliro01
108;DeMarre Carroll;4.1;2017-18;31;BRK;73;73;0;2180;325;785;180;394;145;391;188;246;105;374;479;147;59;30;103;165;983;0.414;0.457;0.371;0.764;0.55;0.506;F;carrode01
109;Amir Johnson;4.1;2017-18;30;PHI;74;18;0;1171;140;260;130;228;10;32;52;85;123;207;330;118;45;44;55;192;342;0.538;0.57;0.313;0.612;0.575;0.558;F-C;johnsam01
110;Patty Mills;4.1;2017-18;29;SAS;82;36;0;2107;280;682;126;268;154;414;105;118;26;128;154;229;55;11;106;128;819;0.411;0.47;0.372;0.89;0.558;0.523;G;millspa02
111;D.J. Augustin;4.1;2017-18;30;ORL;75;36;0;1760;244;540;130;268;114;272;164;189;30;130;160;287;54;0;123;94;766;0.452;0.485;0.419;0.868;0.615;0.557;G;augusdj01
112;Ersan İlyasova;4;2017-18;30;ATLPHI;69;43;0;1729;277;613;186;360;91;253;105;135;118;287;405;90;61;26;72;157;750;0.452;0.517;0.36;0.778;0.558;0.526;F;ilyaser01
113;Marc Gasol;4;2017-18;33;MEM;73;73;0;2408;434;1033;325;713;109;320;281;337;78;514;592;305;54;101;194;185;1258;0.42;0.456;0.341;0.834;0.532;0.473;C;gasolma01
114;Joe Harris;4;2017-18;26;BRK;78;14;0;1975;305;621;155;263;150;358;86;104;51;209;260;128;35;20;91;153;846;0.491;0.589;0.419;0.827;0.634;0.612;G;harrijo01
115;Nikola Mirotić;4;2017-18;26;CHINOP;55;14;0;1494;306;684;171;326;135;358;112;137;59;346;405;80;44;39;62;108;859;0.447;0.525;0.377;0.818;0.577;0.546;F;mirotni01
116;Courtney Lee;3.9;2017-18;32;NYK;76;69;0;2310;343;755;230;477;113;278;114;124;30;194;224;180;80;17;84;109;913;0.454;0.482;0.406;0.919;0.564;0.529;G;leeco01
117;Jeff Green;3.9;2017-18;31;CLE;78;14;0;1828;295;618;242;448;53;170;203;234;60;186;246;99;41;34;75;149;846;0.477;0.54;0.312;0.868;0.587;0.52;F;greenje02
118;P.J. Tucker;3.9;2017-18;32;HOU;82;34;0;2281;172;441;57;131;115;310;43;60;93;364;457;77;78;26;74;205;502;0.39;0.435;0.371;0.717;0.537;0.52;F;tuckepj01
119;Willie Cauley-Stein;3.9;2017-18;24;SAC;73;57;0;2044;388;773;385;761;3;12;153;247;131;379;510;172;77;67;109;185;932;0.502;0.506;0.25;0.619;0.529;0.504;F-C;caulewi01
120;Trey Lyles;3.9;2017-18;22;DEN;73;2;0;1391;270;550;187;332;83;218;101;143;55;292;347;91;30;34;61;111;724;0.491;0.563;0.381;0.706;0.591;0.566;F;lylestr01
121;Kosta Koufos;3.9;2017-18;28;SAC;71;12;0;1391;222;389;222;389;0;0;33;74;149;323;472;87;47;32;49;146;477;0.571;0.571;;0.446;0.566;0.571;C;koufoko01
122;Harrison Barnes;3.8;2017-18;25;DAL;77;77;0;2634;537;1208;418;875;119;333;259;313;77;391;468;152;49;14;118;94;1452;0.445;0.478;0.357;0.827;0.539;0.494;F;barneha02
123;Kyle Kuzma;3.8;2017-18;22;LAL;77;37;0;2401;468;1039;309;605;159;434;147;208;88;395;483;141;49;34;140;160;1242;0.45;0.511;0.366;0.707;0.549;0.527;F;kuzmaky01
124;T.J. McConnell;3.8;2017-18;25;PHI;76;1;0;1706;210;421;183;359;27;62;31;39;37;189;226;303;92;13;112;122;478;0.499;0.51;0.435;0.795;0.545;0.531;G;mccontj01
125;Brook Lopez;3.8;2017-18;29;LAL;74;72;0;1735;369;793;257;468;112;325;111;158;74;220;294;126;30;98;98;195;961;0.465;0.549;0.345;0.703;0.557;0.536;C;lopezbr01
126;Marco Belinelli;3.7;2017-18;31;ATLPHI;80;2;0;1947;337;764;188;369;149;395;148;163;20;131;151;148;66;12;94;91;971;0.441;0.509;0.377;0.908;0.581;0.539;G-F;belinma01
127;Kelly Oubre Jr.;3.7;2017-18;22;WAS;81;11;0;2231;318;790;192;421;126;369;191;233;59;304;363;98;80;35;90;234;953;0.403;0.456;0.341;0.82;0.534;0.482;F;oubreke01
128;Carmelo Anthony;3.7;2017-18;33;OKC;78;78;0;2501;472;1168;303;694;169;474;148;193;67;386;453;103;47;49;99;197;1261;0.404;0.437;0.357;0.767;0.503;0.476;F;anthoca01
129;Dewayne Dedmon;3.7;2017-18;28;ATL;62;46;0;1542;250;477;200;336;50;141;67;86;100;389;489;90;40;51;86;162;617;0.524;0.595;0.355;0.779;0.599;0.577;C;dedmode01
130;Frank Kaminsky;3.6;2017-18;24;CHO;79;4;0;1835;307;716;203;442;104;274;155;194;46;242;288;129;36;19;66;95;873;0.429;0.459;0.38;0.799;0.545;0.501;F-C;kaminfr01
131;Mason Plumlee;3.6;2017-18;27;DEN;74;26;0;1439;221;368;221;367;0;1;82;179;132;268;400;142;49;81;103;184;524;0.601;0.602;0;0.458;0.586;0.601;C-F;plumlma01
132;Tyus Jones;3.6;2017-18;21;MIN;82;11;0;1467;150;328;105;199;45;129;71;81;16;116;132;232;95;6;59;110;416;0.457;0.528;0.349;0.877;0.572;0.526;G;jonesty01
133;Rajon Rondo;3.6;2017-18;31;NOP;65;63;0;1705;231;494;181;344;50;150;25;46;31;232;263;533;70;10;151;119;537;0.468;0.526;0.333;0.543;0.522;0.518;G;rondora01
134;Nikola Vučević;3.6;2017-18;27;ORL;57;57;0;1683;399;840;335;636;64;204;77;94;101;422;523;191;56;62;109;144;939;0.475;0.527;0.314;0.819;0.533;0.513;C;vucevni01
135;David West;3.5;2017-18;37;GSW;73;0;0;999;216;378;213;370;3;8;60;79;64;174;238;138;47;75;80;120;495;0.571;0.576;0.375;0.759;0.6;0.575;F-C;westda01
