Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
25;Brandon Ingram;22.7;2021-22;24;NOP;55;55;0;1869;453;983;379;757;74;226;266;322;35;285;320;307;34;26;151;119;1246;0.461;0.501;0.327;0.826;0.554;0.498;F;ingrabr01
26;CJ McCollum;22.1;2021-22;30;NOPPOR;62;62;0;2145;536;1164;354;695;182;469;116;170;53;216;269;315;70;22;127;121;1370;0.46;0.509;0.388;0.682;0.553;0.539;G;mccolcj01
27;James Harden;22;2021-22;32;BRKPHI;65;65;1;2419;407;992;259;544;148;448;470;536;55;445;500;667;82;36;284;153;1432;0.41;0.476;0.33;0.877;0.583;0.485;G;hardeja01
28;Darius Garland;21.7;2021-22;22;CLE;68;68;1;2430;542;1173;368;719;174;454;215;241;39;185;224;583;89;7;248;115;1473;0.462;0.512;0.383;0.892;0.576;0.536;G;garlada01
29;Jimmy Butler;21.4;2021-22;32;MIA;57;57;1;1931;398;829;371;713;27;116;396;455;102;234;336;312;94;27;121;88;1219;0.48;0.52;0.233;0.87;0.592;0.496;F-G;butleji01
30;Anthony Edwards;21.3;2021-22;20;MIN;72;72;0;2466;549;1245;334;643;215;602;220;280;62;281;343;275;105;46;190;164;1533;0.441;0.519;0.357;0.786;0.56;0.527;G-F;edwaran01
31;Dejounte Murray;21.1;2021-22;25;SAS;68;68;1;2366;573;1241;477;947;96;294;196;247;80;483;563;627;138;23;180;138;1438;0.462;0.504;0.327;0.794;0.533;0.5;G;murrade01
32;Tyler Herro;20.7;2021-22;22;MIA;66;10;0;2151;501;1122;326;683;175;439;190;219;32;297;329;263;44;8;174;95;1367;0.447;0.477;0.399;0.868;0.561;0.525;G;herroty01
33;Klay Thompson;20.4;2021-22;31;GSW;32;32;0;941;246;573;132;277;114;296;46;51;15;110;125;88;16;17;43;54;652;0.429;0.477;0.385;0.902;0.547;0.529;G-F;thompkl01
34;Fred VanVleet;20.3;2021-22;27;TOR;65;65;1;2462;442;1097;200;455;242;642;194;222;44;245;289;434;111;35;170;162;1320;0.403;0.44;0.377;0.874;0.552;0.513;G;vanvlfr01
35;Kristaps Porziņģis;20.2;2021-22;26;DALWAS;51;51;0;1481;352;767;274;515;78;252;248;286;102;309;411;119;37;84;81;137;1030;0.459;0.532;0.31;0.867;0.577;0.51;F-C;porzikr01
36;Miles Bridges;20.2;2021-22;23;CHO;80;80;0;2837;596;1214;442;749;154;465;267;333;90;469;559;300;74;67;150;193;1613;0.491;0.59;0.331;0.802;0.593;0.554;G-F;bridgmi02
37;LaMelo Ball;20.1;2021-22;20;CHO;75;75;1;2422;538;1254;318;689;220;565;212;243;108;393;501;571;119;30;245;237;1508;0.429;0.462;0.389;0.872;0.554;0.517;G;ballla01
38;Julius Randle;20.1;2021-22;27;NYK;72;72;0;2544;512;1246;392;856;120;390;303;401;125;591;716;370;53;39;245;205;1447;0.411;0.458;0.308;0.756;0.509;0.459;F-C;randlju01
39;Khris Middleton;20.1;2021-22;30;MIL;66;66;1;2141;452;1021;290;587;162;434;259;291;41;315;356;358;76;18;190;160;1325;0.443;0.494;0.373;0.89;0.577;0.522;F-G;middlkh01
40;RJ Barrett;20;2021-22;21;NYK;70;70;0;2417;487;1194;349;790;138;404;290;406;66;342;408;208;43;16;151;142;1402;0.408;0.442;0.342;0.714;0.511;0.466;G-F;barrerj01
41;Terry Rozier;19.3;2021-22;27;CHO;73;73;0;2458;518;1167;296;574;222;593;150;176;56;259;315;326;93;25;96;119;1408;0.444;0.516;0.374;0.852;0.566;0.539;G;roziete01
42;Jerami Grant;19.2;2021-22;27;DET;47;47;0;1500;298;699;207;445;91;254;217;259;28;163;191;111;44;49;85;107;904;0.426;0.465;0.358;0.838;0.556;0.491;F;grantje01
43;Malcolm Brogdon;19.1;2021-22;29;IND;36;36;0;1206;243;543;185;357;58;186;143;167;33;152;185;212;30;14;77;71;687;0.448;0.518;0.312;0.856;0.557;0.501;G;brogdma01
44;Bam Adebayo;19.1;2021-22;24;MIA;56;56;0;1825;406;729;406;723;0;6;256;340;137;427;564;190;80;44;148;171;1068;0.557;0.562;0;0.753;0.608;0.557;C-F;adebaba01
45;Norman Powell;19;2021-22;28;LACPOR;45;41;0;1458;279;605;173;352;106;253;189;233;20;125;145;96;42;21;69;106;853;0.461;0.491;0.419;0.811;0.603;0.549;G;powelno01
46;Domantas Sabonis;18.9;2021-22;25;INDSAC;62;61;0;2136;443;773;404;648;39;125;246;332;201;551;752;323;59;27;195;203;1171;0.573;0.623;0.312;0.741;0.637;0.598;C-F;sabondo01
47;Jordan Poole;18.5;2021-22;22;GSW;76;51;0;2283;474;1058;263;478;211;580;246;266;34;226;260;304;60;23;187;206;1405;0.448;0.55;0.364;0.925;0.598;0.548;G;poolejo01
48;Russell Westbrook;18.5;2021-22;33;LAL;78;78;0;2678;548;1233;469;968;79;265;266;399;110;470;580;550;75;20;295;235;1441;0.444;0.485;0.298;0.667;0.512;0.476;G;westbru01
49;Dillon Brooks;18.4;2021-22;26;MEM;32;31;0;885;227;526;181;377;46;149;90;106;29;73;102;88;36;8;50;105;590;0.432;0.48;0.309;0.849;0.515;0.475;F-G;brookdi01
50;Gary Trent Jr.;18.3;2021-22;23;TOR;70;69;0;2448;450;1086;241;541;209;545;174;204;26;165;191;141;122;19;73;144;1283;0.414;0.445;0.383;0.853;0.546;0.511;G;trentga02
51;Jrue Holiday;18.3;2021-22;31;MIL;67;64;0;2207;478;954;346;633;132;321;137;180;69;232;301;457;108;29;183;133;1225;0.501;0.547;0.411;0.761;0.593;0.57;G;holidjr01
52;Desmond Bane;18.2;2021-22;23;MEM;76;76;0;2266;508;1101;280;578;228;523;140;155;46;288;334;208;92;29;111;196;1384;0.461;0.484;0.436;0.903;0.592;0.565;G;banede01
53;D'Angelo Russell;18.1;2021-22;25;MIN;65;65;0;2077;401;975;225;457;176;518;198;240;25;191;216;460;62;22;165;130;1176;0.411;0.492;0.34;0.825;0.544;0.502;G;russeda01
54;Bojan Bogdanović;18.1;2021-22;32;UTA;69;69;0;2131;422;928;241;460;181;468;223;260;58;238;296;120;34;1;118;116;1248;0.455;0.524;0.387;0.858;0.599;0.552;G-F;bogdabo02
55;Christian Wood;17.9;2021-22;26;HOU;68;67;0;2094;440;878;309;542;131;336;207;332;110;576;686;155;54;65;126;171;1218;0.501;0.57;0.39;0.623;0.595;0.576;F;woodch01
56;Jonas Valančiūnas;17.8;2021-22;29;NOP;74;74;0;2240;510;938;453;780;57;158;237;289;226;617;843;190;41;60;179;247;1314;0.544;0.581;0.361;0.82;0.617;0.574;C;valanjo01
57;Nikola Vučević;17.6;2021-22;31;CHI;73;73;0;2418;546;1154;442;823;104;331;92;121;142;662;804;236;70;71;136;181;1288;0.473;0.537;0.314;0.76;0.533;0.518;C;vucevni01
58;Tyrese Maxey;17.5;2021-22;21;PHI;75;74;0;2650;483;995;351;686;132;309;213;246;26;214;240;321;55;32;88;156;1311;0.485;0.512;0.427;0.866;0.594;0.552;G;maxeyty01
59;Cade Cunningham;17.4;2021-22;20;DET;64;64;0;2088;429;1031;315;668;114;363;142;168;58;296;354;356;78;43;234;200;1114;0.416;0.472;0.314;0.845;0.504;0.471;G;cunnica01
60;Anfernee Simons;17.3;2021-22;22;POR;57;30;0;1681;353;797;174;355;179;442;103;116;26;125;151;221;30;6;115;110;988;0.443;0.49;0.405;0.888;0.583;0.555;G;simonan01
61;Jalen Green;17.3;2021-22;19;HOU;67;67;0;2138;406;954;249;496;157;458;188;236;33;193;226;176;44;18;135;103;1157;0.426;0.502;0.343;0.797;0.547;0.508;G;greenja05
62;Tobias Harris;17.2;2021-22;29;PHI;73;73;0;2543;493;1022;392;747;101;275;170;202;77;419;496;252;47;43;116;164;1257;0.482;0.525;0.367;0.842;0.566;0.532;F;harrito02
63;Andrew Wiggins;17.2;2021-22;26;GSW;73;73;1;2329;475;1019;318;620;157;399;149;235;85;240;325;161;76;51;111;158;1256;0.466;0.513;0.393;0.634;0.56;0.543;F-G;wiggian01
64;Luguentz Dort;17.2;2021-22;22;OKC;51;51;0;1665;293;726;163;335;130;391;161;191;38;174;212;88;46;18;88;149;877;0.404;0.487;0.332;0.843;0.541;0.493;G;dortlu01
65;Deandre Ayton;17.2;2021-22;23;PHO;58;58;0;1713;442;697;435;678;7;19;106;142;149;444;593;84;40;40;91;142;997;0.634;0.642;0.368;0.746;0.656;0.639;C;aytonde01
66;OG Anunoby;17.1;2021-22;24;TOR;48;48;0;1728;309;697;194;380;115;317;89;118;74;190;264;125;71;25;80;131;822;0.443;0.511;0.363;0.754;0.549;0.526;F;anunoog01
67;Kyle Kuzma;17.1;2021-22;26;WAS;66;66;0;2204;423;936;295;561;128;375;156;219;70;491;561;233;42;57;169;128;1130;0.452;0.526;0.341;0.712;0.547;0.52;F;kuzmaky01
68;Keldon Johnson;17;2021-22;22;SAS;75;74;0;2392;471;1011;312;612;159;399;177;234;80;377;457;158;58;14;92;148;1278;0.466;0.51;0.398;0.756;0.574;0.545;G;johnske04
69;Caris LeVert;17;2021-22;27;CLEIND;58;49;0;1781;379;854;297;598;82;256;146;193;43;171;214;248;51;23;108;131;986;0.444;0.497;0.32;0.756;0.525;0.492;G-F;leverca01
70;Reggie Jackson;16.8;2021-22;31;LAC;75;75;0;2337;479;1222;312;710;167;512;138;163;39;232;271;359;55;15;173;159;1263;0.392;0.439;0.326;0.847;0.488;0.46;G;jacksre01
71;Harrison Barnes;16.4;2021-22;29;SAC;77;77;0;2587;391;834;249;474;142;360;341;413;82;350;432;186;53;14;118;94;1265;0.469;0.525;0.394;0.826;0.623;0.554;F;barneha02
72;Cole Anthony;16.3;2021-22;21;ORL;65;65;0;2059;357;912;225;521;132;391;216;253;32;316;348;369;46;17;170;171;1062;0.391;0.432;0.338;0.854;0.519;0.464;G;anthoco01
73;Jaren Jackson Jr.;16.3;2021-22;22;MEM;78;78;0;2126;430;1036;302;635;128;401;284;345;119;335;454;86;73;177;130;272;1272;0.415;0.476;0.319;0.823;0.535;0.477;F;jacksja02
74;Jalen Brunson;16.3;2021-22;25;DAL;79;61;0;2524;506;1008;412;756;94;252;179;213;43;266;309;377;66;3;124;151;1285;0.502;0.545;0.373;0.84;0.583;0.549;G;brunsja01
75;John Collins;16.2;2021-22;24;ATL;54;53;0;1663;339;644;275;468;64;176;134;169;93;329;422;98;33;56;60;164;876;0.526;0.588;0.364;0.793;0.61;0.576;F;collijo01
76;Jarrett Allen;16.1;2021-22;23;CLE;56;56;1;1809;369;545;368;535;1;10;165;233;192;410;602;92;44;75;94;97;904;0.677;0.688;0.1;0.708;0.698;0.678;C-F;allenja01
77;Saddiq Bey;16.1;2021-22;22;DET;82;82;0;2704;450;1136;239;526;211;610;210;254;107;334;441;233;73;16;96;128;1321;0.396;0.454;0.346;0.827;0.529;0.489;F;beysa01
78;Jordan Clarkson;16;2021-22;29;UTA;79;1;0;2141;466;1113;276;516;190;597;144;174;67;206;273;194;66;16;129;149;1266;0.419;0.535;0.318;0.828;0.532;0.504;G;clarkjo01
79;Collin Sexton;16;2021-22;23;CLE;11;11;0;316;68;151;57;106;11;45;29;39;13;23;36;23;10;0;31;25;176;0.45;0.538;0.244;0.744;0.523;0.487;G;sextoco01
80;Gordon Hayward;15.9;2021-22;31;CHO;49;48;0;1564;283;617;197;397;86;220;126;149;38;186;224;177;47;22;81;85;778;0.459;0.496;0.391;0.846;0.57;0.528;F-G;haywago01
81;Buddy Hield;15.6;2021-22;29;INDSAC;81;32;0;2499;446;1098;184;382;262;716;111;127;66;287;353;229;73;25;153;184;1265;0.406;0.482;0.366;0.874;0.548;0.526;G-F;hieldbu01
82;Rudy Gobert;15.6;2021-22;29;UTA;66;66;1;2120;362;508;362;504;0;4;303;439;241;727;968;72;45;137;119;176;1027;0.713;0.718;0;0.69;0.732;0.713;C;goberru01
83;Kevin Porter Jr.;15.6;2021-22;21;HOU;61;61;0;1907;335;808;180;395;155;413;124;193;43;224;267;376;69;22;192;156;949;0.415;0.456;0.375;0.642;0.531;0.511;G;porteke02
84;Marcus Morris;15.4;2021-22;32;LAC;54;54;0;1564;300;691;199;416;101;275;129;148;26;213;239;113;28;18;69;115;830;0.434;0.478;0.367;0.872;0.549;0.507;F;morrima03
85;Tyrese Haliburton;15.3;2021-22;21;INDSAC;77;77;0;2695;430;909;269;520;161;389;160;190;61;250;311;628;134;49;199;121;1181;0.473;0.517;0.414;0.842;0.595;0.562;G;halibty01
86;Scottie Barnes;15.3;2021-22;20;TOR;74;74;0;2617;459;932;401;739;58;193;158;215;195;362;557;256;80;55;136;192;1134;0.492;0.543;0.301;0.735;0.552;0.524;G-F;barnesc01
87;Franz Wagner;15.2;2021-22;20;ORL;79;79;0;2429;456;975;360;704;96;271;189;219;84;272;356;231;68;34;119;164;1197;0.468;0.511;0.354;0.863;0.559;0.517;G-F;wagnefr01
88;Bogdan Bogdanović;15.1;2021-22;29;ATL;63;27;0;1848;342;794;173;335;169;459;97;115;29;221;250;194;68;14;70;132;950;0.431;0.516;0.368;0.843;0.562;0.537;G;bogdabo01
89;Jusuf Nurkić;15;2021-22;27;POR;56;56;0;1579;321;600;306;544;15;56;185;268;167;452;619;157;62;34;143;189;842;0.535;0.563;0.268;0.69;0.586;0.548;C;nurkiju01
90;Wendell Carter Jr.;15;2021-22;22;ORL;62;61;0;1852;359;684;289;470;70;214;143;207;139;509;648;171;36;43;117;169;931;0.525;0.615;0.327;0.691;0.601;0.576;C;cartewe01
91;Aaron Gordon;15;2021-22;26;DEN;75;75;0;2376;434;834;347;574;87;260;171;230;125;314;439;188;44;44;133;148;1126;0.52;0.605;0.335;0.743;0.602;0.573;F;gordoaa01
92;Seth Curry;15;2021-22;31;BRKPHI;64;64;0;2135;360;739;202;365;158;374;82;94;21;179;200;230;53;14;109;148;960;0.487;0.553;0.422;0.872;0.615;0.594;G;curryse01
93;Evan Mobley;15;2021-22;20;CLE;69;69;0;2331;422;830;399;738;23;92;167;252;143;427;570;174;56;115;133;147;1034;0.508;0.541;0.25;0.663;0.549;0.522;F-C;mobleev01
94;Kelly Oubre Jr.;15;2021-22;26;CHO;76;13;0;1999;410;932;219;379;191;553;126;189;79;223;302;84;77;31;67;189;1137;0.44;0.578;0.345;0.667;0.56;0.542;F;oubreke01
95;Josh Hart;14.9;2021-22;26;NOPPOR;54;53;0;1791;287;569;214;356;73;213;160;211;62;326;388;224;61;13;114;150;807;0.504;0.601;0.343;0.758;0.61;0.569;G;hartjo01
96;Lauri Markkanen;14.8;2021-22;24;CLE;61;61;0;1878;313;703;177;323;136;380;138;159;59;286;345;81;45;30;54;130;900;0.445;0.548;0.358;0.868;0.582;0.542;F-C;markkla01
97;Chris Paul;14.7;2021-22;36;PHO;65;65;1;2139;363;736;300;537;63;199;169;202;22;261;283;702;121;20;153;134;958;0.493;0.559;0.317;0.837;0.581;0.536;G;paulch01
98;Jaylen Hoard;14.7;2021-22;22;OKC;7;5;0;240;44;90;35;65;9;25;6;14;30;54;84;17;6;5;8;14;103;0.489;0.538;0.36;0.429;0.536;0.539;F;hoardja01
99;Will Barton;14.7;2021-22;31;DEN;71;71;0;2277;392;896;235;466;157;430;102;127;44;296;340;276;55;31;127;114;1043;0.438;0.504;0.365;0.803;0.548;0.525;G;bartowi01
100;Bobby Portis;14.6;2021-22;26;MIL;72;59;0;2028;417;871;284;533;133;338;85;113;180;477;657;86;53;51;90;174;1052;0.479;0.533;0.393;0.752;0.571;0.555;F;portibo01
101;Tim Hardaway Jr.;14.2;2021-22;29;DAL;42;20;0;1245;209;530;107;226;102;304;78;103;13;143;156;92;38;6;34;74;598;0.394;0.473;0.336;0.757;0.52;0.491;G;hardati02
102;Mikal Bridges;14.2;2021-22;25;PHO;82;82;0;2854;458;858;343;546;115;312;131;157;74;273;347;185;96;36;68;150;1162;0.534;0.628;0.369;0.834;0.627;0.601;F-G;bridgmi01
103;Evan Fournier;14.1;2021-22;29;NYK;80;80;0;2358;402;965;161;346;241;619;80;113;34;176;210;171;79;20;105;180;1125;0.417;0.465;0.389;0.708;0.554;0.541;G-F;fournev01
104;Malik Monk;13.8;2021-22;23;LAL;76;37;0;2139;391;826;218;384;173;442;93;117;37;219;256;218;61;29;122;138;1048;0.473;0.568;0.391;0.795;0.597;0.578;G;monkma01
105;Spencer Dinwiddie;13.7;2021-22;28;DALWAS;67;51;0;1980;306;735;194;405;112;330;195;252;45;234;279;346;44;13;104;150;919;0.416;0.479;0.339;0.774;0.543;0.493;G;dinwisp01
106;Mike Conley;13.7;2021-22;34;UTA;72;72;0;2058;344;791;175;377;169;414;129;162;47;170;217;385;96;21;123;142;986;0.435;0.464;0.408;0.796;0.572;0.542;G;conlemi01
107;Kevin Love;13.6;2021-22;33;CLE;74;4;0;1665;327;761;140;284;187;477;166;198;87;449;536;160;26;18;98;101;1007;0.43;0.493;0.392;0.838;0.594;0.553;F-C;loveke01
108;Dennis Schröder;13.5;2021-22;28;BOSHOU;64;29;0;1837;312;724;226;474;86;250;157;184;34;180;214;296;53;8;143;154;867;0.431;0.477;0.344;0.853;0.539;0.49;G;schrode01
109;Jakob Poeltl;13.5;2021-22;26;SAS;68;67;0;1970;410;663;409;662;1;1;94;190;262;372;634;189;45;118;109;212;915;0.618;0.618;1;0.495;0.613;0.619;C;poeltja01
110;Eric Gordon;13.4;2021-22;33;HOU;57;46;0;1669;268;564;144;263;124;301;105;135;15;98;113;154;28;18;107;63;765;0.475;0.548;0.412;0.778;0.614;0.585;G-F;gordoer01
111;Kyle Lowry;13.4;2021-22;35;MIA;63;63;0;2133;276;627;132;245;144;382;148;174;33;249;282;474;67;17;168;177;844;0.44;0.539;0.377;0.851;0.6;0.555;G;lowryky01
112;De'Andre Hunter;13.4;2021-22;24;ATL;53;52;0;1577;254;575;180;380;74;195;127;166;26;150;176;68;36;21;69;155;709;0.442;0.474;0.379;0.765;0.547;0.506;F;huntede01
113;Carmelo Anthony;13.3;2021-22;37;LAL;69;3;0;1793;319;723;170;326;149;397;132;159;62;226;288;68;47;52;59;166;919;0.441;0.521;0.375;0.83;0.579;0.544;F;anthoca01
114;Derrick White;13.2;2021-22;27;BOSSAS;75;52;0;2199;337;800;222;431;115;369;203;235;38;223;261;366;64;58;119;172;992;0.421;0.515;0.312;0.864;0.549;0.493;G;whitede01
115;Kentavious Caldwell-Pope;13.2;2021-22;28;WAS;77;77;0;2329;361;829;202;421;159;408;137;154;41;220;261;145;83;26;97;139;1018;0.435;0.48;0.39;0.89;0.568;0.531;G;caldwke01
116;Montrezl Harrell;13.1;2021-22;28;CHOWAS;71;3;0;1641;358;555;354;538;4;17;212;296;149;282;431;145;29;43;72;137;932;0.645;0.658;0.235;0.716;0.68;0.649;F-C;harremo01
117;Chris Duarte;13.1;2021-22;24;IND;55;39;0;1541;268;621;174;366;94;255;90;112;41;185;226;114;56;10;90;95;720;0.432;0.475;0.369;0.804;0.537;0.507;G;duartch01
118;Ricky Rubio;13.1;2021-22;31;CLE;34;8;0;970;149;411;90;237;59;174;88;103;15;126;141;225;49;7;90;75;445;0.363;0.38;0.339;0.854;0.488;0.434;G;rubiori01
119;Lonzo Ball;13;2021-22;24;CHI;35;35;0;1212;162;383;52;123;110;260;21;28;35;155;190;178;64;31;82;85;455;0.423;0.423;0.423;0.75;0.575;0.567;G;balllo01
120;LaMarcus Aldridge;12.9;2021-22;36;BRK;47;12;0;1050;252;458;238;412;14;46;89;102;73;185;258;42;14;47;44;78;607;0.55;0.578;0.304;0.873;0.604;0.566;F-C;aldrila01
121;Brandon Williams;12.9;2021-22;22;POR;24;16;0;640;105;282;74;176;31;106;68;97;19;55;74;94;24;10;58;52;309;0.372;0.42;0.292;0.701;0.476;0.427;G;willibr03
122;Myles Turner;12.9;2021-22;25;IND;42;42;0;1235;200;393;139;210;61;183;79;105;65;232;297;44;28;118;54;119;540;0.509;0.662;0.333;0.752;0.615;0.587;C-F;turnemy01
123;Coby White;12.7;2021-22;21;CHI;61;17;0;1675;279;644;143;291;136;353;78;91;17;165;182;176;29;11;70;137;772;0.433;0.491;0.385;0.857;0.564;0.539;G;whiteco01
124;Monte Morris;12.6;2021-22;26;DEN;75;74;0;2239;374;773;250;459;124;314;73;84;27;199;226;333;56;14;78;92;945;0.484;0.545;0.395;0.869;0.583;0.564;G;morrimo01
125;Josh Giddey;12.5;2021-22;19;OKC;54;54;0;1700;281;670;225;457;56;213;56;79;98;323;421;345;51;20;171;88;674;0.419;0.492;0.263;0.709;0.478;0.461;G;giddejo01
126;Cameron Johnson;12.5;2021-22;25;PHO;66;16;0;1730;279;607;113;216;166;391;98;114;42;231;273;99;57;16;47;113;822;0.46;0.523;0.425;0.86;0.625;0.596;F;johnsca02
127;Brook Lopez;12.4;2021-22;33;MIL;13;11;0;298;61;131;42;78;19;53;20;23;19;34;53;6;8;15;12;34;161;0.466;0.538;0.358;0.87;0.57;0.538;C;lopezbr01
128;Victor Oladipo;12.4;2021-22;29;MIA;8;1;0;173;35;73;20;37;15;36;14;19;3;20;23;28;5;1;16;13;99;0.479;0.541;0.417;0.737;0.608;0.582;G;oladivi01
129;Devin Vassell;12.3;2021-22;21;SAS;71;32;0;1937;326;764;189;384;137;380;83;99;44;262;306;136;76;41;58;143;872;0.427;0.492;0.361;0.838;0.54;0.516;G-F;vassede01
130;Lonnie Walker IV;12.1;2021-22;23;SAS;70;6;0;1612;311;764;200;411;111;353;116;148;18;163;181;152;44;19;71;98;849;0.407;0.487;0.314;0.784;0.512;0.48;G;walkelo01
131;Marcus Smart;12.1;2021-22;27;BOS;71;71;0;2296;300;718;181;358;119;360;142;179;42;228;270;417;119;18;159;160;861;0.418;0.506;0.331;0.793;0.54;0.501;G;smartma01
132;Malik Beasley;12.1;2021-22;25;MIN;79;18;0;1976;332;850;92;213;240;637;49;60;26;201;227;116;43;12;43;88;953;0.391;0.432;0.377;0.817;0.544;0.532;G;beaslma01
133;Kevin Huerter;12.1;2021-22;23;ATL;74;60;0;2188;345;760;185;349;160;411;42;52;32;222;254;203;55;26;91;185;892;0.454;0.53;0.389;0.808;0.57;0.559;G;huertke01
134;Derrick Rose;12;2021-22;33;NYK;26;4;0;636;122;274;85;182;37;92;30;31;21;57;78;103;22;12;39;15;311;0.445;0.467;0.402;0.968;0.541;0.513;G;rosede01
