Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
16;Joe Johnson;21.7;2007-08;26;ATL;82;82;1;3343;647;1497;478;1053;169;444;316;379;83;284;367;474;84;18;223;168;1779;0.432;0.454;0.381;0.834;0.535;0.489;G-F;johnsjo02
17;Tracy McGrady;21.6;2007-08;28;HOU;66;62;0;2440;548;1307;462;1012;86;295;245;358;42;297;339;387;68;30;160;91;1427;0.419;0.457;0.292;0.684;0.487;0.452;G-F;mcgratr01
18;Antawn Jamison;21.4;2007-08;31;WAS;79;79;1;3061;618;1417;498;1063;120;354;333;438;215;591;806;120;106;34;113;195;1689;0.436;0.468;0.339;0.76;0.525;0.478;F;jamisan01
19;Vince Carter;21.3;2007-08;31;NJN;76;72;0;2959;587;1287;489;1014;98;273;350;429;112;341;453;389;93;33;181;241;1622;0.456;0.482;0.359;0.816;0.55;0.494;G-F;cartevi01
20;Carlos Boozer;21.1;2007-08;26;UTA;81;81;1;2827;709;1297;709;1296;0;1;290;393;197;647;844;233;100;41;210;293;1708;0.547;0.547;0;0.738;0.581;0.547;F-C;boozeca01
21;Chris Paul;21.1;2007-08;22;NOH;80;80;1;3006;630;1291;538;1042;92;249;332;390;62;259;321;925;217;4;201;185;1684;0.488;0.516;0.369;0.851;0.576;0.524;G;paulch01
22;Al Jefferson;21;2007-08;23;MIN;82;82;0;2919;721;1441;721;1436;0;5;284;394;308;603;911;117;74;119;167;222;1726;0.5;0.502;0;0.721;0.535;0.5;C-F;jeffeal01
23;Dwight Howard;20.7;2007-08;22;ORL;82;82;1;3088;583;974;583;970;0;4;529;897;279;882;1161;110;74;176;263;274;1695;0.599;0.601;0;0.59;0.619;0.599;C;howardw01
24;David West;20.6;2007-08;27;NOH;76;76;1;2870;629;1305;623;1280;6;25;300;353;180;495;675;177;62;99;165;208;1564;0.482;0.487;0.24;0.85;0.535;0.484;F-C;westda01
25;Jamal Crawford;20.6;2007-08;27;NYK;80;80;0;3190;570;1391;394;897;176;494;329;381;37;170;207;398;81;17;192;144;1645;0.41;0.439;0.356;0.864;0.528;0.473;G;crawfja01
26;Metta World Peace;20.5;2007-08;28;SAC;57;54;0;2172;436;962;352;741;84;221;212;295;101;227;328;199;133;38;148;159;1168;0.453;0.475;0.38;0.719;0.535;0.497;F;artesro01
27;Caron Butler;20.3;2007-08;27;WAS;58;58;1;2314;439;943;373;758;66;185;236;262;93;295;388;284;128;20;150;160;1180;0.466;0.492;0.357;0.901;0.558;0.501;F;butleca01
28;Kevin Durant;20.3;2007-08;19;SEA;80;80;0;2768;587;1366;528;1161;59;205;391;448;70;278;348;192;78;75;232;122;1624;0.43;0.455;0.288;0.873;0.519;0.451;F-G;duranke01
29;Monta Ellis;20.2;2007-08;22;GSW;81;72;0;3071;652;1227;640;1175;12;52;320;417;133;271;404;315;124;27;173;195;1636;0.531;0.545;0.231;0.767;0.58;0.536;G;ellismo01
30;Rudy Gay;20.1;2007-08;21;MEM;81;81;0;3000;625;1355;491;968;134;387;248;316;140;359;499;158;111;79;190;230;1632;0.461;0.507;0.346;0.785;0.546;0.511;F;gayru01
31;Stephen Jackson;20.1;2007-08;29;GSW;73;73;0;2855;488;1204;306;703;182;501;308;370;67;251;318;300;92;29;197;171;1466;0.405;0.435;0.363;0.832;0.536;0.481;F-G;jacksst02
32;Josh Howard;19.9;2007-08;27;DAL;76;76;0;2757;567;1247;500;1037;67;210;312;384;120;412;532;164;59;32;114;202;1513;0.455;0.482;0.319;0.813;0.534;0.482;F-G;howarjo01
33;Andre Iguodala;19.9;2007-08;24;PHI;82;82;0;3242;582;1277;481;970;101;307;365;506;85;361;446;391;171;49;214;187;1630;0.456;0.496;0.329;0.721;0.543;0.495;F-G;iguodan01
34;Paul Pierce;19.6;2007-08;30;BOS;80;80;1;2874;509;1098;366;733;143;365;409;485;53;358;411;363;101;36;221;200;1570;0.464;0.499;0.392;0.843;0.599;0.529;F-G;piercpa01
35;Danny Granger;19.6;2007-08;24;IND;80;80;0;2876;537;1205;366;782;171;423;322;378;93;393;486;166;95;84;171;290;1567;0.446;0.468;0.404;0.852;0.571;0.517;F;grangda01
36;Hedo Türkoğlu;19.5;2007-08;28;ORL;82;82;0;3026;556;1219;390;804;166;415;324;391;83;388;471;409;74;25;246;244;1602;0.456;0.485;0.4;0.829;0.576;0.524;F;turkohe01
37;Manu Ginóbili;19.5;2007-08;30;SAS;74;23;0;2299;453;984;297;595;156;389;380;442;63;291;354;332;109;33;200;173;1442;0.46;0.499;0.401;0.86;0.612;0.54;G;ginobma01
38;Gilbert Arenas;19.4;2007-08;26;WAS;13;8;0;425;78;196;56;118;22;78;74;96;6;45;51;66;23;1;49;30;252;0.398;0.475;0.282;0.771;0.529;0.454;G;arenagi01
39;Gerald Wallace;19.4;2007-08;25;CHA;62;59;0;2376;408;908;337;687;71;221;313;428;58;315;373;216;131;58;180;189;1200;0.449;0.491;0.321;0.731;0.547;0.488;F;wallage01
40;Tim Duncan;19.3;2007-08;31;SAS;78;78;1;2651;585;1178;585;1174;0;4;338;463;237;644;881;218;56;152;178;185;1508;0.497;0.498;0;0.73;0.546;0.497;F-C;duncati01
41;Brandon Roy;19.1;2007-08;23;POR;74;74;1;2792;531;1170;458;955;73;215;281;373;81;267;348;430;79;16;136;147;1416;0.454;0.48;0.34;0.753;0.531;0.485;G;roybr01
42;Mike Dunleavy;19.1;2007-08;27;IND;82;82;0;2953;532;1117;367;728;165;389;336;403;59;365;424;288;86;31;190;208;1565;0.476;0.504;0.424;0.834;0.605;0.55;F-G;dunlemi02
43;Pau Gasol;18.9;2007-08;27;LALMEM;66;66;0;2351;475;890;471;874;4;16;292;362;155;398;553;211;30;98;124;139;1246;0.534;0.539;0.25;0.807;0.594;0.536;C-F;gasolpa01
44;Deron Williams;18.8;2007-08;23;UTA;82;82;0;3059;566;1117;483;907;83;210;330;411;34;209;243;862;90;23;279;200;1545;0.507;0.533;0.395;0.803;0.595;0.544;G;willide01
45;Kevin Garnett;18.8;2007-08;31;BOS;71;71;1;2328;534;990;534;979;0;11;269;336;135;520;655;244;100;89;138;163;1337;0.539;0.545;0;0.801;0.588;0.539;F-C;garneke01
46;Tony Parker;18.8;2007-08;25;SAS;69;68;0;2312;515;1043;498;977;17;66;248;347;30;191;221;411;55;8;164;93;1295;0.494;0.51;0.258;0.715;0.542;0.502;G;parketo01
47;Ben Gordon;18.6;2007-08;24;CHI;72;27;0;2291;464;1069;322;723;142;346;266;293;40;181;221;213;55;8;150;171;1336;0.434;0.445;0.41;0.908;0.558;0.5;G;gordobe01
48;Rashard Lewis;18.2;2007-08;28;ORL;81;81;0;3076;516;1135;290;582;226;553;218;260;97;340;437;196;99;38;140;214;1476;0.455;0.498;0.409;0.838;0.591;0.554;F;lewisra02
49;LaMarcus Aldridge;17.8;2007-08;22;POR;76;76;0;2649;561;1160;560;1153;1;7;227;298;220;358;578;122;55;94;126;240;1350;0.484;0.486;0.143;0.762;0.523;0.484;F-C;aldrila01
50;Zach Randolph;17.6;2007-08;26;NYK;69;68;0;2244;486;1058;464;978;22;80;223;289;184;526;710;140;59;16;186;194;1217;0.459;0.474;0.275;0.772;0.513;0.47;F-C;randoza01
51;Elton Brand;17.6;2007-08;28;LAC;8;6;0;274;52;114;52;114;0;0;37;47;21;43;64;16;3;15;17;21;141;0.456;0.456;;0.787;0.523;0.456;F-C;brandel01
52;Ray Allen;17.4;2007-08;32;BOS;73;73;1;2624;439;986;259;534;180;452;215;237;75;193;268;225;65;16;127;147;1273;0.445;0.485;0.398;0.907;0.584;0.537;G;allenra02
53;Richard Hamilton;17.3;2007-08;29;DET;72;72;1;2424;499;1030;437;889;62;141;184;221;75;160;235;299;73;10;132;171;1244;0.484;0.492;0.44;0.833;0.552;0.515;G-F;hamilri01
54;Mo Williams;17.2;2007-08;25;MIL;66;66;0;2410;441;919;352;688;89;231;166;194;37;193;230;419;78;10;182;188;1137;0.48;0.512;0.385;0.856;0.566;0.528;G;willima01
55;Josh Smith;17.2;2007-08;22;ATL;81;81;0;2873;518;1133;493;1034;25;99;333;469;161;506;667;272;123;227;245;269;1394;0.457;0.477;0.253;0.71;0.52;0.468;F;smithjo03
56;Andre Miller;17;2007-08;31;PHI;82;82;0;3016;569;1156;566;1122;3;34;257;333;95;229;324;565;105;6;206;181;1398;0.492;0.504;0.088;0.772;0.537;0.494;G;millean02
57;Luol Deng;17;2007-08;22;CHI;63;59;0;2128;429;896;421;874;8;22;204;265;136;258;394;155;57;29;120;117;1070;0.479;0.482;0.364;0.77;0.528;0.483;F;denglu01
58;Chauncey Billups;17;2007-08;31;DET;78;78;1;2522;393;877;256;535;137;342;401;437;42;170;212;529;101;17;160;130;1324;0.448;0.479;0.401;0.918;0.619;0.526;G;billuch01
59;Steve Nash;16.9;2007-08;33;PHO;81;81;1;2780;485;962;306;581;179;381;222;245;28;254;282;898;53;5;295;113;1371;0.504;0.527;0.47;0.906;0.641;0.597;G;nashst01
60;Peja Stojaković;16.4;2007-08;30;NOH;77;77;0;2711;451;1026;220;502;231;524;130;140;64;267;331;96;57;10;61;127;1263;0.44;0.438;0.441;0.929;0.581;0.552;F;stojape01
61;Mike Miller;16.4;2007-08;27;MEM;70;70;0;2474;414;824;259;465;155;359;164;212;51;416;467;240;35;16;182;145;1147;0.502;0.557;0.432;0.774;0.625;0.596;F-G;millemi01
62;Chris Kaman;15.7;2007-08;25;LAC;56;55;0;2083;338;700;338;696;0;4;202;265;173;538;711;107;33;155;164;179;878;0.483;0.486;0;0.762;0.538;0.483;C;kamanch01
63;Leandro Barbosa;15.6;2007-08;25;PHO;82;12;0;2421;472;1021;308;599;164;422;175;213;40;191;231;216;75;18;117;195;1283;0.462;0.514;0.389;0.822;0.575;0.543;G;barbole01
64;Jason Terry;15.5;2007-08;30;DAL;82;34;0;2579;471;1008;335;645;136;363;191;223;30;178;208;264;88;18;92;170;1269;0.467;0.519;0.375;0.857;0.574;0.535;G;terryja01
65;Shawn Marion;15.4;2007-08;29;MIAPHO;63;62;0;2315;400;787;334;589;66;198;106;150;136;507;643;138;125;85;86;150;972;0.508;0.567;0.333;0.707;0.57;0.55;F;mariosh01
66;Rashad McCants;14.9;2007-08;23;MIN;75;24;0;2020;428;944;286;595;142;349;116;155;50;156;206;162;66;18;172;234;1114;0.453;0.481;0.407;0.748;0.55;0.529;G;mccanra01
67;Marvin Williams;14.8;2007-08;21;ATL;80;80;0;2765;424;918;423;908;1;10;336;409;119;338;457;137;81;33;127;225;1185;0.462;0.466;0.1;0.822;0.54;0.462;F;willima02
68;Devin Harris;14.8;2007-08;24;DALNJN;64;61;0;2022;321;693;265;526;56;167;248;301;28;145;173;369;90;10;161;190;946;0.463;0.504;0.335;0.824;0.573;0.504;G;harride01
69;Mehmet Okur;14.5;2007-08;28;UTA;72;72;0;2390;374;841;260;547;114;294;185;230;132;424;556;145;55;29;104;236;1047;0.445;0.475;0.388;0.804;0.556;0.512;C-F;okurme01
70;Raymond Felton;14.4;2007-08;23;CHA;79;79;0;2972;412;997;356;797;56;200;260;325;37;199;236;583;96;12;213;184;1140;0.413;0.447;0.28;0.8;0.5;0.441;G;feltora01
71;Andrew Bogut;14.3;2007-08;23;MIL;78;78;0;2720;465;910;465;903;0;7;189;322;245;518;763;199;64;135;172;254;1119;0.511;0.515;0;0.587;0.532;0.511;C;bogutan01
72;Lamar Odom;14.2;2007-08;28;LAL;77;77;0;2921;417;795;386;682;31;113;229;328;197;622;819;273;75;72;156;222;1094;0.525;0.566;0.274;0.698;0.582;0.544;F;odomla01
73;Zydrunas Ilgauskas;14.1;2007-08;32;CLE;73;73;0;2222;417;879;417;878;0;1;195;243;263;419;682;104;34;120;135;247;1029;0.474;0.475;0;0.802;0.522;0.474;C;ilgauzy01
74;Mike Bibby;13.9;2007-08;29;ATLSAC;48;44;0;1573;248;603;155;355;93;248;78;100;16;144;160;290;54;4;119;97;667;0.411;0.437;0.375;0.78;0.515;0.488;G;bibbymi01
75;Stephon Marbury;13.9;2007-08;30;NYK;24;19;0;805;111;265;83;191;28;74;83;116;17;42;59;113;21;2;48;57;333;0.419;0.435;0.378;0.716;0.527;0.472;G;marbust01
76;Emeka Okafor;13.8;2007-08;25;CHA;82;82;0;2718;460;860;460;860;0;0;213;374;255;621;876;70;62;138;164;241;1133;0.535;0.535;;0.57;0.553;0.535;C-F;okafoem01
77;Ricky Davis;13.8;2007-08;28;MIA;82;47;0;2963;420;971;285;638;135;333;155;197;55;298;353;276;87;14;191;187;1130;0.433;0.447;0.405;0.787;0.534;0.502;G-F;davisri01
78;Shaquille O'Neal;13.6;2007-08;35;MIAPHO;61;61;0;1748;331;558;331;558;0;0;170;338;166;388;554;93;32;88;181;228;832;0.593;0.593;;0.503;0.589;0.593;C;onealsh01
79;Al Harrington;13.6;2007-08;27;GSW;81;59;0;2190;401;923;248;515;153;408;147;190;107;332;439;132;74;16;90;266;1102;0.434;0.482;0.375;0.774;0.547;0.517;F;harrial01
80;Jermaine O'Neal;13.6;2007-08;29;IND;42;34;0;1206;225;512;225;507;0;5;121;163;82;201;283;93;20;87;106;129;571;0.439;0.444;0;0.742;0.489;0.439;C-F;onealje01
81;Brad Miller;13.4;2007-08;31;SAC;72;72;0;2513;337;728;309;638;28;90;262;309;167;514;681;264;69;74;164;247;964;0.463;0.484;0.311;0.848;0.558;0.482;C-F;millebr01
82;Chris Wilcox;13.4;2007-08;25;SEA;62;55;0;1739;334;638;334;635;0;3;160;248;126;307;433;74;46;36;103;174;828;0.524;0.526;0;0.645;0.554;0.524;F;wilcoch01
83;Travis Outlaw;13.3;2007-08;23;POR;82;6;0;2186;417;964;377;863;40;101;218;294;96;280;376;106;59;63;107;173;1092;0.433;0.437;0.396;0.741;0.499;0.453;F;outlatr01
84;Eddy Curry;13.2;2007-08;25;NYK;59;58;0;1530;297;544;297;544;0;0;187;300;111;164;275;32;14;29;126;157;781;0.546;0.546;;0.623;0.578;0.546;C;curryed01
85;Andrés Nocioni;13.2;2007-08;28;CHI;82;27;0;2021;379;877;253;531;126;346;196;243;48;294;342;95;25;43;133;245;1080;0.432;0.476;0.364;0.807;0.549;0.504;F;nocioan01
86;Tayshaun Prince;13.2;2007-08;27;DET;82;82;0;2694;421;940;368;794;53;146;185;241;109;289;398;268;42;33;91;90;1080;0.448;0.463;0.363;0.768;0.516;0.476;F;princta01
87;Andrew Bynum;13.1;2007-08;20;LAL;35;25;0;1008;189;297;189;297;0;0;82;118;105;251;356;61;12;72;52;98;460;0.636;0.636;;0.695;0.659;0.636;C;bynuman01
88;Grant Hill;13.1;2007-08;35;PHO;70;68;0;2222;358;712;325;608;33;104;170;196;74;279;353;203;65;56;96;153;919;0.503;0.535;0.317;0.867;0.576;0.526;F-G;hillgr01
89;Rafer Alston;13.1;2007-08;31;HOU;74;74;0;2526;364;924;221;517;143;407;98;137;28;232;260;392;98;18;160;139;969;0.394;0.427;0.351;0.715;0.492;0.471;G;alstora01
90;Randy Foye;13.1;2007-08;24;MIN;39;31;0;1259;198;462;137;314;61;148;53;65;13;115;128;164;36;3;79;102;510;0.429;0.436;0.412;0.815;0.52;0.495;G;foyera01
91;Beno Udrih;12.8;2007-08;25;SAC;65;51;0;2080;328;708;275;571;53;137;125;147;34;183;217;282;56;10;148;138;834;0.463;0.482;0.387;0.85;0.54;0.501;G;udrihbe01
92;Cuttino Mobley;12.8;2007-08;32;LAC;77;38;0;2702;377;870;310;678;67;192;163;199;50;225;275;202;78;34;123;152;984;0.433;0.457;0.349;0.819;0.514;0.472;G;moblecu01
93;Al Thornton;12.7;2007-08;24;LAC;79;31;0;2158;374;871;331;741;43;130;214;288;98;260;358;98;46;43;128;195;1005;0.429;0.447;0.331;0.743;0.504;0.454;F;thornal01
94;Rasheed Wallace;12.7;2007-08;33;DET;77;76;1;2346;376;870;264;555;112;315;115;150;84;427;511;137;91;129;86;213;979;0.432;0.476;0.356;0.767;0.523;0.497;F-C;wallara01
95;Nate Robinson;12.7;2007-08;23;NYK;72;17;0;1883;331;782;234;490;97;292;154;196;51;171;222;212;60;1;103;186;913;0.423;0.478;0.332;0.786;0.526;0.485;G;robinna01
96;Ryan Gomes;12.6;2007-08;25;MIN;82;74;0;2434;392;857;333;678;59;179;190;229;133;342;475;145;65;10;96;154;1033;0.457;0.491;0.33;0.83;0.539;0.492;F;gomesry01
97;John Salmons;12.5;2007-08;28;SAC;81;41;0;2517;381;799;342;679;39;120;214;260;76;273;349;208;93;31;170;171;1015;0.477;0.504;0.325;0.823;0.556;0.501;G;salmojo01
98;Anthony Parker;12.5;2007-08;32;TOR;82;82;0;2634;395;829;262;525;133;304;102;125;50;284;334;183;79;17;87;157;1025;0.476;0.499;0.438;0.816;0.58;0.557;G;parkean01
99;Willie Green;12.4;2007-08;26;PHI;74;74;0;1970;379;870;328;691;51;179;112;148;32;150;182;151;54;22;109;119;921;0.436;0.475;0.285;0.757;0.492;0.465;G;greenwi01
100;Tim Thomas;12.4;2007-08;30;LAC;63;51;0;1940;291;705;208;434;83;271;115;153;62;261;323;171;40;29;98;192;780;0.413;0.479;0.306;0.752;0.505;0.472;F;thomati01
101;Kenyon Martin;12.4;2007-08;30;DEN;71;71;0;2159;376;699;374;688;2;11;123;212;105;356;461;90;88;85;91;235;877;0.538;0.544;0.182;0.58;0.553;0.539;F;martike01
102;Francisco García;12.3;2007-08;26;SAC;79;20;0;2096;348;752;235;463;113;289;162;208;52;212;264;128;96;50;128;232;971;0.463;0.508;0.391;0.779;0.576;0.538;F-G;garcifr01
103;J.R. Smith;12.3;2007-08;22;DEN;74;0;0;1421;311;674;154;284;157;390;128;178;43;109;152;128;62;12;112;144;907;0.461;0.542;0.403;0.719;0.603;0.578;G-F;smithjr01
104;Troy Murphy;12.2;2007-08;27;IND;75;61;0;2106;315;693;221;457;94;236;192;241;108;435;543;165;49;32;96;217;916;0.455;0.484;0.398;0.797;0.573;0.522;F-C;murphtr01
105;Larry Hughes;12.2;2007-08;29;CHICLE;68;57;0;2020;305;801;238;607;67;194;150;188;39;191;230;181;99;17;116;139;827;0.381;0.392;0.345;0.798;0.468;0.423;G;hughela01
106;T.J. Ford;12.1;2007-08;24;TOR;51;26;0;1199;246;524;231;473;15;51;110;125;23;77;100;313;54;0;102;93;617;0.469;0.488;0.294;0.88;0.533;0.484;G;fordtj01
107;Ronnie Brewer;12;2007-08;22;UTA;76;76;0;2088;354;634;343;584;11;50;195;257;97;121;218;134;129;19;69;110;914;0.558;0.587;0.22;0.759;0.612;0.567;G-F;brewero02
108;Udonis Haslem;12;2007-08;27;MIA;49;48;0;1805;237;507;237;507;0;0;115;142;107;336;443;68;39;18;67;145;589;0.467;0.467;;0.81;0.517;0.467;F-C;hasleud01
109;Drew Gooden;12;2007-08;26;CHICLE;69;65;0;2122;332;740;332;734;0;6;162;215;175;415;590;81;48;53;122;203;826;0.449;0.452;0;0.753;0.495;0.449;F;goodedr01
110;Jamaal Tinsley;11.9;2007-08;29;IND;39;36;0;1293;176;463;136;322;40;141;72;100;24;117;141;326;66;10;130;97;464;0.38;0.422;0.284;0.72;0.458;0.423;G;tinslja01
111;Raja Bell;11.9;2007-08;31;PHO;75;75;0;2646;317;753;141;314;176;439;79;91;47;227;274;168;54;27;65;220;889;0.421;0.449;0.401;0.868;0.561;0.538;G;bellra01
112;Josh Childress;11.8;2007-08;24;ATL;76;0;0;2274;327;573;305;513;22;60;222;275;174;199;373;117;71;43;98;129;898;0.571;0.595;0.367;0.807;0.647;0.59;G-F;childjo01
113;Tyson Chandler;11.8;2007-08;25;NOH;79;79;0;2783;377;605;377;604;0;1;175;295;322;606;928;81;45;84;136;243;929;0.623;0.624;0;0.593;0.632;0.623;C;chandty01
114;Derek Fisher;11.7;2007-08;33;LAL;82;82;0;2249;339;777;227;501;112;276;166;188;24;146;170;239;86;3;90;188;956;0.436;0.453;0.406;0.883;0.556;0.508;G;fishede01
115;Charlie Villanueva;11.7;2007-08;23;MIL;76;31;0;1829;354;814;299;629;55;185;123;157;145;321;466;78;30;35;107;174;886;0.435;0.475;0.297;0.783;0.502;0.469;F;villach01
116;Lou Williams;11.5;2007-08;21;PHI;80;0;0;1862;319;752;264;599;55;153;227;290;41;126;167;253;81;13;125;130;920;0.424;0.441;0.359;0.783;0.523;0.461;G;willilo02
117;Kirk Hinrich;11.5;2007-08;27;CHI;75;72;0;2380;330;797;246;557;84;240;118;142;28;216;244;452;87;19;157;224;862;0.414;0.442;0.35;0.831;0.501;0.467;G;hinriki01
118;Wally Szczerbiak;11.5;2007-08;30;CLESEA;75;2;0;1736;311;722;221;504;90;218;149;175;34;183;217;104;23;12;76;103;861;0.431;0.438;0.413;0.851;0.539;0.493;F;szczewa02
119;Hakim Warrick;11.4;2007-08;25;MEM;75;30;0;1754;328;653;315;605;13;48;183;260;123;233;356;53;36;28;85;156;852;0.502;0.521;0.271;0.704;0.555;0.512;F;warriha01
120;José Calderón;11.2;2007-08;26;TOR;82;56;0;2484;367;707;288;523;79;184;109;120;34;202;236;678;87;6;126;134;922;0.519;0.551;0.429;0.908;0.607;0.575;G;caldejo01
121;Sam Cassell;11.2;2007-08;38;BOSLAC;55;34;0;1274;233;532;210;456;23;76;127;144;17;119;136;214;37;6;97;98;616;0.438;0.461;0.303;0.882;0.517;0.46;G;cassesa01
122;DeShawn Stevenson;11.2;2007-08;26;WAS;82;82;0;2564;301;780;143;367;158;413;157;197;37;198;235;252;65;15;102;110;917;0.386;0.39;0.383;0.797;0.529;0.487;G;stevede01
123;Linas Kleiza;11.1;2007-08;23;DEN;79;13;0;1889;311;659;217;382;94;277;164;213;92;241;333;95;44;19;89;181;880;0.472;0.568;0.339;0.77;0.585;0.543;F;kleizli01
124;Andrei Kirilenko;11;2007-08;26;UTA;72;72;0;2217;275;544;231;428;44;116;198;257;121;218;339;285;86;109;140;165;792;0.506;0.54;0.379;0.77;0.603;0.546;F;kirilan01
125;Jameer Nelson;10.9;2007-08;25;ORL;69;62;0;1961;283;603;219;449;64;154;125;151;28;215;243;383;63;4;141;167;755;0.469;0.488;0.416;0.828;0.564;0.522;G;nelsoja01
126;Juan Carlos Navarro;10.9;2007-08;27;MEM;82;30;0;2117;308;766;152;334;156;432;124;146;34;176;210;177;48;1;134;94;896;0.402;0.455;0.361;0.849;0.54;0.504;G;navarju01
127;David Lee;10.8;2007-08;24;NYK;81;29;0;2356;341;618;341;616;0;2;194;237;242;482;724;95;55;29;97;210;876;0.552;0.554;0;0.819;0.606;0.552;F-C;leeda02
128;Jason Kidd;10.8;2007-08;34;DALNJN;80;80;1;2906;305;793;186;481;119;312;135;165;94;506;600;806;136;26;266;165;864;0.385;0.387;0.381;0.818;0.499;0.46;G;kiddja01
129;Earl Watson;10.7;2007-08;28;SEA;78;73;0;2269;339;747;290;615;49;132;111;145;43;182;225;531;69;11;175;158;838;0.454;0.472;0.371;0.766;0.517;0.487;G;watsoea01
130;Jerry Stackhouse;10.7;2007-08;33;DAL;58;13;0;1412;213;526;153;342;60;184;132;148;33;100;133;145;28;10;86;82;618;0.405;0.447;0.326;0.892;0.523;0.462;G-F;stackje01
131;Martell Webster;10.7;2007-08;21;POR;75;70;0;2132;277;656;154;339;123;317;122;166;54;242;296;90;42;28;83;159;799;0.422;0.454;0.388;0.735;0.548;0.516;G-F;webstma02
132;Brendan Haywood;10.6;2007-08;28;WAS;80;80;0;2228;316;599;316;599;0;0;216;294;273;303;576;71;31;133;108;216;848;0.528;0.528;;0.735;0.582;0.528;C;haywobr01
133;Rajon Rondo;10.6;2007-08;21;BOS;77;77;0;2306;351;713;346;694;5;19;107;175;78;244;322;393;129;13;147;187;814;0.492;0.499;0.263;0.611;0.515;0.496;G;rondora01
134;Samuel Dalembert;10.5;2007-08;26;PHI;82;82;0;2724;339;661;339;660;0;1;186;263;304;545;849;45;40;192;155;269;864;0.513;0.514;0;0.707;0.556;0.513;C;dalemsa01
135;Jeff Green;10.5;2007-08;21;SEA;80;52;0;2253;320;749;299;673;21;76;177;238;101;278;379;119;46;49;158;198;838;0.427;0.444;0.276;0.744;0.491;0.441;F;greenje02
