Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
51;Bam Adebayo;20.4;2022-23;25;MIA;75;75;1;2598;602;1114;601;1102;1;12;324;402;184;504;688;240;88;61;187;208;1529;0.54;0.545;0.083;0.806;0.592;0.541;C-F;adebaba01
52;Tyrese Maxey;20.3;2022-23;22;PHI;60;41;0;2016;439;913;279;544;160;369;180;213;23;153;176;212;49;8;80;132;1218;0.481;0.513;0.434;0.845;0.605;0.568;G;maxeyty01
53;Kelly Oubre Jr.;20.3;2022-23;27;CHO;48;40;0;1548;353;819;245;480;108;339;158;208;65;184;249;54;68;18;64;141;972;0.431;0.51;0.319;0.76;0.534;0.497;F;oubreke01
54;Mikal Bridges;20.1;2022-23;26;BRKPHO;83;83;0;2963;593;1267;424;825;169;442;316;353;79;285;364;273;91;61;127;159;1671;0.468;0.514;0.382;0.895;0.587;0.535;F-G;bridgmi01
55;Tyler Herro;20.1;2022-23;23;MIA;67;67;0;2337;487;1109;284;572;203;537;170;182;27;333;360;280;51;16;158;101;1347;0.439;0.497;0.378;0.934;0.566;0.531;G;herroty01
56;Louis King;20;2022-23;23;PHI;1;0;0;29;8;13;4;5;4;8;0;1;2;2;4;2;1;0;2;4;20;0.615;0.8;0.5;0;0.744;0.769;F;kinglo02
57;Jamal Murray;20;2022-23;25;DEN;65;65;0;2133;473;1041;301;609;172;432;180;216;48;209;257;400;66;16;145;103;1298;0.454;0.494;0.398;0.833;0.571;0.537;G;murraja01
58;Paolo Banchero;20;2022-23;20;ORL;72;72;0;2430;479;1122;394;837;85;285;394;534;84;413;497;269;60;39;200;160;1437;0.427;0.471;0.298;0.738;0.529;0.465;F;banchpa01
59;Cade Cunningham;19.9;2022-23;21;DET;12;12;0;400;93;224;76;163;17;61;36;43;12;62;74;72;10;7;39;34;239;0.415;0.466;0.279;0.837;0.492;0.453;G;cunnica01
60;RJ Barrett;19.6;2022-23;22;NYK;73;73;0;2475;510;1176;389;786;121;390;290;392;60;308;368;201;31;15;164;179;1431;0.434;0.495;0.31;0.74;0.531;0.485;G-F;barrerj01
61;Fred VanVleet;19.3;2022-23;28;TOR;69;69;0;2535;437;1112;230;506;207;606;254;283;30;250;280;495;123;38;140;193;1335;0.393;0.455;0.342;0.898;0.54;0.486;G;vanvlfr01
62;Jrue Holiday;19.3;2022-23;32;MIL;67;65;1;2183;490;1023;332;612;158;411;152;177;79;262;341;495;79;25;197;116;1290;0.479;0.542;0.384;0.859;0.586;0.556;G;holidjr01
63;Kevin Porter Jr.;19.2;2022-23;22;HOU;59;59;0;2024;391;884;250;499;141;385;207;264;76;238;314;338;82;17;188;156;1130;0.442;0.501;0.366;0.784;0.565;0.522;G;porteke02
64;Domantas Sabonis;19.1;2022-23;26;SAC;79;79;1;2736;577;938;546;855;31;83;325;438;251;722;973;573;65;39;230;279;1510;0.615;0.639;0.373;0.742;0.668;0.632;C-F;sabondo01
65;Jaren Jackson Jr.;18.6;2022-23;23;MEM;63;63;1;1787;416;822;316;540;100;282;241;306;108;318;426;60;65;189;107;227;1173;0.506;0.585;0.355;0.788;0.613;0.567;F;jacksja02
66;Franz Wagner;18.6;2022-23;21;ORL;80;80;0;2609;542;1118;412;758;130;360;271;322;70;259;329;283;77;17;167;183;1485;0.485;0.544;0.361;0.842;0.589;0.543;G-F;wagnefr01
67;Devin Vassell;18.5;2022-23;22;SAS;38;32;0;1178;261;595;158;329;103;266;78;100;8;140;148;136;43;17;57;57;703;0.439;0.48;0.387;0.78;0.55;0.525;G-F;vassede01
68;Deandre Ayton;18;2022-23;24;PHO;67;67;0;2035;522;887;515;863;7;24;152;200;172;495;667;115;37;53;120;190;1203;0.589;0.597;0.292;0.76;0.617;0.592;C;aytonde01
69;Myles Turner;18;2022-23;26;IND;62;62;0;1825;402;733;309;484;93;249;216;276;88;378;466;89;36;140;103;215;1113;0.548;0.638;0.373;0.783;0.651;0.612;C-F;turnemy01
70;D'Angelo Russell;17.8;2022-23;26;LALMIN;71;71;0;2304;445;948;251;458;194;490;179;216;35;180;215;437;70;29;186;140;1263;0.469;0.548;0.396;0.829;0.605;0.572;G;russeda01
71;Nikola Vučević;17.6;2022-23;32;CHI;82;82;0;2746;597;1148;476;801;121;347;132;158;159;744;903;265;60;57;139;179;1447;0.52;0.594;0.349;0.835;0.594;0.573;C;vucevni01
72;Michael Porter Jr.;17.4;2022-23;24;DEN;62;62;0;1798;398;817;210;363;188;454;96;120;64;277;341;65;37;29;68;119;1080;0.487;0.579;0.414;0.8;0.621;0.602;F;portemi01
73;Gary Trent Jr.;17.4;2022-23;24;TOR;66;44;0;2118;405;935;239;485;166;450;172;205;30;143;173;106;104;14;55;102;1148;0.433;0.493;0.369;0.839;0.56;0.522;G;trentga02
74;Spencer Dinwiddie;17.3;2022-23;29;BRKDAL;79;79;0;2725;460;1050;279;560;181;490;268;330;28;242;270;515;67;24;145;187;1369;0.438;0.498;0.369;0.812;0.573;0.524;G;dinwisp01
75;Andrew Wiggins;17.1;2022-23;27;GSW;37;37;0;1190;250;529;161;304;89;225;44;72;61;125;186;85;45;28;48;107;633;0.473;0.53;0.396;0.611;0.564;0.557;F-G;wiggian01
76;Norman Powell;17;2022-23;29;LAC;60;8;0;1567;340;710;226;423;114;287;225;277;24;151;175;109;50;18;101;125;1019;0.479;0.534;0.397;0.812;0.612;0.559;G;powelno01
77;Buddy Hield;16.8;2022-23;30;IND;80;73;0;2482;475;1038;187;361;288;677;106;129;67;333;400;225;92;26;139;156;1344;0.458;0.518;0.425;0.822;0.614;0.596;G-F;hieldbu01
78;OG Anunoby;16.8;2022-23;25;TOR;67;67;0;2386;421;885;279;518;142;367;140;167;95;237;332;131;128;50;132;200;1124;0.476;0.539;0.387;0.838;0.586;0.556;F;anunoog01
79;Bennedict Mathurin;16.7;2022-23;20;IND;78;17;0;2222;413;951;313;641;100;310;376;454;87;231;318;116;48;13;152;162;1302;0.434;0.488;0.323;0.828;0.566;0.487;G-F;mathube01
80;Christian Wood;16.6;2022-23;27;DAL;67;17;0;1738;396;769;291;490;105;279;217;281;87;404;491;121;30;72;121;169;1114;0.515;0.594;0.376;0.772;0.624;0.583;F;woodch01
81;Josh Giddey;16.6;2022-23;20;OKC;76;76;0;2367;539;1118;463;884;76;234;106;145;148;451;599;469;57;31;211;143;1260;0.482;0.524;0.325;0.731;0.533;0.516;G;giddejo01
82;Aaron Gordon;16.3;2022-23;27;DEN;68;68;0;2055;429;761;369;588;60;173;191;314;164;282;446;203;54;51;98;129;1109;0.564;0.628;0.347;0.608;0.617;0.603;F;gordoaa01
83;Jaden Ivey;16.3;2022-23;20;DET;74;73;0;2304;409;983;289;633;120;350;266;356;73;215;288;387;61;17;237;242;1204;0.416;0.457;0.343;0.747;0.528;0.477;G;iveyja01
84;Evan Mobley;16.2;2022-23;21;CLE;79;79;0;2715;525;947;503;845;22;102;205;304;187;524;711;224;60;119;146;218;1277;0.554;0.595;0.216;0.674;0.591;0.566;F-C;mobleev01
85;RaiQuan Gray;16;2022-23;23;BRK;1;0;0;35;6;12;4;7;2;5;2;2;3;6;9;7;0;1;4;5;16;0.5;0.571;0.4;1;0.621;0.583;F;grayra01
86;Brook Lopez;15.9;2022-23;34;MIL;78;78;0;2373;477;899;341;535;136;364;149;190;157;363;520;99;37;193;107;203;1239;0.531;0.637;0.374;0.784;0.63;0.606;C;lopezbr01
87;Russell Westbrook;15.9;2022-23;34;LACLAL;73;24;0;2126;432;991;343;705;89;286;206;314;89;334;423;551;76;33;255;162;1159;0.436;0.487;0.311;0.656;0.513;0.481;G;westbru01
88;P.J. Washington;15.7;2022-23;24;CHO;73;73;0;2380;434;978;285;550;149;428;127;174;73;285;358;175;66;79;110;193;1144;0.444;0.518;0.348;0.73;0.542;0.52;F;washipj01
89;Cameron Johnson;15.5;2022-23;26;BRKPHO;42;41;0;1199;223;474;120;219;103;255;101;120;34;151;185;78;50;14;37;83;650;0.47;0.548;0.404;0.842;0.617;0.579;F;johnsca02
90;De'Andre Hunter;15.4;2022-23;25;ATL;67;67;0;2126;379;822;279;536;100;286;171;207;46;238;284;94;35;17;82;199;1029;0.461;0.521;0.35;0.826;0.563;0.522;F;huntede01
91;Skylar Mays;15.3;2022-23;25;POR;6;6;0;189;34;68;22;42;12;26;12;13;2;17;19;50;6;1;10;11;92;0.5;0.524;0.462;0.923;0.624;0.588;G;mayssk01
92;Scottie Barnes;15.3;2022-23;21;TOR;77;76;0;2678;463;1016;400;792;63;224;190;246;179;333;512;371;83;61;154;170;1179;0.456;0.505;0.281;0.772;0.524;0.487;G-F;barnesc01
93;Wendell Carter Jr.;15.2;2022-23;23;ORL;57;54;0;1690;322;613;242;388;80;225;144;195;120;377;497;132;30;33;106;159;868;0.525;0.624;0.356;0.738;0.621;0.591;C;cartewe01
94;Kevin Huerter;15.2;2022-23;24;SAC;75;75;0;2203;420;866;215;356;205;510;95;131;42;209;251;221;80;24;97;181;1140;0.485;0.604;0.402;0.725;0.617;0.603;G;huertke01
95;Khris Middleton;15.1;2022-23;31;MIL;33;19;0;801;177;406;126;244;51;162;92;102;28;112;140;163;23;5;71;68;497;0.436;0.516;0.315;0.902;0.551;0.499;F-G;middlkh01
96;Harrison Barnes;15;2022-23;30;SAC;82;82;0;2662;374;791;242;438;132;353;350;413;87;279;366;128;57;10;86;103;1230;0.473;0.553;0.374;0.847;0.632;0.556;F;barneha02
97;Immanuel Quickley;14.9;2022-23;23;NYK;81;21;0;2344;419;936;251;482;168;454;203;248;58;279;337;279;80;14;100;166;1209;0.448;0.521;0.37;0.819;0.578;0.537;G;quickim01
98;Malcolm Brogdon;14.9;2022-23;30;BOS;67;0;0;1744;354;732;222;435;132;297;160;184;42;238;280;248;45;18;98;109;1000;0.484;0.51;0.444;0.87;0.615;0.574;G;brogdma01
99;Alperen Şengün;14.8;2022-23;20;HOU;75;72;0;2171;442;799;423;742;19;57;206;288;242;436;678;291;70;70;193;258;1109;0.553;0.57;0.333;0.715;0.599;0.565;C-F;sengual01
100;Tobias Harris;14.7;2022-23;30;PHI;74;74;0;2436;423;845;297;521;126;324;113;129;67;357;424;186;68;40;89;149;1085;0.501;0.57;0.389;0.876;0.602;0.575;F;harrito02
101;Gordon Hayward;14.7;2022-23;32;CHO;50;50;0;1577;276;581;224;421;52;160;129;159;33;182;215;206;42;12;99;70;733;0.475;0.532;0.325;0.811;0.563;0.52;F-G;haywago01
102;Trey Murphy III;14.5;2022-23;22;NOP;79;65;0;2448;387;800;185;303;202;497;172;190;59;222;281;112;89;43;61;155;1148;0.484;0.611;0.406;0.905;0.65;0.61;F;murphtr02
103;Tim Hardaway Jr.;14.4;2022-23;30;DAL;71;45;0;2152;340;847;128;297;212;550;127;165;21;230;251;129;49;12;60;120;1019;0.401;0.431;0.385;0.77;0.554;0.527;G;hardati02
104;Dillon Brooks;14.3;2022-23;27;MEM;73;73;0;2214;392;991;249;552;143;439;120;154;45;199;244;189;65;16;104;240;1047;0.396;0.451;0.326;0.779;0.494;0.468;F-G;brookdi01
105;Collin Sexton;14.3;2022-23;24;UTA;48;15;0;1145;237;468;189;346;48;122;163;199;37;68;105;138;27;6;85;112;685;0.506;0.546;0.393;0.819;0.616;0.558;G;sextoco01
106;Jarrett Allen;14.3;2022-23;24;CLE;68;68;0;2220;403;626;402;616;1;10;162;221;221;445;666;113;54;84;93;153;969;0.644;0.653;0.1;0.733;0.67;0.645;C-F;allenja01
107;Jonas Valančiūnas;14.1;2022-23;30;NOP;79;79;0;1968;446;816;408;707;38;109;185;224;225;579;804;140;20;52;159;245;1115;0.547;0.577;0.349;0.826;0.61;0.57;C;valanjo01
108;Bobby Portis;14.1;2022-23;27;MIL;70;22;0;1818;398;803;303;546;95;257;96;125;154;518;672;105;29;16;81;115;987;0.496;0.555;0.37;0.768;0.575;0.555;F;portibo01
109;Jalen Williams;14.1;2022-23;21;OKC;75;62;0;2276;414;794;341;589;73;205;155;191;84;253;337;248;103;35;123;191;1056;0.521;0.579;0.356;0.812;0.601;0.567;G;willija06
110;Bogdan Bogdanović;14;2022-23;30;ATL;54;9;0;1508;273;611;127;251;146;360;64;77;23;142;165;150;43;18;65;86;756;0.447;0.506;0.406;0.831;0.586;0.566;G;bogdabo01
111;Markelle Fultz;14;2022-23;24;ORL;60;60;0;1778;349;679;322;592;27;87;112;143;69;165;234;341;87;26;139;131;837;0.514;0.544;0.31;0.783;0.564;0.534;G;fultzma01
112;Chris Paul;13.9;2022-23;37;PHO;59;59;0;1889;294;668;196;407;98;261;133;160;27;224;251;524;91;22;114;126;819;0.44;0.482;0.375;0.831;0.555;0.513;G;paulch01
113;Saddiq Bey;13.8;2022-23;23;ATLDET;77;37;0;2129;353;836;202;418;151;418;205;238;98;264;362;118;70;13;71;123;1062;0.422;0.483;0.361;0.861;0.564;0.513;F;beysa01
114;Luguentz Dort;13.7;2022-23;23;OKC;74;73;0;2272;339;873;204;464;135;409;200;259;128;216;344;154;75;23;92;243;1013;0.388;0.44;0.33;0.772;0.513;0.466;G;dortlu01
115;Malik Monk;13.5;2022-23;24;SAC;77;0;0;1719;357;796;214;398;143;398;184;207;32;171;203;298;49;20;146;125;1041;0.448;0.538;0.359;0.889;0.587;0.538;G;monkma01
116;Rudy Gobert;13.4;2022-23;30;MIN;70;70;0;2148;360;546;360;543;0;3;219;340;231;583;814;87;56;95;122;210;939;0.659;0.663;0;0.644;0.675;0.659;C;goberru01
117;Jusuf Nurkić;13.3;2022-23;28;POR;52;52;0;1391;262;505;219;386;43;119;127;192;114;357;471;149;43;44;119;185;694;0.519;0.567;0.361;0.661;0.589;0.561;C;nurkiju01
118;Kris Dunn;13.2;2022-23;28;UTA;22;3;0;568;116;216;99;180;17;36;41;53;9;91;100;124;25;10;35;58;290;0.537;0.55;0.472;0.774;0.606;0.576;G;dunnkr01
119;John Collins;13.1;2022-23;25;ATL;71;71;0;2130;359;707;289;467;70;240;143;178;77;385;462;85;42;73;79;220;931;0.508;0.619;0.292;0.803;0.593;0.557;F;collijo01
120;Cole Anthony;13;2022-23;22;ORL;60;4;0;1552;277;610;202;404;75;206;152;170;47;241;288;235;37;31;91;158;781;0.454;0.5;0.364;0.894;0.57;0.516;G;anthoco01
121;Austin Reaves;13;2022-23;24;LAL;64;22;0;1843;259;490;173;274;86;216;229;265;33;160;193;215;33;19;99;108;833;0.529;0.631;0.398;0.864;0.687;0.616;G;reaveau01
122;Tre Jones;12.9;2022-23;23;SAS;68;65;0;1984;341;743;296;585;45;158;148;172;56;189;245;448;89;9;110;98;875;0.459;0.506;0.285;0.86;0.534;0.489;G;jonestr01
123;Jabari Smith Jr.;12.8;2022-23;19;HOU;79;79;0;2451;364;892;244;501;120;391;162;206;122;447;569;101;43;74;104;227;1010;0.408;0.487;0.307;0.786;0.514;0.475;F;smithja05
124;Alec Burks;12.8;2022-23;31;DET;51;8;0;1122;200;459;101;220;99;239;153;188;19;139;158;114;38;8;58;98;652;0.436;0.459;0.414;0.814;0.602;0.544;G;burksal01
125;KJ Martin;12.7;2022-23;22;HOU;82;49;0;2292;410;720;342;504;68;216;151;222;126;326;452;123;41;30;91;147;1039;0.569;0.679;0.315;0.68;0.635;0.617;F;martike04
126;Malik Beasley;12.7;2022-23;26;LALUTA;81;27;0;2093;370;937;135;279;235;658;50;65;35;248;283;124;65;9;90;107;1025;0.395;0.484;0.357;0.769;0.531;0.52;G;beaslma01
127;Nic Claxton;12.6;2022-23;23;BRK;76;76;0;2271;414;587;414;585;0;2;133;246;184;518;702;144;65;189;96;212;961;0.705;0.708;0;0.541;0.691;0.705;C;claxtni01
128;Dennis Schröder;12.6;2022-23;29;LAL;66;50;0;1986;270;650;196;425;74;225;216;252;21;144;165;298;50;10;112;145;830;0.415;0.461;0.329;0.857;0.545;0.472;G;schrode01
129;Mac McClung;12.5;2022-23;24;PHI;2;0;0;41;9;20;5;9;4;11;3;5;3;7;10;9;0;0;3;3;25;0.45;0.556;0.364;0.6;0.563;0.55;G;mccluma01
130;Jakob Poeltl;12.5;2022-23;27;SASTOR;72;71;0;1906;389;618;389;617;0;1;119;201;236;417;653;197;66;86;125;195;897;0.629;0.63;0;0.592;0.635;0.629;C;poeltja01
131;Kelly Olynyk;12.5;2022-23;31;UTA;68;68;0;1942;278;557;185;321;93;236;198;232;82;338;420;252;60;37;168;232;847;0.499;0.576;0.394;0.853;0.643;0.583;C-F;olynyke01
132;Eric Gordon;12.4;2022-23;34;HOULAC;69;58;0;1965;291;653;159;297;132;356;142;173;16;118;134;183;43;25;104;78;856;0.446;0.535;0.371;0.821;0.587;0.547;G-F;gordoer01
133;Derrick White;12.4;2022-23;28;BOS;82;70;0;2319;350;758;201;367;149;391;168;192;52;241;293;321;54;76;95;177;1017;0.462;0.548;0.381;0.875;0.604;0.56;G;whitede01
134;Keegan Murray;12.2;2022-23;22;SAC;80;78;0;2382;354;782;148;281;206;501;62;81;89;282;371;98;61;42;60;162;976;0.453;0.527;0.411;0.765;0.597;0.584;F;murrake02
