Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
24;Klay Thompson;22.3;2016-17;26;GSW;78;78;1;2649;644;1376;376;729;268;647;186;218;49;236;285;160;66;40;128;139;1742;0.468;0.516;0.414;0.853;0.592;0.565;G-F;thompkl01
25;Devin Booker;22.1;2016-17;20;PHO;78;78;0;2730;606;1431;459;1026;147;405;367;441;46;203;249;268;72;21;241;242;1726;0.423;0.447;0.363;0.832;0.531;0.475;G;bookede01
26;Gordon Hayward;21.9;2016-17;26;UTA;73;73;1;2516;545;1156;396;782;149;374;362;429;49;345;394;252;73;20;140;117;1601;0.471;0.506;0.398;0.844;0.595;0.536;F-G;haywago01
27;Blake Griffin;21.6;2016-17;27;LAC;61;61;0;2076;479;971;441;858;38;113;320;421;112;385;497;300;57;22;142;157;1316;0.493;0.514;0.336;0.76;0.569;0.513;F-C;griffbl01
28;Eric Bledsoe;21.1;2016-17;27;PHO;66;66;0;2176;449;1034;345;724;104;310;388;458;52;268;320;418;91;31;224;164;1390;0.434;0.477;0.335;0.847;0.563;0.485;G;bledser01
29;Brook Lopez;20.5;2016-17;28;BRK;75;75;0;2222;555;1172;421;785;134;387;295;364;121;282;403;176;38;124;184;192;1539;0.474;0.536;0.346;0.81;0.578;0.531;C;lopezbr01
30;Mike Conley;20.5;2016-17;29;MEM;69;68;0;2292;464;1009;293;590;171;419;316;368;31;210;241;433;92;19;156;126;1415;0.46;0.497;0.408;0.859;0.604;0.545;G;conlemi01
31;Goran Dragić;20.3;2016-17;30;MIA;73;73;0;2459;534;1124;417;835;117;289;298;377;62;217;279;423;89;13;212;199;1483;0.475;0.499;0.405;0.79;0.575;0.527;G;dragigo01
32;Joel Embiid;20.2;2016-17;22;PHI;31;31;0;786;200;429;164;331;36;98;191;244;61;182;243;66;27;76;117;112;627;0.466;0.495;0.367;0.783;0.584;0.508;C;embiijo01
33;Jabari Parker;20.1;2016-17;21;MIL;51;50;0;1728;399;814;334;636;65;178;162;218;79;235;314;142;50;22;93;111;1025;0.49;0.525;0.365;0.743;0.563;0.53;F;parkeja01
34;Marc Gasol;19.5;2016-17;32;MEM;74;74;1;2531;532;1160;428;892;104;268;278;332;60;404;464;338;67;99;166;171;1446;0.459;0.48;0.388;0.837;0.554;0.503;C;gasolma01
35;Harrison Barnes;19.2;2016-17;24;DAL;79;79;0;2803;599;1280;521;1058;78;222;242;281;93;301;394;116;65;15;102;128;1518;0.468;0.492;0.351;0.861;0.541;0.498;F;barneha02
36;Kevin Love;19;2016-17;28;CLE;60;60;1;1885;370;867;225;478;145;389;257;295;148;518;666;116;53;21;122;125;1142;0.427;0.471;0.373;0.871;0.573;0.51;F-C;loveke01
37;Zach LaVine;18.9;2016-17;21;MIN;47;47;0;1749;326;710;206;400;120;310;117;140;19;141;160;139;41;10;85;104;889;0.459;0.515;0.387;0.836;0.576;0.544;G-F;lavinza01
38;Rudy Gay;18.7;2016-17;30;SAC;30;30;0;1013;201;442;159;329;42;113;118;138;35;155;190;83;44;26;74;79;562;0.455;0.483;0.372;0.855;0.559;0.502;F;gayru01
39;Dwyane Wade;18.3;2016-17;35;CHI;60;59;0;1792;414;955;369;810;45;145;223;281;63;207;270;228;86;41;138;112;1096;0.434;0.456;0.31;0.794;0.508;0.457;G;wadedw01
40;Danilo Gallinari;18.2;2016-17;28;DEN;63;63;0;2134;335;750;209;426;126;324;349;387;39;286;325;135;40;15;82;93;1145;0.447;0.491;0.389;0.902;0.622;0.531;F;gallida01
41;Kristaps Porziņģis;18.1;2016-17;21;NYK;66;65;0;2164;443;985;331;671;112;314;198;252;111;364;475;97;47;129;118;244;1196;0.45;0.493;0.357;0.786;0.546;0.507;F-C;porzikr01
42;Chris Paul;18.1;2016-17;31;LAC;61;61;0;1921;374;785;250;483;124;302;232;260;40;264;304;563;119;8;147;146;1104;0.476;0.518;0.411;0.892;0.614;0.555;G;paulch01
43;Paul Millsap;18.1;2016-17;31;ATL;69;67;1;2343;430;972;355;731;75;241;311;405;111;422;533;252;90;62;158;186;1246;0.442;0.486;0.311;0.768;0.542;0.481;F;millspa01
44;Derrick Rose;18;2016-17;28;NYK;64;64;0;2082;460;977;447;917;13;60;221;253;66;180;246;283;44;17;147;84;1154;0.471;0.487;0.217;0.874;0.53;0.477;G;rosede01
45;Dennis Schröder;17.9;2016-17;23;ATL;79;78;0;2485;548;1214;448;920;100;294;218;255;42;206;248;499;74;16;258;149;1414;0.451;0.487;0.34;0.855;0.533;0.493;G;schrode01
46;Lou Williams;17.5;2016-17;30;HOULAL;81;1;0;1994;428;998;265;552;163;446;402;457;26;176;202;239;80;20;160;92;1421;0.429;0.48;0.365;0.88;0.593;0.511;G;willilo02
47;LaMarcus Aldridge;17.3;2016-17;31;SAS;72;72;0;2335;500;1049;477;993;23;56;220;271;172;351;523;139;46;88;98;158;1243;0.477;0.48;0.411;0.812;0.532;0.488;F-C;aldrila01
48;Evan Fournier;17.2;2016-17;24;ORL;68;66;0;2234;408;930;280;570;128;360;223;277;44;165;209;202;66;4;141;180;1167;0.439;0.491;0.356;0.805;0.555;0.508;G-F;fournev01
49;Hassan Whiteside;17;2016-17;27;MIA;77;77;0;2513;542;973;542;973;0;0;225;358;293;795;1088;57;57;161;154;226;1309;0.557;0.557;;0.628;0.579;0.557;C;whiteha01
50;George Hill;16.9;2016-17;30;UTA;49;49;0;1544;289;606;195;373;94;233;157;196;23;144;167;204;50;11;85;114;829;0.477;0.523;0.403;0.801;0.599;0.554;G;hillge01
51;Nikola Jokić;16.7;2016-17;21;DEN;73;59;0;2038;494;854;449;715;45;139;188;228;212;506;718;359;61;55;171;214;1221;0.578;0.628;0.324;0.825;0.64;0.605;C-F;jokicni01
52;Avery Bradley;16.3;2016-17;26;BOS;55;55;0;1835;359;775;251;498;108;277;68;93;65;269;334;122;68;11;88;141;894;0.463;0.504;0.39;0.731;0.548;0.533;G;bradlav01
53;Eric Gordon;16.2;2016-17;28;HOU;75;15;0;2323;412;1016;166;355;246;661;147;175;29;172;201;188;48;41;121;150;1217;0.406;0.468;0.372;0.84;0.557;0.527;G-F;gordoer01
54;Tobias Harris;16.1;2016-17;24;DET;82;48;0;2567;511;1063;402;749;109;314;190;226;63;353;416;142;60;39;96;133;1321;0.481;0.537;0.347;0.841;0.568;0.532;F;harrito02
55;Victor Oladipo;15.9;2016-17;24;OKC;67;67;0;2222;412;932;285;580;127;352;116;154;39;252;291;176;78;21;119;155;1067;0.442;0.491;0.361;0.753;0.534;0.51;G;oladivi01
56;Dion Waiters;15.8;2016-17;25;MIA;46;43;0;1384;281;663;196;448;85;215;82;127;18;135;153;200;42;20;103;95;729;0.424;0.438;0.395;0.646;0.507;0.488;G;waitedi01
57;Wilson Chandler;15.7;2016-17;29;DEN;71;33;0;2197;433;939;323;613;110;326;141;194;103;357;460;141;51;30;114;172;1117;0.461;0.527;0.337;0.727;0.545;0.52;F;chandwi01
58;D'Angelo Russell;15.6;2016-17;20;LAL;63;60;0;1811;351;867;216;483;135;384;147;188;31;190;221;303;87;16;176;130;984;0.405;0.447;0.352;0.782;0.518;0.483;G;russeda01
59;Jrue Holiday;15.4;2016-17;26;NOP;67;61;0;2190;405;893;305;612;100;281;119;168;46;218;264;488;100;44;194;133;1029;0.454;0.498;0.356;0.708;0.532;0.51;G;holidjr01
60;Jeff Teague;15.3;2016-17;28;IND;82;82;0;2657;402;909;312;657;90;252;360;415;33;297;330;639;100;32;216;165;1254;0.442;0.475;0.357;0.867;0.574;0.492;G;teaguje01
61;Nicolas Batum;15.1;2016-17;28;CHO;77;77;0;2617;393;975;258;570;135;405;243;284;46;435;481;456;86;29;194;109;1164;0.403;0.453;0.333;0.856;0.529;0.472;F-G;batumni01
62;JJ Redick;15;2016-17;32;LAC;78;78;0;2198;396;890;195;422;201;468;180;202;11;160;171;110;54;13;98;125;1173;0.445;0.462;0.429;0.891;0.599;0.558;G;redicjj01
63;Gary Harris;14.9;2016-17;22;DEN;57;56;0;1782;320;637;213;382;107;255;104;134;48;130;178;164;71;8;76;92;851;0.502;0.558;0.42;0.776;0.611;0.586;G;harriga01
64;Serge Ibaka;14.8;2016-17;27;ORLTOR;79;79;0;2422;471;982;347;665;124;317;107;125;129;409;538;75;41;124;105;215;1173;0.48;0.522;0.391;0.856;0.566;0.543;F-C;ibakase01
65;Jordan Clarkson;14.7;2016-17;24;LAL;82;19;0;2397;477;1071;360;715;117;356;134;168;49;197;246;213;88;8;164;150;1205;0.445;0.503;0.329;0.798;0.526;0.5;G;clarkjo01
66;Khris Middleton;14.7;2016-17;25;MIL;29;23;0;889;150;333;105;229;45;104;81;92;11;112;123;99;41;7;65;79;426;0.45;0.459;0.433;0.88;0.57;0.518;F-G;middlkh01
67;Nikola Vučević;14.6;2016-17;26;ORL;75;55;0;2163;483;1031;460;956;23;75;107;160;176;603;779;208;76;74;117;180;1096;0.468;0.481;0.307;0.669;0.498;0.48;C;vucevni01
68;Jeremy Lin;14.5;2016-17;28;BRK;36;33;0;883;175;400;117;244;58;156;115;141;11;124;135;184;42;14;86;79;523;0.438;0.48;0.372;0.816;0.566;0.51;G;linje01
69;Myles Turner;14.5;2016-17;20;IND;81;81;0;2541;444;869;404;754;40;115;245;303;139;450;589;106;74;172;105;262;1173;0.511;0.536;0.348;0.809;0.585;0.534;C-F;turnemy01
70;Tim Hardaway Jr.;14.5;2016-17;24;ATL;79;30;0;2154;415;912;266;495;149;417;164;214;35;189;224;182;55;15;106;103;1143;0.455;0.537;0.357;0.766;0.568;0.537;G;hardati02
71;Reggie Jackson;14.5;2016-17;26;DET;52;50;0;1424;284;677;218;493;66;184;118;136;21;93;114;270;35;5;114;129;752;0.419;0.442;0.359;0.868;0.51;0.468;G;jacksre01
72;T.J. Warren;14.4;2016-17;23;PHO;66;59;0;2048;403;814;377;716;26;98;119;154;125;214;339;75;76;39;57;175;951;0.495;0.527;0.265;0.773;0.539;0.511;F;warretj01
73;Enes Freedom;14.3;2016-17;24;OKC;72;0;0;1533;402;737;397;699;5;38;224;285;195;287;482;67;32;38;123;154;1033;0.545;0.568;0.132;0.786;0.599;0.549;C;kanteen01
74;Dirk Nowitzki;14.2;2016-17;38;DAL;54;54;0;1424;296;678;217;469;79;209;98;112;23;330;353;82;30;38;51;113;769;0.437;0.463;0.378;0.875;0.529;0.495;F-C;nowitdi01
75;Zach Randolph;14.1;2016-17;35;MEM;73;5;0;1786;433;964;412;870;21;94;141;193;182;416;598;122;38;10;99;136;1028;0.449;0.474;0.223;0.731;0.49;0.46;F-C;randoza01
76;Jordan Crawford;14.1;2016-17;28;NOP;19;0;0;442;105;218;68;123;37;95;20;26;4;30;34;57;11;2;25;30;267;0.482;0.553;0.389;0.769;0.582;0.567;G;crawfjo02
77;Rudy Gobert;14;2016-17;24;UTA;81;81;0;2744;413;625;413;624;0;1;311;476;314;721;1035;97;49;214;147;246;1137;0.661;0.662;0;0.653;0.681;0.661;C;goberru01
78;Al Horford;14;2016-17;30;BOS;68;68;0;2193;379;801;293;559;86;242;108;135;95;370;465;337;52;86;115;138;952;0.473;0.524;0.355;0.8;0.553;0.527;C-F;horfoal01
79;Marcus Morris;14;2016-17;27;DET;79;79;0;2565;421;1007;303;650;118;357;145;185;77;289;366;160;52;25;87;168;1105;0.418;0.466;0.331;0.784;0.508;0.477;F;morrima03
80;Markieff Morris;14;2016-17;27;WAS;76;76;0;2374;406;889;335;693;71;196;180;215;107;386;493;126;82;42;129;254;1063;0.457;0.483;0.362;0.837;0.54;0.497;F;morrima02
81;Jae Crowder;13.9;2016-17;26;BOS;72;72;0;2335;333;720;176;326;157;394;176;217;48;367;415;155;73;23;80;161;999;0.463;0.54;0.398;0.811;0.613;0.572;F;crowdja01
82;Kentavious Caldwell-Pope;13.8;2016-17;23;DET;76;75;0;2529;370;928;217;491;153;437;154;185;55;193;248;193;89;12;86;118;1047;0.399;0.442;0.35;0.832;0.519;0.481;G;caldwke01
83;Bojan Bogdanović;13.7;2016-17;27;BRKWAS;81;54;0;2083;376;845;232;453;144;392;217;243;37;240;277;111;34;7;131;146;1113;0.445;0.512;0.367;0.893;0.585;0.53;G-F;bogdabo02
84;Tyler Johnson;13.7;2016-17;24;MIA;73;0;0;2178;357;824;264;574;93;250;195;254;50;243;293;233;84;44;90;176;1002;0.433;0.46;0.372;0.768;0.535;0.49;G;johnsty01
85;Will Barton;13.7;2016-17;26;DEN;60;19;0;1705;295;666;208;431;87;235;143;190;58;201;259;206;48;28;97;110;820;0.443;0.483;0.37;0.753;0.547;0.508;G;bartowi01
86;Andre Drummond;13.6;2016-17;23;DET;81;81;0;2409;483;911;481;904;2;7;137;355;345;770;1115;90;124;89;152;237;1105;0.53;0.532;0.286;0.386;0.518;0.531;C;drumman01
87;Ryan Anderson;13.6;2016-17;28;HOU;72;72;0;2116;323;773;119;267;204;506;129;150;112;218;330;68;31;14;55;142;979;0.418;0.446;0.403;0.86;0.583;0.55;F;anderry01
88;Dwight Howard;13.5;2016-17;31;ATL;74;74;0;2199;388;613;388;611;0;2;226;424;296;644;940;104;64;92;170;203;1002;0.633;0.635;0;0.533;0.627;0.633;C;howardw01
89;Wesley Matthews;13.5;2016-17;30;DAL;73;73;0;2495;333;847;159;368;174;479;146;179;18;241;259;210;77;15;102;161;986;0.393;0.432;0.363;0.816;0.533;0.496;G;matthwe02
90;Otto Porter Jr.;13.4;2016-17;23;WAS;80;80;0;2605;414;803;266;462;148;341;99;119;118;396;514;121;116;42;44;193;1075;0.516;0.576;0.434;0.832;0.628;0.608;F;porteot01
91;Darren Collison;13.2;2016-17;29;SAC;68;64;0;2063;340;714;267;539;73;175;147;171;23;129;152;312;67;9;114;119;900;0.476;0.495;0.417;0.86;0.57;0.527;G;collida01
92;Nick Young;13.2;2016-17;31;LAL;60;60;0;1556;272;633;102;212;170;421;77;90;25;113;138;58;37;14;36;137;791;0.43;0.481;0.404;0.856;0.588;0.564;G-F;youngni01
93;Julius Randle;13.2;2016-17;22;LAL;74;73;0;2132;377;773;360;710;17;63;204;282;150;486;636;264;49;37;173;248;975;0.488;0.507;0.27;0.723;0.543;0.499;F-C;randlju01
94;Sean Kilpatrick;13.1;2016-17;27;BRK;70;24;0;1754;305;735;200;427;105;308;204;242;22;258;280;157;45;6;135;118;919;0.415;0.468;0.341;0.843;0.546;0.486;G;kilpase01
95;Ersan İlyasova;13.1;2016-17;29;ATLOKCPHI;82;52;0;2142;384;890;242;488;142;402;161;207;115;366;481;141;58;23;116;211;1071;0.431;0.496;0.353;0.778;0.546;0.511;F;ilyaser01
96;Robert Covington;12.9;2016-17;26;PHI;67;67;0;2119;292;732;155;320;137;412;143;174;92;344;436;102;127;69;131;203;864;0.399;0.484;0.333;0.822;0.534;0.492;F-C;covinro01
97;Dario Šarić;12.8;2016-17;22;PHI;81;36;0;2129;381;927;275;586;106;341;172;220;112;401;513;182;57;30;183;162;1040;0.411;0.469;0.311;0.782;0.508;0.468;F-C;saricda01
98;James Johnson;12.8;2016-17;29;MIA;76;5;0;2085;368;769;281;513;87;256;152;215;66;310;376;276;76;86;171;197;975;0.479;0.548;0.34;0.707;0.564;0.535;F;johnsja01
99;Seth Curry;12.8;2016-17;26;DAL;70;42;0;2029;338;703;201;381;137;322;85;100;25;154;179;189;79;7;92;126;898;0.481;0.528;0.425;0.85;0.601;0.578;G;curryse01
100;Elfrid Payton;12.8;2016-17;22;ORL;82;58;0;2412;430;912;390;766;40;146;146;211;89;298;387;529;88;40;178;177;1046;0.471;0.509;0.274;0.692;0.52;0.493;G;paytoel01
101;Aaron Gordon;12.7;2016-17;21;ORL;80;72;0;2298;393;865;316;598;77;267;156;217;116;289;405;150;65;40;89;172;1019;0.454;0.528;0.288;0.719;0.53;0.499;F;gordoaa01
102;DeAndre Jordan;12.7;2016-17;28;LAC;81;81;1;2570;412;577;412;575;0;2;205;425;298;816;1114;96;51;134;115;212;1029;0.714;0.717;0;0.482;0.673;0.714;C;jordade01
103;Rodney Hood;12.7;2016-17;24;UTA;59;55;0;1593;272;666;158;359;114;307;90;115;16;186;202;96;38;11;65;132;748;0.408;0.44;0.371;0.783;0.522;0.494;G-F;hoodro01
104;Clint Capela;12.6;2016-17;22;HOU;65;59;0;1551;362;563;362;563;0;0;94;177;178;348;526;63;34;79;87;179;818;0.643;0.643;;0.531;0.638;0.643;C;capelca01
105;Pau Gasol;12.4;2016-17;36;SAS;64;39;0;1627;303;604;247;500;56;104;130;184;107;394;501;150;24;70;81;110;792;0.502;0.494;0.538;0.707;0.578;0.548;C-F;gasolpa01
106;Jamal Crawford;12.3;2016-17;36;LAC;82;1;0;2157;359;870;243;548;116;322;174;203;17;112;129;214;61;14;134;115;1008;0.413;0.443;0.36;0.857;0.525;0.479;G;crawfja01
107;Austin Rivers;12;2016-17;24;LAC;74;29;0;2054;323;731;212;432;111;299;132;191;20;141;161;204;48;10;115;187;889;0.442;0.491;0.371;0.691;0.545;0.518;G;riverau01
108;Jonas Valančiūnas;12;2016-17;24;TOR;80;80;0;2066;391;702;390;700;1;2;176;217;226;533;759;57;37;63;106;216;959;0.557;0.557;0.5;0.811;0.601;0.558;C;valanjo01
109;Jahlil Okafor;11.8;2016-17;21;PHI;50;33;0;1134;242;471;242;471;0;0;106;158;81;159;240;58;20;49;91;122;590;0.514;0.514;;0.671;0.546;0.514;C-F;okafoja01
110;Greg Monroe;11.7;2016-17;26;MIL;81;0;0;1823;387;726;387;722;0;4;177;239;167;365;532;187;92;38;140;168;951;0.533;0.536;0;0.741;0.572;0.533;C-F;monrogr01
111;Trevor Ariza;11.7;2016-17;31;HOU;80;80;0;2773;326;798;135;243;191;555;93;126;54;404;458;175;147;20;73;133;936;0.409;0.556;0.344;0.738;0.548;0.528;F;arizatr01
112;Frank Kaminsky;11.7;2016-17;23;CHO;75;16;0;1954;320;802;204;448;116;354;118;156;57;279;336;162;46;34;76;139;874;0.399;0.455;0.328;0.756;0.502;0.471;F-C;kaminfr01
113;Steven Adams;11.3;2016-17;23;OKC;80;80;0;2389;374;655;374;654;0;1;157;257;281;332;613;86;89;78;146;195;905;0.571;0.572;0;0.611;0.589;0.571;C;adamsst01
114;Marvin Williams;11.2;2016-17;30;CHO;76;76;0;2295;297;704;173;350;124;354;131;150;89;411;500;106;58;53;60;134;849;0.422;0.494;0.35;0.873;0.551;0.51;F;willima02
115;Ricky Rubio;11.1;2016-17;26;MIN;75;75;0;2469;261;650;201;454;60;196;254;285;68;237;305;682;128;10;195;202;836;0.402;0.443;0.306;0.891;0.539;0.448;G;rubiori01
116;Brandon Knight;11;2016-17;25;PHO;54;5;0;1140;209;525;164;386;45;139;132;154;25;93;118;130;27;5;88;87;595;0.398;0.425;0.324;0.857;0.502;0.441;G;knighbr03
117;Jerryd Bayless;11;2016-17;28;PHI;3;1;0;71;11;32;9;27;2;5;9;10;3;9;12;13;0;0;9;4;33;0.344;0.333;0.4;0.9;0.453;0.375;G;bayleje01
118;Terrence Ross;11;2016-17;25;ORLTOR;78;24;0;1955;326;746;184;355;142;391;64;77;18;188;206;88;87;33;68;143;858;0.437;0.518;0.363;0.831;0.55;0.532;F-G;rosste01
119;Thaddeus Young;11;2016-17;28;IND;74;74;0;2237;362;687;317;569;45;118;45;86;131;317;448;122;113;29;95;135;814;0.527;0.557;0.381;0.523;0.562;0.56;F;youngth01
120;Kent Bazemore;11;2016-17;27;ATL;73;64;0;1963;295;721;203;455;92;266;119;168;45;186;231;177;91;52;125;165;801;0.409;0.446;0.346;0.708;0.504;0.473;G-F;bazemke01
121;Emmanuel Mudiay;11;2016-17;20;DEN;55;41;0;1406;208;551;152;373;56;178;131;167;29;149;178;217;41;13;123;95;603;0.377;0.408;0.315;0.784;0.483;0.428;G;mudiaem01
122;Deron Williams;11;2016-17;32;CLEDAL;64;44;0;1657;263;600;178;366;85;234;90;109;14;133;147;360;31;8;138;138;701;0.438;0.486;0.363;0.826;0.541;0.509;G;willide01
123;Justise Winslow;10.9;2016-17;20;MIA;18;15;0;625;80;225;73;190;7;35;29;47;23;71;94;66;26;6;33;52;196;0.356;0.384;0.2;0.617;0.399;0.371;F;winslju01
124;J.J. Barea;10.9;2016-17;32;DAL;35;6;0;771;142;343;89;195;53;148;44;51;9;75;84;193;14;1;63;30;381;0.414;0.456;0.358;0.863;0.521;0.491;G;bareajo01
125;Taj Gibson;10.8;2016-17;31;CHIOKC;78;71;0;1989;365;709;362;696;3;13;113;158;158;327;485;73;41;65;105;163;846;0.515;0.52;0.231;0.715;0.543;0.517;F-C;gibsota01
126;Courtney Lee;10.8;2016-17;31;NYK;77;74;0;2459;321;704;213;435;108;269;85;98;53;206;259;179;81;24;69;141;835;0.456;0.49;0.401;0.867;0.559;0.533;G;leeco01
127;Terrence Jones;10.8;2016-17;25;MILNOP;54;12;0;1270;231;492;212;417;19;75;103;170;65;241;306;59;40;54;48;67;584;0.47;0.508;0.253;0.606;0.515;0.489;F;joneste01
128;Marcin Gortat;10.8;2016-17;32;WAS;82;82;0;2556;390;674;390;672;0;2;103;159;238;611;849;121;40;61;119;213;883;0.579;0.58;0;0.648;0.593;0.579;C-F;gortama01
129;C.J. Miles;10.7;2016-17;29;IND;76;29;0;1776;281;647;112;238;169;409;84;93;30;199;229;48;46;25;40;151;815;0.434;0.471;0.413;0.903;0.592;0.565;G-F;milescj01
130;Allen Crabbe;10.7;2016-17;24;POR;79;7;0;2254;303;647;169;345;134;302;105;124;19;207;226;94;54;20;62;171;845;0.468;0.49;0.444;0.847;0.602;0.572;G-F;crabbal01
131;Alex Poythress;10.7;2016-17;23;PHI;6;1;0;157;25;54;19;35;6;19;8;10;11;18;29;5;3;2;3;14;64;0.463;0.543;0.316;0.8;0.548;0.519;F;poythal01
132;Nikola Mirotić;10.6;2016-17;25;CHI;70;15;0;1679;258;625;129;248;129;377;99;128;61;323;384;75;53;55;80;128;744;0.413;0.52;0.342;0.773;0.546;0.516;F;mirotni01
133;Marcus Smart;10.6;2016-17;22;BOS;79;24;0;2399;269;749;175;417;94;332;203;250;78;227;305;364;125;34;159;192;835;0.359;0.42;0.283;0.812;0.486;0.422;G;smartma01
134;Buddy Hield;10.6;2016-17;24;NOPSAC;82;55;0;1888;327;767;179;388;148;379;64;76;35;234;269;121;38;9;101;115;866;0.426;0.461;0.391;0.842;0.541;0.523;G-F;hieldbu01
135;Marco Belinelli;10.5;2016-17;30;CHO;74;0;0;1778;264;615;162;332;102;283;150;168;14;164;178;147;44;9;70;90;780;0.429;0.488;0.36;0.893;0.566;0.512;G-F;belinma01
