Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
38;Nick Young;17.9;2013-14;28;LAL;64;9;0;1810;387;889;252;539;135;350;235;285;29;137;166;95;46;12;95;156;1144;0.435;0.468;0.386;0.825;0.564;0.511;G-F;youngni01
39;Eric Bledsoe;17.7;2013-14;24;PHO;43;40;0;1416;265;556;215;416;50;140;183;237;27;175;202;235;69;14;143;99;763;0.477;0.517;0.357;0.772;0.578;0.522;G;bledser01
40;Kemba Walker;17.7;2013-14;23;CHA;73;73;0;2614;449;1143;340;816;109;327;282;337;39;267;306;447;86;32;169;128;1289;0.393;0.417;0.333;0.837;0.499;0.441;G;walkeke02
41;Ty Lawson;17.6;2013-14;26;DEN;62;61;0;2222;347;806;275;604;72;202;324;406;40;175;215;543;100;10;200;113;1090;0.431;0.455;0.356;0.798;0.554;0.475;G;lawsoty01
42;Nikola Peković;17.5;2013-14;28;MIN;54;54;0;1663;379;701;379;701;0;0;186;249;206;262;468;50;30;23;84;129;944;0.541;0.541;;0.747;0.582;0.541;C;pekovni01
43;Zach Randolph;17.4;2013-14;32;MEM;79;79;0;2705;560;1198;558;1178;2;20;250;337;265;530;795;200;54;23;183;210;1372;0.467;0.474;0.1;0.742;0.51;0.468;F-C;randoza01
44;Pau Gasol;17.4;2013-14;33;LAL;60;60;0;1884;425;885;421;871;4;14;187;254;124;456;580;201;27;92;141;124;1041;0.48;0.483;0.286;0.736;0.522;0.482;C-F;gasolpa01
45;Mike Conley;17.2;2013-14;26;MEM;73;73;0;2446;463;1030;358;739;105;291;225;276;41;172;213;441;110;13;150;141;1256;0.45;0.484;0.361;0.815;0.545;0.5;G;conlemi01
46;Bradley Beal;17.1;2013-14;20;WAS;73;73;0;2530;481;1149;343;806;138;343;149;189;54;219;273;243;71;18;128;153;1249;0.419;0.426;0.402;0.788;0.507;0.479;G;bealbr01
47;Jeff Green;16.9;2013-14;27;BOS;82;82;0;2805;482;1171;347;775;135;396;283;356;54;326;380;138;57;47;165;180;1382;0.412;0.448;0.341;0.795;0.52;0.469;F;greenje02
48;Tony Parker;16.7;2013-14;31;SAS;68;68;1;1997;456;914;431;847;25;67;197;243;17;138;155;388;36;9;151;86;1134;0.499;0.509;0.373;0.811;0.555;0.513;G;parketo01
49;Michael Carter-Williams;16.7;2013-14;22;PHI;70;70;0;2414;427;1054;372;846;55;208;258;367;101;336;437;441;130;43;247;213;1167;0.405;0.44;0.264;0.703;0.48;0.431;G;cartemi01
50;Chandler Parsons;16.6;2013-14;25;HOU;74;74;0;2783;466;987;336;636;130;351;164;221;69;340;409;298;88;29;144;168;1226;0.472;0.528;0.37;0.742;0.565;0.538;F;parsoch01
51;Jeff Teague;16.5;2013-14;25;ATL;79;79;0;2542;456;1040;382;815;74;225;318;376;34;174;208;528;89;17;232;158;1304;0.438;0.469;0.329;0.846;0.541;0.474;G;teaguje01
52;Josh Smith;16.4;2013-14;28;DET;77;76;0;2730;517;1233;447;968;70;265;160;301;102;418;520;252;105;110;199;197;1264;0.419;0.462;0.264;0.532;0.463;0.448;F;smithjo03
53;Wesley Matthews;16.4;2013-14;27;POR;82;82;0;2780;445;1009;244;498;201;511;252;301;51;238;289;197;76;14;110;176;1343;0.441;0.49;0.393;0.837;0.588;0.541;G;matthwe02
54;Chris Bosh;16.2;2013-14;29;MIA;79;79;1;2531;492;953;418;735;74;218;223;272;98;424;522;87;80;78;125;192;1281;0.516;0.569;0.339;0.82;0.597;0.555;F-C;boshch01
55;Gordon Hayward;16.2;2013-14;23;UTA;77;77;0;2800;426;1032;341;752;85;280;311;381;62;329;391;400;110;40;212;155;1248;0.413;0.453;0.304;0.816;0.52;0.454;F-G;haywago01
56;Luol Deng;16;2013-14;28;CHICLE;63;63;0;2213;371;860;314;671;57;189;212;268;99;262;361;183;62;9;114;111;1011;0.431;0.468;0.302;0.791;0.517;0.465;F;denglu01
57;Derrick Rose;15.9;2013-14;25;CHI;10;10;0;311;58;164;42;117;16;47;27;32;9;23;32;43;5;1;34;15;159;0.354;0.359;0.34;0.844;0.446;0.402;G;rosede01
58;Dion Waiters;15.9;2013-14;22;CLE;70;24;0;2072;430;993;338;743;92;250;161;235;32;163;195;209;63;17;154;153;1113;0.433;0.455;0.368;0.685;0.508;0.479;G;waitedi01
59;Gerald Green;15.8;2013-14;28;PHO;82;48;0;2330;448;1006;244;496;204;510;195;230;48;227;275;122;70;42;145;220;1295;0.445;0.492;0.4;0.848;0.585;0.547;G-F;greenge01
60;Joe Johnson;15.8;2013-14;32;BRK;79;79;1;2575;462;1018;300;614;162;404;159;195;48;222;270;216;47;10;120;129;1245;0.454;0.489;0.401;0.815;0.564;0.533;G-F;johnsjo02
61;Jodie Meeks;15.7;2013-14;26;LAL;77;70;0;2556;413;892;251;488;162;404;221;258;30;164;194;138;111;4;111;119;1209;0.463;0.514;0.401;0.857;0.601;0.554;G;meeksjo01
62;Brandon Jennings;15.5;2013-14;24;DET;80;79;0;2728;423;1135;269;678;154;457;241;321;59;185;244;609;101;8;215;157;1241;0.373;0.397;0.337;0.751;0.486;0.441;G;jennibr01
63;Eric Gordon;15.4;2013-14;25;NOP;64;64;0;2057;356;817;255;559;101;258;175;223;30;135;165;208;74;12;134;114;988;0.436;0.456;0.391;0.785;0.54;0.498;G-F;gordoer01
64;Greg Monroe;15.2;2013-14;23;DET;82;82;0;2690;504;1015;504;1014;0;1;241;367;256;504;760;171;91;47;166;205;1249;0.497;0.497;0;0.657;0.531;0.497;C-F;monrogr01
65;JJ Redick;15.2;2013-14;29;LAC;35;34;0;987;181;398;108;213;73;185;97;106;9;65;74;78;28;3;42;65;532;0.455;0.507;0.395;0.915;0.598;0.546;G;redicjj01
66;Serge Ibaka;15.1;2013-14;24;OKC;81;81;0;2666;524;978;501;918;23;60;156;199;224;485;709;85;39;219;123;233;1227;0.536;0.546;0.383;0.784;0.576;0.548;F-C;ibakase01
67;Tim Duncan;15.1;2013-14;37;SAS;74;74;0;2158;444;906;444;901;0;5;231;316;158;563;721;220;43;139;159;134;1119;0.49;0.493;0;0.731;0.535;0.49;F-C;duncati01
68;Avery Bradley;14.9;2013-14;23;BOS;60;58;0;1855;361;825;282;625;79;200;90;112;48;178;226;85;63;11;96;145;891;0.438;0.451;0.395;0.804;0.51;0.485;G;bradlav01
69;Tobias Harris;14.6;2013-14;21;ORL;61;36;0;1850;332;716;300;590;32;126;197;244;88;336;424;82;41;24;78;143;893;0.464;0.508;0.254;0.807;0.542;0.486;F;harrito02
70;Marc Gasol;14.6;2013-14;29;MEM;59;59;0;1970;336;711;334;700;2;11;185;241;84;340;424;215;59;76;111;150;859;0.473;0.477;0.182;0.768;0.526;0.474;C;gasolma01
71;J.R. Smith;14.5;2013-14;28;NYK;74;37;0;2421;396;955;207;475;189;480;90;138;35;261;296;219;65;20;108;196;1071;0.415;0.436;0.394;0.652;0.527;0.514;G-F;smithjr01
72;Tyreke Evans;14.5;2013-14;24;NOP;72;22;0;2028;391;897;370;802;21;95;239;310;76;265;341;363;84;21;175;155;1042;0.436;0.461;0.221;0.771;0.504;0.448;G-F;evansty01
73;Trevor Ariza;14.4;2013-14;28;WAS;77;77;0;2723;389;853;209;411;180;442;149;193;99;376;475;191;126;20;132;179;1107;0.456;0.509;0.407;0.772;0.59;0.562;F;arizatr01
74;Jrue Holiday;14.3;2013-14;23;NOP;34;34;0;1143;203;454;173;377;30;77;51;63;28;114;142;268;56;12;105;92;487;0.447;0.459;0.39;0.81;0.505;0.48;G;holidjr01
75;Deron Williams;14.3;2013-14;29;BRK;64;58;0;2059;322;716;224;448;98;268;173;216;15;153;168;392;93;13;143;148;915;0.45;0.5;0.366;0.801;0.564;0.518;G;willide01
76;Nikola Vučević;14.2;2013-14;23;ORL;57;57;0;1812;353;696;353;696;0;0;105;137;185;441;626;104;60;47;112;169;811;0.507;0.507;;0.766;0.536;0.507;C;vucevni01
77;Nenê;14.2;2013-14;31;WAS;53;37;0;1560;299;594;298;589;1;5;155;266;65;229;294;153;64;47;117;164;754;0.503;0.506;0.2;0.583;0.53;0.504;F-C;hilarne01
78;Gerald Henderson;14;2013-14;26;CHA;77;77;0;2461;403;930;363;815;40;115;235;309;31;279;310;199;51;32;113;159;1081;0.433;0.445;0.348;0.761;0.507;0.455;G;hendege02
79;David West;14;2013-14;33;IND;80;80;0;2472;458;939;454;924;4;15;198;251;120;422;542;223;61;74;133;186;1118;0.488;0.491;0.267;0.789;0.533;0.49;F-C;westda01
80;Evan Turner;14;2013-14;25;INDPHI;81;56;0;2457;434;1021;384;865;50;156;213;262;62;346;408;262;67;7;189;195;1131;0.425;0.444;0.321;0.813;0.498;0.45;G;turneev01
81;Alec Burks;14;2013-14;22;UTA;78;12;0;2193;380;831;330;688;50;143;279;373;59;198;257;212;69;14;149;190;1089;0.457;0.48;0.35;0.748;0.547;0.487;G;burksal01
82;Rodney Stuckey;13.9;2013-14;27;DET;73;5;0;1950;372;853;348;765;24;88;244;292;39;130;169;152;54;10;125;131;1012;0.436;0.455;0.273;0.836;0.516;0.45;G;stuckro01
83;Lance Stephenson;13.8;2013-14;23;IND;78;78;0;2752;427;870;341;626;86;244;140;197;95;463;558;359;54;7;210;195;1080;0.491;0.545;0.352;0.711;0.564;0.54;G-F;stephla01
84;Kobe Bryant;13.8;2013-14;35;LAL;6;6;1;177;31;73;28;57;3;16;18;21;2;24;26;38;7;1;34;9;83;0.425;0.491;0.188;0.857;0.505;0.445;G-F;bryanko01
85;Victor Oladipo;13.8;2013-14;21;ORL;80;44;0;2487;392;936;318;710;74;226;248;318;43;286;329;327;129;37;256;210;1106;0.419;0.448;0.327;0.78;0.514;0.458;G;oladivi01
86;Markieff Morris;13.8;2013-14;24;PHO;81;0;0;2153;411;845;377;737;34;108;259;327;139;346;485;144;68;51;147;232;1115;0.486;0.512;0.315;0.792;0.564;0.507;F;morrima02
87;Carlos Boozer;13.7;2013-14;32;CHI;76;76;0;2141;447;980;447;978;0;2;148;193;137;495;632;118;53;22;154;216;1042;0.456;0.457;0;0.767;0.489;0.456;F-C;boozeca01
88;Kenneth Faried;13.7;2013-14;24;DEN;80;77;0;2178;447;820;447;817;0;3;202;311;238;446;684;96;70;69;135;193;1096;0.545;0.547;0;0.65;0.573;0.545;F-C;farieke01
89;Wilson Chandler;13.6;2013-14;26;DEN;62;55;0;1927;307;738;185;387;122;351;110;152;58;236;294;114;46;31;79;193;846;0.416;0.478;0.348;0.724;0.526;0.499;F;chandwi01
90;Andre Drummond;13.5;2013-14;20;DET;81;81;0;2619;479;769;479;767;0;2;137;328;440;631;1071;35;101;131;110;273;1095;0.623;0.625;0;0.418;0.599;0.623;C;drumman01
91;Paul Pierce;13.5;2013-14;36;BRK;75;68;0;2098;321;712;209;412;112;300;256;310;26;322;348;178;86;31;153;190;1010;0.451;0.507;0.373;0.826;0.595;0.529;F-G;piercpa01
92;Derrick Favors;13.3;2013-14;22;UTA;73;73;0;2201;390;747;390;746;0;1;190;284;199;438;637;91;75;108;129;236;970;0.522;0.523;0;0.669;0.556;0.522;F-C;favorde01
93;Andrea Bargnani;13.3;2013-14;28;NYK;42;39;0;1257;222;502;192;394;30;108;84;102;69;153;222;45;14;52;58;100;558;0.442;0.487;0.278;0.824;0.51;0.472;F-C;bargnan01
94;Jared Sullinger;13.3;2013-14;21;BOS;74;44;0;2041;384;899;328;691;56;208;158;203;241;360;601;118;35;49;119;251;982;0.427;0.475;0.269;0.778;0.497;0.458;F;sullija01
95;Randy Foye;13.2;2013-14;30;DEN;81;78;0;2485;361;875;172;377;189;498;157;185;36;196;232;287;67;39;145;205;1068;0.413;0.456;0.38;0.849;0.558;0.521;G;foyera01
96;Marcin Gortat;13.2;2013-14;29;WAS;81;80;0;2655;455;840;454;839;1;1;157;229;202;565;767;138;41;121;126;201;1068;0.542;0.541;1;0.686;0.568;0.542;C-F;gortama01
97;Spencer Hawes;13.2;2013-14;25;CLEPHI;80;78;0;2470;403;883;275;575;128;308;119;152;131;529;660;240;44;94;173;237;1053;0.456;0.478;0.416;0.783;0.554;0.529;C-F;hawessp01
98;Jimmy Butler;13.1;2013-14;24;CHI;67;67;0;2591;275;693;207;453;68;240;260;338;87;243;330;175;127;36;102;106;878;0.397;0.457;0.283;0.769;0.522;0.446;F-G;butleji01
99;D.J. Augustin;13.1;2013-14;26;CHITOR;71;9;0;1939;298;718;165;386;133;332;201;227;15;115;130;313;53;3;125;147;930;0.415;0.427;0.401;0.885;0.569;0.508;G;augusdj01
100;Reggie Jackson;13.1;2013-14;23;OKC;80;36;0;2277;403;916;320;671;83;245;158;177;43;270;313;331;85;9;168;142;1047;0.44;0.477;0.339;0.893;0.527;0.485;G;jacksre01
101;Nicolas Batum;13;2013-14;25;POR;82;82;0;2956;381;819;236;417;145;402;163;203;116;495;611;420;75;57;208;156;1070;0.465;0.566;0.361;0.803;0.589;0.554;F-G;batumni01
102;Tony Wroten;13;2013-14;20;PHI;72;16;0;1765;345;808;305;620;40;188;209;326;69;159;228;217;78;16;204;151;939;0.427;0.492;0.213;0.641;0.493;0.452;G;wroteto01
103;Taj Gibson;13;2013-14;28;CHI;82;8;0;2351;429;896;429;889;0;7;211;281;200;358;558;91;41;112;150;207;1069;0.479;0.483;0;0.751;0.524;0.479;F-C;gibsota01
104;Kawhi Leonard;12.8;2013-14;22;SAS;66;65;0;1923;337;645;268;463;69;182;101;126;76;336;412;133;114;50;80;127;844;0.522;0.579;0.379;0.802;0.602;0.576;F;leonaka01
105;Trey Burke;12.8;2013-14;21;UTA;70;68;0;2262;341;897;230;561;111;336;102;113;37;171;208;396;42;6;131;145;895;0.38;0.41;0.33;0.903;0.473;0.442;G;burketr01
106;Joakim Noah;12.6;2013-14;28;CHI;80;80;1;2820;380;800;380;798;0;2;247;335;282;618;900;431;99;121;194;245;1007;0.475;0.476;0;0.737;0.531;0.475;C;noahjo01
107;Jeremy Lin;12.5;2013-14;25;HOU;71;33;0;2054;295;662;213;433;82;229;218;265;34;153;187;294;68;27;176;166;890;0.446;0.492;0.358;0.823;0.572;0.508;G;linje01
108;Enes Freedom;12.3;2013-14;21;UTA;80;37;0;2138;419;853;419;852;0;1;149;204;222;376;598;75;28;42;144;230;987;0.491;0.492;0;0.73;0.523;0.491;C;kanteen01
109;Manu Ginóbili;12.3;2013-14;36;SAS;68;3;0;1550;294;627;204;369;90;258;160;188;30;172;202;293;70;17;139;128;838;0.469;0.553;0.349;0.851;0.59;0.541;G;ginobma01
110;Corey Brewer;12.3;2013-14;27;MIN;81;81;0;2609;388;807;329;596;59;211;163;227;63;144;207;135;151;30;105;210;998;0.481;0.552;0.28;0.718;0.55;0.517;F-G;breweco01
111;Ramon Sessions;12.3;2013-14;27;CHAMIL;83;19;0;2214;330;769;295;645;35;124;326;404;38;165;203;340;49;9;148;90;1021;0.429;0.457;0.282;0.807;0.539;0.452;G;sessira01
112;Terrence Jones;12.1;2013-14;22;HOU;76;71;0;2078;386;712;355;611;31;101;118;195;162;366;528;87;53;99;71;139;921;0.542;0.581;0.307;0.605;0.577;0.564;F;joneste01
113;Khris Middleton;12.1;2013-14;22;MIL;82;64;0;2460;376;854;256;564;120;290;118;137;60;250;310;169;83;20;123;243;990;0.44;0.454;0.414;0.861;0.541;0.511;F-G;middlkh01
114;Jameer Nelson;12.1;2013-14;31;ORL;68;68;0;2179;294;747;158;356;136;391;96;112;29;202;231;476;52;5;166;146;820;0.394;0.444;0.348;0.857;0.515;0.485;G;nelsoja01
115;Kyle Korver;12;2013-14;32;ATL;71;71;0;2408;289;609;104;217;185;392;87;94;22;260;282;208;70;24;102;147;850;0.475;0.479;0.472;0.926;0.653;0.626;G-F;korveky01
116;Vince Carter;11.9;2013-14;37;DAL;81;0;0;1973;330;811;184;440;146;371;161;196;67;217;284;212;61;35;108;209;967;0.407;0.418;0.394;0.821;0.539;0.497;G-F;cartevi01
117;Amar'e Stoudemire;11.9;2013-14;31;NYK;65;21;0;1466;311;558;311;558;0;0;150;203;112;208;320;34;23;37;91;159;772;0.557;0.557;;0.739;0.596;0.557;F-C;stoudam01
118;J.J. Hickson;11.8;2013-14;25;DEN;69;52;0;1859;332;654;332;646;0;8;150;290;206;426;632;96;47;51;128;177;814;0.508;0.514;0;0.517;0.521;0.508;F-C;hicksjj01
119;Tristan Thompson;11.7;2013-14;22;CLE;82;82;0;2594;363;761;363;760;0;1;235;339;269;485;754;72;42;35;108;188;961;0.477;0.478;0;0.693;0.528;0.477;F-C;thomptr01
120;O.J. Mayo;11.7;2013-14;26;MIL;52;23;0;1346;224;550;140;323;84;227;76;88;24;100;124;113;28;13;95;111;608;0.407;0.433;0.37;0.864;0.516;0.484;G;mayooj01
121;Rajon Rondo;11.7;2013-14;27;BOS;30;30;0;998;141;350;115;260;26;90;42;67;22;142;164;294;40;2;99;65;350;0.403;0.442;0.289;0.627;0.461;0.44;G;rondora01
122;José Calderón;11.4;2013-14;32;DAL;81;81;0;2468;341;748;150;323;191;425;52;63;29;163;192;377;69;11;103;136;925;0.456;0.464;0.449;0.825;0.596;0.584;G;caldejo01
123;Marco Belinelli;11.4;2013-14;27;SAS;80;25;0;2016;337;695;211;402;126;293;111;131;18;208;226;179;50;7;95;130;911;0.485;0.525;0.43;0.847;0.605;0.576;G-F;belinma01
124;Darren Collison;11.4;2013-14;26;LAC;80;35;0;2069;324;694;253;505;71;189;192;224;47;141;188;297;93;15;132;150;911;0.467;0.501;0.376;0.857;0.575;0.518;G;collida01
125;Mike Dunleavy;11.3;2013-14;33;CHI;82;61;0;2584;333;774;210;450;123;324;140;164;46;299;345;186;64;46;108;163;929;0.43;0.467;0.38;0.854;0.549;0.51;F-G;dunlemi02
126;Jonas Valančiūnas;11.3;2013-14;21;TOR;81;81;0;2282;359;676;359;675;0;1;198;260;226;488;714;57;24;71;136;249;916;0.531;0.532;0;0.762;0.579;0.531;C;valanjo01
127;Andray Blatche;11.2;2013-14;27;BRK;73;7;0;1618;321;674;306;620;15;54;164;221;120;270;390;112;75;38;110;166;821;0.476;0.494;0.278;0.742;0.532;0.487;F;blatcan01
128;Ersan İlyasova;11.2;2013-14;26;MIL;55;47;0;1478;237;579;200;448;37;131;107;130;107;235;342;72;46;8;61;135;618;0.409;0.446;0.282;0.823;0.486;0.441;F;ilyaser01
129;John Henson;11.1;2013-14;23;MIL;70;23;0;1856;344;639;344;638;0;1;91;177;171;326;497;113;41;116;114;185;779;0.538;0.539;0;0.514;0.543;0.538;C-F;hensojo01
130;Brandon Bass;11.1;2013-14;28;BOS;82;73;0;2266;352;725;350;719;2;6;205;239;161;309;470;87;36;71;102;190;911;0.486;0.487;0.333;0.858;0.549;0.487;F;bassbr01
131;Channing Frye;11.1;2013-14;30;PHO;82;82;0;2312;336;778;176;346;160;432;78;95;73;343;416;98;60;63;89;245;910;0.432;0.509;0.37;0.821;0.555;0.535;C-F;fryech01
132;DeMarre Carroll;11.1;2013-14;27;ATL;73;73;0;2341;302;642;205;374;97;268;109;141;107;296;403;134;108;21;79;188;810;0.47;0.548;0.362;0.773;0.575;0.546;F;carrode01
133;Robin Lopez;11.1;2013-14;25;POR;82;82;0;2603;355;644;355;643;0;1;198;242;326;374;700;73;25;139;84;196;908;0.551;0.552;0;0.818;0.605;0.551;C;lopezro01
134;Jordan Crawford;11;2013-14;25;BOSGSW;81;35;0;1859;327;788;237;503;90;285;146;169;28;155;183;281;47;5;134;120;890;0.415;0.471;0.316;0.864;0.516;0.472;G;crawfjo02
135;Terrence Ross;10.9;2013-14;22;TOR;81;62;0;2159;318;751;157;343;161;408;82;98;43;209;252;79;64;27;88;183;879;0.423;0.458;0.395;0.837;0.553;0.531;F-G;rosste01
