Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
32;Dennis Schröder;19.4;2017-18;24;ATL;67;67;0;2078;500;1146;424;884;76;262;225;265;44;164;208;417;72;6;183;147;1301;0.436;0.48;0.29;0.849;0.515;0.469;G;schrode01
33;Jrue Holiday;19;2017-18;27;NOP;81;81;0;2927;615;1244;495;888;120;356;187;238;62;303;365;486;123;64;213;201;1537;0.494;0.557;0.337;0.786;0.57;0.543;G;holidjr01
34;Harrison Barnes;18.9;2017-18;25;DAL;77;77;0;2634;537;1208;418;875;119;333;259;313;77;391;468;152;49;14;118;94;1452;0.445;0.478;0.357;0.827;0.539;0.494;F;barneha02
35;Chris Paul;18.6;2017-18;32;HOU;58;58;0;1847;367;798;223;419;144;379;203;221;37;276;313;457;96;14;128;141;1081;0.46;0.532;0.38;0.919;0.604;0.55;G;paulch01
36;Tobias Harris;18.6;2017-18;25;DETLAC;80;80;0;2668;562;1221;379;776;183;445;179;216;58;379;437;192;71;35;105;164;1486;0.46;0.488;0.411;0.829;0.565;0.535;F;harrito02
37;Nikola Jokić;18.5;2017-18;22;DEN;75;73;0;2443;504;1010;393;730;111;280;266;313;195;608;803;458;90;61;210;212;1385;0.499;0.538;0.396;0.85;0.603;0.554;C-F;jokicni01
38;Eric Gordon;18;2017-18;29;HOU;69;30;0;2154;415;970;197;362;218;608;195;241;25;145;170;154;44;27;130;116;1243;0.428;0.544;0.359;0.809;0.578;0.54;G-F;gordoer01
39;Jeremy Lin;18;2017-18;29;BRK;1;1;0;25;5;12;4;10;1;2;7;7;0;0;0;4;0;0;3;3;18;0.417;0.4;0.5;1;0.597;0.458;G;linje01
40;Evan Fournier;17.8;2017-18;25;ORL;57;57;0;1837;368;802;241;467;127;335;150;173;23;157;180;165;47;16;95;138;1013;0.459;0.516;0.379;0.867;0.577;0.538;G-F;fournev01
41;Eric Bledsoe;17.7;2017-18;28;MILPHO;74;74;0;2322;468;989;343;629;125;360;252;317;51;233;284;370;149;42;216;185;1313;0.473;0.545;0.347;0.795;0.582;0.536;G;bledser01
42;Andrew Wiggins;17.7;2017-18;22;MIN;82;82;0;2979;569;1300;457;962;112;338;202;314;82;276;358;160;91;51;138;163;1452;0.438;0.475;0.331;0.643;0.505;0.481;F-G;wiggian01
43;Aaron Gordon;17.6;2017-18;22;ORL;58;57;0;1909;375;865;260;523;115;342;157;225;87;370;457;136;59;45;107;111;1022;0.434;0.497;0.336;0.698;0.53;0.5;F;gordoaa01
44;Kevin Love;17.6;2017-18;29;CLE;59;59;1;1651;334;729;197;399;137;330;234;266;101;445;546;103;43;24;90;120;1039;0.458;0.494;0.415;0.88;0.614;0.552;F-C;loveke01
45;Tim Hardaway Jr.;17.5;2017-18;25;NYK;57;54;0;1885;360;856;230;446;130;410;146;179;32;192;224;155;62;10;92;123;996;0.421;0.516;0.317;0.816;0.533;0.496;G;hardati02
46;Gary Harris;17.5;2017-18;23;DEN;67;65;0;2304;440;908;284;514;156;394;134;162;37;139;176;194;122;15;119;119;1170;0.485;0.553;0.396;0.827;0.597;0.57;G;harriga01
47;Goran Dragić;17.3;2017-18;31;MIA;75;75;1;2378;484;1075;373;775;111;300;217;271;54;252;306;359;63;12;166;180;1296;0.45;0.481;0.37;0.801;0.543;0.502;G;dragigo01
48;Marc Gasol;17.2;2017-18;33;MEM;73;73;0;2408;434;1033;325;713;109;320;281;337;78;514;592;305;54;101;194;185;1258;0.42;0.456;0.341;0.834;0.532;0.473;C;gasolma01
49;JJ Redick;17.1;2017-18;33;PHI;70;70;0;2116;404;879;211;419;193;460;197;218;9;169;178;210;35;6;103;123;1198;0.46;0.504;0.42;0.904;0.614;0.569;G;redicjj01
50;Mike Conley;17.1;2017-18;30;MEM;12;12;0;373;64;168;40;91;24;77;53;66;0;27;27;49;12;3;18;24;205;0.381;0.44;0.312;0.803;0.52;0.452;G;conlemi01
51;Zach LaVine;16.7;2017-18;22;CHI;24;24;0;656;136;355;94;232;42;123;87;107;9;85;94;72;24;4;43;55;401;0.383;0.405;0.341;0.813;0.499;0.442;G-F;lavinza01
52;Jamal Murray;16.7;2017-18;20;DEN;81;80;0;2565;479;1062;314;626;165;436;229;253;82;215;297;274;79;28;172;173;1352;0.451;0.502;0.378;0.905;0.576;0.529;G;murraja01
53;Dwight Howard;16.6;2017-18;32;CHO;81;81;0;2463;506;911;505;904;1;7;334;582;255;757;1012;105;48;131;208;249;1347;0.555;0.559;0.143;0.574;0.577;0.556;C;howardw01
54;Nikola Vučević;16.5;2017-18;27;ORL;57;57;0;1683;399;840;335;636;64;204;77;94;101;422;523;191;56;62;109;144;939;0.475;0.527;0.314;0.819;0.533;0.513;C;vucevni01
55;Kyle Lowry;16.2;2017-18;31;TOR;78;78;1;2510;403;944;165;348;238;596;223;261;66;368;434;537;85;19;183;192;1267;0.427;0.474;0.399;0.854;0.598;0.553;G;lowryky01
56;Kawhi Leonard;16.2;2017-18;26;SAS;9;9;0;210;52;111;41;76;11;35;31;38;6;36;42;21;18;9;16;9;146;0.468;0.539;0.314;0.816;0.572;0.518;F;leonaka01
57;Carmelo Anthony;16.2;2017-18;33;OKC;78;78;0;2501;472;1168;303;694;169;474;148;193;67;386;453;103;47;49;99;197;1261;0.404;0.437;0.357;0.767;0.503;0.476;F;anthoca01
58;Julius Randle;16.1;2017-18;23;LAL;82;49;0;2190;504;904;494;859;10;45;305;425;181;473;654;210;43;45;213;274;1323;0.558;0.575;0.222;0.718;0.606;0.563;F-C;randlju01
59;Kyle Kuzma;16.1;2017-18;22;LAL;77;37;0;2401;468;1039;309;605;159;434;147;208;88;395;483;141;49;34;140;160;1242;0.45;0.511;0.366;0.707;0.549;0.527;F;kuzmaky01
60;Brandon Ingram;16.1;2017-18;20;LAL;59;59;0;1975;358;761;317;656;41;105;192;282;57;257;314;230;45;43;149;163;949;0.47;0.483;0.39;0.681;0.536;0.497;F;ingrabr01
61;Ben Simmons;15.8;2017-18;21;PHI;81;81;0;2732;544;998;544;987;0;11;191;341;145;514;659;661;140;70;278;211;1279;0.545;0.551;0;0.56;0.557;0.545;G-F;simmobe01
62;Will Barton;15.7;2017-18;27;DEN;81;40;0;2683;465;1028;309;606;156;422;182;226;70;339;409;331;82;52;149;168;1268;0.452;0.51;0.37;0.805;0.562;0.528;G;bartowi01
63;Nikola Mirotić;15.6;2017-18;26;CHINOP;55;14;0;1494;306;684;171;326;135;358;112;137;59;346;405;80;44;39;62;108;859;0.447;0.525;0.377;0.818;0.577;0.546;F;mirotni01
64;D'Angelo Russell;15.5;2017-18;21;BRK;48;35;0;1234;278;672;188;394;90;278;97;131;30;159;189;249;36;17;147;93;743;0.414;0.477;0.324;0.74;0.509;0.481;G;russeda01
65;Danilo Gallinari;15.3;2017-18;29;LAC;21;21;0;671;102;256;66;145;36;111;81;87;9;92;101;41;12;10;26;30;321;0.398;0.455;0.324;0.931;0.545;0.469;F;gallida01
66;Lauri Markkanen;15.2;2017-18;20;CHI;68;68;0;2020;374;862;229;461;145;401;140;166;79;429;508;79;39;40;83;103;1033;0.434;0.497;0.362;0.843;0.552;0.518;F-C;markkla01
67;Dennis Smith Jr.;15.2;2017-18;20;DAL;69;69;0;2049;404;1024;298;685;106;339;134;193;50;210;260;358;71;18;194;152;1048;0.395;0.435;0.313;0.694;0.473;0.446;G;smithde03
68;Isaiah Thomas;15.2;2017-18;28;CLELAL;32;15;0;862;157;421;102;233;55;188;117;131;17;50;67;153;15;3;95;58;486;0.373;0.438;0.293;0.893;0.508;0.438;G;thomais02
69;Austin Rivers;15.1;2017-18;25;LAC;61;59;0;2057;341;805;205;445;136;360;102;159;27;118;145;242;74;16;109;152;920;0.424;0.461;0.378;0.642;0.526;0.508;G;riverau01
70;Andre Drummond;15;2017-18;24;DET;78;78;1;2625;466;881;466;870;0;11;239;395;399;848;1247;237;114;127;200;250;1171;0.529;0.536;0;0.605;0.555;0.529;C;drumman01
71;Otto Porter Jr.;14.7;2017-18;24;WAS;77;77;0;2432;445;885;307;572;138;313;106;128;103;389;492;157;116;41;75;151;1134;0.503;0.537;0.441;0.828;0.602;0.581;F;porteot01
72;Rodney Hood;14.7;2017-18;25;CLEUTA;60;23;0;1616;322;751;195;418;127;333;111;129;22;143;165;95;45;12;70;105;882;0.429;0.467;0.381;0.86;0.546;0.513;G-F;hoodro01
73;Dario Šarić;14.6;2017-18;23;PHI;78;73;0;2310;403;890;246;491;157;399;178;207;154;366;520;202;51;20;148;160;1141;0.453;0.501;0.393;0.86;0.582;0.541;F-C;saricda01
74;Paul Millsap;14.6;2017-18;32;DEN;38;37;0;1143;202;435;163;322;39;113;112;161;65;180;245;105;39;44;73;99;555;0.464;0.506;0.345;0.696;0.549;0.509;F;millspa01
75;Reggie Jackson;14.6;2017-18;27;DET;45;45;0;1201;246;577;194;408;52;169;112;134;29;96;125;238;27;4;99;87;656;0.426;0.475;0.308;0.836;0.516;0.471;G;jacksre01
76;Jaylen Brown;14.5;2017-18;21;BOS;70;70;0;2152;373;803;252;497;121;306;150;233;66;280;346;114;70;26;124;181;1017;0.465;0.507;0.395;0.644;0.562;0.54;F-G;brownja02
77;Zach Randolph;14.5;2017-18;36;SAC;59;58;0;1508;361;763;310;616;51;147;84;107;97;300;397;127;42;10;116;119;857;0.473;0.503;0.347;0.785;0.529;0.507;F-C;randoza01
78;Jusuf Nurkić;14.3;2017-18;23;POR;79;79;0;2088;480;951;480;944;0;7;172;273;189;519;708;143;64;111;183;247;1132;0.505;0.508;0;0.63;0.528;0.505;C;nurkiju01
79;Dion Waiters;14.3;2017-18;26;MIA;30;30;0;918;163;410;111;240;52;170;51;69;8;69;77;113;23;9;70;61;429;0.398;0.463;0.306;0.739;0.487;0.461;G;waitedi01
80;Bojan Bogdanović;14.3;2017-18;28;IND;80;80;0;2464;404;852;249;466;155;386;178;205;30;240;270;119;55;8;106;129;1141;0.474;0.534;0.402;0.868;0.605;0.565;G-F;bogdabo02
81;Avery Bradley;14.3;2017-18;27;DETLAC;46;46;0;1433;259;625;184;422;75;203;63;82;22;94;116;94;51;8;101;92;656;0.414;0.436;0.369;0.768;0.496;0.474;G;bradlav01
82;Jeff Teague;14.2;2017-18;29;MIN;70;70;0;2311;354;794;270;566;84;228;202;239;24;185;209;492;102;23;177;171;994;0.446;0.477;0.368;0.845;0.553;0.499;G;teaguje01
83;Taurean Prince;14.1;2017-18;23;ATL;82;82;0;2464;415;975;239;518;176;457;152;180;50;339;389;214;85;42;191;168;1158;0.426;0.461;0.385;0.844;0.549;0.516;F;princta02
84;Enes Freedom;14.1;2017-18;25;NYK;71;71;0;1830;422;713;422;711;0;2;156;184;273;507;780;105;36;37;122;187;1000;0.592;0.594;0;0.848;0.63;0.592;C;kanteen01
85;Hassan Whiteside;14;2017-18;28;MIA;54;54;0;1364;312;578;310;576;2;2;128;182;174;444;618;54;37;94;92;131;754;0.54;0.538;1;0.703;0.573;0.542;C;whiteha01
86;Jonathon Simmons;13.9;2017-18;28;ORL;69;50;0;2029;354;761;285;557;69;204;185;241;61;178;239;171;58;16;146;175;962;0.465;0.512;0.338;0.768;0.555;0.511;G-F;simmojo02
87;Rondae Hollis-Jefferson;13.9;2017-18;23;BRK;68;59;0;1920;342;724;329;670;13;54;249;316;101;358;459;167;65;48;121;145;946;0.472;0.491;0.241;0.788;0.548;0.481;F;holliro01
88;Jayson Tatum;13.9;2017-18;19;BOS;80;80;0;2443;397;835;292;593;105;242;213;258;50;352;402;128;83;58;114;170;1112;0.475;0.492;0.434;0.826;0.586;0.538;F;tatumja01
89;Steven Adams;13.9;2017-18;24;OKC;76;76;0;2487;448;712;448;710;0;2;160;286;384;301;685;88;92;78;128;215;1056;0.629;0.631;0;0.559;0.63;0.629;C;adamsst01
90;Jordan Clarkson;13.9;2017-18;25;CLELAL;81;2;0;1888;430;954;318;636;112;318;152;190;57;160;217;221;58;6;127;107;1124;0.451;0.5;0.352;0.8;0.542;0.509;G;clarkjo01
91;Clint Capela;13.9;2017-18;23;HOU;74;74;0;2034;441;676;441;675;0;1;144;257;241;561;802;68;58;137;103;185;1026;0.652;0.653;0;0.56;0.65;0.652;C;capelca01
92;Marcus Morris;13.6;2017-18;28;BOS;54;21;0;1442;262;611;176;377;86;234;124;154;43;246;289;72;35;12;65;100;734;0.429;0.467;0.368;0.805;0.541;0.499;F;morrima03
93;Rudy Gobert;13.5;2017-18;25;UTA;56;56;0;1816;276;444;276;444;0;0;204;299;165;436;601;80;44;129;107;153;756;0.622;0.622;;0.682;0.657;0.622;C;goberru01
94;Buddy Hield;13.5;2017-18;25;SAC;80;13;0;2024;416;933;240;525;176;408;71;81;55;252;307;155;85;22;124;148;1079;0.446;0.457;0.431;0.877;0.557;0.54;G-F;hieldbu01
95;DeMarre Carroll;13.5;2017-18;31;BRK;73;73;0;2180;325;785;180;394;145;391;188;246;105;374;479;147;59;30;103;165;983;0.414;0.457;0.371;0.764;0.55;0.506;F;carrode01
96;Kris Dunn;13.4;2017-18;23;CHI;52;43;0;1525;286;666;243;532;43;134;84;114;24;197;221;310;104;27;150;174;699;0.429;0.457;0.321;0.737;0.488;0.462;G;dunnkr01
97;Kentavious Caldwell-Pope;13.4;2017-18;24;LAL;74;74;0;2458;340;798;181;383;159;415;153;194;60;327;387;162;106;16;97;145;992;0.426;0.473;0.383;0.789;0.561;0.526;G;caldwke01
98;Bobby Portis;13.2;2017-18;22;CHI;73;4;0;1643;382;811;302;588;80;223;120;156;159;339;498;123;50;23;103;130;964;0.471;0.514;0.359;0.769;0.548;0.52;F;portibo01
99;Allen Crabbe;13.2;2017-18;25;BRK;75;68;0;2197;337;827;136;295;201;532;115;135;28;296;324;117;47;35;78;168;990;0.407;0.461;0.378;0.852;0.558;0.529;G-F;crabbal01
100;Michael Beasley;13.2;2017-18;29;NYK;74;30;0;1653;409;807;375;721;34;86;124;159;97;317;414;123;36;43;143;145;976;0.507;0.52;0.395;0.78;0.556;0.528;F;beaslmi01
101;Josh Jackson;13.1;2017-18;20;PHO;77;35;0;1959;389;932;332;715;57;217;177;279;95;256;351;119;80;35;146;218;1012;0.417;0.464;0.263;0.634;0.48;0.448;F-G;jacksjo02
102;Ricky Rubio;13.1;2017-18;27;UTA;77;77;0;2254;346;827;250;554;96;273;220;254;44;307;351;410;121;11;207;206;1008;0.418;0.451;0.352;0.866;0.537;0.476;G;rubiori01
103;Malcolm Brogdon;13;2017-18;25;MIL;48;20;0;1436;244;503;182;342;62;161;75;85;23;133;156;152;41;13;66;128;625;0.485;0.532;0.385;0.882;0.578;0.547;G;brogdma01
104;Brook Lopez;13;2017-18;29;LAL;74;72;0;1735;369;793;257;468;112;325;111;158;74;220;294;126;30;98;98;195;961;0.465;0.549;0.345;0.703;0.557;0.536;C;lopezbr01
105;Jeremy Lamb;12.9;2017-18;25;CHO;80;18;0;1967;380;832;286;578;94;254;179;208;49;275;324;186;61;32;93;138;1033;0.457;0.495;0.37;0.861;0.559;0.513;G-F;lambje01
106;Josh Richardson;12.9;2017-18;24;MIA;81;81;0;2689;399;885;272;549;127;336;120;142;69;216;285;231;121;75;140;199;1045;0.451;0.495;0.378;0.845;0.551;0.523;G;richajo01
107;Al Horford;12.9;2017-18;31;BOS;72;72;1;2277;368;753;271;527;97;226;94;120;103;427;530;339;43;78;132;138;927;0.489;0.514;0.429;0.783;0.575;0.553;C-F;horfoal01
108;Kent Bazemore;12.9;2017-18;28;ATL;65;65;0;1789;284;676;176;402;108;274;160;201;25;223;248;228;100;45;157;147;836;0.42;0.438;0.394;0.796;0.547;0.5;G-F;bazemke01
109;Trey Burke;12.8;2017-18;25;NYK;36;9;0;785;193;384;155;279;38;105;37;57;13;58;71;170;24;4;43;43;461;0.503;0.556;0.362;0.649;0.563;0.552;G;burketr01
110;Willie Cauley-Stein;12.8;2017-18;24;SAC;73;57;0;2044;388;773;385;761;3;12;153;247;131;379;510;172;77;67;109;185;932;0.502;0.506;0.25;0.619;0.529;0.504;F-C;caulewi01
111;Myles Turner;12.7;2017-18;21;IND;65;62;0;1836;306;639;250;482;56;157;160;206;93;324;417;87;38;118;96;186;828;0.479;0.519;0.357;0.777;0.567;0.523;C-F;turnemy01
112;Wesley Matthews;12.7;2017-18;31;DAL;63;63;0;2131;283;697;130;295;153;402;83;101;28;170;198;172;76;16;83;140;802;0.406;0.441;0.381;0.822;0.541;0.516;G;matthwe02
113;Jonas Valančiūnas;12.7;2017-18;25;TOR;77;77;0;1727;390;687;360;613;30;74;170;211;183;477;660;81;29;69;115;192;980;0.568;0.587;0.405;0.806;0.628;0.59;C;valanjo01
114;Elfrid Payton;12.7;2017-18;23;ORLPHO;63;63;0;1808;329;667;299;575;30;92;109;168;64;210;274;393;83;22;168;147;797;0.493;0.52;0.326;0.649;0.538;0.516;G;paytoel01
115;Serge Ibaka;12.6;2017-18;28;TOR;76;76;0;2093;379;784;272;487;107;297;94;118;78;400;478;62;29;99;90;209;959;0.483;0.559;0.36;0.797;0.574;0.552;F-C;ibakase01
116;Jabari Parker;12.6;2017-18;22;MIL;31;3;0;743;160;332;129;251;31;81;40;54;42;109;151;59;25;10;45;50;391;0.482;0.514;0.383;0.741;0.55;0.529;F;parkeja01
117;Robert Covington;12.6;2017-18;27;PHI;80;80;0;2532;345;836;142;286;203;550;116;136;55;378;433;156;137;72;126;238;1009;0.413;0.497;0.369;0.853;0.563;0.534;F-C;covinro01
118;Spencer Dinwiddie;12.6;2017-18;24;BRK;80;58;0;2306;324;838;183;405;141;433;218;268;40;219;259;524;68;23;128;186;1007;0.387;0.452;0.326;0.813;0.527;0.471;G;dinwisp01
119;E'Twaun Moore;12.5;2017-18;28;NOP;82;80;0;2586;423;832;295;531;128;301;48;68;57;181;238;187;79;12;102;182;1022;0.508;0.556;0.425;0.706;0.593;0.585;G-F;mooreet01
120;Darren Collison;12.4;2017-18;30;IND;69;64;0;2018;316;638;220;433;96;205;127;144;37;141;178;368;92;15;86;122;855;0.495;0.508;0.468;0.882;0.61;0.571;G;collida01
121;Derrick Favors;12.3;2017-18;26;UTA;77;77;0;2153;395;702;381;639;14;63;140;215;198;354;552;102;54;82;88;164;944;0.563;0.596;0.222;0.651;0.593;0.573;F-C;favorde01
122;Taj Gibson;12.2;2017-18;32;MIN;82;82;0;2726;425;737;418;702;7;35;142;185;194;390;584;99;62;59;89;218;999;0.577;0.595;0.2;0.768;0.61;0.581;F-C;gibsota01
123;Patrick Beverley;12.2;2017-18;29;LAC;11;11;0;334;48;119;24;59;24;60;14;17;16;29;45;32;19;5;25;34;134;0.403;0.407;0.4;0.824;0.53;0.504;G;beverpa01
124;Justin Holiday;12.2;2017-18;28;CHI;72;72;0;2265;290;782;129;333;161;449;135;164;31;260;291;153;80;31;93;134;876;0.371;0.387;0.359;0.823;0.513;0.474;F;holidju01
125;Marco Belinelli;12.1;2017-18;31;ATLPHI;80;2;0;1947;337;764;188;369;149;395;148;163;20;131;151;148;66;12;94;91;971;0.441;0.509;0.377;0.908;0.581;0.539;G-F;belinma01
126;Gerald Green;12.1;2017-18;32;HOU;41;2;0;929;168;413;58;115;110;298;51;60;15;118;133;25;24;15;31;87;497;0.407;0.504;0.369;0.85;0.566;0.54;G-F;greenge01
127;Caris LeVert;12.1;2017-18;23;BRK;71;10;0;1864;320;735;235;490;85;245;133;187;53;207;260;299;82;22;153;159;858;0.435;0.48;0.347;0.711;0.525;0.493;G-F;leverca01
128;DeAndre Jordan;12;2017-18;29;LAC;77;77;0;2424;373;578;373;578;0;0;181;312;329;842;1171;117;39;71;137;203;927;0.645;0.645;;0.58;0.648;0.645;C;jordade01
129;Dirk Nowitzki;12;2017-18;39;DAL;77;77;0;1900;346;758;208;421;138;337;97;108;22;416;438;120;43;45;51;146;927;0.456;0.494;0.409;0.898;0.575;0.547;F-C;nowitdi01
130;Courtney Lee;12;2017-18;32;NYK;76;69;0;2310;343;755;230;477;113;278;114;124;30;194;224;180;80;17;84;109;913;0.454;0.482;0.406;0.919;0.564;0.529;G;leeco01
131;Andre Ingram;12;2017-18;32;LAL;2;0;0;64;8;17;3;8;5;9;3;3;1;5;6;7;3;3;3;3;24;0.471;0.375;0.556;1;0.655;0.618;G;ingraan01
132;Robin Lopez;11.8;2017-18;29;CHI;64;64;0;1690;342;645;338;631;4;14;68;90;134;156;290;124;14;53;107;109;756;0.53;0.536;0.286;0.756;0.552;0.533;C;lopezro01
133;Thaddeus Young;11.8;2017-18;29;IND;81;81;0;2607;421;864;363;683;58;181;55;92;184;328;512;152;135;36;105;175;955;0.487;0.531;0.32;0.598;0.528;0.521;F;youngth01
134;Kelly Oubre Jr.;11.8;2017-18;22;WAS;81;11;0;2231;318;790;192;421;126;369;191;233;59;304;363;98;80;35;90;234;953;0.403;0.456;0.341;0.82;0.534;0.482;F;oubreke01
135;Bogdan Bogdanović;11.8;2017-18;25;SAC;78;52;0;2175;344;772;215;443;129;329;100;119;31;192;223;258;72;16;125;172;917;0.446;0.485;0.392;0.84;0.556;0.529;G;bogdabo01
