Rk;Player;PTS/G;Season;Age;Team;G;GS;AS;MP;FG;FGA;2P;2PA;3P;3PA;FT;FTA;ORB;DRB;TRB;AST;STL;BLK;TOV;PF;PTS;FG%;2P%;3P%;FT%;TS%;eFG%;Pos;Player-additional
25;David West;19;2009-10;29;NOH;81;81;0;2949;619;1226;612;1199;7;27;296;342;164;441;605;239;76;60;173;233;1541;0.505;0.51;0.259;0.865;0.56;0.508;F-C;westda01
26;Brook Lopez;18.8;2009-10;21;NJN;82;82;0;3027;563;1129;563;1127;0;2;416;509;270;439;709;187;55;139;204;251;1542;0.499;0.5;0;0.817;0.57;0.499;C;lopezbr01
27;Antawn Jamison;18.7;2009-10;33;CLEWAS;66;64;0;2406;478;1036;393;789;85;247;194;300;136;419;555;84;71;21;91;179;1235;0.461;0.498;0.344;0.647;0.529;0.502;F;jamisan01
28;Chris Paul;18.7;2009-10;24;NOH;45;45;1;1712;314;637;262;510;52;127;161;190;20;171;191;480;96;8;112;118;841;0.493;0.514;0.409;0.847;0.584;0.534;G;paulch01
29;Deron Williams;18.7;2009-10;25;UTA;76;76;1;2802;494;1053;398;794;96;259;335;418;50;253;303;798;96;16;252;208;1419;0.469;0.501;0.371;0.801;0.574;0.515;G;willide01
30;Chris Kaman;18.5;2009-10;27;LAC;76;76;1;2608;589;1202;589;1196;0;6;230;307;184;520;704;120;37;94;223;213;1408;0.49;0.492;0;0.749;0.527;0.49;C;kamanch01
31;Dwight Howard;18.3;2009-10;24;ORL;82;82;1;2843;510;834;510;827;0;7;483;816;284;798;1082;144;75;228;274;287;1503;0.612;0.617;0;0.592;0.63;0.612;C;howardw01
32;Pau Gasol;18.3;2009-10;29;LAL;65;65;1;2403;452;844;452;839;0;5;286;362;243;491;734;218;37;113;143;152;1190;0.536;0.539;0;0.79;0.593;0.536;C-F;gasolpa01
33;Paul Pierce;18.3;2009-10;32;BOS;71;71;1;2411;409;867;300;604;109;263;369;433;39;271;310;218;84;31;166;196;1296;0.472;0.497;0.414;0.852;0.613;0.535;F-G;piercpa01
34;Gerald Wallace;18.2;2009-10;27;CHA;76;76;1;3119;456;943;404;803;52;140;422;544;150;612;762;161;117;83;178;194;1386;0.484;0.503;0.371;0.776;0.586;0.511;F;wallage01
35;Richard Hamilton;18.1;2009-10;31;DET;46;46;0;1552;293;717;252;579;41;138;204;241;30;92;122;202;30;3;115;115;831;0.409;0.435;0.297;0.846;0.505;0.437;G-F;hamilri01
36;Jamal Crawford;18;2009-10;29;ATL;79;0;0;2460;496;1105;333;678;163;427;270;315;34;167;201;238;61;12;137;132;1425;0.449;0.491;0.382;0.857;0.573;0.523;G;crawfja01
37;Tim Duncan;17.9;2009-10;33;SAS;78;77;1;2438;561;1082;559;1071;2;11;271;374;221;567;788;246;45;117;140;152;1395;0.518;0.522;0.182;0.725;0.56;0.519;F-C;duncati01
38;LaMarcus Aldridge;17.9;2009-10;24;POR;78;78;0;2922;579;1169;574;1153;5;16;230;304;192;435;627;160;67;48;104;231;1393;0.495;0.498;0.313;0.757;0.535;0.497;F-C;aldrila01
39;Al Harrington;17.7;2009-10;29;NYK;72;15;0;2195;448;1030;308;621;140;409;240;317;88;317;405;110;62;26;132;209;1276;0.435;0.496;0.342;0.757;0.546;0.503;F;harrial01
40;Luol Deng;17.6;2009-10;24;CHI;70;69;0;2651;473;1014;441;931;32;83;252;330;131;381;512;143;66;61;134;129;1230;0.466;0.474;0.386;0.764;0.531;0.482;F;denglu01
41;Stephen Curry;17.5;2009-10;21;GSW;80;77;0;2896;528;1143;362;763;166;380;177;200;48;308;356;472;152;19;243;252;1399;0.462;0.474;0.437;0.885;0.568;0.535;G;curryst01
42;O.J. Mayo;17.5;2009-10;22;MEM;82;82;0;3113;542;1183;406;828;136;355;212;262;61;250;311;242;98;17;176;174;1432;0.458;0.49;0.383;0.809;0.551;0.516;G;mayooj01
43;Andrea Bargnani;17.2;2009-10;24;TOR;80;80;0;2799;537;1143;416;818;121;325;181;234;105;388;493;93;25;111;120;215;1376;0.47;0.509;0.372;0.774;0.552;0.523;F-C;bargnan01
44;Al Jefferson;17.1;2009-10;25;MIN;76;76;0;2463;560;1125;560;1121;0;4;181;266;180;523;703;137;63;98;136;205;1301;0.498;0.5;0;0.68;0.524;0.498;C-F;jeffeal01
45;Andre Iguodala;17.1;2009-10;26;PHI;82;82;0;3193;496;1120;402;817;94;303;315;430;82;447;529;472;141;55;218;145;1401;0.443;0.492;0.31;0.733;0.535;0.485;F-G;iguodan01
46;Devin Harris;16.9;2009-10;26;NJN;64;61;0;2221;356;884;296;667;60;217;308;386;24;179;203;423;79;18;181;178;1080;0.403;0.444;0.276;0.798;0.512;0.437;G;harride01
47;Eric Gordon;16.9;2009-10;21;LAC;62;60;0;2229;352;784;233;463;119;321;222;299;25;135;160;186;69;14;144;96;1045;0.449;0.503;0.371;0.742;0.571;0.525;G-F;gordoer01
48;Carl Landry;16.8;2009-10;26;HOUSAC;80;29;0;2469;499;931;498;928;1;3;344;427;188;280;468;66;55;63;136;234;1343;0.536;0.537;0.333;0.806;0.6;0.537;F;landrca01
49;Rodney Stuckey;16.6;2009-10;23;DET;73;67;0;2499;449;1109;431;1030;18;79;299;359;67;214;281;348;101;12;163;205;1215;0.405;0.418;0.228;0.833;0.479;0.413;G;stuckro01
50;Jason Terry;16.6;2009-10;32;DAL;77;12;0;2540;456;1041;320;668;136;373;232;268;19;121;140;292;94;17;109;142;1280;0.438;0.479;0.365;0.866;0.552;0.503;G;terryja01
51;Vince Carter;16.6;2009-10;33;ORL;75;74;0;2310;434;1015;315;691;119;324;257;306;33;260;293;236;53;18;106;189;1244;0.428;0.456;0.367;0.84;0.541;0.486;G-F;cartevi01
52;Manu Ginóbili;16.5;2009-10;32;SAS;75;21;0;2150;398;903;266;553;132;350;309;355;68;216;284;370;103;24;154;154;1237;0.441;0.481;0.377;0.87;0.584;0.514;G;ginobma01
53;Steve Nash;16.5;2009-10;35;PHO;81;81;1;2660;499;985;375;694;124;291;211;225;34;234;268;892;42;12;295;108;1333;0.507;0.54;0.426;0.938;0.615;0.57;G;nashst01
54;Ray Allen;16.3;2009-10;34;BOS;80;80;0;2819;464;973;319;574;145;399;231;253;45;208;253;210;64;25;129;182;1304;0.477;0.556;0.363;0.913;0.601;0.551;G;allenra02
55;Caron Butler;16.3;2009-10;29;DALWAS;74;74;0;2783;450;1051;408;906;42;145;264;315;104;357;461;156;116;24;160;193;1206;0.428;0.45;0.29;0.838;0.507;0.448;F;butleca01
56;Luis Scola;16.2;2009-10;29;HOU;82;82;0;2671;560;1090;559;1085;1;5;208;267;175;530;705;169;63;26;163;246;1329;0.514;0.515;0.2;0.779;0.55;0.514;F;scolalu01
57;Russell Westbrook;16.1;2009-10;21;OKC;82;82;0;2813;485;1160;462;1056;23;104;329;422;143;258;401;652;108;34;268;204;1322;0.418;0.438;0.221;0.78;0.491;0.428;G;westbru01
58;Tony Parker;16;2009-10;27;SAS;56;50;0;1728;349;716;339;682;10;34;186;246;7;128;135;317;29;8;149;96;894;0.487;0.497;0.294;0.756;0.542;0.494;G;parketo01
59;Andrew Bogut;15.9;2009-10;25;MIL;69;69;0;2229;473;910;473;908;0;2;149;237;208;493;701;127;39;175;131;222;1095;0.52;0.521;0;0.629;0.54;0.52;C;bogutan01
60;Mo Williams;15.8;2009-10;27;CLE;69;68;0;2359;378;855;219;484;159;371;177;198;28;178;206;368;70;21;173;170;1092;0.442;0.452;0.429;0.894;0.58;0.535;G;willima01
61;Jason Richardson;15.7;2009-10;29;PHO;79;76;0;2485;473;998;316;598;157;400;136;184;81;323;404;143;66;33;92;169;1239;0.474;0.528;0.393;0.739;0.574;0.553;G;richaja01
62;Josh Smith;15.7;2009-10;24;ATL;81;81;0;2871;504;999;504;992;0;7;261;422;223;482;705;342;130;172;198;240;1269;0.505;0.508;0;0.618;0.536;0.505;F;smithjo03
63;Brandon Jennings;15.5;2009-10;20;MIL;82;82;0;2671;451;1216;306;828;145;388;223;273;49;233;282;470;105;18;200;191;1270;0.371;0.37;0.374;0.817;0.475;0.431;G;jennibr01
64;J.R. Smith;15.4;2009-10;24;DEN;75;0;0;2082;428;1033;270;566;158;467;142;201;28;206;234;183;99;20;139;174;1156;0.414;0.477;0.338;0.706;0.515;0.491;G-F;smithjr01
65;John Salmons;15.4;2009-10;30;CHIMIL;81;56;0;2824;437;991;319;682;118;309;253;305;35;235;270;223;99;26;123;166;1245;0.441;0.468;0.382;0.83;0.553;0.501;G;salmojo01
66;Wilson Chandler;15.3;2009-10;22;NYK;65;64;0;2320;412;860;372;710;40;150;129;160;93;255;348;138;46;49;108;184;993;0.479;0.524;0.267;0.806;0.534;0.502;F;chandwi01
67;Baron Davis;15.3;2009-10;30;LAC;75;73;0;2523;412;1015;330;719;82;296;239;291;52;214;266;598;126;43;211;210;1145;0.406;0.459;0.277;0.821;0.501;0.446;G;davisba01
68;Reggie Williams;15.2;2009-10;23;GSW;24;10;0;782;140;283;107;191;33;92;52;62;18;92;110;66;23;6;29;49;365;0.495;0.56;0.359;0.839;0.588;0.553;F;willire02
69;Jeff Green;15.1;2009-10;23;OKC;82;82;0;3043;485;1070;381;758;104;312;165;223;112;378;490;134;104;72;135;221;1239;0.453;0.503;0.333;0.74;0.53;0.502;F;greenje02
70;Danilo Gallinari;15.1;2009-10;21;NYK;81;74;0;2747;392;927;206;439;186;488;251;307;65;333;398;135;75;58;110;191;1221;0.423;0.469;0.381;0.818;0.575;0.523;F;gallida01
71;Andrew Bynum;15;2009-10;22;LAL;65;65;0;1977;392;688;392;687;0;1;193;261;177;364;541;68;35;94;115;193;977;0.57;0.571;0;0.739;0.608;0.57;C;bynuman01
72;Trevor Ariza;14.9;2009-10;24;HOU;72;71;0;2629;394;999;258;592;136;407;148;228;78;325;403;276;126;40;161;162;1072;0.394;0.436;0.334;0.649;0.488;0.462;F;arizatr01
73;Michael Beasley;14.8;2009-10;21;MIA;78;78;0;2328;468;1040;440;938;28;102;192;240;123;375;498;100;80;49;131;221;1156;0.45;0.469;0.275;0.8;0.505;0.463;F;beaslmi01
74;Marc Gasol;14.6;2009-10;25;MEM;69;69;0;2469;378;651;378;650;0;1;252;376;208;432;640;165;69;109;135;254;1008;0.581;0.582;0;0.67;0.617;0.581;C;gasolma01
75;Troy Murphy;14.6;2009-10;29;IND;72;69;0;2344;384;813;256;480;128;333;154;193;129;608;737;150;72;34;100;175;1050;0.472;0.533;0.384;0.798;0.585;0.551;F-C;murphtr01
76;Marcus Thornton;14.5;2009-10;22;NOH;73;17;0;1872;398;883;281;570;117;313;144;177;72;139;211;114;58;11;76;127;1057;0.451;0.493;0.374;0.814;0.55;0.517;G;thornma01
77;Kevin Garnett;14.3;2009-10;33;BOS;69;69;1;2060;402;772;401;767;1;5;185;221;78;428;506;185;68;57;101;170;990;0.521;0.523;0.2;0.837;0.569;0.521;F-C;garneke01
78;Al Horford;14.2;2009-10;23;ATL;81;81;1;2845;467;847;466;846;1;1;213;270;236;563;799;189;59;91;122;225;1148;0.551;0.551;1;0.789;0.594;0.552;C-F;horfoal01
79;Andray Blatche;14.1;2009-10;23;WAS;81;36;0;2256;478;999;465;955;13;44;174;234;158;351;509;170;85;71;182;218;1143;0.478;0.487;0.295;0.744;0.519;0.485;F;blatcan01
80;Rashard Lewis;14.1;2009-10;30;ORL;72;72;0;2369;350;805;182;382;168;423;145;180;62;256;318;107;78;28;108;180;1013;0.435;0.476;0.397;0.806;0.573;0.539;F;lewisra02
81;Kevin Love;14;2009-10;21;MIN;60;22;0;1714;291;646;256;540;35;106;225;276;227;431;658;136;43;23;117;136;842;0.45;0.474;0.33;0.815;0.549;0.478;F-C;loveke01
82;Lou Williams;14;2009-10;23;PHI;64;38;0;1912;318;677;248;471;70;206;192;233;25;162;187;268;80;15;106;110;898;0.47;0.527;0.34;0.824;0.576;0.521;G;willilo02
83;Andre Miller;14;2009-10;33;POR;82;66;0;2500;404;908;388;828;16;80;322;392;81;185;266;445;93;9;173;169;1146;0.445;0.469;0.2;0.821;0.53;0.454;G;millean02
84;Kelenna Azubuike;13.9;2009-10;26;GSW;9;7;0;231;48;88;38;61;10;27;19;28;12;29;41;10;5;9;7;16;125;0.545;0.623;0.37;0.679;0.623;0.602;G;azubuke01
85;Nenê;13.8;2009-10;27;DEN;82;82;0;2755;421;717;421;715;0;2;293;416;166;461;627;203;115;82;125;281;1135;0.587;0.589;0;0.704;0.631;0.587;F-C;hilarne01
86;Thaddeus Young;13.8;2009-10;21;PHI;67;45;0;2145;382;813;334;675;48;138;114;165;130;220;350;97;81;15;126;133;926;0.47;0.495;0.348;0.691;0.523;0.499;F;youngth01
87;Ben Gordon;13.8;2009-10;26;DET;62;17;0;1730;291;699;216;465;75;234;198;230;26;93;119;166;49;6;118;147;855;0.416;0.465;0.321;0.861;0.534;0.47;G;gordobe01
88;Allen Iverson;13.8;2009-10;34;MEMPHI;28;24;1;865;136;316;127;291;9;25;104;131;16;63;79;113;19;2;64;48;385;0.43;0.436;0.36;0.794;0.515;0.445;G;iversal01
89;Rajon Rondo;13.7;2009-10;23;BOS;81;81;1;2963;459;904;442;824;17;80;175;282;100;260;360;794;189;11;246;198;1110;0.508;0.536;0.213;0.621;0.54;0.517;G;rondora01
90;Jermaine O'Neal;13.6;2009-10;31;MIA;70;70;0;1991;394;745;394;743;0;2;162;225;124;362;486;92;25;95;125;212;950;0.529;0.53;0;0.72;0.563;0.529;C-F;onealje01
91;Mehmet Okur;13.5;2009-10;30;UTA;73;73;0;2149;355;775;273;562;82;213;196;239;132;383;515;119;38;81;127;223;988;0.458;0.486;0.385;0.82;0.561;0.511;C-F;okurme01
92;Jonny Flynn;13.5;2009-10;20;MIN;81;81;0;2339;397;952;320;737;77;215;223;270;24;167;191;356;82;2;233;98;1094;0.417;0.434;0.358;0.826;0.511;0.457;G;flynnjo01
93;Tayshaun Prince;13.5;2009-10;29;DET;49;49;0;1664;282;580;255;507;27;73;70;98;71;177;248;161;34;22;60;77;661;0.486;0.503;0.37;0.714;0.53;0.509;F;princta01
94;Elton Brand;13.1;2009-10;30;PHI;76;57;0;2297;412;858;412;857;0;1;172;233;179;282;461;109;82;80;131;232;996;0.48;0.481;0;0.738;0.518;0.48;F-C;brandel01
95;Anthony Morrow;13;2009-10;24;GSW;69;37;0;2018;329;703;189;396;140;307;101;114;61;198;259;104;65;16;84;158;899;0.468;0.477;0.456;0.886;0.597;0.568;G;morroan01
96;Corey Brewer;13;2009-10;23;MIN;82;82;0;2482;409;949;327;712;82;237;166;256;70;209;279;193;117;29;164;224;1066;0.431;0.459;0.346;0.648;0.502;0.474;F-G;breweco01
97;Beno Udrih;12.9;2009-10;27;SAC;79;41;0;2477;415;841;340;642;75;199;118;141;38;181;219;372;89;10;136;166;1023;0.493;0.53;0.377;0.837;0.566;0.538;G;udrihbe01
98;Josh Howard;12.7;2009-10;29;DALWAS;35;12;0;918;157;388;134;302;23;86;109;139;30;95;125;48;26;11;46;91;446;0.405;0.444;0.267;0.784;0.496;0.434;F-G;howarjo01
99;Peja Stojaković;12.6;2009-10;32;NOH;62;55;0;1947;278;688;146;336;132;352;96;107;39;188;227;92;48;5;56;83;784;0.404;0.435;0.375;0.897;0.533;0.5;F;stojape01
100;Jameer Nelson;12.6;2009-10;27;ORL;65;64;0;1860;317;706;231;480;86;226;98;116;26;168;194;353;48;2;139;147;818;0.449;0.481;0.381;0.845;0.54;0.51;G;nelsoja01
101;Jason Thompson;12.5;2009-10;23;SAC;75;58;0;2357;370;784;369;774;1;10;198;277;224;413;637;124;41;73;139;279;939;0.472;0.477;0.1;0.715;0.518;0.473;F-C;thompja02
102;Courtney Lee;12.5;2009-10;24;NJN;71;66;0;2375;338;775;262;550;76;225;133;153;60;192;252;121;93;20;76;130;885;0.436;0.476;0.338;0.869;0.525;0.485;G;leeco01
103;Darren Collison;12.4;2009-10;22;NOH;76;37;0;2109;376;789;330;674;46;115;148;174;41;151;192;432;78;4;202;92;946;0.477;0.49;0.4;0.851;0.546;0.506;G;collida01
104;George Hill;12.4;2009-10;23;SAS;78;43;0;2276;353;738;278;550;75;188;183;237;42;163;205;226;69;26;101;222;964;0.478;0.505;0.399;0.772;0.572;0.529;G;hillge01
105;Richard Jefferson;12.3;2009-10;29;SAS;81;70;0;2520;362;775;303;588;59;187;211;287;58;298;356;158;45;40;105;178;994;0.467;0.515;0.316;0.735;0.551;0.505;F;jefferi01
106;Raymond Felton;12.1;2009-10;25;CHA;80;80;0;2643;388;846;328;690;60;156;132;173;53;235;288;446;123;22;168;172;968;0.459;0.475;0.385;0.763;0.525;0.494;G;feltora01
107;Shaquille O'Neal;12;2009-10;37;CLE;53;53;0;1240;262;463;262;462;0;1;112;226;93;262;355;80;15;62;105;169;636;0.566;0.567;0;0.496;0.565;0.566;C;onealsh01
108;Mike Conley;12;2009-10;22;MEM;80;80;0;2569;369;830;287;618;82;212;139;187;30;161;191;425;109;12;170;178;959;0.445;0.464;0.387;0.743;0.526;0.494;G;conlemi01
109;Yi Jianlian;12;2009-10;22;NJN;52;51;0;1655;227;563;212;522;15;41;154;193;115;257;372;47;37;52;77;170;623;0.403;0.406;0.366;0.798;0.481;0.417;F;jianlyi01
110;Shawn Marion;12;2009-10;31;DAL;75;75;0;2385;395;778;392;759;3;19;105;139;158;319;477;107;69;61;99;141;898;0.508;0.516;0.158;0.755;0.535;0.51;F;mariosh01
111;Michael Redd;11.9;2009-10;30;MIL;18;12;0;492;75;213;57;153;18;60;47;66;11;43;54;39;19;2;15;24;215;0.352;0.373;0.3;0.712;0.444;0.394;G;reddmi01
112;Rasual Butler;11.9;2009-10;30;LAC;82;64;0;2702;356;870;211;438;145;432;122;145;39;201;240;116;36;68;79;121;979;0.409;0.482;0.336;0.841;0.524;0.493;F-G;butlera01
113;Charlie Villanueva;11.9;2009-10;25;DET;78;16;0;1848;363;827;264;545;99;282;106;130;85;280;365;53;48;55;74;223;931;0.439;0.484;0.351;0.815;0.526;0.499;F;villach01
114;Andrei Kirilenko;11.9;2009-10;28;UTA;58;35;0;1681;244;482;218;393;26;89;174;234;76;188;264;158;83;71;79;102;688;0.506;0.555;0.292;0.744;0.588;0.533;F;kirilan01
115;Raja Bell;11.8;2009-10;33;CHAGSW;6;5;0;180;28;61;16;34;12;27;3;3;5;18;23;13;4;2;5;15;71;0.459;0.471;0.444;1;0.57;0.557;G;bellra01
116;Anthony Tolliver;11.7;2009-10;24;GSWPOR;46;29;0;1427;193;449;143;297;50;152;103;134;84;236;320;87;32;33;46;128;539;0.43;0.481;0.329;0.769;0.531;0.486;F-C;tollian01
117;Earl Barron;11.7;2009-10;28;NYK;7;6;0;232;30;68;30;68;0;0;22;29;31;46;77;8;4;4;11;24;82;0.441;0.441;;0.759;0.508;0.441;C;barroea01
118;Roy Hibbert;11.7;2009-10;23;IND;81;69;0;2035;387;782;384;776;3;6;169;224;177;287;464;158;30;131;145;285;946;0.495;0.495;0.5;0.754;0.537;0.497;C;hibbero01
119;Anthony Randolph;11.6;2009-10;20;GSW;33;8;0;749;137;309;136;304;1;5;109;136;73;142;215;42;28;51;49;92;384;0.443;0.447;0.2;0.801;0.521;0.445;F;randoan01
120;Paul Millsap;11.6;2009-10;24;UTA;82;8;0;2277;385;716;384;707;1;9;183;264;186;373;559;131;64;99;116;285;954;0.538;0.543;0.111;0.693;0.573;0.538;F;millspa01
121;Kenyon Martin;11.5;2009-10;32;DEN;58;58;0;1986;283;620;275;591;8;29;93;167;142;404;546;109;72;61;91;186;667;0.456;0.465;0.276;0.557;0.481;0.463;F;martike01
122;Jarrett Jack;11.4;2009-10;26;TOR;82;43;0;2243;323;671;241;472;82;199;203;241;30;192;222;413;60;6;163;151;931;0.481;0.511;0.412;0.842;0.599;0.542;G;jackja01
123;Hedo Türkoğlu;11.3;2009-10;30;TOR;74;69;0;2272;276;674;168;385;108;289;175;226;42;301;343;304;55;32;125;220;835;0.409;0.436;0.374;0.774;0.54;0.49;F;turkohe01
124;Boris Diaw;11.3;2009-10;27;CHA;82;82;0;2906;373;773;307;567;66;206;113;147;131;293;424;325;60;57;178;219;925;0.483;0.541;0.32;0.769;0.552;0.525;F-C;diawbo01
125;Grant Hill;11.3;2009-10;37;PHO;81;81;0;2430;336;703;301;623;35;80;205;251;74;371;445;193;60;36;108;165;912;0.478;0.483;0.438;0.817;0.561;0.503;F-G;hillgr01
126;Channing Frye;11.2;2009-10;26;PHO;81;41;0;2190;317;703;145;311;172;392;98;121;66;361;427;113;64;74;73;263;904;0.451;0.466;0.439;0.81;0.598;0.573;C-F;fryech01
127;Greg Oden;11.1;2009-10;22;POR;21;21;0;502;92;152;92;152;0;0;49;64;64;114;178;19;8;48;39;84;233;0.605;0.605;;0.766;0.647;0.605;C;odengr01
128;Carlos Delfino;11;2009-10;27;MIL;75;66;0;2279;299;732;165;367;134;365;93;119;51;343;394;202;80;21;119;138;825;0.408;0.45;0.367;0.782;0.526;0.5;G;delfica01
129;Metta World Peace;11;2009-10;30;LAL;77;77;0;2605;306;740;201;444;105;296;128;186;99;232;331;234;106;21;121;165;845;0.414;0.453;0.355;0.688;0.514;0.484;F;artesro01
130;Ryan Gomes;10.9;2009-10;27;MIN;76;64;0;2210;327;732;253;533;74;199;104;126;76;272;348;124;62;16;95;155;832;0.447;0.475;0.372;0.825;0.528;0.497;F;gomesry01
131;Drew Gooden;10.9;2009-10;28;DALLAC;70;33;0;1755;288;602;287;594;1;8;186;216;207;335;542;47;41;58;108;194;763;0.478;0.483;0.125;0.861;0.547;0.479;F;goodedr01
132;Kirk Hinrich;10.9;2009-10;29;CHI;74;53;0;2481;308;753;204;473;104;280;85;113;24;236;260;330;85;24;113;204;805;0.409;0.431;0.371;0.752;0.501;0.478;G;hinriki01
133;Mike Miller;10.9;2009-10;29;WAS;54;50;0;1805;217;433;135;262;82;171;70;85;55;281;336;212;39;12;115;131;586;0.501;0.515;0.48;0.824;0.623;0.596;F-G;millemi01
134;Lamar Odom;10.8;2009-10;30;LAL;82;38;0;2585;342;739;284;557;58;182;140;202;184;618;802;267;75;59;150;227;882;0.463;0.51;0.319;0.693;0.533;0.502;F;odomla01
135;Joakim Noah;10.7;2009-10;24;CHI;64;54;0;1925;262;520;262;520;0;0;163;219;220;484;704;132;32;100;117;198;687;0.504;0.504;;0.744;0.557;0.504;C;noahjo01
136;Al Thornton;10.7;2009-10;26;LACWAS;75;46;0;2079;320;676;309;645;11;31;153;211;116;178;294;90;45;35;102;206;804;0.473;0.479;0.355;0.725;0.523;0.482;F;thornal01
