Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
13;Dwyane Wade;9.6;2012-13;31;MIA;69;69;1;9.6;112;103;6.1;3.5;0.192;3.7;0.7;4.4;3.8;24;4.7;12.6;8.9;26.6;2.8;1.9;13.2;29.5;G;wadedw01
14;Carmelo Anthony;9.5;2012-13;28;NYK;67;67;1;9.5;112;108;7.5;2;0.184;6;-1.7;4.3;3.9;24.8;6.1;15.9;10.8;14.1;1.1;1.1;9.3;35.6;F;anthoca01
15;Serge Ibaka;9.4;2012-13;23;OKC;80;80;0;9.4;117;101;5.3;4.1;0.181;0.9;0.7;1.5;2.2;19.4;11.1;17;14.2;2.8;0.6;7.4;12.7;18.1;F-C;ibakase01
16;Tony Parker;9.3;2012-13;30;SAS;66;66;1;9.3;116;106;7.1;2.3;0.206;4.1;-0.5;3.6;3.1;23;1;9.1;5.3;40.4;1.3;0.2;13;27.7;G;parketo01
17;Tyson Chandler;9.3;2012-13;30;NYK;66;66;1;9.3;133;104;6.7;2.6;0.207;1.5;-0.3;1.3;1.8;18.9;14.1;24.3;19;4.5;1;3;14.5;13;C;chandty01
18;David Lee;9.1;2012-13;29;GSW;79;79;1;9.1;110;104;5.4;3.7;0.15;1.4;0.4;1.8;2.8;19.2;8.5;24.5;16.8;16.5;1.2;0.6;13.7;23.2;F-C;leeda02
19;David West;9.1;2012-13;32;IND;73;73;0;9.1;110;99;4.4;4.7;0.179;2.4;1.5;4;3.7;20.1;6.8;18.8;12.9;16.8;1.6;2.1;12;24.4;F-C;westda01
20;Paul George;9;2012-13;22;IND;79;79;1;9;104;97;2.7;6.3;0.145;1.5;2.3;3.8;4.4;16.8;3.4;19;11.3;19.6;2.6;1.3;15.2;23.5;F-G;georgpa01
21;Chris Bosh;9;2012-13;28;MIA;74;74;1;9;114;103;5.6;3.4;0.175;1.5;-0.2;1.3;2.1;20;7;17.6;12.6;8.4;1.4;3.4;11;22.7;F-C;boshch01
22;Brook Lopez;9;2012-13;24;BRK;74;74;1;9;114;105;6.4;2.6;0.191;3.4;-0.2;3.2;3;24.7;10.8;16.1;13.4;6.4;0.8;5.2;9.4;28.6;C;lopezbr01
23;Al Horford;8.8;2012-13;26;ATL;74;74;0;8.8;110;102;4.7;4.1;0.153;1.3;0.6;1.9;2.7;19.8;8.2;23;15.7;15.3;1.5;2.2;11.3;21.8;C-F;horfoal01
24;Tim Duncan;8.3;2012-13;36;SAS;69;69;1;8.3;107;95;3.4;4.9;0.191;2.4;2.9;5.3;3.8;24.4;7.3;29.6;19.1;15.5;1.2;6.4;11.7;27.8;F-C;duncati01
25;Tiago Splitter;8.2;2012-13;28;SAS;81;58;0;8.2;118;100;4.7;3.5;0.197;0.8;1.3;2.2;2.1;18.7;8.8;20.3;14.9;10;1.6;2.3;12.7;18.2;F-C;splitti01
26;Zach Randolph;7.9;2012-13;31;MEM;76;75;1;7.9;106;99;3.2;4.7;0.145;1;-0.7;0.2;1.5;17.9;13.8;25.1;19.3;7.3;1.3;1;11.5;23.1;F-C;randoza01
27;Kenneth Faried;7.8;2012-13;23;DEN;80;80;0;7.8;116;102;4.5;3.4;0.167;0.9;0.2;1.1;1.7;18.5;13.2;23.2;18.3;5.1;1.8;2.9;12.3;17.7;F-C;farieke01
28;Al Jefferson;7.7;2012-13;28;UTA;78;78;0;7.7;109;104;4.3;3.3;0.143;2.2;0.1;2.4;2.8;20.9;7;25.9;16.3;12;1.6;2.7;7.3;25.3;C-F;jeffeal01
29;Paul Millsap;7.6;2012-13;27;UTA;78;78;0;7.6;112;104;4.8;2.9;0.154;1.7;1;2.7;2.8;19.8;8.6;18.8;13.7;14.5;2.3;2.7;11.8;22.4;F;millspa01
30;Dwight Howard;7.6;2012-13;27;LAL;76;76;1;7.6;105;100;2.8;4.8;0.134;-0.6;1.1;0.6;1.8;19.4;10.4;27.4;19.1;6.6;1.6;4.9;16.6;22.2;C;howardw01
31;José Calderón;7.4;2012-13;31;DETTOR;73;58;0;7.4;124;111;6.6;0.9;0.165;4.3;-1.2;3.1;2.8;18.8;1.1;8.6;4.8;39.8;1.4;0.3;15.8;17;G;caldejo01
32;Thaddeus Young;7.4;2012-13;24;PHI;76;76;0;7.4;109;103;3.7;3.7;0.136;0.2;1;1.2;2.1;18.2;7.6;17.2;12.3;8.2;2.7;1.6;8;19.8;F;youngth01
33;Ty Lawson;7.4;2012-13;25;DEN;73;71;0;7.4;113;109;5.6;1.8;0.141;2.5;-0.5;2;2.5;17.9;1.6;7.1;4.4;30.2;2.1;0.2;14.1;22.3;G;lawsoty01
34;Joakim Noah;7.3;2012-13;27;CHI;66;64;1;7.3;107;99;2.7;4.7;0.145;0.6;2.7;3.4;3.3;18.1;12.2;22.6;17.3;17.6;1.7;4.4;19.3;17.2;C;noahjo01
35;Amir Johnson;7.3;2012-13;25;TOR;81;38;0;7.3;116;104;4.4;2.9;0.151;0;1;1;1.8;17.3;11.4;20;15.6;8.7;1.8;3.8;14.5;16.1;F-C;johnsam01
36;Paul Pierce;7.2;2012-13;35;BOS;77;77;0;7.2;106;102;3.5;3.7;0.135;3;0.7;3.6;3.6;19.1;2.1;19.7;11.2;25.1;1.7;0.9;14.3;27.4;F-G;piercpa01
37;Danilo Gallinari;7.2;2012-13;24;DEN;71;71;0;7.2;116;107;5.2;2;0.151;2.9;-0.1;2.8;2.8;16.7;3.2;14.4;8.9;11.2;1.4;1.2;9.8;21.3;F;gallida01
38;LaMarcus Aldridge;7.2;2012-13;27;POR;74;74;1;7.2;108;107;4.8;2.3;0.124;1.7;-0.4;1.3;2.3;20.4;7.2;20.9;14;13;1.2;2.5;8.9;26.5;F-C;aldrila01
39;Jimmy Butler;7;2012-13;23;CHI;82;20;0;7;121;104;4.4;2.6;0.158;1;1;2;2.1;15.2;7.2;10.4;8.8;8.6;2;1.1;9.2;14.6;F-G;butleji01
40;Kevin Martin;7;2012-13;29;OKC;77;0;0;7;117;107;5;2;0.157;1.7;-0.7;1;1.6;16;1.8;7.4;4.8;7.9;1.7;0.3;10.2;21;G;martike02
41;Chandler Parsons;7;2012-13;24;HOU;76;76;0;7;113;108;4.9;2.1;0.121;2;0;2;2.8;15.3;3.3;13.2;8.3;15.6;1.4;0.9;12.7;18.3;F;parsoch01
42;J.J. Hickson;6.9;2012-13;24;POR;80;80;0;6.9;113;106;4.6;2.3;0.142;1.3;-1.1;0.2;1.3;19.7;13.2;28.5;20.7;6.6;1.1;1.7;14.4;19.9;F-C;hicksjj01
43;Thabo Sefolosha;6.8;2012-13;28;OKC;81;81;0;6.8;121;103;3.6;3.1;0.146;0.6;1.8;2.4;2.5;12.8;3.2;12.4;8.2;8.2;2.4;1.5;11.4;11.4;G-F;sefolth01
44;Ersan İlyasova;6.7;2012-13;25;MIL;73;54;0;6.7;114;104;4.1;2.5;0.159;2;0;2;2;18.3;7.9;20.3;13.9;9.6;1.7;1.3;7.9;20.5;F;ilyaser01
45;J.R. Smith;6.7;2012-13;27;NYK;80;0;0;6.7;107;106;4;2.7;0.12;1.6;-0.4;1.3;2.2;17.6;2.7;16.3;9.3;14.5;2;0.8;8.8;26.5;G-F;smithjr01
46;Nikola Peković;6.7;2012-13;27;MIN;62;62;0;6.7;115;106;4.6;2.1;0.163;1.7;-1.2;0.5;1.2;20.2;13;19;15.9;4.9;1.1;2;10.3;22.5;C;pekovni01
47;Ryan Anderson;6.5;2012-13;24;NOH;81;22;0;6.5;114;112;5.7;0.8;0.125;4.1;-2.1;2;2.5;18.1;8.9;15.9;12.4;6.9;0.9;1;7.5;24;F;anderry01
48;Kosta Koufos;6.5;2012-13;23;DEN;81;81;0;6.5;122;103;3.9;2.5;0.171;0.2;0.4;0.6;1.2;17.2;13.3;21.2;17.3;2.6;1.2;4.4;8.7;14.5;C;koufoko01
49;Kyle Korver;6.4;2012-13;31;ATL;74;60;0;6.4;119;105;4;2.5;0.137;1.1;0.7;1.8;2.2;13.9;1.2;13.5;7.4;9.9;1.6;1.3;9.9;14.5;G-F;korveky01
50;Luol Deng;6.3;2012-13;27;CHI;75;75;1;6.3;105;105;3;3.3;0.105;1;-0.3;0.8;2;15.1;6.3;12.6;9.4;13.2;1.5;0.8;10.6;21.5;F;denglu01
51;Martell Webster;6.3;2012-13;26;WAS;76;62;0;6.3;115;106;3.9;2.4;0.138;0.5;0.3;0.8;1.6;13.9;2.7;12.2;7.4;10.7;1.2;0.6;11.1;16.9;G-F;webstma02
52;Matt Barnes;6.3;2012-13;32;LAC;80;4;0;6.3;113;103;3.5;2.8;0.146;1.1;0.7;1.8;2;15.5;6.5;14.5;10.6;9.2;2.1;2.6;11;18.1;F;barnema02
53;Kawhi Leonard;6.2;2012-13;21;SAS;58;57;0;6.2;114;99;3;3.3;0.166;1.1;2;3.1;2.3;16.4;4.3;17.1;11.1;7.7;2.7;1.3;9.6;16.4;F;leonaka01
54;Carl Landry;6.2;2012-13;29;GSW;81;2;0;6.2;116;106;4.3;1.9;0.159;0.5;-0.7;-0.2;0.8;17.5;10.9;17.3;14.2;5.6;0.9;1.3;13.7;20;F;landrca01
55;DeAndre Jordan;6.2;2012-13;24;LAC;82;82;0;6.2;113;101;3;3.2;0.148;-0.1;-0.2;-0.2;0.9;17.2;12.7;22.4;17.6;2.2;1.3;4.7;14.3;15.9;C;jordade01
56;Roy Hibbert;6.1;2012-13;26;IND;79;79;0;6.1;101;97;1.3;4.9;0.129;-1.7;1.4;-0.3;0.9;17.3;14.8;17.4;16.1;8.9;0.9;6.7;14.5;22.5;C;hibbero01
57;Anthony Davis;6.1;2012-13;19;NOH;64;60;0;6.1;113;104;3.7;2.4;0.159;1.8;0.7;2.5;2.1;21.7;10.5;23.5;16.8;6.1;2.2;5.1;10.3;21.8;F-C;davisan02
58;Jeff Teague;6.1;2012-13;24;ATL;80;78;0;6.1;106;106;3.5;2.6;0.111;0.9;-0.6;0.3;1.5;16.8;1.1;6.7;3.9;36.1;2.3;0.8;17.6;23;G;teaguje01
59;Larry Sanders;6;2012-13;24;MIL;71;55;0;6;109;99;2.3;3.7;0.149;-1.1;2;1;1.5;18.7;12;25.8;18.6;6.8;1.4;7.6;11.6;16.9;C-F;sandela01
60;Andrei Kirilenko;6;2012-13;31;MIN;64;64;0;6;113;104;3.4;2.6;0.142;1.8;1.8;3.5;2.9;17.6;5.6;15.1;10.2;14.4;2.4;2.4;15.1;17.4;F;kirilan01
61;Vince Carter;6;2012-13;36;DAL;81;3;0;6;111;106;3.9;2;0.137;2.7;0.3;3.1;2.6;17.8;3.1;14.4;8.9;15;1.8;1.6;10;23.1;G-F;cartevi01
62;Greg Monroe;5.9;2012-13;22;DET;81;81;0;5.9;104;105;2.7;3.2;0.105;1.5;0.4;1.8;2.6;19.5;9.9;23.6;16.7;18.6;2.1;1.6;16;24.8;C-F;monrogr01
63;Nate Robinson;5.9;2012-13;28;CHI;82;23;0;5.9;108;105;3.5;2.4;0.136;2.5;0.3;2.8;2.5;17.4;1.6;8.6;5.1;31.4;2.2;0.4;12.6;25.1;G;robinna01
64;Danny Green;5.9;2012-13;25;SAS;80;80;0;5.9;110;102;2.6;3.2;0.128;1.4;1.4;2.8;2.7;14.1;2;10.3;6.4;9.5;2.1;1.8;11.9;16.6;G-F;greenda02
65;Damian Lillard;5.8;2012-13;22;POR;82;82;0;5.8;108;112;5.1;0.7;0.088;2.1;-1.9;0.3;1.8;16.4;1.5;8;4.7;28.8;1.2;0.5;14.5;24.2;G;lillada01
66;Brandon Jennings;5.8;2012-13;23;MIL;80;80;0;5.8;106;108;3.6;2.2;0.096;1.7;-0.6;1.1;2.2;16.1;2.1;7.2;4.6;29.1;2.2;0.3;12.9;23.7;G;jennibr01
67;Nicolas Batum;5.8;2012-13;24;POR;73;73;0;5.8;109;109;3.8;1.9;0.099;2.3;0.5;2.8;3.4;15.7;4;13.2;8.5;20.3;1.7;2.2;17;18.2;F-G;batumni01
68;Goran Dragić;5.7;2012-13;26;PHO;77;77;0;5.7;109;109;4.1;1.6;0.106;1.7;-0.3;1.4;2.2;17.5;2.6;8;5.2;35.7;2.5;0.8;16.8;21.7;G;dragigo01
69;Carlos Boozer;5.7;2012-13;31;CHI;79;79;0;5.7;101;100;1.4;4.3;0.108;-0.3;0.2;-0.1;1.2;17.1;7.8;27.2;17.4;13.4;1.4;0.8;12.3;25.8;F-C;boozeca01
70;Nikola Vučević;5.7;2012-13;22;ORL;77;77;0;5.7;106;105;2.8;2.9;0.106;0;-0.5;-0.5;0.9;17.8;12;28.4;20.2;9.3;1.2;2.4;13;19.3;C;vucevni01
71;Darren Collison;5.6;2012-13;25;DAL;81;47;0;5.6;111;109;4;1.7;0.114;0.4;-0.3;0.1;1.3;16.3;1.5;8.7;5.1;26.8;2.2;0.3;17;19.6;G;collida01
72;Andre Iguodala;5.6;2012-13;29;DEN;80;80;0;5.6;105;105;2.4;3.2;0.097;1.2;1.4;2.6;3.3;15.2;3.4;13.5;8.5;22.4;2.5;1.5;17.1;18.8;F-G;iguodan01
73;Jarrett Jack;5.6;2012-13;29;GSW;79;4;0;5.6;110;108;3.9;1.8;0.115;1.1;-0.6;0.5;1.4;15.9;1;10.1;5.7;29.9;1.3;0.4;14.3;21;G;jackja01
74;Kevin Garnett;5.6;2012-13;36;BOS;68;68;1;5.6;104;99;1.8;3.8;0.133;0.9;1.7;2.6;2.3;19.2;4.5;25.8;15.5;14.4;2;2.4;10.5;24.5;F-C;garneke01
75;Kyle Lowry;5.6;2012-13;26;TOR;68;52;0;5.6;110;106;3.5;2.1;0.133;2;0.9;2.9;2.5;17.5;3.2;15.9;9.5;34.6;2.5;1;17.7;20.3;G;lowryky01
76;Robin Lopez;5.6;2012-13;24;NOH;82;82;0;5.6;114;110;4.4;1.2;0.126;1.3;-0.7;0.6;1.4;18.9;12.4;13.4;12.9;5.3;0.8;5;12;20;C;lopezro01
77;Ömer Aşık;5.5;2012-13;26;HOU;82;82;0;5.5;105;103;2;3.5;0.108;-1.3;-0.3;-1.6;0.3;14.9;12.8;31;22;4.6;0.9;2.7;18.8;16.3;C;asikom01
78;Lance Stephenson;5.5;2012-13;22;IND;78;72;0;5.5;106;101;1.8;3.6;0.115;-1.7;1.7;0;1.2;11.8;2.3;12.3;7.4;16.2;1.9;0.5;14.4;15.2;G-F;stephla01
79;Jeremy Lin;5.4;2012-13;24;HOU;82;82;0;5.4;106;107;3;2.5;0.099;-0.1;0.4;0.3;1.5;14.9;1.4;9.1;5.3;29.4;2.5;0.8;18.8;20.8;G;linje01
80;Jason Kidd;5.4;2012-13;39;NYK;76;48;0;5.4;114;103;2.6;2.8;0.128;0.6;2.7;3.3;2.7;13.5;2.8;16.2;9.3;17.8;3.3;1.1;15;11.6;G;kiddja01
81;Gordon Hayward;5.4;2012-13;22;UTA;72;27;0;5.4;113;110;4.2;1.2;0.123;2.5;-0.5;2;2.1;16.8;2.8;9.8;6.3;16.7;1.5;1.4;11.7;22.1;F-G;haywago01
82;Ed Davis;5.4;2012-13;23;MEMTOR;81;28;0;5.4;114;102;2.9;2.4;0.159;-0.2;0.4;0.2;0.9;17.8;10.9;22.8;16.7;6.7;1.2;4.2;10.2;17.6;F;davised01
83;Jamal Crawford;5.4;2012-13;32;LAC;76;0;0;5.4;109;108;3.7;1.7;0.116;2.3;-1.3;1;1.7;16.8;1.2;5.6;3.4;14.4;1.9;0.5;11.5;26;G;crawfja01
84;Andre Miller;5.4;2012-13;36;DEN;82;11;0;5.4;112;109;3.9;1.5;0.12;1.1;-0.2;0.9;1.6;15.7;3.2;9.1;6.2;32.2;1.7;0.4;19.3;17.9;G;millean02
85;Ray Allen;5.4;2012-13;37;MIA;79;0;0;5.4;112;107;3.4;1.9;0.126;1.1;-0.8;0.3;1.2;14.7;2.6;10.1;6.6;10.2;1.7;0.6;12.5;19.3;G;allenra02
86;Shawn Marion;5.3;2012-13;34;DAL;67;67;0;5.3;109;104;2.9;2.5;0.127;1.6;0.6;2.2;2.1;18;8.2;20.6;14.5;13.1;1.9;1.8;12.3;19;F;mariosh01
87;Kyrie Irving;5.3;2012-13;20;CLE;59;59;1;5.3;108;110;4.2;1.1;0.125;4.3;-0.7;3.7;3;21.4;1.8;10.8;6.1;32.7;2.3;0.8;13.8;30.2;G;irvinky01
88;Tristan Thompson;5.2;2012-13;21;CLE;82;82;0;5.2;108;108;3.2;2;0.098;-0.2;-1.6;-1.8;0.1;16.1;13.2;22.1;17.5;6.9;1.2;2.2;11.7;18.3;F-C;thomptr01
89;Nick Collison;5.2;2012-13;32;OKC;81;2;0;5.2;123;104;3.2;2.1;0.158;-0.2;1.1;0.9;1.2;13.6;9.6;14.2;12.1;11.3;1.7;1.4;17.3;11.5;F;collini01
90;Mario Chalmers;5.2;2012-13;26;MIA;77;77;0;5.2;110;104;2.6;2.5;0.12;-0.5;0.9;0.4;1.3;13.3;1.2;8.6;5.1;19.4;3;0.5;17.1;16.1;G;chalmma01
91;Tony Allen;5.1;2012-13;31;MEM;79;79;0;5.1;102;98;1;4.1;0.115;-2;2.4;0.4;1.2;13.2;6.6;13.8;10.2;7.6;3.1;1.7;11.5;17.8;G-F;allento01
92;Joe Johnson;5.1;2012-13;31;BRK;72;72;0;5.1;109;111;3.9;1.2;0.092;1.4;-1.4;0;1.3;14.1;2.4;7.4;4.9;16.7;1;0.4;9.9;21.7;G-F;johnsjo02
93;Isaiah Thomas;5;2012-13;23;SAC;79;62;0;5;115;115;5.2;-0.1;0.114;2.5;-2;0.5;1.3;17.5;1.5;7.3;4.4;24.6;1.6;0.1;12.7;23;G;thomais02
94;Dirk Nowitzki;5;2012-13;34;DAL;53;47;0;5;111;106;3.3;1.8;0.145;3;0.1;3.1;2.2;19.8;2.5;21.5;12.2;13.5;1.2;1.7;7.9;24.2;F-C;nowitdi01
95;Andray Blatche;4.9;2012-13;26;BRK;82;8;0;4.9;107;101;2.4;2.5;0.153;1.3;0.9;2.2;1.6;21.9;12.2;19.6;15.8;10.5;3;2.7;13.8;26.5;F;blatcan01
96;Dorell Wright;4.9;2012-13;27;PHI;79;8;0;4.9;112;105;2.8;2.1;0.132;1.9;0.6;2.6;2.1;16;2.6;17;9.6;13.1;1.8;1.5;8.8;18.7;F-G;wrighdo01
97;JaVale McGee;4.9;2012-13;25;DEN;79;0;0;4.9;112;102;2.7;2.2;0.163;0.4;1.2;1.6;1.3;20.7;12.6;17.1;14.9;2.7;1.1;8.5;12.9;21.1;C;mcgeeja01
98;Jared Dudley;4.8;2012-13;27;PHO;79;50;0;4.8;114;111;3.9;0.9;0.106;1;-0.4;0.6;1.5;14.9;4.1;8.9;6.4;14.9;1.8;0.3;12;17.2;F-G;dudleja01
99;Kemba Walker;4.8;2012-13;22;CHA;82;82;0;4.8;105;111;3.7;1.1;0.08;2.2;-0.8;1.4;2.4;18.8;2.3;9.2;5.7;31.2;2.9;0.9;12.4;25.6;G;walkeke02
100;Brandon Bass;4.7;2012-13;27;BOS;81;69;0;4.7;107;104;2;2.7;0.101;-1.9;0;-1.9;0.1;12.3;7;15.2;11.2;6;1;2.3;10.9;15.5;F;bassbr01
101;DeMar DeRozan;4.7;2012-13;23;TOR;82;82;0;4.7;105;110;3.1;1.6;0.075;-0.2;-1.2;-1.4;0.4;14.7;1.9;10.9;6.3;12;1.3;0.6;9.6;24.2;G-F;derozde01
102;Jeff Green;4.7;2012-13;26;BOS;81;17;0;4.7;104;104;1.9;2.8;0.099;-0.2;-0.1;-0.3;1;15;3;13.4;8.3;9.6;1.3;2.4;12.5;22.2;F;greenje02
103;Wesley Matthews;4.7;2012-13;26;POR;69;69;0;4.7;111;111;3.6;1;0.093;0.7;-0.2;0.5;1.5;14.1;1.7;7.6;4.6;11.8;2;0.6;10.9;19.1;G;matthwe02
104;Monta Ellis;4.6;2012-13;27;MIL;82;82;0;4.6;100;105;1.2;3.3;0.071;0.3;0.3;0.6;2.1;16.2;1.5;9.8;5.5;27.1;2.8;0.9;13.7;26.3;G;ellismo01
105;Metta World Peace;4.6;2012-13;33;LAL;75;66;0;4.6;105;106;1.9;2.6;0.086;-0.5;0.9;0.4;1.5;12.5;4.5;11.5;8.1;6.9;2.5;1.2;9.8;17.5;F;artesro01
106;Manu Ginóbili;4.5;2012-13;35;SAS;60;0;0;4.5;107;100;2.1;2.4;0.155;2.1;1.5;3.6;2;19;2.6;13.4;8.3;30.6;2.9;0.7;17.3;25.2;G;ginobma01
107;JJ Redick;4.5;2012-13;28;MILORL;78;13;0;4.5;111;113;4;0.5;0.091;1.3;-1.7;-0.4;0.9;14.7;0.8;7.3;4;20;0.8;0.3;12.5;20.8;G;redicjj01
108;John Wall;4.5;2012-13;22;WAS;49;42;0;4.5;105;103;2.2;2.2;0.134;2.7;1.1;3.9;2.4;20.8;2.4;11.2;6.8;43.9;2.1;1.8;15.3;29.3;G;walljo01
109;Spencer Hawes;4.5;2012-13;24;PHI;82;40;0;4.5;103;104;1.7;2.8;0.096;-1.1;0.6;-0.5;0.9;16;8.5;21.7;14.9;13.5;0.6;3.9;13;20.9;C-F;hawessp01
110;Emeka Okafor;4.5;2012-13;30;WAS;79;77;0;4.5;100;99;0.7;3.7;0.104;-1;0.3;-0.7;0.7;15.8;10.7;26.8;18.7;7.9;1.1;3;12.2;19.5;C-F;okafoem01
111;Andre Drummond;4.5;2012-13;19;DET;60;10;0;4.5;114;99;2.2;2.3;0.172;1;1.5;2.5;1.4;21.6;15.4;27.2;21.2;4.1;2.5;6.1;12.2;17.2;C;drumman01
112;Shane Battier;4.4;2012-13;34;MIA;72;20;0;4.4;122;107;2.8;1.6;0.119;0.9;0.1;1;1.4;10.7;2.7;8.4;5.7;5.7;1.2;2.5;8.2;11;F;battish01
113;Boris Diaw;4.4;2012-13;30;SAS;75;20;0;4.4;113;103;2.2;2.3;0.124;-0.7;1.5;0.8;1.2;11.9;4.7;12;8.6;15;1.6;1.1;18.9;12;F-C;diawbo01
114;Tyreke Evans;4.4;2012-13;23;SAC;65;61;0;4.4;110;111;3.6;0.8;0.105;2;-0.2;1.8;1.9;18.1;3.1;13.5;8.2;19;2.3;1;12.6;22.3;G-F;evansty01
115;Mike Dunleavy;4.4;2012-13;32;MIL;75;3;0;4.4;111;107;2.7;1.7;0.109;0.5;-0.2;0.4;1.2;13.6;1.7;14.9;8;11.5;1;1.3;11.7;17.3;F-G;dunlemi02
116;DeMarcus Cousins;4.4;2012-13;22;SAC;75;74;0;4.4;102;106;2;2.3;0.092;0.7;-0.5;0.2;1.2;20.2;10.9;27;18.7;15.3;2.4;1.9;15.5;28.1;C-F;couside01
117;Tyler Hansbrough;4.4;2012-13;27;IND;81;8;0;4.4;110;101;2.1;2.2;0.154;-1.3;-0.7;-1.9;0;15.3;13.4;17;15.2;4.4;1.1;1;12.6;20.6;F;hansbty01
118;Derrick Favors;4.4;2012-13;21;UTA;77;8;0;4.4;104;101;1.5;2.9;0.117;-1.6;1.1;-0.5;0.7;17.5;11.9;24;17.9;6.8;2;5.7;15.9;20.6;F-C;favorde01
119;Luis Scola;4.4;2012-13;32;PHO;82;67;0;4.4;105;107;2.4;1.9;0.096;-0.3;-0.2;-0.5;0.8;16.7;8.1;20.4;14.1;14.5;1.6;1.2;11;23.3;F;scolalu01
120;Luke Ridnour;4.3;2012-13;31;MIN;82;82;0;4.3;107;108;2.6;1.8;0.084;-1;0.2;-0.8;0.8;13;1.8;7.9;4.8;21;1.7;0.5;12.8;18.3;G;ridnolu01
121;Reggie Evans;4.3;2012-13;32;BRK;80;56;0;4.3;102;100;0.8;3.5;0.105;-1.7;0;-1.7;0.1;12.8;15.5;38;26.7;3.2;2;0.5;23.6;11;F;evansre01
122;Klay Thompson;4.3;2012-13;22;GSW;82;82;0;4.3;102;107;1.7;2.6;0.07;-0.1;-0.2;-0.3;1.3;12.7;1.2;10;5.7;10.1;1.5;1.2;11;21.8;G-F;thompkl01
123;Antawn Jamison;4.3;2012-13;36;LAL;76;6;0;4.3;114;108;3;1.3;0.126;1;-1.1;-0.1;0.8;15.3;7.5;16.6;12.2;5;0.9;1;7.7;18.7;F;jamisan01
124;Steve Nash;4.3;2012-13;38;LAL;50;50;0;4.3;117;111;3.7;0.6;0.127;1.8;-1.4;0.4;1;16;1.8;7.7;4.8;32.8;0.9;0.2;19.3;17.8;G;nashst01
125;Josh Smith;4.2;2012-13;27;ATL;76;76;0;4.2;97;101;-0.3;4.5;0.075;0.3;1.5;1.8;2.5;17.7;5.8;21.3;13.6;20.9;1.8;3.9;14.6;26.7;F;smithjo03
126;Raymond Felton;4.2;2012-13;28;NYK;68;68;0;4.2;105;108;2.5;1.7;0.087;0.9;-0.8;0.1;1.2;15.2;2.5;7.5;4.9;27;2.2;0.5;14.2;22.1;G;feltora01
