Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
20;Blake Griffin;9.8;2010-11;21;LAC;82;82;1;9.8;111;107;6.5;3.4;0.152;3;-0.3;2.6;3.6;21.9;10.2;26.9;18.6;18.7;1;1.1;11.7;27.3;F-C;griffbl01
21;Nenê;9.6;2010-11;28;DEN;75;75;0;9.6;123;104;6.4;3.1;0.201;2.1;1.5;3.6;3.2;20.4;7.5;20.8;14.4;10.4;1.8;2.4;13.9;18.8;F-C;hilarne01
22;Kevin Martin;9.5;2010-11;27;HOU;80;80;0;9.5;117;111;8;1.5;0.175;4.3;-1;3.4;3.5;21.4;1.2;10;5.6;13;1.6;0.4;10.5;29.6;G;martike02
23;Elton Brand;9.4;2010-11;31;PHI;81;81;0;9.4;114;103;5.1;4.4;0.161;0.7;0.6;1.3;2.4;18.5;9.7;18;13.9;7.1;1.7;2.9;8.4;19.7;F-C;brandel01
24;Russell Westbrook;9.4;2010-11;22;OKC;82;82;1;9.4;110;107;6.3;3.1;0.159;4.3;-0.1;4.2;4.4;23.6;5.2;10.3;7.8;42.7;2.8;0.8;15.9;31.6;G;westbru01
25;Tyson Chandler;9.4;2010-11;28;DAL;74;74;0;9.4;131;102;5.8;3.5;0.218;0.6;1;1.5;1.8;18.4;12.2;26.6;19.7;2.4;0.9;3;14.1;14.2;C;chandty01
26;Kevin Garnett;9;2010-11;34;BOS;71;71;1;9;110;95;3.4;5.6;0.194;1.8;2.9;4.7;3.8;20.6;4.9;28.7;17.5;13.5;2.3;2;11.1;22.3;F-C;garneke01
27;Tony Parker;8.2;2010-11;28;SAS;78;78;0;8.2;113;108;5.8;2.4;0.156;2.3;-0.4;1.8;2.4;20.4;1.4;9.3;5.5;35.2;1.9;0.1;14.3;25.5;G;parketo01
28;Chauncey Billups;8;2010-11;34;DENNYK;72;72;0;8;120;111;6.6;1.4;0.166;3.7;-1.2;2.6;2.7;18.7;1.3;8.1;4.7;25.8;1.5;0.5;15.3;22.3;G;billuch01
29;Amar'e Stoudemire;8;2010-11;28;NYK;78;78;1;8;109;108;5.4;2.6;0.134;2;-0.6;1.4;2.4;22.7;7.8;17.6;12.7;13.2;1.2;3.8;12.5;30.9;F-C;stoudam01
30;Steve Nash;7.9;2010-11;36;PHO;75;75;0;7.9;118;114;7.3;0.7;0.153;4.7;-1.5;3.2;3.3;20.8;1.8;10.2;6;53.1;1;0.1;22.4;21.4;G;nashst01
31;Carmelo Anthony;7.9;2010-11;26;DENNYK;77;77;1;7.9;109;108;5.4;2.5;0.138;3.2;-1.2;1.9;2.7;21.7;5;18.3;11.8;14.7;1.2;1.3;10.4;32;F;anthoca01
32;Marc Gasol;7.9;2010-11;26;MEM;81;81;0;7.9;113;103;4;3.9;0.146;0.3;2;2.3;2.8;16.8;7.1;19.4;13.1;11.6;1.5;4.3;15.1;16.9;C;gasolma01
33;Al Jefferson;7.8;2010-11;26;UTA;82;82;0;7.8;111;108;5.1;2.7;0.128;1.6;-1;0.6;1.9;20.1;9.6;23.2;16.3;9.2;0.8;4.2;6.8;24.2;C-F;jeffeal01
34;David West;7.8;2010-11;30;NOH;70;70;0;7.8;111;104;4.4;3.4;0.152;2.2;0.6;2.8;3;20.4;7.6;18.7;13.1;12.7;1.5;2.1;10.7;25.8;F-C;westda01
35;Paul Millsap;7.7;2010-11;25;UTA;76;76;0;7.7;114;108;5.2;2.5;0.143;1.6;0.3;1.9;2.5;19.8;7.5;19.4;13.4;12.6;2.1;2.2;11.3;22.6;F;millspa01
36;Tim Duncan;7.7;2010-11;34;SAS;76;76;1;7.7;111;100;3.7;4;0.171;2.2;2.2;4.4;3.5;21.9;9.3;26.8;18.3;15.7;1.2;4.8;11.4;22.9;F-C;duncati01
37;Serge Ibaka;7.6;2010-11;21;OKC;82;44;0;7.6;119;104;4.3;3.2;0.164;-0.2;0.7;0.5;1.4;17.7;11.7;20.8;16.4;1.6;0.7;6.5;9.2;15.7;F-C;ibakase01
38;Deron Williams;7.3;2010-11;26;NJNUTA;65;65;1;7.3;114;112;6.2;1.1;0.142;4.3;-1.3;3;3.1;21.1;1.9;10.9;6.3;45.9;1.7;0.5;16.6;25.8;G;willide01
39;Wesley Matthews;7.2;2010-11;24;POR;82;69;0;7.2;114;109;5;2.3;0.126;1;-0.1;0.9;2;15.5;2;9.7;5.7;10.2;2;0.3;11;21.3;G;matthwe02
40;Beno Udrih;7.2;2010-11;28;SAC;79;64;0;7.2;118;111;5.6;1.6;0.126;0.5;0;0.5;1.7;15.7;1.7;9.6;5.5;22.1;1.7;0.2;13.2;16.9;G;udrihbe01
41;James Harden;7.1;2010-11;21;OKC;82;5;0;7.1;119;108;5;2.1;0.156;1.3;0.6;1.9;2.2;16.4;2.3;11;6.8;12.8;2.2;0.8;11.3;19.5;G;hardeja01
42;Andre Miller;7;2010-11;34;POR;81;81;0;7;111;108;4.6;2.4;0.127;1.5;0.1;1.6;2.4;17.8;4.3;9.9;7;35.7;2.3;0.4;16.8;20.6;G;millean02
43;Kyle Lowry;7;2010-11;24;HOU;75;71;0;7;115;110;5.1;1.8;0.13;2;0;2;2.6;16.5;3.9;9.7;6.8;29.4;2;0.6;14.7;18.6;G;lowryky01
44;Jason Richardson;6.9;2010-11;30;ORLPHO;80;80;0;6.9;110;106;3.6;3.3;0.123;1.2;0.5;1.7;2.5;15;2.9;11.1;7.1;9.2;1.8;0.4;7.8;20.6;G;richaja01
45;Danny Granger;6.9;2010-11;27;IND;79;79;0;6.9;107;106;3.7;3.2;0.12;2.2;-0.1;2.1;2.9;17.8;3.5;13.5;8.5;13;1.6;1.6;12.3;26.7;F;grangda01
46;Hedo Türkoğlu;6.8;2010-11;31;ORLPHO;81;72;0;6.8;112;105;3.4;3.4;0.129;0.3;1.4;1.7;2.3;13.4;2.1;14;8.2;21.5;1.5;1;14.3;16.7;F;turkohe01
47;Joakim Noah;6.7;2010-11;25;CHI;48;48;0;6.7;117;97;3.1;3.6;0.205;0.8;2.1;2.9;1.9;18.8;13.9;22.8;18.5;10.7;1.6;3.5;15.7;16.8;C;noahjo01
48;Andre Iguodala;6.7;2010-11;27;PHI;67;67;0;6.7;110;104;3.3;3.5;0.13;1.7;1.6;3.2;3.2;17.2;2.8;15.2;9;26.4;2.1;1.2;13.4;19.2;F-G;iguodan01
49;Ty Lawson;6.7;2010-11;23;DEN;80;31;0;6.7;118;110;5.1;1.6;0.153;2.4;-0.3;2.1;2.2;17.9;3.8;7.6;5.7;28.3;1.9;0.1;14.8;19.6;G;lawsoty01
50;Mike Conley;6.6;2010-11;23;MEM;81;81;0;6.6;108;107;3.4;3.2;0.111;0.7;0.5;1.2;2.3;15.9;1.3;9;5.1;28;2.6;0.5;14.2;19.4;G;conlemi01
51;Stephen Curry;6.6;2010-11;22;GSW;74;74;0;6.6;113;112;5.4;1.3;0.128;3;-0.7;2.3;2.7;19.4;2.3;10.9;6.5;28.1;2.2;0.6;16.4;24.4;G;curryst01
52;Nicolas Batum;6.6;2010-11;22;POR;80;67;0;6.6;116;108;4.4;2.3;0.126;1.1;0;1.1;2;14.8;5.1;12.8;8.8;8.1;1.5;1.6;8.6;17.8;F-G;batumni01
53;Rajon Rondo;6.6;2010-11;24;BOS;68;68;1;6.6;104;100;1.8;4.8;0.126;1.6;1.4;3.1;3.2;17.1;4.5;9.7;7.2;47.1;3.2;0.3;24.3;18.3;G;rondora01
54;Greg Monroe;6.6;2010-11;20;DET;80;48;0;6.6;120;109;4.7;1.9;0.143;0.9;-0.5;0.4;1.4;18;13;20.4;16.5;7.5;2.3;1.6;11;15.4;C-F;monrogr01
55;Jameer Nelson;6.6;2010-11;28;ORL;76;76;0;6.6;109;104;3.4;3.2;0.136;1;0.1;1.1;1.8;15.4;1.9;9.3;5.7;33.7;1.7;0.1;17.6;22;G;nelsoja01
56;Andrew Bynum;6.6;2010-11;23;LAL;54;47;0;6.6;121;100;3.8;2.8;0.21;1.8;1.4;3.2;2;21.1;13.3;24.7;19.2;7.7;0.7;5.4;12.8;17.6;C;bynuman01
57;Emeka Okafor;6.5;2010-11;28;NOH;72;72;0;6.5;111;102;2.7;3.8;0.136;-0.9;0.5;-0.4;0.9;16;12.2;24.3;18.2;3;0.9;4.6;15.7;15.8;C-F;okafoem01
58;Marcin Gortat;6.4;2010-11;26;ORLPHO;80;14;0;6.4;117;105;3.7;2.7;0.152;0.2;0.7;0.9;1.5;17.8;8.5;27.4;18;5.5;0.9;3.3;10.5;17.1;C-F;gortama01
59;Jason Kidd;6.4;2010-11;37;DAL;80;80;0;6.4;108;104;2.5;3.9;0.116;0.9;2;2.8;3.3;14.4;1.6;13.4;7.7;35.4;2.7;0.8;22.1;14.3;G;kiddja01
60;Ryan Anderson;6.4;2010-11;22;ORL;64;14;0;6.4;122;102;4;2.5;0.216;4.2;0.4;4.6;2.4;19;10.8;18.1;14.5;6.2;1.1;2.1;7.8;20.4;F;anderry01
61;Josh Smith;6.4;2010-11;25;ATL;77;77;0;6.4;104;102;1.9;4.5;0.116;1;1.7;2.8;3.2;19.2;6.2;23.7;15;17.1;2;3.5;14.3;24.7;F;smithjo03
62;Chuck Hayes;6.3;2010-11;27;HOU;74;63;0;6.3;120;106;3.9;2.4;0.146;0.6;1.3;1.9;2.1;16.2;11.9;20.7;16.3;14.3;1.9;1.6;14.1;13;F-C;hayesch01
63;Brook Lopez;6.3;2010-11;22;NJN;82;82;0;6.3;108;110;4.4;1.9;0.105;1.4;-0.9;0.6;1.9;19.3;7.8;12.3;10;8.8;0.9;3.2;10.4;27.3;C;lopezbr01
64;Brandon Bass;6.3;2010-11;25;ORL;76;51;0;6.3;113;103;3.2;3.1;0.153;-0.3;0.5;0.2;1.1;15.9;8.1;16.7;12.5;5;0.7;2;11.5;19.8;F;bassbr01
65;Arron Afflalo;6.2;2010-11;25;DEN;69;69;0;6.2;123;111;4.8;1.4;0.128;1.7;-0.3;1.4;2;13.6;2.3;9.9;6.2;10.9;0.7;1;9.2;14.8;G-F;afflaar01
66;Gerald Wallace;6.2;2010-11;28;CHAPOR;71;63;0;6.2;107;105;2.6;3.6;0.111;0.4;1.1;1.5;2.4;16.2;4.9;21;12.8;10.9;2.1;1.9;13;20.3;F;wallage01
67;D.J. Augustin;6.2;2010-11;23;CHA;82;82;0;6.2;112;112;4.9;1.3;0.108;1.7;-1.6;0.1;1.5;15.9;1.7;8.3;4.9;31.1;1;0.1;12.5;21.2;G;augusdj01
68;Thaddeus Young;6.2;2010-11;22;PHI;82;1;0;6.2;110;104;3.2;3;0.139;0.8;0.3;1;1.6;18.4;8.3;15.2;11.7;6.7;2.2;0.9;9.7;22.1;F;youngth01
69;Danilo Gallinari;6.1;2010-11;22;DENNYK;62;60;0;6.1;120;111;4.9;1.2;0.139;1.5;-0.8;0.7;1.4;15.7;3.2;13.4;8.3;7.4;1.2;0.9;9.3;18.9;F;gallida01
70;George Hill;6.1;2010-11;24;SAS;76;5;0;6.1;116;108;4;2.1;0.136;0.2;0.6;0.8;1.5;14.6;1.3;9.2;5.4;13.6;1.6;0.7;11.6;18.2;G;hillge01
71;David Lee;6;2010-11;27;GSW;73;73;0;6;111;110;4.1;2;0.11;0.5;-0.9;-0.4;1.1;17.8;9.1;21.9;15.4;14;1.4;0.9;13.4;21.2;F-C;leeda02
72;Monta Ellis;6;2010-11;25;GSW;80;80;0;6;107;112;4.3;1.7;0.089;1.7;-0.9;0.8;2.3;18.6;1.5;8.5;4.9;23.4;2.6;0.5;12.3;28.1;G;ellismo01
73;Richard Jefferson;5.9;2010-11;30;SAS;81;81;0;5.9;116;109;3.7;2.1;0.115;0.5;-0.2;0.3;1.4;12.4;2.6;11.8;7.3;6.5;0.8;1;11.3;15.4;F;jefferi01
74;Carlos Boozer;5.8;2010-11;29;CHI;59;59;0;5.8;105;99;1.9;3.9;0.149;0.2;0.8;1;1.4;18.8;8.3;26.3;17.6;14.3;1.3;0.7;13.5;26.9;F-C;boozeca01
75;Dorell Wright;5.8;2010-11;25;GSW;82;82;0;5.8;110;111;3.9;1.8;0.088;1.3;-0.5;0.8;2.2;15;3.1;12.6;7.8;11.6;2;1.5;9.6;19.3;F-G;wrighdo01
76;Jrue Holiday;5.7;2010-11;20;PHI;82;82;0;5.7;104;106;2.2;3.5;0.094;0.4;0.4;0.8;2;15.4;2.7;10.5;6.6;29;2.2;0.8;16.7;20.8;G;holidjr01
77;Shawn Marion;5.6;2010-11;32;DAL;80;27;0;5.6;107;103;2.3;3.4;0.12;-0.1;0.4;0.3;1.3;17;9.1;19.2;14.3;8.3;1.6;1.7;12.5;21.5;F;mariosh01
78;Amir Johnson;5.6;2010-11;23;TOR;72;54;0;5.6;124;110;4.4;1.2;0.146;0.3;0;0.3;1.1;17.6;11.8;17.8;14.7;6.8;1.5;3.6;10.9;15.3;F-C;johnsam01
79;Jared Dudley;5.6;2010-11;25;PHO;82;15;0;5.6;119;111;4.2;1.4;0.126;1.5;0.2;1.8;2;15.6;6;11.2;8.6;7.6;2.1;0.7;9.6;16.9;F-G;dudleja01
80;Luis Scola;5.5;2010-11;30;HOU;74;74;0;5.5;108;108;3.3;2.2;0.11;0.4;-0.8;-0.4;1;18.4;6.9;21.6;14.2;13.7;1;1.3;10.5;25.7;F;scolalu01
81;Rudy Gay;5.5;2010-11;24;MEM;54;54;0;5.5;108;105;2.7;2.9;0.123;1.9;0.8;2.8;2.6;17.8;4.5;14.2;9.3;11.6;2.2;2.2;12.2;23.3;F;gayru01
82;Ronnie Brewer;5.4;2010-11;25;CHI;81;1;0;5.4;110;98;1.7;3.8;0.147;-1.3;3.7;2.4;2;13.8;3.7;13.2;8.6;12.1;3.2;0.9;10.2;13.9;G-F;brewero02
83;Andrew Bogut;5.4;2010-11;26;MIL;65;65;0;5.4;100;97;0.3;5.1;0.112;-1;2.4;1.3;1.9;16.7;9.8;27.1;18.3;10.4;1.1;5.8;13;19.6;C;bogutan01
84;Raymond Felton;5.4;2010-11;26;DENNYK;75;54;0;5.4;108;111;3.6;1.8;0.094;1.6;-1;0.6;1.8;16.6;2;9.2;5.6;35.8;2.3;0.3;16.6;21.6;G;feltora01
85;Kris Humphries;5.4;2010-11;25;NJN;74;44;0;5.4;111;105;2.7;2.7;0.125;0.5;-0.1;0.4;1.3;17.8;12.5;32.2;22.1;7;0.9;3;13.4;17.3;F-C;humphkr01
86;Jason Terry;5.3;2010-11;33;DAL;82;10;0;5.3;106;108;2.8;2.5;0.1;1;-0.1;0.9;1.9;15.9;1.1;5.7;3.5;22.2;1.9;0.4;12.4;24.7;G;terryja01
87;Eric Gordon;5.3;2010-11;22;LAC;56;56;0;5.3;112;112;4.2;1.1;0.12;3;-1;2;2.2;18.5;2.5;6.6;4.5;20.7;1.7;0.7;12;26.5;G-F;gordoer01
88;Landry Fields;5.3;2010-11;22;NYK;82;81;0;5.3;115;110;3.4;1.8;0.1;0.6;-0.4;0.2;1.4;13.5;4.7;18.9;11.7;9;1.6;0.5;13.8;13.5;F;fieldla01
89;JaVale McGee;5.3;2010-11;23;WAS;79;75;0;5.3;111;106;2.7;2.5;0.115;-0.7;0.4;-0.4;0.9;17.4;11.2;22.2;16.5;2.8;1;6.7;12.6;16.3;C;mcgeeja01
90;DeAndre Jordan;5.2;2010-11;22;LAC;80;66;0;5.2;116;105;2.6;2.6;0.122;-1.7;1;-0.7;0.7;14.8;11.9;20.9;16.5;3.2;1;5.4;18.8;11.7;C;jordade01
91;Taj Gibson;5.2;2010-11;25;CHI;80;19;0;5.2;106;98;1.4;3.8;0.143;-2.2;1.4;-0.9;0.5;14.3;11.2;19.4;15.4;5.3;1.2;4.6;11.1;16.8;F-C;gibsota01
92;Lou Williams;5.1;2010-11;24;PHI;75;0;0;5.1;111;108;3.5;1.6;0.141;3;-0.7;2.3;1.9;18.9;2.1;7.7;4.9;24.1;1.4;0.7;9.7;27.8;G;willilo02
93;Jodie Meeks;5.1;2010-11;23;PHI;74;64;0;5.1;116;108;3.2;1.9;0.12;0.1;0.1;0.2;1.1;12.5;1.2;8.4;4.8;5.7;1.6;0.1;8.5;15.7;G;meeksjo01
94;Kyle Korver;5.1;2010-11;29;CHI;82;0;0;5.1;115;104;2.7;2.4;0.149;0.4;0.7;1.1;1.3;13;0.9;9.5;5.3;12.1;1.1;0.9;9.2;18.3;G-F;korveky01
95;Shane Battier;5.1;2010-11;32;HOUMEM;82;59;0;5.1;115;108;2.9;2.2;0.103;0.6;0.9;1.4;2;12.3;4.4;13.7;9;11.1;1.5;2.4;12.6;11.7;F;battish01
96;Rodney Stuckey;5;2010-11;24;DET;70;54;0;5;112;114;4.4;0.6;0.111;1.5;-1.4;0.2;1.2;18.4;3.7;8.6;6;27.5;1.9;0.4;13.5;24.5;G;stuckro01
97;J.R. Smith;5;2010-11;25;DEN;79;6;0;5;109;106;2.6;2.3;0.121;1.1;0.6;1.7;1.9;16.4;2.7;15.8;9.4;14.2;2.3;0.6;10.2;22.2;G-F;smithjr01
98;Glen Davis;4.9;2010-11;25;BOS;78;13;0;4.9;101;100;0.6;4.3;0.102;-2.6;0.7;-1.9;0;12.8;5.7;16.4;11.4;6.6;1.8;1;8.5;20.9;F-C;davisgl01
99;Josh McRoberts;4.9;2010-11;23;IND;72;51;0;4.9;116;104;2.6;2.2;0.147;0.6;1.7;2.3;1.7;16;7.6;18.8;13.3;15;1.5;2.6;17.5;14.7;F-C;mcrobjo01
100;Jeff Green;4.8;2010-11;24;BOSOKC;75;51;0;4.8;108;108;2.4;2.4;0.095;-0.6;-0.5;-1.1;0.5;12.9;3.7;13.5;8.8;7.2;1.1;1.1;9.6;19.5;F;greenje02
101;Boris Diaw;4.8;2010-11;28;CHA;82;82;0;4.8;107;109;2.4;2.3;0.082;0.3;0.3;0.6;1.8;13.9;4.5;13.6;9;20.6;1.4;1.3;16.7;16.8;F-C;diawbo01
102;DeJuan Blair;4.8;2010-11;21;SAS;81;65;0;4.8;106;100;1.5;3.2;0.132;-1.2;0.7;-0.5;0.7;17.1;14.8;22.9;18.9;7.1;2.8;1.7;14.9;20.1;F-C;blairde01
103;Luc Mbah a Moute;4.8;2010-11;24;MIL;79;52;0;4.8;107;103;1.5;3.3;0.109;-2.3;1.1;-1.3;0.4;11.5;9.2;14.3;11.7;5.3;1.8;1.1;13.1;13.1;F;mbahalu01
104;Channing Frye;4.7;2010-11;27;PHO;77;64;0;4.7;110;109;2.7;2.1;0.09;-0.3;0;-0.3;1.1;12.8;3;20.4;11.7;5.7;0.9;2.3;7.7;16.9;C-F;fryech01
105;Tony Allen;4.7;2010-11;29;MEM;72;31;0;4.7;110;101;2;2.7;0.152;0.1;3.5;3.6;2.1;18.4;5.5;9.9;7.7;10.9;4.5;2.4;13.1;19.9;G-F;allento01
106;James Jones;4.7;2010-11;30;MIA;81;8;0;4.7;128;107;3;1.7;0.145;0.7;0.3;1;1.2;11.1;1.9;9.9;6.1;4.1;1;1;5.3;12;F-G;jonesja02
107;Andrei Kirilenko;4.5;2010-11;29;UTA;64;62;0;4.5;112;109;2.9;1.7;0.109;1.7;0.5;2.2;2.1;16.6;6;13.8;9.9;14.9;2.1;3;15;17.8;F;kirilan01
108;Mike Dunleavy;4.5;2010-11;30;IND;61;44;0;4.5;115;107;2.6;1.9;0.129;1.1;0.4;1.6;1.5;14.6;1.9;16.2;9.1;10.1;1.2;1.3;10.7;16.9;F-G;dunlemi02
109;JJ Redick;4.5;2010-11;26;ORL;59;5;0;4.5;117;106;2.7;1.8;0.142;0.4;0.7;1.1;1.2;12.8;0.5;8.1;4.4;11;1;0.2;9.5;17;G;redicjj01
110;Metta World Peace;4.4;2010-11;31;LAL;82;82;0;4.4;104;105;1.2;3.2;0.088;-1.4;1.5;0.2;1.3;11.2;4.9;7.6;6.3;10.7;2.7;1.1;11.1;15.3;F;artesro01
111;Ramon Sessions;4.4;2010-11;24;CLE;81;38;0;4.4;110;114;3.8;0.6;0.099;1.8;-1.4;0.3;1.3;19;2.4;11.6;6.9;35;1.5;0.3;15.6;24.2;G;sessira01
112;Matt Bonner;4.4;2010-11;30;SAS;66;1;0;4.4;125;108;3;1.4;0.147;1.7;0.2;1.9;1.4;13.5;5;14.2;9.7;6.2;0.9;1;6.5;13.4;F;bonnema01
113;Grant Hill;4.4;2010-11;38;PHO;80;80;0;4.4;109;111;3.1;1.3;0.087;-0.2;-0.3;-0.5;0.9;14.7;3.7;12.5;8.1;13;1.4;1.1;12.5;20.1;F-G;hillgr01
114;John Salmons;4.3;2010-11;31;MIL;73;70;0;4.3;101;105;0.9;3.4;0.081;-0.9;0.7;-0.3;1.1;12.8;1.2;11.2;6.1;17.5;1.5;0.9;12;20.9;G;salmojo01
115;Darren Collison;4.3;2010-11;23;IND;79;79;0;4.3;105;108;2.1;2.2;0.087;0.4;-0.7;-0.3;1;15.6;1.9;8.6;5.3;28.9;1.9;0.4;16.6;21.9;G;collida01
116;Joe Johnson;4.2;2010-11;29;ATL;72;72;1;4.2;105;110;2.5;1.8;0.08;1.2;-1.5;-0.3;1.1;16.4;2.8;10.9;6.9;24;1;0.2;10.3;26.3;G-F;johnsjo02
117;Devin Harris;4.2;2010-11;27;NJNUTA;71;70;0;4.2;108;112;3.2;1;0.089;1.9;-1.3;0.6;1.5;17.2;0.9;8.2;4.5;38.2;1.7;0.2;17.3;24.6;G;harride01
118;Toney Douglas;4.2;2010-11;24;NYK;81;9;0;4.2;111;111;3;1.2;0.101;0.9;-0.6;0.4;1.2;15.2;3.7;10.5;7.1;19.5;2.3;0.1;10;20.1;G;douglto01
119;Thabo Sefolosha;4.1;2010-11;26;OKC;79;79;0;4.1;112;106;1.6;2.5;0.097;-1.3;1.9;0.6;1.3;10.4;3.8;15.5;9.9;7.9;2.5;1.4;13;9.4;G-F;sefolth01
120;Carl Landry;4.1;2010-11;27;NOHSAC;76;26;0;4.1;110;110;2.8;1.3;0.098;-0.5;-1.3;-1.9;0.1;14.8;9.3;10.8;10;5.2;1;1.2;11.8;20.5;F;landrca01
121;Mike Bibby;4;2010-11;32;ATLMIAWAS;80;68;0;4;110;109;2.2;1.8;0.085;-0.6;-0.4;-0.9;0.6;10.9;0.9;9.2;5.1;17.9;1.2;0.3;14.3;14.6;G;bibbymi01
122;Luke Ridnour;4;2010-11;29;MIN;71;66;0;4;112;113;3.2;0.8;0.089;0.7;-0.7;0;1.1;15;1.9;8.6;5.1;28.1;2.1;0.4;17.6;17.8;G;ridnolu01
123;Nenad Krstić;4;2010-11;27;BOSOKC;71;67;0;4;113;107;2.3;1.7;0.122;-1.4;-1;-2.5;-0.2;13.1;9.9;15.4;12.7;2.8;0.9;1.2;9.8;16.9;C;krstine01
124;Marvin Williams;4;2010-11;24;ATL;65;52;0;4;111;108;2.3;1.7;0.102;-0.3;-0.5;-0.8;0.6;13.5;4.4;15.7;10.1;7.6;1;0.9;9.2;17.2;F;willima02
125;Ed Davis;4;2010-11;21;TOR;65;17;0;4;120;110;2.9;1.1;0.119;-0.2;-0.8;-0.9;0.4;15.8;12.1;22.3;17.1;3.8;1.3;3.2;10.1;13.3;F;davised01
