Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
21;Mike Conley;8.2;2013-14;26;MEM;73;73;0;8.2;113;106;5.5;2.7;0.161;3.4;0.3;3.8;3.6;20;2;8.4;5.2;30.1;2.4;0.4;11.5;24.6;G;conlemi01
22;Wesley Matthews;8.2;2013-14;27;POR;82;82;0;8.2;118;110;6.3;1.9;0.142;1.9;0.1;1.9;2.7;15.7;2;9.1;5.6;10.9;1.4;0.4;8.8;19.6;G;matthwe02
23;David West;8.1;2013-14;33;IND;80;80;0;8.1;108;99;3.1;5;0.157;0.8;1.8;2.6;2.9;17.5;5.7;18.3;12.3;16.1;1.3;2.3;11.2;21.9;F-C;westda01
24;Marcin Gortat;8.1;2013-14;29;WAS;81;80;0;8.1;112;103;4.1;4;0.146;0.2;0.6;0.8;1.8;17.6;8.7;25.1;16.7;8.4;0.8;3.8;11.8;18.2;C-F;gortama01
25;Dwight Howard;8;2013-14;28;HOU;71;71;1;8;109;101;4;4.1;0.161;0.9;0.8;1.8;2.3;21.3;11.4;27.9;20.1;9.3;1.2;4;17.5;24;C;howardw01
26;Chris Bosh;8;2013-14;29;MIA;79;79;1;8;112;104;4.6;3.4;0.152;1.3;-0.4;0.8;1.8;19;5.1;20.3;13;5.8;1.7;2.7;10.4;22.6;F-C;boshch01
27;Trevor Ariza;8;2013-14;28;WAS;77;77;0;8;113;104;4.3;3.7;0.141;1.3;1;2.3;3;15.8;4.1;16.3;10.1;10.8;2.4;0.6;12.3;17.8;F;arizatr01
28;DeMarcus Cousins;7.9;2013-14;23;SAC;71;71;0;7.9;107;101;4.1;3.8;0.166;3.6;1.6;5.2;4.2;26.1;10.6;30.5;20.4;17.8;2.4;3.2;14.7;32.7;C-F;couside01
29;John Wall;7.9;2013-14;23;WAS;82;82;1;7.9;106;104;4;4;0.128;2.4;0.4;2.7;3.6;19.5;1.5;11.7;6.5;40.5;2.6;1.1;16.3;27.4;G;walljo01
30;Nicolas Batum;7.9;2013-14;25;POR;82;82;0;7.9;113;106;4.8;3.1;0.128;2.2;1.2;3.4;4;15.8;4.3;17.8;11.1;20.9;1.3;1.3;18.6;16.5;F-G;batumni01
31;George Hill;7.8;2013-14;27;IND;76;76;0;7.8;115;102;3.8;4;0.154;-0.1;1.7;1.6;2.2;13.4;2.6;10.1;6.5;17.2;1.6;0.7;11.7;14.8;G;hillge01
32;Al Jefferson;7.8;2013-14;29;CHA;73;73;0;7.8;105;100;3.1;4.7;0.146;2.2;0.5;2.7;3;22.7;6.9;28.3;17.5;12.8;1.4;2.4;7.6;29.3;C-F;jeffeal01
33;Isaiah Thomas;7.7;2013-14;24;SAC;72;54;0;7.7;114;111;6.4;1.3;0.149;3.9;-0.7;3.2;3.2;20.5;2.1;7.5;4.7;32.2;1.9;0.3;14.3;26.3;G;thomais02
34;Kawhi Leonard;7.7;2013-14;22;SAS;66;65;0;7.7;116;98;3.8;3.9;0.193;2.1;3;5.1;3.5;19.4;4.6;18.9;12.1;10.4;3;1.9;10.3;18.3;F;leonaka01
35;David Lee;7.6;2013-14;30;GSW;69;67;0;7.6;111;103;4.1;3.5;0.16;1.1;0.3;1.3;1.9;19.1;8.8;21.6;15.3;10.9;1;0.9;12;24.3;F-C;leeda02
36;Chandler Parsons;7.6;2013-14;25;HOU;74;74;0;7.6;114;108;5.1;2.5;0.131;1.5;0.2;1.7;2.6;15.9;2.9;12.8;8.2;17.3;1.6;0.8;11.7;19.3;F;parsoch01
37;LaMarcus Aldridge;7.5;2013-14;28;POR;69;69;1;7.5;108;104;4;3.5;0.144;2.3;0.1;2.3;2.7;21.8;7.2;25.5;16.5;13;1.3;1.9;7.2;29.8;F-C;aldrila01
38;Lance Stephenson;7.4;2013-14;23;IND;78;78;0;7.4;106;101;2.6;4.8;0.13;0.4;1;1.3;2.3;14.7;4.1;18.1;11.4;22.1;1;0.2;18;19.4;G-F;stephla01
39;Tim Duncan;7.4;2013-14;37;SAS;74;74;0;7.4;106;98;2.8;4.6;0.164;1.2;2.1;3.3;2.9;21.3;8.6;28.3;18.8;16;1;4.6;13.2;25.2;F-C;duncati01
40;Terrence Jones;7.3;2013-14;22;HOU;76;71;0;7.3;119;105;4.6;2.7;0.169;1.9;0.3;2.2;2.2;19.1;9.2;18.5;14.1;7;1.3;3.5;8.2;18.3;F;joneste01
41;Jimmy Butler;7.1;2013-14;24;CHI;67;67;0;7.1;108;100;2.4;4.6;0.131;-0.9;2;1.1;2;13.5;3.9;10.5;7.2;11.1;2.6;1.1;10.8;16.8;F-G;butleji01
42;Klay Thompson;6.7;2013-14;23;GSW;81;81;0;6.7;108;106;3.5;3.2;0.112;0.9;-0.1;0.8;2;14.3;1.5;7.9;4.7;10.2;1.3;1;9.2;22.6;G-F;thompkl01
43;Jonas Valančiūnas;6.7;2013-14;21;TOR;81;81;0;6.7;112;104;3.5;3.2;0.141;-0.6;-0.7;-1.3;0.4;16.1;11.5;25.1;18.2;4.2;0.5;2.5;14.7;18.5;C;valanjo01
44;Paul Millsap;6.7;2013-14;28;ATL;74;73;1;6.7;105;102;2.7;4;0.129;1.4;1.3;2.8;3;19.8;7.2;21.9;14.6;16.2;2.6;2.5;13.2;25.7;F;millspa01
45;Kyrie Irving;6.7;2013-14;21;CLE;71;71;1;6.7;109;108;4.6;2.1;0.128;3.6;-0.2;3.4;3.3;20.1;2.3;9.5;5.8;31.6;2.2;0.8;12.1;28.2;G;irvinky01
46;Kenneth Faried;6.5;2013-14;24;DEN;80;77;0;6.5;113;106;4;2.5;0.144;1.2;-0.3;1;1.6;19.8;11.8;22.2;16.9;7.5;1.6;2.3;12.4;21.3;F-C;farieke01
47;Mike Dunleavy;6.5;2013-14;33;CHI;82;61;0;6.5;108;102;2.4;4.1;0.121;-0.3;1.1;0.8;1.8;12.6;2.1;13;7.6;12.3;1.3;1.4;11.3;17;F-G;dunlemi02
48;Andrew Bogut;6.5;2013-14;29;GSW;67;67;0;6.5;115;96;2.4;4;0.176;-0.2;3.2;3;2.2;17;11.4;29.7;20.7;9.3;1.3;5.2;19.4;12.4;C;bogutan01
49;Josh McRoberts;6.5;2013-14;26;CHA;78;78;0;6.5;115;105;3.5;3;0.132;0.5;1.5;2;2.3;13.8;4;13.8;8.9;21.9;1.3;1.5;12.1;13.4;F-C;mcrobjo01
50;Markieff Morris;6.4;2013-14;24;PHO;81;0;0;6.4;111;106;4;2.4;0.143;0.8;0.2;1;1.6;18.4;7.3;18;12.6;10.9;1.6;1.8;12.9;23.2;F;morrima02
51;Zach Randolph;6.4;2013-14;32;MEM;79;79;0;6.4;105;105;2.9;3.5;0.113;0.8;-0.9;-0.1;1.3;18.3;11.6;23.3;17.4;12.7;1.1;0.7;12;26.1;F-C;randoza01
52;Ty Lawson;6.3;2013-14;26;DEN;62;61;0;6.3;113;110;4.8;1.5;0.136;2.9;-0.5;2.3;2.5;19;1.9;8.5;5.2;38.2;2.2;0.3;16.9;22.7;G;lawsoty01
53;José Calderón;6.3;2013-14;32;DAL;81;81;0;6.3;120;112;5.4;0.8;0.122;2.5;-0.7;1.9;2.4;15.2;1.4;7.6;4.5;22.4;1.4;0.4;11.7;16.2;G;caldejo01
54;Amir Johnson;6.3;2013-14;26;TOR;77;72;0;6.3;112;104;3.2;3.1;0.136;-0.4;1.1;0.7;1.5;15.4;9;17.6;13.3;8.7;1.3;3.2;15.4;16.4;F-C;johnsam01
55;D.J. Augustin;6.2;2013-14;26;CHITOR;71;9;0;6.2;113;105;3.8;2.4;0.154;1.9;-0.4;1.4;1.7;16.2;0.9;6.7;3.8;28.9;1.5;0.1;13.3;22.4;G;augusdj01
56;Gerald Green;6.1;2013-14;28;PHO;82;48;0;6.1;112;108;4.2;1.9;0.126;2;-0.6;1.4;2;16.5;2.3;10.9;6.6;8.6;1.5;1.4;11.6;23.6;G-F;greenge01
57;P.J. Tucker;6.1;2013-14;28;PHO;81;81;0;6.1;113;106;3.3;2.8;0.117;0.1;0.9;1;1.9;13.3;7.3;16.6;11.9;8.1;2.2;0.7;12.7;14.2;F;tuckepj01
58;Chris Andersen;6;2013-14;35;MIA;72;0;0;6;130;102;3.8;2.2;0.205;0.6;0.7;1.2;1.1;18.5;12.1;21.7;17.1;2.1;1.2;6.1;13.2;13.8;C-F;anderch01
59;Kyle Korver;5.9;2013-14;32;ATL;71;71;0;5.9;118;108;3.9;2;0.118;0.9;0.2;1.1;1.9;13.5;1.1;12.4;6.8;13.3;1.5;0.8;13.6;14.2;G-F;korveky01
60;Greg Monroe;5.9;2013-14;23;DET;82;82;0;5.9;109;108;3.7;2.3;0.106;0.6;-0.6;0.1;1.4;18.1;9.9;21.6;15.4;10.3;1.7;1.4;12.4;21.4;C-F;monrogr01
61;Marco Belinelli;5.9;2013-14;27;SAS;80;25;0;5.9;114;105;3.5;2.4;0.14;1;0.3;1.3;1.7;15;1;11.2;6.3;13.2;1.3;0.3;11.2;19;G-F;belinma01
62;Ricky Rubio;5.9;2013-14;23;MIN;82;82;0;5.9;106;104;2.2;3.6;0.107;-0.6;1.7;1.2;2.1;15.4;2.5;11.9;7.1;37.8;3.6;0.3;21.8;16.4;G;rubiori01
63;Nikola Peković;5.9;2013-14;28;MIN;54;54;0;5.9;117;108;4.3;1.5;0.169;2.2;-1.6;0.6;1.1;20.7;13.1;17.6;15.3;5.2;0.9;1.1;9.4;22.9;C;pekovni01
64;Tony Parker;5.9;2013-14;31;SAS;68;68;1;5.9;110;107;3.9;1.9;0.141;2;-1.2;0.9;1.5;18.9;1;7.5;4.4;31.7;0.9;0.3;12.9;26.5;G;parketo01
65;Darren Collison;5.9;2013-14;26;LAC;80;35;0;5.9;113;107;3.8;2;0.136;1.1;0.4;1.5;1.8;16.2;2.6;7.3;5;21.9;2.2;0.6;14.3;19.7;G;collida01
66;DeMarre Carroll;5.8;2013-14;27;ATL;73;73;0;5.8;113;106;3.2;2.6;0.119;-0.1;0.7;0.7;1.6;13.9;5.3;14.5;10;8.9;2.3;0.7;10.1;15.2;F;carrode01
67;Andre Iguodala;5.8;2013-14;30;GSW;63;63;0;5.8;113;103;2.7;3.1;0.135;-0.1;2.4;2.3;2.2;13.7;2.9;12.6;7.8;18.2;2.3;0.7;16.2;13.3;F-G;iguodan01
68;Tristan Thompson;5.7;2013-14;22;CLE;82;82;0;5.7;110;108;3.4;2.3;0.106;-0.6;-1.5;-2.1;-0.1;14.9;11.4;21.5;16.3;4.5;0.8;1.1;10.6;17.5;F-C;thomptr01
69;Taj Gibson;5.7;2013-14;28;CHI;82;8;0;5.7;102;100;1.4;4.4;0.117;-1.3;0.4;-1;0.6;16;9.8;17.1;13.5;7.3;0.9;3.7;12.8;23;F-C;gibsota01
70;Manu Ginóbili;5.7;2013-14;36;SAS;68;3;0;5.7;112;103;3.3;2.4;0.176;2.8;1.2;4;2.4;20;2.3;12;7.3;29;2.3;0.8;16.4;24.7;G;ginobma01
71;Marc Gasol;5.6;2013-14;29;MEM;59;59;0;5.6;108;102;2.6;3.1;0.137;1.1;2;3;2.5;18.2;5;20.5;12.7;17.7;1.6;3.2;12;21.7;C;gasolma01
72;Patty Mills;5.6;2013-14;25;SAS;81;2;0;5.6;115;104;3.4;2.1;0.175;2.9;1.1;4;2.3;18.7;2.6;9.6;6.2;15.3;2.3;0.4;8.2;22.6;G;millspa02
73;Dwyane Wade;5.5;2013-14;32;MIA;54;53;1;5.5;110;106;3.5;2;0.149;2.9;0;2.9;2.2;22;4.4;12.3;8.5;25.5;2.3;1.4;15.5;27.9;G;wadedw01
74;Roy Hibbert;5.4;2013-14;27;IND;81;81;1;5.4;100;98;0.5;5;0.108;-2.9;1.5;-1.4;0.4;13.5;9.9;15;12.5;6.2;0.6;5.7;14.5;19.4;C;hibbero01
75;Anderson Varejão;5.4;2013-14;31;CLE;65;29;0;5.4;114;103;2.7;2.7;0.144;0.3;1.1;1.4;1.6;17;11.4;28.2;19.6;12.2;2;1.8;12.2;14.6;F-C;varejan01
76;Deron Williams;5.4;2013-14;29;BRK;64;58;0;5.4;112;109;3.8;1.5;0.125;1.9;-0.7;1.2;1.7;17.6;0.9;8.9;4.9;32.8;2.4;0.5;15;21.8;G;willide01
77;Jamal Crawford;5.3;2013-14;33;LAC;69;24;0;5.3;110;109;3.8;1.5;0.122;3;-1.4;1.6;1.9;17.3;1.9;6.4;4.2;17.4;1.4;0.4;10.5;27.2;G;crawfja01
78;Kevin Martin;5.3;2013-14;30;MIN;68;68;0;5.3;110;109;3.8;1.5;0.117;1.1;-0.8;0.3;1.3;16.3;1.7;8.7;5.1;9.2;1.5;0.2;8.3;25;G;martike02
79;Arron Afflalo;5.3;2013-14;28;ORL;73;73;0;5.3;110;112;4.3;1;0.099;1.4;-1.6;-0.2;1.1;16;1.4;10.2;5.8;16.9;0.7;0.1;11.2;23.3;G-F;afflaar01
80;Channing Frye;5.3;2013-14;30;PHO;82;82;0;5.3;111;107;2.9;2.4;0.109;0.4;0.3;0.7;1.6;13.2;3.6;16.6;10.1;6.4;1.3;2.1;9.8;17.3;C-F;fryech01
81;Russell Westbrook;5.2;2013-14;25;OKC;46;46;0;5.2;108;102;3;2.3;0.178;4.8;0.7;5.5;2.7;24.7;4.6;15.9;10.5;40.2;3.1;0.4;16.1;34.4;G;westbru01
82;Paul Pierce;5.2;2013-14;36;BRK;75;68;0;5.2;109;106;2.9;2.3;0.119;1.3;0.3;1.6;1.9;16.8;1.5;18.3;9.9;14.5;2.2;1.2;15.3;22.4;F-G;piercpa01
83;Jeff Teague;5.2;2013-14;25;ATL;79;79;0;5.2;106;109;3.3;1.9;0.098;1.2;-1.3;-0.1;1.2;17.1;1.6;7.9;4.7;35.1;1.8;0.5;16.1;25.7;G;teaguje01
84;Corey Brewer;5.2;2013-14;27;MIN;81;81;0;5.2;108;107;2.4;2.7;0.095;-1.7;1.5;-0.2;1.2;12.7;2.6;6.2;4.3;7.9;2.9;0.9;10.4;16.5;F-G;breweco01
85;Derrick Favors;5.1;2013-14;22;UTA;73;73;0;5.1;108;107;2.9;2.3;0.112;0;0.1;0.1;1.2;19;10.1;23.7;16.7;7.3;1.8;3.8;12.9;20.8;F-C;favorde01
86;Brandan Wright;5.1;2013-14;26;DAL;58;0;0;5.1;135;107;4.1;1;0.227;3.4;0;3.4;1.5;23.5;11;15.1;13.1;4.7;1.5;4.2;8.5;17.4;F-C;wrighbr03
87;Kemba Walker;5.1;2013-14;23;CHA;73;73;0;5.1;103;105;1.8;3.3;0.093;1.4;0.3;1.7;2.4;16.8;1.7;11.6;6.6;29.7;1.7;1;11.6;25.8;G;walkeke02
88;Brandon Bass;5.1;2013-14;28;BOS;82;73;0;5.1;111;108;3.2;1.9;0.107;-0.6;-0.6;-1.1;0.5;15;7.8;15.9;11.8;6.4;0.8;2.4;10.9;18.2;F;bassbr01
89;Martell Webster;5;2013-14;27;WAS;78;13;0;5;116;108;3.3;1.7;0.112;-0.1;-0.3;-0.4;0.9;11.5;2;10.1;6;6.7;1;0.6;8.3;14.7;G-F;webstma02
90;Boris Diaw;4.9;2013-14;31;SAS;79;24;0;4.9;109;104;2.3;2.6;0.12;0.4;0.9;1.3;1.6;14.1;4.4;13.8;9.3;16.3;1.1;1.2;16.3;17;F-C;diawbo01
91;Samuel Dalembert;4.9;2013-14;32;DAL;80;68;0;4.9;117;105;2.9;2.1;0.147;-0.9;0.1;-0.8;0.5;16.8;14.4;24.2;19.4;3.4;1.3;4.8;17.1;14.8;C;dalemsa01
92;Tyson Chandler;4.9;2013-14;31;NYK;55;55;0;4.9;120;106;3.1;1.9;0.143;0.3;-0.1;0.2;0.9;16.4;10.9;27;18.7;5.5;1.2;3.4;15.4;12.9;C;chandty01
93;Reggie Jackson;4.9;2013-14;23;OKC;80;36;0;4.9;105;106;2.3;2.6;0.104;0.4;-0.3;0.1;1.2;15.4;2.2;12.8;7.8;23.1;1.9;0.3;14.5;22.6;G;jacksre01
94;Monta Ellis;4.9;2013-14;28;DAL;82;82;0;4.9;104;109;2.8;2.1;0.078;0.3;-0.5;-0.3;1.3;16.8;1.5;9.8;5.6;24.8;2.4;0.6;15.2;26;G;ellismo01
95;Joe Johnson;4.9;2013-14;32;BRK;79;79;1;4.9;110;112;3.9;1;0.091;2;-1.8;0.2;1.4;15.5;2.2;10.3;6.3;15;1;0.3;9.8;22.3;G-F;johnsjo02
96;Mario Chalmers;4.8;2013-14;27;MIA;73;73;0;4.8;108;106;2.4;2.5;0.106;-0.3;0.5;0.2;1.2;14;2.5;9.6;6.2;24.3;2.9;0.6;20.4;17.4;G;chalmma01
97;Rudy Gay;4.8;2013-14;27;SACTOR;73;73;0;4.8;104;107;2.3;2.5;0.091;1.8;0;1.7;2.4;18.3;5;14.8;9.8;15.1;1.9;1.8;14.2;27.6;F;gayru01
98;Mason Plumlee;4.7;2013-14;23;BRK;70;22;0;4.7;121;104;3;1.7;0.176;0.2;0.8;1;1;19;9.3;19.6;14.5;8.1;2;3.6;16.6;17.1;C-F;plumlma01
99;Courtney Lee;4.7;2013-14;28;BOSMEM;79;47;0;4.7;113;107;2.8;1.9;0.114;0.1;0.8;0.9;1.5;13.8;1.7;9.5;5.6;9.3;1.7;1.2;9.9;17;G;leeco01
100;Randy Foye;4.6;2013-14;30;DEN;81;78;0;4.6;110;111;3.3;1.3;0.089;0.9;-0.3;0.5;1.6;13.3;1.6;8.5;5;17.7;1.3;1.2;13.2;18.8;G;foyera01
101;Timofey Mozgov;4.5;2013-14;27;DEN;82;30;0;4.5;111;106;2.6;1.9;0.123;-0.9;0;-0.8;0.5;16.7;10.4;21.9;16.1;5.5;0.7;4.2;15.6;18.8;C;mozgoti01
102;Luol Deng;4.5;2013-14;28;CHICLE;63;63;0;4.5;106;107;2.2;2.3;0.098;0.6;-0.1;0.4;1.4;15.2;5;13.4;9.2;14.6;1.5;0.3;10.4;22.3;F;denglu01
103;Spencer Hawes;4.5;2013-14;25;CLEPHI;80;78;0;4.5;105;107;2.2;2.3;0.088;0.3;0.2;0.6;1.6;15.7;5.6;24.2;14.6;15.8;0.9;3.1;15.4;19.6;C-F;hawessp01
104;Jodie Meeks;4.5;2013-14;26;LAL;77;70;0;4.5;112;113;3.8;0.7;0.084;0.4;-0.5;-0.1;1.2;14.7;1.3;6.9;4.1;8.5;2.1;0.1;9.9;19.1;G;meeksjo01
105;Draymond Green;4.5;2013-14;23;GSW;82;12;0;4.5;102;98;0.7;3.8;0.119;-1.7;3.6;1.9;1.8;12.7;5.3;19.3;12.4;11.9;2.8;3;15.1;14.8;F;greendr01
106;Shaun Livingston;4.4;2013-14;28;BRK;76;54;0;4.4;111;108;2.6;1.8;0.108;-0.6;1.1;0.4;1.2;14.5;4.1;10.8;7.5;20.1;2.5;1.3;15.5;16.1;G;livinsh01
107;Jordan Hill;4.4;2013-14;26;LAL;72;32;0;4.4;115;108;3.1;1.3;0.141;0.5;-1;-0.5;0.6;19.3;13.8;24.3;19;5.9;0.9;3.1;11.1;19.7;C-F;hilljo01
108;Jeremy Lin;4.4;2013-14;25;HOU;71;33;0;4.4;109;109;2.8;1.6;0.103;0.2;-0.4;-0.2;0.9;14.3;2;7.8;5.1;22.3;1.6;1;18.4;20.4;G;linje01
109;Kyle Singler;4.4;2013-14;25;DET;82;36;0;4.4;117;113;3.6;0.7;0.09;-0.7;-0.7;-1.4;0.3;11.8;5.2;9.2;7.1;4.7;1.3;1.3;10.4;14;F;singlky01
110;Nikola Vučević;4.4;2013-14;23;ORL;57;57;0;4.4;106;103;1.8;2.6;0.116;0.1;0;0.1;1;18.8;11.5;27.6;19.5;10.2;1.7;2;12.9;21.8;C;vucevni01
111;Vince Carter;4.3;2013-14;37;DAL;81;0;0;4.3;109;110;3;1.3;0.105;1.8;-0.5;1.2;1.6;15.9;4;12.6;8.3;16.5;1.6;1.5;10.7;23.1;G-F;cartevi01
112;Ramon Sessions;4.3;2013-14;27;CHAMIL;83;19;0;4.3;108;111;3.1;1.2;0.094;0.7;-1.5;-0.8;0.7;16;1.9;8.6;5.2;25.7;1.2;0.3;13.5;22.7;G;sessira01
113;Tiago Splitter;4.3;2013-14;29;SAS;59;50;0;4.3;114;102;2.3;2.1;0.163;-0.3;0.9;0.6;0.8;16.5;11.4;20.5;16.1;10.1;1.2;1.8;15.1;17.7;F-C;splitti01
114;Shawn Marion;4.3;2013-14;35;DAL;76;76;0;4.3;108;108;2.2;2.1;0.086;0.1;0.1;0.2;1.3;13.7;6.4;17.4;11.9;7.6;1.9;1.3;11.4;15.7;F;mariosh01
115;Trevor Booker;4.3;2013-14;26;WAS;72;45;0;4.3;114;104;2.3;2;0.132;-0.5;0.4;-0.1;0.7;15;10.9;17.5;14.1;6.3;1.4;2.4;11.7;14.4;F;booketr01
116;Patrick Beverley;4.2;2013-14;25;HOU;56;55;0;4.2;115;108;2.7;1.6;0.116;-0.3;0.9;0.6;1.2;12.4;4.9;7.4;6.2;12.8;2.2;1;11.2;14.8;G;beverpa01
117;Terrence Ross;4.2;2013-14;22;TOR;81;62;0;4.2;107;107;2;2.2;0.094;0;-0.2;-0.2;1;12;2.3;11.3;6.8;6.1;1.5;1;10;18.6;F-G;rosste01
118;Danny Green;4.2;2013-14;26;SAS;68;59;0;4.2;107;101;1.4;2.8;0.122;1.2;2;3.2;2.2;13.9;1.8;13.4;7.8;8.9;2;2.7;12.5;16.7;G-F;greenda02
119;Marcus Morris;4.2;2013-14;24;PHO;82;1;0;4.2;109;107;2.3;1.8;0.111;0.6;-0.1;0.5;1.1;14.8;5.2;14.6;9.9;7.6;2;0.8;11.6;19.9;F;morrima03
120;Tobias Harris;4.1;2013-14;21;ORL;61;36;0;4.1;108;107;2.4;1.7;0.107;0;-0.7;-0.7;0.6;16.5;5.4;20.6;13;7.7;1.1;1;8.7;22.2;F;harrito02
121;Eric Bledsoe;4.1;2013-14;24;PHO;43;40;0;4.1;110;106;2.6;1.6;0.14;2.3;0.7;3.1;1.8;19.6;2.1;13.8;8;27;2.4;0.8;17.8;24.9;G;bledser01
122;Kris Humphries;4.1;2013-14;28;BOS;69;30;0;4.1;113;105;2.3;1.8;0.143;0.5;0.4;0.9;1;18.2;10.2;24;16.9;8.2;1.2;3.4;10.9;19;F-C;humphkr01
123;Ray Allen;4.1;2013-14;38;MIA;73;9;0;4.1;111;109;2.5;1.5;0.101;0.5;-0.9;-0.4;0.8;12.8;1.6;11.4;6.7;11.1;1.5;0.4;12.4;16.8;G;allenra02
124;Bradley Beal;4;2013-14;20;WAS;73;73;0;4;103;107;1.6;2.4;0.076;0.3;-0.7;-0.4;1;14.3;2.4;10.2;6.3;16;1.4;0.6;9.4;24.3;G;bealbr01
125;Miles Plumlee;4;2013-14;25;PHO;80;79;0;4;104;104;1.2;2.8;0.098;-1.4;0.1;-1.3;0.3;14.6;11.3;24.4;17.9;3.3;1.3;3.5;15.4;16.2;C-F;plumlmi01
