Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
31;Jayson Tatum;6.5;2020-21;22;BOS;64;64;1;6.5;114;112;4.1;2.5;0.137;4.2;-0.3;3.9;3.4;21.3;2.4;20.7;11.5;20.3;1.6;1.3;10.4;30.8;F;tatumja01
32;Jarrett Allen;6.4;2020-21;22;BRKCLE;63;45;0;6.4;127;112;4.3;2.1;0.166;1.3;-0.2;1.1;1.4;20.1;11.6;26.3;18.9;8.7;0.8;4.3;14.1;16.6;C-F;allenja01
33;Khris Middleton;6.4;2020-21;29;MIL;68;68;0;6.4;116;113;4.1;2.2;0.135;1.7;-0.3;1.3;1.9;18.2;2.6;15.7;9.4;23.2;1.5;0.4;13.1;25;F-G;middlkh01
34;Nikola Vučević;6.3;2020-21;30;CHIORL;70;70;1;6.3;112;110;3.3;3;0.129;4.9;0.4;5.3;4.4;22.9;6.5;30.9;18.5;21.3;1.3;1.8;7.9;29.3;C;vucevni01
35;Donovan Mitchell;6.2;2020-21;24;UTA;53;53;1;6.2;115;110;3.9;2.2;0.167;4.6;-0.2;4.3;2.8;21.3;3.1;10.6;7;26.7;1.4;0.7;10.7;33.5;G;mitchdo01
36;Mike Conley;6.1;2020-21;33;UTA;51;51;1;6.1;123;109;4;2.1;0.197;3.6;1.3;4.9;2.6;19.2;2.7;9.6;6.3;30.6;2.3;0.5;12.4;23.1;G;conlemi01
37;Richaun Holmes;6.1;2020-21;27;SAC;61;61;0;6.1;130;115;4.7;1.4;0.165;0.6;0;0.6;1.2;20.2;8.8;22.7;15.7;8.3;1.1;4.6;10.3;17.5;C-F;holmeri01
38;Chris Boucher;6.1;2020-21;28;TOR;60;14;0;6.1;127;109;4;2.1;0.201;2.7;0.6;3.3;2;21.9;8.5;22.5;15.3;6.9;1.2;7.6;6.7;20.5;F;bouchch01
39;Ben Simmons;6;2020-21;24;PHI;58;58;1;6;114;106;2.7;3.3;0.153;0.7;2.2;2.9;2.3;18.3;5.6;18.7;12.2;31.3;2.4;1.7;19.6;20.2;G-F;simmobe01
40;Bradley Beal;5.9;2020-21;27;WAS;60;60;1;5.9;114;115;4.2;1.7;0.132;4.8;-1.4;3.4;2.9;22.7;3.6;10.4;7;21.3;1.5;0.9;10.6;34.1;G;bealbr01
41;Zach LaVine;5.9;2020-21;25;CHI;58;58;1;5.9;115;114;4;1.8;0.138;4.9;-0.8;4;3.1;21.5;2;13.6;7.9;23.4;1.1;1.2;13.9;31;G-F;lavinza01
42;Jakob Poeltl;5.7;2020-21;25;SAS;69;51;0;5.7;123;109;3.2;2.5;0.148;-0.5;1.2;0.8;1.3;17.5;12.4;19.3;15.8;10.1;1.2;5.7;14.6;13.4;C;poeltja01
43;Royce O'Neale;5.6;2020-21;27;UTA;71;71;0;5.6;121;108;2.3;3.3;0.121;-1.2;2.1;1;1.7;9.9;4.4;18;11.5;10.4;1.2;1.2;16.7;9.6;F;onealro01
44;Kyle Anderson;5.6;2020-21;27;MEM;69;69;0;5.6;118;109;2.9;2.7;0.143;1.4;1.9;3.3;2.5;17.2;2.9;19.5;11.1;18.3;2.1;2.7;10.4;18.5;F-G;anderky01
45;LeBron James;5.6;2020-21;36;LAL;45;45;1;5.6;114;106;3;2.6;0.179;5.9;2.3;8.1;3.8;24.2;2.2;23.6;12.9;41.8;1.6;1.5;15.2;31.9;F-G;jamesle01
46;Karl-Anthony Towns;5.4;2020-21;25;MIN;50;50;0;5.4;117;113;3.8;1.6;0.153;4.3;0.2;4.5;2.8;23.1;8.2;26.4;17;22.6;1.1;2.9;13.7;29.1;C-F;townska01
47;Robert Williams;5.3;2020-21;23;BOS;52;13;0;5.3;139;104;3.4;1.9;0.258;2.9;3.1;6;2;25.7;14.9;25.6;20.2;14.2;2.1;8.6;15.2;15;C-F;williro04
48;Paul George;5.3;2020-21;30;LAC;54;54;1;5.3;113;110;3;2.3;0.139;3.9;0.3;4.2;2.9;20.5;2.9;18.9;11.1;24.6;1.7;1.2;14.5;30;F-G;georgpa01
49;Brook Lopez;5.3;2020-21;32;MIL;70;70;0;5.3;121;111;3.1;2.2;0.133;0;0;0;0.9;15.4;6;13;9.6;3.5;1;4.8;8.3;16.9;C;lopezbr01
50;Brandon Ingram;5.3;2020-21;23;NOP;61;61;0;5.3;115;116;3.9;1.3;0.12;3.3;-1.1;2.2;2.2;19.2;1.8;13.7;7.8;22.4;1;1.6;11;28;F;ingrabr01
51;Terry Rozier;5.2;2020-21;26;CHO;69;69;0;5.2;113;114;3.3;2;0.105;2.2;-0.5;1.6;2.2;17.1;2.1;11.8;6.9;20;1.8;1.1;9.5;24.4;G;roziete01
52;Joe Harris;5.2;2020-21;29;BRK;69;65;0;5.2;126;117;4.1;1.1;0.117;1.6;-1.2;0.4;1.3;14.1;2.3;10.1;6.4;8.4;1;0.6;7.8;16.2;G;harrijo01
53;Nerlens Noel;5.2;2020-21;26;NYK;64;41;0;5.2;121;101;1.6;3.6;0.162;-2.4;3.8;1.4;1.3;14.8;10.1;18.4;14.3;4.1;2.3;8.7;20.4;9.2;C-F;noelne01
54;Bojan Bogdanović;5.2;2020-21;31;UTA;72;72;0;5.2;113;112;2.7;2.5;0.113;0.2;-0.7;-0.4;0.9;14;2;11.1;6.7;9.1;1;0.1;10.9;22.8;G-F;bogdabo02
55;Mason Plumlee;5.1;2020-21;30;DET;56;56;0;5.1;122;109;3;2.1;0.164;0.2;2;2.2;1.6;18.7;10.6;28.1;19.3;21;1.4;2.9;18.7;16.3;C-F;plumlma01
56;Derrick Favors;5.1;2020-21;29;UTA;68;0;0;5.1;138;103;2.9;2.2;0.237;0.3;2.4;2.6;1.2;19.7;14.7;23.3;19.2;6;1.5;5.3;11.5;13;F-C;favorde01
57;Thaddeus Young;5.1;2020-21;32;CHI;68;23;0;5.1;116;110;2.8;2.2;0.147;1.9;1.4;3.3;2.2;20.3;11.4;16.9;14.2;27.1;2.2;2.1;16.1;22.3;F;youngth01
58;Jalen Brunson;5.1;2020-21;24;DAL;68;12;0;5.1;123;116;3.9;1.1;0.143;1.5;-0.6;0.9;1.2;17.1;1.8;13.1;7.5;21.3;1;0.1;10.3;20.2;G;brunsja01
59;Kelly Olynyk;5.1;2020-21;29;HOUMIA;70;62;0;5.1;115;110;2.5;2.6;0.121;0.3;0.9;1.2;1.6;16.4;4.8;22.5;13.6;16;1.9;2.1;14;19.7;C-F;olynyke01
60;Nicolas Batum;5;2020-21;32;LAC;67;38;0;5;124;110;2.7;2.3;0.132;0.6;1.5;2.1;1.9;12.9;3.2;15.9;9.7;10.5;1.9;1.8;10.8;11.8;F-G;batumni01
61;Kevin Durant;5;2020-21;32;BRK;35;32;1;5;122;112;3.7;1.2;0.206;6.4;0.8;7.2;2.7;26.4;1.3;21.3;11.8;27.5;1;3.4;14.5;31.2;F-G;duranke01
62;Devin Booker;4.9;2020-21;24;PHO;67;67;1;4.9;110;114;2.9;2;0.104;1.7;-1.4;0.3;1.3;19.2;1.7;12.1;7;20.6;1.2;0.6;12.4;32.7;G;bookede01
63;Jaylen Brown;4.8;2020-21;24;BOS;58;58;1;4.8;112;113;2.8;2;0.115;3.2;-0.7;2.5;2.3;19.9;3.9;15.5;9.7;16.5;1.8;1.5;11.5;29.7;F-G;brownja02
64;T.J. McConnell;4.8;2020-21;28;IND;69;3;0;4.8;117;110;2.6;2.2;0.128;-0.2;1.7;1.4;1.5;16.9;3.3;12.1;7.7;34.3;3.4;1;20.9;15.3;G;mccontj01
65;Bobby Portis;4.8;2020-21;25;MIL;66;7;0;4.8;121;109;2.8;2;0.167;1.8;-0.4;1.5;1.2;19.9;9.9;25.3;17.9;7.4;1.8;1.7;8.2;20.9;F;portibo01
66;Norman Powell;4.7;2020-21;27;PORTOR;69;58;0;4.7;116;116;3.4;1.3;0.103;1.1;-0.7;0.4;1.3;16.2;2;8.8;5.3;9.2;1.8;0.8;10.3;22.6;G;powelno01
67;CJ McCollum;4.7;2020-21;29;POR;47;47;0;4.7;120;118;4.1;0.6;0.141;5;-1.1;3.9;2.4;20.8;2;10.6;6.2;23;1.3;1.2;6.5;27.1;G;mccolcj01
68;Reggie Bullock;4.6;2020-21;29;NYK;65;64;0;4.6;118;111;2.3;2.3;0.114;-0.9;0.8;-0.1;0.9;11.1;0.9;11.4;6.2;7.4;1.3;0.5;7.1;14.4;G-F;bullore01
69;Danny Green;4.6;2020-21;33;PHI;69;69;0;4.6;114;108;1.6;3.1;0.115;0.4;1.5;1.9;1.9;12.1;3.2;11.5;7.4;8.3;2.3;2.6;10.7;14;G-F;greenda02
70;Draymond Green;4.6;2020-21;30;GSW;63;63;0;4.6;110;106;1.2;3.4;0.112;-1.6;3.3;1.7;1.9;13.3;3;20.8;12;36.4;2.5;2.3;31;13.1;F;greendr01
71;Jamal Murray;4.6;2020-21;23;DEN;48;48;0;4.6;116;114;3.1;1.5;0.129;2.7;-0.7;2;1.7;18.3;2.5;10.4;6.5;20.3;1.9;0.7;11.2;24.8;G;murraja01
72;Harrison Barnes;4.5;2020-21;28;SAC;58;58;0;4.5;123;119;4;0.5;0.103;1.5;-1.3;0.2;1.1;15.4;3.3;17.2;10.2;13;1;0.4;11.1;17.2;F;barneha02
73;Dorian Finney-Smith;4.4;2020-21;27;DAL;60;60;0;4.4;124;114;2.8;1.6;0.11;0.2;0;0.1;1;12;5.7;13;9.3;7.2;1.3;1.2;9;12.2;F;finnedo01
74;Bruce Brown;4.4;2020-21;24;BRK;65;37;0;4.4;124;112;2.8;1.5;0.144;-0.4;0.2;-0.1;0.7;16.1;8.9;17.2;13.3;9.8;1.9;1.7;10.2;15.9;G-F;brownbr01
75;Tim Hardaway Jr.;4.3;2020-21;28;DAL;70;31;0;4.3;116;116;3.2;1.2;0.105;2;-1.7;0.4;1.2;15.7;1.1;11.5;6.4;9.8;0.8;0.5;6.1;23.4;G;hardati02
76;Delon Wright;4.3;2020-21;28;DETSAC;63;39;0;4.3;118;113;2.5;1.8;0.117;0.6;1.5;2.2;1.8;16.3;4.1;13.1;8.6;23;2.8;1.5;12.6;16.3;G;wrighde01
77;Fred VanVleet;4.3;2020-21;26;TOR;52;52;0;4.3;113;113;2.4;1.8;0.108;2.2;0.2;2.5;2.2;16.8;1.8;11.3;6.4;26.7;2.2;2;9.1;23.9;G;vanvlfr01
78;Daniel Theis;4.3;2020-21;28;BOSCHI;65;51;0;4.3;120;111;2.4;1.8;0.128;-0.7;0.7;0;0.8;15;6.5;18.3;12.4;9.5;1.2;3.3;11.4;15.6;C;theisda01
79;Kristaps Porziņģis;4.3;2020-21;25;DAL;43;43;0;4.3;117;110;2.6;1.7;0.154;3;-0.8;2.2;1.4;21.3;6.9;24.6;15.8;8.4;0.7;4.1;6.4;26.5;F-C;porzikr01
80;Kentavious Caldwell-Pope;4.2;2020-21;27;LAL;67;67;0;4.2;114;109;1.6;2.6;0.107;-1.6;1;-0.5;0.7;10.7;1.6;8.9;5.3;9.2;1.6;1.2;10.6;14.2;G;caldwke01
81;Pascal Siakam;4.2;2020-21;26;TOR;56;56;0;4.2;111;113;2.3;2;0.101;1;-0.3;0.8;1.4;17.7;5;17.6;11.1;20.5;1.5;1.8;10.6;26.3;F-C;siakapa01
82;Miles Bridges;4.2;2020-21;22;CHO;66;19;0;4.2;116;113;2.4;1.9;0.105;0.2;0.1;0.2;1.1;14.7;4.5;18;11.1;11.4;1.1;2.7;13.6;17.3;G-F;bridgmi02
83;Malcolm Brogdon;4.2;2020-21;28;IND;56;56;0;4.2;113;115;2.9;1.3;0.105;3;-0.9;2.1;2;17.9;3.3;13.2;8.3;25.7;1.2;0.6;9.8;25.9;G;brogdma01
84;Jordan Clarkson;4.2;2020-21;28;UTA;68;1;0;4.2;109;110;1.7;2.5;0.111;1.8;-0.4;1.4;1.6;17.1;2.9;12.7;8;15.3;1.6;0.4;9.2;29.7;G;clarkjo01
85;Brandon Clarke;4.2;2020-21;24;MEM;59;16;0;4.2;119;109;2.2;2;0.142;0.4;1.2;1.5;1.3;17.3;7.2;17.5;12.3;9.5;2;3.2;5.7;17.2;F;clarkbr01
86;De'Aaron Fox;4.2;2020-21;23;SAC;58;58;0;4.2;113;118;3.4;0.8;0.098;3.1;-1.3;1.8;2;20.7;1.8;9.4;5.5;32.7;2.1;1.1;11.9;31;G;foxde01
87;Kyle Lowry;4.1;2020-21;34;TOR;46;46;0;4.1;117;115;2.9;1.3;0.124;2;-0.4;1.6;1.5;16.5;2.3;15.1;8.5;31.8;1.4;0.9;15.9;21.4;G;lowryky01
88;RJ Barrett;4.1;2020-21;20;NYK;72;72;0;4.1;106;110;0.9;3.1;0.078;-0.9;-0.3;-1.2;0.5;13.4;3;14.8;8.9;13.8;1.1;0.8;10.5;23.4;G-F;barrerj01
89;Jeff Green;4.1;2020-21;34;BRK;68;38;0;4.1;122;116;2.9;1.2;0.107;0;-0.9;-0.8;0.5;13;2.2;13.1;7.9;7.8;0.9;1.3;8.2;15.6;F;greenje02
90;Seth Curry;4;2020-21;30;PHI;57;57;0;4;118;112;2.3;1.7;0.118;0.1;-0.4;-0.3;0.7;12.9;0.7;8.3;4.6;13.6;1.3;0.4;10;17.1;G;curryse01
91;Isaiah Stewart;4;2020-21;19;DET;68;14;0;4;118;109;1.9;2.1;0.132;-1.6;0.5;-1.1;0.3;16.4;12;22.7;17.3;6.3;1.3;5.2;13;15.5;F-C;stewais01
92;Steven Adams;4;2020-21;27;NOP;58;58;0;4;122;112;2.3;1.7;0.119;-0.4;0.1;-0.3;0.7;15.1;14.4;20.4;17.4;9.1;1.6;2.2;17.5;11.7;C;adamsst01
93;Dwight Howard;4;2020-21;35;PHI;69;6;0;4;113;102;1.3;2.6;0.159;-2.1;0.6;-1.5;0.1;17.8;17.8;35.3;26.7;7.2;1.2;4.7;22.1;18.2;C;howardw01
94;DeAndre Jordan;3.9;2020-21;32;BRK;57;43;0;3.9;127;111;2.4;1.5;0.152;0.1;1;1;0.9;17.1;10.9;26.1;18.9;10.1;0.7;4.6;22.7;13.1;C;jordade01
95;Andrew Wiggins;3.9;2020-21;25;GSW;71;71;0;3.9;107;111;1.2;2.7;0.08;0;-0.4;-0.4;1;15;3.7;11.8;7.8;10.9;1.3;2.6;9.8;23.3;F-G;wiggian01
96;Bogdan Bogdanović;3.9;2020-21;28;ATL;44;27;0;3.9;122;114;2.8;1.1;0.142;3.3;0.3;3.6;1.8;17.6;1.7;11.5;6.7;17.6;1.8;0.9;8.5;21.3;G;bogdabo01
97;Taj Gibson;3.8;2020-21;35;NYK;45;3;0;3.8;139;105;2.1;1.7;0.195;-0.7;2.1;1.3;0.8;16;11.6;17.3;14.5;5.4;1.7;5;10.8;9.7;F-C;gibsota01
98;Dwight Powell;3.8;2020-21;29;DAL;58;19;0;3.8;136;110;2.6;1.2;0.188;-0.7;1.3;0.6;0.6;16.8;9.2;17.4;13.3;8.9;1.8;2.9;13.9;13.2;F-C;poweldw01
99;Dennis Schröder;3.8;2020-21;27;LAL;61;61;0;3.8;107;109;1;2.7;0.093;-1.3;0.2;-1.1;0.4;13.8;1.7;10.3;6.1;26.9;1.7;0.6;15.8;22.9;G;schrode01
100;Khem Birch;3.8;2020-21;28;ORLTOR;67;22;0;3.8;121;113;2.3;1.4;0.118;-1;0.1;-1;0.4;15.1;11.6;15.3;13.4;8.5;1.5;3.1;9.2;13.6;C-F;birchkh01
101;Doug McDermott;3.8;2020-21;29;IND;66;29;0;3.8;121;118;3.1;0.7;0.112;1.4;-2;-0.6;0.6;15.6;4;10.7;7.4;7.8;0.6;0.3;7;20;F;mcderdo01
102;Jae'Sean Tate;3.8;2020-21;25;HOU;70;58;0;3.8;114;115;2.2;1.6;0.088;-1.6;0.3;-1.4;0.3;13.8;6.6;13.2;9.8;13.2;2;1.6;12.4;16.4;F;tateja01
103;Robert Covington;3.7;2020-21;30;POR;70;70;0;3.7;113;112;1.4;2.4;0.08;-1.3;1.5;0.2;1.2;11.2;2.8;19.8;11.1;6.8;2.2;3.4;10.7;11.5;F-C;covinro01
104;Duncan Robinson;3.7;2020-21;26;MIA;72;72;0;3.7;113;114;1.9;1.8;0.079;-0.2;-0.8;-1;0.6;11;0.4;12.1;6.3;8.3;0.9;0.9;9.7;16.6;G-F;robindu01
105;Danilo Gallinari;3.7;2020-21;32;ATL;51;4;0;3.7;123;114;2.7;1;0.146;1.7;-0.6;1.1;1;16.3;1.6;17;9.5;9.2;1.2;0.7;7.2;21.2;F;gallida01
106;Terance Mann;3.7;2020-21;24;LAC;67;10;0;3.7;125;112;2.4;1.3;0.141;-0.5;0.3;-0.2;0.6;13.8;5.1;16.1;10.8;11.3;1.1;0.9;9.3;15.1;G-F;mannte01
107;Reggie Jackson;3.7;2020-21;30;LAC;67;43;0;3.7;116;113;2.3;1.4;0.115;0.6;-0.2;0.4;0.9;14.2;1.8;11.9;7;19;1.3;0.4;10.6;19.9;G;jacksre01
108;Russell Westbrook;3.7;2020-21;32;WAS;65;65;0;3.7;105;110;0.5;3.2;0.075;2.6;1.1;3.7;3.4;19.5;4.9;28.6;16.8;48.6;1.7;0.8;18;30.2;G;westbru01
109;Robin Lopez;3.7;2020-21;32;WAS;71;9;0;3.7;124;116;2.8;0.9;0.131;0.2;-1.2;-1;0.4;16.7;11.1;10.2;10.6;5.9;0.5;2.7;13.4;17.1;C;lopezro01
110;Anthony Davis;3.7;2020-21;27;LAL;36;36;1;3.7;110;104;1.3;2.4;0.152;2.6;2.2;4.8;2;22.1;6;21.5;13.8;16.4;1.9;4.5;9.5;29.2;F-C;davisan02
111;Donte DiVincenzo;3.6;2020-21;24;MIL;66;66;0;3.6;112;112;1.5;2.1;0.095;-0.2;0.4;0.2;1;13;4.9;16.7;11;14.2;1.9;0.7;12.5;16.7;G;divindo01
112;Marcus Morris;3.6;2020-21;31;LAC;57;29;0;3.6;117;113;2.1;1.5;0.115;0.9;-0.8;0;0.8;14.5;2.7;14.5;8.8;5.6;1.1;0.9;8.4;20.1;F;morrima03
113;Kevin Huerter;3.6;2020-21;22;ATL;69;49;0;3.6;112;115;1.9;1.7;0.08;-0.6;0.4;-0.3;1;12.2;2;9.7;6;16.3;1.9;0.7;9.4;17.2;G;huertke01
114;Cameron Payne;3.6;2020-21;26;PHO;60;1;0;3.6;122;112;2.4;1.2;0.158;2.1;1;3.1;1.4;17.4;1.7;13.2;7.6;28.1;1.6;1.3;12.5;19.8;G;payneca01
115;Pat Connaughton;3.5;2020-21;28;MIL;69;4;0;3.5;121;112;1.8;1.7;0.108;-0.5;0.5;0;0.8;11.3;4.4;17.3;11.1;6.3;1.5;1.3;7.5;11.6;G;connapa01
116;Jaxson Hayes;3.5;2020-21;20;NOP;60;3;0;3.5;132;112;2.6;1;0.176;0.6;0;0.6;0.6;19.1;10.4;18.6;14.5;5.2;1.2;3.7;10.5;16.2;F;hayesja02
117;Gordon Hayward;3.5;2020-21;30;CHO;44;44;0;3.5;114;113;2.2;1.4;0.114;1.6;-0.1;1.6;1.4;17.6;2.6;16.3;9.3;19.5;1.7;0.9;11;23.9;F-G;haywago01
118;Shai Gilgeous-Alexander;3.5;2020-21;22;OKC;35;35;0;3.5;118;115;2.7;0.8;0.143;3.9;0.2;4.1;1.8;21.6;1.7;13.1;7.3;31.2;1.1;1.7;13.7;27.8;G;gilgesh01
119;Collin Sexton;3.5;2020-21;22;CLE;60;60;0;3.5;111;118;2.6;0.9;0.08;1.8;-1.9;-0.2;1;18;3;7;4.9;22.6;1.4;0.4;11.6;29.7;G;sextoco01
120;Tyrese Haliburton;3.5;2020-21;20;SAC;58;20;0;3.5;118;118;2.8;0.7;0.096;1.9;-0.5;1.4;1.5;16.2;2.4;8.6;5.5;24.6;2.1;1.4;12.5;18.1;G;halibty01
121;Daniel Gafford;3.5;2020-21;22;CHIWAS;54;11;0;3.5;131;107;2.1;1.3;0.209;0.6;1.6;2.2;0.8;22.2;12.9;18.6;15.8;5.3;1.5;8.1;13.1;16.7;C-F;gaffoda01
122;Devonte' Graham;3.4;2020-21;25;CHO;55;44;0;3.4;115;116;2.5;0.9;0.099;1.8;-1.1;0.7;1.1;14.6;1.4;8.4;4.8;26.3;1.4;0.4;10.2;21.4;G;grahade01
123;Mitchell Robinson;3.4;2020-21;22;NYK;31;29;0;3.4;131;104;1.8;1.7;0.192;-0.3;1.5;1.2;0.7;17.7;14.5;17.5;16;2.9;2.1;5;11.5;11.8;C;robinmi01
124;Wendell Carter Jr.;3.4;2020-21;21;CHIORL;54;44;0;3.4;114;111;1.7;1.7;0.118;-1.1;-0.2;-1.3;0.2;16.7;10.2;24.6;17.4;11.2;1.2;2.7;12.7;19.3;C;cartewe01
125;Kevon Looney;3.4;2020-21;24;GSW;61;34;0;3.4;130;111;2;1.4;0.139;-1.8;1;-0.9;0.3;11.9;10.9;18.6;14.8;13.4;0.8;1.7;14.5;9.4;F-C;looneke01
