Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
11;Pau Gasol;12;2005-06;25;MEM;80;80;1;12;111;100;6.6;5.4;0.184;3.9;1.7;5.5;6;22.7;7.5;20;13.8;23.7;0.8;3.9;13.8;26.4;C-F;gasolpa01
12;Richard Jefferson;11.7;2005-06;25;NJN;78;78;0;11.7;117;104;7.6;4.1;0.184;2.6;0.5;3.1;3.9;18.9;3.6;17.1;10.2;18;1;0.4;12.1;22.1;F;jefferi01
13;Paul Pierce;11.5;2005-06;28;BOS;79;79;1;11.5;112;106;8.3;3.2;0.178;5;-0.2;4.8;5.3;23.6;3.1;17.5;10.5;23.4;1.8;0.8;13;31.2;F-G;piercpa01
14;Tim Duncan;10.8;2005-06;29;SAS;80;80;1;10.8;106;94;3.9;6.9;0.187;2.3;2.6;5;4.9;23.1;10.1;26.9;18.7;16.5;1.4;4.2;12.2;27.7;F-C;duncati01
15;Michael Redd;10.8;2005-06;26;MIL;80;80;0;10.8;115;110;8.8;2;0.166;4.7;-0.9;3.8;4.6;21.2;2.9;10.2;6.5;13.8;1.6;0.1;8.8;28.3;G;reddmi01
16;Allen Iverson;10.6;2005-06;30;PHI;72;72;1;10.6;111;110;8.8;1.8;0.165;5.8;-1;4.8;5.3;25.9;1.7;7.1;4.4;34.9;2.3;0.2;10.2;35.8;G;iversal01
17;Chris Paul;10.4;2005-06;20;NOK;78;78;0;10.4;114;104;6.8;3.6;0.178;3;2.2;5.2;5.1;22.1;2.5;14.8;8.5;38.2;3.4;0.2;13.7;22.2;G;paulch01
18;Jason Kidd;10.1;2005-06;32;NJN;80;80;0;10.1;110;99;4.5;5.6;0.163;2.8;2.6;5.4;5.5;19.2;3.3;19.8;11.4;39;2.7;0.8;15.9;19.1;G;kiddja01
19;Ben Wallace;10.1;2005-06;31;DET;82;82;1;10.1;112;95;3.3;6.9;0.168;0.4;3.1;3.5;4;17.5;12.2;25.9;19;8.2;2.8;4.6;12.9;11.2;F-C;wallabe01
20;Chris Bosh;9.8;2005-06;21;TOR;70;70;1;9.8;118;111;8.7;1.1;0.17;3.9;-1;2.9;3.4;23.2;8.7;20.6;14.4;11.8;1;2.3;10.5;25.2;F-C;boshch01
21;Jason Terry;9.6;2005-06;28;DAL;80;80;0;9.6;118;108;7.4;2.3;0.165;3.6;-0.2;3.3;3.7;18.4;1.4;5.4;3.4;19.6;2;0.7;10.2;22.2;G;terryja01
22;Tony Parker;9.6;2005-06;23;SAS;80;80;1;9.6;110;102;5.5;4.1;0.169;2.4;0.4;2.8;3.3;20.8;1.7;9.5;5.7;32.2;1.7;0.1;16.1;27.1;G;parketo01
23;Ray Allen;9.5;2005-06;30;SEA;78;78;1;9.5;118;116;9.8;-0.3;0.15;6.4;-2;4.4;4.9;22.2;2.8;10.6;6.6;17.2;1.8;0.4;10.2;27.4;G;allenra02
24;Carmelo Anthony;9.4;2005-06;21;DEN;80;80;0;9.4;110;108;6.8;2.6;0.153;3.5;-0.9;2.7;3.5;22;4.9;10.7;7.8;14.3;1.5;1.1;10.4;32;F;anthoca01
25;Mehmet Okur;9.3;2005-06;26;UTA;82;82;0;9.3;113;106;6.3;3;0.152;2.4;-0.8;1.6;2.7;19;8.6;22.2;15.4;12.8;0.7;2.1;10.9;23.5;C-F;okurme01
26;Vince Carter;9.3;2005-06;29;NJN;79;79;1;9.3;107;102;4.9;4.4;0.153;4.5;0.5;5.1;5.2;21.6;5.4;13.4;9.3;24.4;1.7;1.5;10.7;32.3;G-F;cartevi01
27;Lamar Odom;9.2;2005-06;26;LAL;80;80;0;9.2;112;105;5.4;3.8;0.137;2.1;0.6;2.7;3.9;17;6.6;20.3;13.5;22.4;1.2;1.5;16.7;18.1;F;odomla01
28;Brad Miller;9.1;2005-06;29;SAC;79;79;0;9.1;114;104;5.5;3.6;0.15;1.5;1;2.5;3.3;17.5;4.9;19.5;12.3;21.5;1.1;1.6;14.9;18.9;C-F;millebr01
29;Shane Battier;9.1;2005-06;27;MEM;81;81;0;9.1;117;102;4.6;4.5;0.153;0.8;1.8;2.6;3.3;14.7;7.1;11.2;9.2;8.2;1.8;3.2;11.2;13.7;F;battish01
30;Boris Diaw;8.9;2005-06;23;PHO;81;70;0;8.9;115;106;5.9;3;0.149;1.4;1.4;2.8;3.5;17.3;6.3;15.1;10.8;24.9;1;2.1;16.5;17.9;F-C;diawbo01
31;Rasheed Wallace;8.9;2005-06;31;DET;80;80;1;8.9;110;100;4;4.9;0.154;1.8;1.9;3.7;4;17.6;3.8;19.8;11.7;11.2;1.6;3.4;6.9;21.1;F-C;wallara01
32;Manu Ginóbili;8.8;2005-06;28;SAS;65;56;0;8.8;117;98;5.1;3.7;0.234;3.8;3;6.8;4.1;22.4;2.8;12;7.5;22.2;3;1;12.8;25;G;ginobma01
33;Zydrunas Ilgauskas;8.7;2005-06;30;CLE;78;78;0;8.7;114;104;5.6;3.1;0.184;1.4;0.2;1.6;2.1;21.9;12.6;18.1;15.3;7.4;0.9;4.6;12.8;24.6;C;ilgauzy01
34;Dwight Howard;8.6;2005-06;20;ORL;82;81;0;8.6;108;103;4.2;4.4;0.137;1.1;-0.1;1;2.3;19.3;12.1;29.2;20.9;7.2;1.2;3;15.9;21.3;C;howardw01
35;Yao Ming;8.6;2005-06;25;HOU;57;57;1;8.6;113;100;5;3.5;0.211;3.5;0.9;4.4;3.2;25.6;9.1;25.6;17.5;9.8;0.8;3.9;12;29.9;C;mingya01
36;Mike Bibby;8.4;2005-06;27;SAC;82;82;0;8.4;110;109;6;2.4;0.127;2.7;-1.2;1.5;2.8;17.9;1.1;7.7;4.4;25.2;1.4;0.2;11.3;25.4;G;bibbymi01
37;Rashard Lewis;8.3;2005-06;26;SEA;78;77;0;8.3;119;115;8.2;0.1;0.138;4.2;-1.6;2.7;3.4;20;4.6;11.9;8.2;10.7;1.9;1.3;9.5;23.1;F;lewisra02
38;Antawn Jamison;8.2;2005-06;29;WAS;82;80;0;8.2;109;107;4.9;3.2;0.119;2.4;-1.2;1.2;2.7;17.7;5.7;21.8;13.5;8.7;1.4;0.3;7.8;23.9;F;jamisan01
39;Wally Szczerbiak;8;2005-06;28;BOSMIN;72;71;0;8;116;110;6.3;1.7;0.141;2.8;-1.2;1.6;2.5;17.7;3.5;10.2;6.9;14.1;0.8;0.5;10.6;22.1;F;szczewa02
40;Peja Stojaković;8;2005-06;28;INDSAC;71;71;0;8;114;106;5.2;2.8;0.147;2.4;-0.8;1.6;2.3;16.7;3.6;14.6;9.3;9.4;0.9;0.3;8.3;22;F;stojape01
41;Andrei Kirilenko;7.9;2005-06;24;UTA;69;63;0;7.9;108;101;3.6;4.3;0.145;3.4;3.1;6.6;5.6;20.7;7.4;18.4;12.9;20.5;2.1;7;17.6;20.5;F;kirilan01
42;Richard Hamilton;7.6;2005-06;27;DET;80;80;1;7.6;109;108;5.3;2.4;0.13;1.7;-0.9;0.8;2;18.2;3.5;7.3;5.4;18.6;1;0.4;10.6;27.4;G-F;hamilri01
43;Kirk Hinrich;7.6;2005-06;25;CHI;81;81;0;7.6;108;105;4.1;3.5;0.124;1.1;0.6;1.8;2.8;15.5;1.1;10;5.6;28.9;1.6;0.6;13.4;21.4;G;hinriki01
44;Hedo Türkoğlu;7.6;2005-06;26;ORL;78;59;0;7.6;116;109;5.8;1.9;0.14;2.1;-0.2;2;2.5;16.7;3.4;12.1;7.9;14.3;1.5;0.6;11.4;20.6;F;turkohe01
45;Mike James;7.6;2005-06;30;TOR;79;79;0;7.6;115;115;7.7;-0.1;0.125;4;-2.2;1.8;2.9;19.8;1.8;9.5;5.5;28.2;1.3;0.1;13;25;G;jamesmi01
46;Sam Cassell;7.6;2005-06;36;LAC;78;75;0;7.6;109;106;4.8;2.8;0.137;2.1;-0.5;1.6;2.4;18.5;1.8;10.4;6.3;32.5;1.5;0.3;12.2;25;G;cassesa01
47;Andre Iguodala;7.5;2005-06;22;PHI;82;82;0;7.5;115;108;4.9;2.6;0.116;0.2;0.4;0.6;2;14.8;4.4;13.8;9.1;12.9;2.3;0.5;15.4;14.7;F-G;iguodan01
48;Mike Miller;7.4;2005-06;25;MEM;74;9;0;7.4;111;102;3.9;3.5;0.157;2.4;0.6;3;2.9;17.2;2.3;18.8;10.6;16.5;1.3;1;14.1;21.3;F-G;millemi01
49;David West;7.4;2005-06;25;NOK;74;74;0;7.4;112;106;4.8;2.6;0.141;1.8;-0.3;1.4;2.2;19.7;7.7;18.4;12.9;7.2;1.3;2.1;8.4;23;F-C;westda01
50;Jason Richardson;7.3;2005-06;25;GSW;75;75;0;7.3;107;107;4.5;2.8;0.122;3.4;-0.3;3.1;3.7;19.2;4;13.2;8.5;15.6;1.7;1;9.4;27.6;G;richaja01
51;Eddie Jones;7.2;2005-06;34;MEM;75;75;0;7.2;109;100;3;4.2;0.141;-0.1;2.3;2.2;2.6;14.7;1.8;12;6.9;12.7;3;0.9;10.2;18.1;G-F;jonesed02
52;Udonis Haslem;7;2005-06;25;MIA;81;80;0;7;116;105;3.9;3.1;0.134;-0.4;-0.1;-0.5;0.9;13.7;8.2;21.2;15;5.9;1.1;0.5;10.5;14.1;F-C;hasleud01
53;Tayshaun Prince;7;2005-06;25;DET;82;82;0;7;110;106;4;3;0.115;0.5;-0.2;0.3;1.7;14.8;4.2;10;7.1;10.8;1.2;1;7.6;19.6;F;princta01
54;Raja Bell;6.8;2005-06;29;PHO;79;79;0;6.8;114;109;4.7;2.1;0.11;0.2;0.1;0.2;1.6;12.9;1.7;7.7;4.7;9.8;1.3;0.5;8.2;16.4;G;bellra01
55;Josh Howard;6.7;2005-06;25;DAL;59;58;0;6.7;115;105;4.4;2.3;0.168;2.2;0;2.2;2;19.3;7.9;15.3;11.7;10.4;1.9;1;8.4;22.9;F-G;howarjo01
56;Andrés Nocioni;6.7;2005-06;26;CHI;82;43;0;6.7;110;102;3.3;3.4;0.144;0.8;0.9;1.7;2.1;16.1;4.6;21;12.8;9;0.9;1.8;11.3;21.3;F;nocioan01
57;Drew Gooden;6.6;2005-06;24;CLE;79;79;0;6.6;112;104;3.6;2.9;0.145;0.5;-0.8;-0.2;1;17.6;12.8;23.5;18.1;4.4;1.3;1.7;12.2;18.6;F;goodedr01
58;Troy Murphy;6.5;2005-06;25;GSW;74;74;0;6.5;110;105;3.5;3;0.125;0.5;-0.9;-0.3;1.1;15.9;8.4;24.9;16.5;6.7;1;0.8;9.9;19.2;F-C;murphtr01
59;Luol Deng;6.5;2005-06;20;CHI;78;56;0;6.5;106;103;2.7;3.8;0.12;0.8;0.9;1.6;2.4;15.8;5.6;17.1;11.4;9.7;1.4;1.5;8.9;20.4;F;denglu01
60;Gerald Wallace;6.4;2005-06;23;CHA;55;52;0;6.4;112;100;3;3.4;0.163;2;2.9;4.9;3.2;21.3;7.1;18.9;12.6;8.8;3.7;4.7;12;19.3;F;wallage01
61;Caron Butler;6.3;2005-06;25;WAS;75;54;0;6.3;107;106;3.5;2.8;0.112;0.4;0.1;0.6;1.7;17;4.8;15.6;10;12.1;2.4;0.5;12.4;23.2;F;butleca01
62;Shareef Abdur-Rahim;6.2;2005-06;29;SAC;72;30;0;6.2;115;105;4;2.2;0.152;0.5;0.4;0.9;1.4;17.2;6.4;14.8;10.6;13.2;1.3;1.6;12.5;20.1;F;abdursh01
63;Andre Miller;6.2;2005-06;29;DEN;82;82;0;6.2;107;107;3.6;2.6;0.101;0.6;-0.4;0.2;1.7;16.4;3.7;10.2;7;36.2;1.8;0.5;19.5;20;G;millean02
64;Bruce Bowen;6.2;2005-06;34;SAS;82;82;0;6.2;107;101;1.7;4.5;0.108;-1.8;2;0.3;1.6;9.1;1.5;11.9;6.9;6.8;1.6;0.8;10.5;11.1;F;bowenbr01
65;Shaquille O'Neal;6.2;2005-06;33;MIA;59;58;1;6.2;108;102;3.3;2.9;0.164;2.4;0.3;2.7;2.1;24.4;11.7;23.1;17.6;12.4;0.7;4.4;14.3;30;C;onealsh01
66;Chris Kaman;6.1;2005-06;23;LAC;78;78;0;6.1;104;101;1.8;4.3;0.114;-1.3;0.6;-0.7;0.8;15;8.9;24.5;17;5;0.9;3.2;17.7;17.9;C;kamanch01
67;Joe Johnson;6;2005-06;24;ATL;82;82;0;6;109;114;5.5;0.4;0.086;3.1;-2.1;1;2.5;17.9;3.4;8.8;6;29.1;1.6;0.7;14.8;24.6;G-F;johnsjo02
68;Morris Peterson;5.9;2005-06;28;TOR;82;77;0;5.9;112;113;5.2;0.6;0.09;1.4;-1;0.4;1.9;15.3;2.4;12.8;7.4;10;1.7;0.4;9.3;19.9;F;petermo01
69;Smush Parker;5.8;2005-06;24;LAL;82;82;0;5.8;108;106;2.8;3;0.1;-0.8;0.8;0.1;1.5;13.4;1.6;9.9;5.7;17.3;2.7;0.4;14.6;16.5;G;parkesm01
70;Derek Fisher;5.8;2005-06;31;GSW;82;36;0;5.8;108;107;3.4;2.4;0.107;-0.2;0.6;0.4;1.6;14.8;1.5;7.7;4.5;22.6;2.5;0.2;13.3;20.2;G;fishede01
71;Delonte West;5.7;2005-06;22;BOS;71;71;0;5.7;112;107;3.6;2.1;0.114;1.2;0.7;1.9;2.4;15.1;2.9;11.4;7.3;22.5;1.8;1.5;15.4;16.4;G;westde01
72;Jeff Foster;5.7;2005-06;29;IND;63;37;0;5.7;120;100;2.8;2.9;0.174;-0.3;0.4;0;0.8;15.1;16.9;24.8;20.9;5.1;1.4;1.2;16.7;11.3;F-C;fosteje01
73;Josh Childress;5.7;2005-06;22;ATL;74;10;0;5.7;121;111;4.6;1.1;0.121;1.3;-0.1;1.2;1.8;15.8;7;13.9;10.3;9.4;2;1.3;14.6;14;G-F;childjo01
74;Andrew Bogut;5.5;2005-06;21;MIL;82;77;0;5.5;111;106;3.1;2.4;0.113;-0.3;0.7;0.4;1.4;15.2;9.4;19.8;14.5;13.4;1.1;2.3;15.3;15.9;C;bogutan01
75;Kenny Thomas;5.5;2005-06;28;SAC;82;55;0;5.5;107;103;2.2;3.3;0.115;-0.7;0.6;0;1.1;15;10.3;21.2;15.8;12;1.6;1.2;16.3;16.6;F;thomake01
76;Kevin Martin;5.5;2005-06;22;SAC;72;41;0;5.5;116;107;3.6;1.9;0.137;0.4;0;0.4;1.2;14.8;3.6;12.3;8;8.3;1.5;0.3;11.2;17.4;G;martike02
77;Marcus Camby;5.5;2005-06;31;DEN;56;54;0;5.5;102;95;1;4.5;0.141;0.1;3.3;3.5;2.6;19.9;8.4;33.3;21;10.2;2.2;7.5;11.4;19.5;C-F;cambyma01
78;Tyson Chandler;5.4;2005-06;23;CHI;79;50;0;5.4;107;100;1.5;3.9;0.123;-2.2;1.8;-0.4;0.9;12.2;14.4;24.2;19.3;5.6;1;3.8;25.1;10.4;C;chandty01
79;Nenad Krstić;5.4;2005-06;22;NJN;80;80;0;5.4;104;103;2;3.4;0.105;-1.9;-0.4;-2.2;-0.1;14.4;8.5;15.9;12.2;6.8;0.7;2.1;11.8;21.6;C;krstine01
80;Bobby Simmons;5.3;2005-06;25;MIL;75;74;0;5.3;110;108;3.3;2;0.101;0.2;0.1;0.3;1.5;13.8;4.2;11.5;7.8;11.2;1.8;0.7;12.1;18.3;G-F;simmobo01
81;Cuttino Mobley;5.3;2005-06;30;LAC;79;74;0;5.3;103;105;1.9;3.4;0.086;-0.7;0.5;-0.2;1.3;13.1;2;10.9;6.6;13.1;1.6;0.9;11.4;19.8;G;moblecu01
82;Antonio Daniels;5.3;2005-06;30;WAS;80;17;0;5.3;118;111;4.3;0.9;0.111;0.1;-0.8;-0.7;0.8;13.7;0.9;8;4.4;19.2;1.2;0.3;11.3;15.4;G;daniean01
83;Chris Duhon;5.2;2005-06;23;CHI;74;38;0;5.2;111;105;2.7;2.5;0.116;0;0.8;0.8;1.5;12.9;1.5;10.2;5.9;26.4;1.7;0.1;16.3;15;G;duhonch01
84;Danny Granger;5.1;2005-06;22;IND;78;17;0;5.1;110;101;2.1;3;0.139;-0.7;1.8;1.1;1.4;14.7;8.8;16;12.5;8.8;1.8;2.6;12.8;16.4;F;grangda01
85;Ricky Davis;5;2005-06;26;BOSMIN;78;78;0;5;103;108;2.5;2.5;0.075;0.6;-1;-0.4;1.3;15.6;2.5;10.5;6.6;22.2;1.5;0.4;12.8;24.3;G-F;davisri01
86;Michael Finley;5;2005-06;32;SAS;77;18;0;5;107;103;2;2.9;0.117;0.1;0.2;0.2;1.1;12.7;1.8;12.2;7.2;9.3;1;0.2;7.7;18.9;G-F;finlemi01
87;Brevin Knight;4.9;2005-06;30;CHA;69;67;0;4.9;105;106;2.5;2.5;0.101;0.4;1;1.4;2;17.3;1.6;9.9;5.5;42.3;3.4;0.1;15.3;20.3;G;knighbr01
88;Jameer Nelson;4.9;2005-06;23;ORL;62;33;0;4.9;110;108;3.5;1.4;0.132;2.6;-0.6;2;1.8;19.5;2.8;9.5;6.2;31.5;2.1;0.4;15.6;25.1;G;nelsoja01
89;Jermaine O'Neal;4.9;2005-06;27;IND;51;47;1;4.9;102;99;1.4;3.5;0.131;0.6;1.7;2.3;2;20.4;6.7;23.2;15.2;14.9;0.8;4.7;13.5;28.9;C-F;onealje01
90;Jason Williams;4.8;2005-06;30;MIA;59;56;0;4.8;113;108;3.2;1.6;0.124;1.7;-0.5;1.1;1.5;15;0.4;8;4.4;24.5;1.5;0.2;13.3;18.5;G;willija02
91;Erick Dampier;4.8;2005-06;30;DAL;82;36;0;4.8;108;103;1.9;2.9;0.119;-1.5;-0.1;-1.7;0.2;13.9;17.3;22.4;19.9;4;0.8;4.2;20.7;13.4;C;dampier01
92;Alonzo Mourning;4.8;2005-06;35;MIA;65;20;0;4.8;113;98;2.1;2.6;0.176;-0.7;2.5;1.8;1.2;19.4;11.8;20.3;16.2;1.4;0.5;10.2;16;17.5;C-F;mournal01
93;Matt Harpring;4.7;2005-06;29;UTA;71;32;0;4.7;110;108;3.1;1.6;0.115;0.6;-1.2;-0.6;0.7;16.3;9.8;13.2;11.5;9.6;1.7;0.6;11.8;22;F;harprma01
94;Antonio McDyess;4.6;2005-06;31;DET;82;0;0;4.6;107;102;1.9;2.8;0.128;-1.7;0.5;-1.2;0.3;15.5;10.6;19.4;15;8.8;1.5;2;11;18.9;F-C;mcdyean01
95;Kyle Korver;4.6;2005-06;24;PHI;82;43;0;4.6;111;110;3.2;1.3;0.086;0.3;-0.9;-0.6;0.9;12.3;1.2;11.1;6.2;10.2;1.3;0.8;10.8;16.2;G-F;korveky01
96;Primož Brezec;4.6;2005-06;26;CHA;79;79;0;4.6;111;110;3.4;1.2;0.102;-0.4;-2;-2.4;-0.2;15.3;9.1;14.8;11.8;3.7;0.5;1.1;8.7;20;C;brezepr01
97;Brian Cook;4.5;2005-06;25;LAL;81;46;0;4.5;116;106;3;1.5;0.142;0.2;-0.3;-0.1;0.7;15.6;6.8;14.2;10.5;8.3;1.3;1.6;9.9;18.3;F;cookbr01
98;Nazr Mohammed;4.5;2005-06;28;SAS;80;30;0;4.5;109;98;1.7;2.8;0.156;-2.4;0.4;-2;0;15;14.2;21.2;17.8;4.7;0.8;2.5;17.1;18.3;C;mohamna01
99;Jamal Crawford;4.5;2005-06;25;NYK;79;27;0;4.5;109;112;3.7;0.8;0.084;1.6;-1.1;0.5;1.6;15.5;1.7;10.2;5.9;20.9;1.8;0.5;14.4;21.5;G;crawfja01
100;Anthony Johnson;4.5;2005-06;31;IND;75;53;0;4.5;107;105;2.2;2.3;0.108;0.2;0.4;0.7;1.3;14.2;1.9;7.7;4.9;28.6;1.7;0.8;14.7;18.3;G;johnsan02
101;Chris Webber;4.4;2005-06;32;PHI;75;75;0;4.4;100;105;1.1;3.3;0.074;0.6;-0.7;-0.1;1.3;18.4;7.4;22.6;15;16.4;1.8;1.6;10.4;27.7;F-C;webbech01
102;Stephen Jackson;4.4;2005-06;27;IND;81;81;0;4.4;99;104;0.5;3.9;0.073;-0.6;0.5;-0.1;1.4;13.6;2;10.1;6.2;14.2;1.9;1.1;13.5;24;F-G;jacksst02
103;Ben Gordon;4.4;2005-06;22;CHI;80;47;0;4.4;102;106;1.8;2.6;0.086;0.7;-0.3;0.5;1.6;14.5;2;8.1;5.1;17.3;1.6;0.2;12.4;26.3;G;gordobe01
104;Luke Ridnour;4.4;2005-06;24;SEA;79;77;0;4.4;112;115;4.4;0;0.081;1.1;-1.3;-0.2;1.2;16;2.1;8.8;5.4;32.3;2.5;0.6;15.3;18.1;G;ridnolu01
105;Chris Wilcox;4.4;2005-06;23;LACSEA;77;24;0;4.4;117;108;3.2;1.2;0.138;0.4;-0.5;-0.1;0.7;17.3;9.3;22.5;15.9;5.7;1.1;1.7;12.2;17.5;F;wilcoch01
106;Baron Davis;4.4;2005-06;26;GSW;54;48;0;4.4;105;106;2.4;2;0.106;2.8;-0.2;2.6;2.3;18.3;2.5;11.1;6.7;42.6;2.3;0.5;13.9;25.9;G;davisba01
107;P.J. Brown;4.4;2005-06;36;NOK;75;73;0;4.4;107;107;2.1;2.3;0.088;-1.3;-0.2;-1.5;0.3;12.7;8.9;18.8;13.7;6.3;1;1.7;12;14.7;F-C;brownpj01
108;Raef LaFrentz;4.3;2005-06;29;BOS;82;63;0;4.3;110;106;2.2;2;0.101;-0.4;0.2;-0.1;1;12;4.9;19.1;12.2;9;0.7;2.7;10;14.7;F-C;lafrera01
109;Brent Barry;4.3;2005-06;34;SAS;74;5;0;4.3;115;100;2.1;2.2;0.162;1.4;2;3.4;1.7;14.8;2.8;11.9;7.5;15.5;1.7;1.5;12.3;16;G;barrybr01
110;Marquis Daniels;4.2;2005-06;25;DAL;62;29;0;4.2;110;107;2.4;1.7;0.114;0.1;0.4;0.5;1.1;14.9;5.6;9.6;7.6;16.2;2.1;0.6;14.4;18.3;G-F;daniema01
111;Donyell Marshall;4.2;2005-06;32;CLE;81;0;0;4.2;104;104;1.4;2.8;0.097;0.2;-0.1;0.1;1.1;13.4;5.9;22.3;14;4.8;1.5;1.5;11;18.2;F;marshdo01
112;Mike Dunleavy;4.2;2005-06;25;GSW;81;68;0;4.2;104;107;1.9;2.3;0.077;-0.7;0;-0.7;0.9;12.5;3.3;14.2;8.6;15;1.2;0.9;11.5;18.1;F-G;dunlemi02
113;James Posey;4.2;2005-06;29;MIA;67;63;0;4.2;112;105;1.8;2.4;0.104;-0.8;1;0.1;1;9.8;2.1;16.9;9.8;6.8;1.5;0.8;12.1;11.6;F-G;poseyja01
114;Austin Croshere;4.1;2005-06;30;IND;50;26;0;4.1;121;103;2.5;1.7;0.173;1.5;0.6;2.1;1.2;15.2;6.4;19.8;13.3;9.1;1;0.4;12.7;15.3;F;croshau01
115;DeSagana Diop;4.1;2005-06;24;DAL;81;45;0;4.1;116;100;1.3;2.7;0.13;-2.3;2.8;0.5;1;11.5;11.8;17.9;14.9;2.2;1.6;7.4;16.2;6.9;C;diopde01
116;Tracy McGrady;4.1;2005-06;26;HOU;47;47;1;4.1;102;102;1.4;2.7;0.112;4.8;0.7;5.4;3.3;21.9;3.1;17.2;10.3;28.8;1.8;1.9;9.4;35;G-F;mcgratr01
117;Gary Payton;4.1;2005-06;37;MIA;81;25;0;4.1;107;107;1.8;2.3;0.085;-1.4;0.5;-0.9;0.6;10.7;1.8;9.7;5.9;16.7;1.6;0.3;14.5;14.1;G;paytoga01
118;Matt Bonner;4.1;2005-06;25;TOR;78;6;0;4.1;122;112;3.5;0.5;0.114;1.3;-0.6;0.7;1.2;13.7;5.9;14.8;10.2;5.2;1.5;1.4;6;14.4;F;bonnema01
119;James Jones;4;2005-06;25;PHO;75;24;0;4;112;107;2.3;1.7;0.11;0.1;-0.2;-0.1;0.9;13.2;2.8;12.8;7.9;4.5;1.1;1.9;5.2;16.9;F-G;jonesja02
120;Chris Mihm;4;2005-06;26;LAL;59;56;0;4;111;105;2.2;1.7;0.124;-1.4;-0.5;-1.9;0;15.3;10.5;18;14.2;6.6;0.5;3.6;13.2;18.7;C-F;mihmch01
121;Zaza Pachulia;3.9;2005-06;21;ATL;78;78;0;3.9;106;110;2.5;1.4;0.077;-0.8;-1.3;-2.1;-0.1;15;12.6;17.6;15;8.5;1.9;1.2;17.3;19.2;C;pachuza01
122;Charlie Villanueva;3.9;2005-06;21;TOR;81;36;0;3.9;107;111;2.9;1;0.079;0.7;-1.6;-0.9;0.6;16.4;9;18.4;13.5;6.5;1.3;2.1;8.9;21.7;F;villach01
123;Brendan Haywood;3.9;2005-06;26;WAS;79;70;0;3.9;109;106;2;1.9;0.099;-1.5;-0.2;-1.7;0.2;13.8;12;17;14.5;3.9;0.8;4.3;15.5;14.9;C;haywobr01
124;Jarron Collins;3.9;2005-06;27;UTA;79;41;0;3.9;117;108;2.5;1.4;0.107;-2.2;0;-2.1;-0.1;11;9.3;14.1;11.7;9.1;1.1;1.3;13.9;11.7;F-C;collija03
125;Stephon Marbury;3.9;2005-06;28;NYK;60;60;0;3.9;109;114;3.5;0.3;0.084;1.8;-1.7;0.1;1.1;16.4;1.4;8.4;4.9;31.7;1.5;0.1;14.6;22.2;G;marbust01
