Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
69;Al-Farouq Aminu;5.8;2018-19;28;POR;81;81;0;5.8;118;109;3;2.8;0.121;0.1;0.6;0.7;1.5;13.2;5.3;22.6;14.2;6;1.4;1.2;9.7;13.7;F;aminual01
70;Ed Davis;5.7;2018-19;29;BRK;81;1;0;5.7;129;105;3.3;2.5;0.191;-0.6;0.7;0;0.7;17.3;15.8;34.6;25.2;6;1.2;1.8;14.6;12.7;F;davised01
71;De'Aaron Fox;5.6;2018-19;21;SAC;81;81;0;5.6;110;111;3.2;2.5;0.106;1.3;0.2;1.5;2.3;18.1;1.7;10.8;6.2;33.2;2.4;1.5;15;24.5;G;foxde01
72;CJ McCollum;5.6;2018-19;27;POR;70;70;0;5.6;113;113;4;1.7;0.114;2.1;-1;1;1.8;17;2.9;9.7;6.3;13.8;1.1;0.9;7.4;25.5;G;mccolcj01
73;Josh Richardson;5.6;2018-19;25;MIA;73;73;0;5.6;111;110;3;2.6;0.106;0.1;0.2;0.3;1.5;14;2.3;8.8;5.5;17.9;1.5;1.2;9.1;20.9;G;richajo01
74;Thomas Bryant;5.6;2018-19;21;WAS;72;53;0;5.6;130;112;4.3;1.3;0.178;2.3;-0.3;2;1.5;21;8.1;25.1;16.5;9.3;0.8;3.8;9.6;17.6;C;bryanth01
75;Joe Harris;5.5;2018-19;27;BRK;76;76;0;5.5;119;113;3.8;1.7;0.116;0.8;-0.3;0.5;1.4;13.5;2.4;10.9;6.7;11.9;0.8;0.6;13;17;G;harrijo01
76;Enes Freedom;5.4;2018-19;26;NYKPOR;67;31;0;5.4;118;111;3.9;1.6;0.159;2.5;-1.5;1;1.2;22.3;16.4;26.1;21.1;12.1;0.9;1.3;13.3;23.1;C;kanteen01
77;Jrue Holiday;5.4;2018-19;28;NOP;67;67;0;5.4;111;112;3.5;1.9;0.108;3.1;-0.1;3;3.1;19.4;3.3;11;7.2;31.8;2.1;1.8;14.1;25.4;G;holidjr01
78;Marcus Smart;5.3;2018-19;24;BOS;80;60;0;5.3;113;107;2.2;3.1;0.116;-1.2;2;0.8;1.5;13.1;2.8;8.6;5.7;19.1;3.1;1.1;16.5;14.6;G;smartma01
79;Jeremy Lamb;5.3;2018-19;26;CHO;79;55;0;5.3;113;111;3.3;2;0.113;1.2;0;1.2;1.8;17.3;3.1;18.1;10.4;11.9;1.9;1.2;6.8;22.5;G-F;lambje01
80;Klay Thompson;5.3;2018-19;28;GSW;78;78;1;5.3;110;112;2.9;2.3;0.095;1.1;-1.4;-0.3;1.2;16.6;1.6;10.1;6;10.5;1.5;1.5;7.2;25.6;G-F;thompkl01
81;Jakob Poeltl;5.1;2018-19;23;SAS;77;24;0;5.1;133;108;3.5;1.6;0.193;1.3;0.7;2;1.3;19.4;15.4;19.7;17.6;10;1.1;4.5;12.7;13.1;C;poeltja01
82;Jamal Murray;5.1;2018-19;21;DEN;75;74;0;5.1;110;111;2.8;2.3;0.1;1.4;-0.8;0.6;1.6;16;2.9;11.2;7;22.4;1.3;1;11.1;24.9;G;murraja01
83;Lou Williams;5.1;2018-19;32;LAC;75;1;0;5.1;112;114;3.9;1.2;0.123;4.3;-2.1;2.2;2.1;21.2;2.2;9.4;5.9;33;1.3;0.4;11.8;32.4;G;willilo02
84;Aaron Gordon;5.1;2018-19;23;ORL;78;78;0;5.1;107;109;1.8;3.3;0.093;0.3;0.3;0.6;1.7;15.1;5.2;18.4;11.7;16.6;1.1;1.8;12.3;21.8;F;gordoaa01
85;Taj Gibson;5.1;2018-19;33;MIN;70;57;0;5.1;123;112;3.7;1.4;0.144;0.3;-0.4;-0.1;0.8;17.8;10.8;18.3;14.5;7.3;1.5;2;10.6;17.2;F-C;gibsota01
86;P.J. Tucker;5;2018-19;33;HOU;82;82;0;5;114;110;2;3;0.086;-1.6;1;-0.6;1;9.2;4.7;14.4;9.5;4.6;2.3;1.2;10.3;9.5;F;tuckepj01
87;Donovan Mitchell;5;2018-19;22;UTA;77;77;0;5;104;107;1.3;3.7;0.092;1.2;0.1;1.3;2.2;17.2;2.5;10.5;6.6;21.2;2;0.9;11.3;31.6;G;mitchdo01
88;Reggie Jackson;5;2018-19;28;DET;82;82;0;5;111;112;3.1;1.9;0.105;1.3;-0.9;0.4;1.4;15.2;2.1;8.5;5.2;24.7;1.2;0.3;11.4;24.5;G;jacksre01
89;Jayson Tatum;5;2018-19;20;BOS;79;79;0;5;107;107;1.6;3.4;0.097;-0.4;0.2;-0.2;1.1;15.1;3;17.7;10.4;10;1.6;2.1;9.7;22.1;F;tatumja01
90;D'Angelo Russell;5;2018-19;22;BRK;81;81;1;5;107;110;2.4;2.6;0.097;4;-0.6;3.4;3.4;19.4;2.3;11.2;6.8;41.3;1.9;0.6;13.6;31.9;G;russeda01
91;Larry Nance Jr.;4.9;2018-19;26;CLE;67;30;0;4.9;120;112;3.3;1.6;0.131;1;1.4;2.4;2;18.6;10;24.9;17.1;17.8;2.8;1.9;15.3;15.5;F-C;nancela02
92;Gordon Hayward;4.9;2018-19;28;BOS;72;18;0;4.9;114;109;2.6;2.3;0.126;0.4;0.4;0.8;1.3;15.6;2.9;15.5;9.2;18.4;1.6;1.1;12.8;19;F-G;haywago01
93;Luka Dončić;4.9;2018-19;19;DAL;72;72;0;4.9;107;109;2.1;2.8;0.101;3.6;0.3;3.9;3.4;19.6;4;21.9;13;31.6;1.6;0.9;15;30.5;G-F;doncilu01
94;Spencer Dinwiddie;4.8;2018-19;25;BRK;68;4;0;4.8;114;113;3.5;1.4;0.121;1.4;-0.8;0.6;1.3;16.3;1.4;7.6;4.6;25.6;1;0.7;13.4;24.9;G;dinwisp01
95;Patrick Beverley;4.8;2018-19;30;LAC;78;49;0;4.8;119;111;2.8;2;0.108;-0.3;1.2;0.9;1.5;11.8;3.9;15;9.6;18.4;1.5;1.6;13.8;12.2;G;beverpa01
96;Kelly Olynyk;4.7;2018-19;27;MIA;79;36;0;4.7;114;108;2.3;2.5;0.126;-0.2;0.9;0.7;1.2;14.4;4.2;17.8;11;11.4;1.4;1.8;15;18;C-F;olynyke01
97;Tomáš Satoranský;4.7;2018-19;27;WAS;80;54;0;4.7;121;116;3.8;0.9;0.104;-0.4;-0.3;-0.7;0.7;14.1;4;10;7;24.6;1.8;0.5;16.7;14.1;G;satorto01
98;Marcus Morris;4.5;2018-19;29;BOS;75;53;0;4.5;110;109;2.1;2.5;0.104;-0.2;-0.7;-0.9;0.6;14.2;3.9;19.5;11.7;7.5;1;1.1;9.1;20.9;F;morrima03
99;Nemanja Bjelica;4.5;2018-19;30;SAC;77;70;0;4.5;117;110;2.7;1.9;0.122;0.4;0.5;0.9;1.3;15.4;7;18.8;12.8;11.1;1.4;2.7;11.5;16.5;F;bjeline01
100;Malik Beasley;4.5;2018-19;22;DEN;81;18;0;4.5;117;112;2.9;1.6;0.115;0.8;-0.7;0.1;1;14.2;2;9.5;5.8;7.5;1.4;0.5;6.7;18.7;G;beaslma01
101;Rudy Gay;4.4;2018-19;32;SAS;69;51;0;4.4;111;109;2.2;2.2;0.115;0.8;0.6;1.4;1.6;17.5;3.8;23.9;13.9;14.7;1.4;1.6;12.3;22.1;F;gayru01
102;Jae Crowder;4.4;2018-19;28;UTA;80;11;0;4.4;107;107;1.3;3.1;0.097;-0.3;0.6;0.3;1.2;12.1;3.1;15.9;9.6;8.9;1.4;1.1;8.8;19.1;F;crowdja01
103;Nerlens Noel;4.3;2018-19;24;OKC;77;2;0;4.3;122;99;1.9;2.5;0.198;-1.2;3.3;2.1;1.1;19.3;12.1;20;15.9;5.9;2.9;7.7;13.4;13.8;C-F;noelne01
104;Draymond Green;4.3;2018-19;28;GSW;66;66;0;4.3;108;106;1.1;3.2;0.1;-1.3;2.7;1.4;1.8;12.9;3.2;20.8;12.4;26.8;2.2;2.8;26.8;13.1;F;greendr01
105;Fred VanVleet;4.3;2018-19;24;TOR;64;28;0;4.3;114;110;2.4;1.9;0.117;0.4;0.1;0.5;1.1;13.7;1.3;8.7;5.1;23.9;1.6;0.9;11.2;17.9;G;vanvlfr01
106;Delon Wright;4.3;2018-19;26;MEMTOR;75;13;0;4.3;112;107;1.9;2.4;0.121;0.1;1.4;1.5;1.5;15.5;4.4;12.8;8.6;21.6;2.5;1.6;11;18.1;G;wrighde01
107;Richaun Holmes;4.3;2018-19;25;PHO;70;4;0;4.3;127;111;3.1;1.1;0.173;0.1;0.5;0.6;0.8;20.7;10.6;20.5;15.5;7.9;1.7;5.6;10.5;17.9;C-F;holmeri01
108;Terrence Ross;4.3;2018-19;27;ORL;81;0;0;4.3;108;109;1.7;2.6;0.095;1.1;-0.3;0.8;1.5;15.4;1.3;12.8;7;9.9;1.6;1.1;7.6;23.9;F-G;rosste01
109;Andre Iguodala;4.2;2018-19;35;GSW;68;13;0;4.2;124;109;2.4;1.8;0.129;0.1;1.7;1.8;1.5;13.1;3.4;13.2;8.5;16.8;1.8;2.7;13.6;10.4;F-G;iguodan01
110;Jonas Valančiūnas;4.2;2018-19;26;MEMTOR;49;27;0;4.2;114;104;2.2;1.9;0.183;2.2;0.4;2.7;1.3;24.4;10.7;31.4;21.1;12;0.8;4.4;12.7;28.5;C;valanjo01
111;Kentavious Caldwell-Pope;4;2018-19;25;LAL;82;23;0;4;113;112;2.3;1.8;0.095;-0.3;-0.1;-0.5;0.8;12.9;2.5;9.4;6;7.5;1.7;0.5;7.3;18.1;G;caldwke01
112;Dāvis Bertāns;4;2018-19;26;SAS;76;12;0;4;122;112;2.6;1.5;0.118;1.1;0.2;1.3;1.4;13;1.6;16;8.8;8.2;1;1.7;8.2;14.1;F;bertada01
113;Jonathan Isaac;4;2018-19;21;ORL;75;64;0;4;107;106;0.9;3.1;0.096;-1.4;1;-0.4;0.8;13;5.2;17;11;5.7;1.4;4.1;10.1;16.3;F;isaacjo01
114;Dewayne Dedmon;4;2018-19;29;ATL;64;52;0;4;115;109;2.1;1.9;0.119;-0.3;0.8;0.5;1;16;6.7;25;15.7;8.1;2;3.8;12.7;16.7;C;dedmode01
115;Pat Connaughton;3.9;2018-19;26;MIL;61;2;0;3.9;122;107;2;1.9;0.149;0.3;0.8;1.2;1;13.6;5.2;15;10.4;12.6;1.2;1.7;8.2;13.3;G;connapa01
116;Cody Zeller;3.9;2018-19;26;CHO;49;47;0;3.9;123;111;2.6;1.2;0.15;-0.6;0.7;0.1;0.7;17.2;9.4;19.7;14.5;12.1;1.5;2.9;13.2;16.3;C-F;zelleco01
117;Marvin Williams;3.8;2018-19;32;CHO;75;75;0;3.8;112;111;1.9;1.9;0.086;-0.4;0.2;-0.3;0.9;12.6;3.8;17.1;10.3;6.1;1.6;2.5;6.4;14.9;F;willima02
118;Bryn Forbes;3.8;2018-19;25;SAS;82;81;0;3.8;113;114;2.5;1.3;0.079;-0.3;-0.9;-1.2;0.5;12;0.9;10.4;5.7;10.6;1;0.1;8.8;17.4;G;forbebr01
119;Ricky Rubio;3.7;2018-19;28;UTA;68;67;0;3.7;105;107;0.9;2.8;0.095;-1;0.8;-0.2;0.9;14;1.9;11.8;6.9;32.1;2.3;0.4;17.8;22.7;G;rubiori01
120;Nicolas Batum;3.7;2018-19;30;CHO;75;72;0;3.7;112;113;2;1.7;0.076;-0.7;0.4;-0.3;1;11.9;3.2;14.9;8.9;14.5;1.5;1.6;16.3;13.2;F-G;batumni01
121;Ryan Arcidiacono;3.7;2018-19;24;CHI;81;32;0;3.7;121;115;2.8;0.9;0.09;-2;0.1;-1.9;0.1;11.6;1.5;10.8;6.1;18.9;1.6;0.2;12;11.7;G;arcidry01
122;Derrick White;3.6;2018-19;24;SAS;67;55;0;3.6;111;110;1.7;1.9;0.101;-0.4;1.3;0.9;1.3;14.8;2.2;13.3;7.8;21;1.9;2.3;14;17.7;G;whitede01
123;Jeff Green;3.6;2018-19;32;WAS;77;44;0;3.6;115;116;2.8;0.8;0.083;0;-1.4;-1.4;0.3;13.6;2.9;13.3;8;9.2;1;1.6;11.5;17.8;F;greenje02
124;Marvin Bagley III;3.6;2018-19;19;SAC;62;4;0;3.6;111;110;2;1.6;0.11;0.5;-1.5;-1;0.4;18.9;10.4;20.8;15.5;5.9;1;3.2;10.7;24.2;F-C;baglema01
125;Harrison Barnes;3.6;2018-19;26;DALSAC;77;77;0;3.6;108;114;2;1.6;0.068;-0.2;-1.2;-1.4;0.4;12.8;2.4;12.7;7.5;6.7;0.9;0.4;7.9;20.9;F;barneha02
126;Landry Shamet;3.6;2018-19;21;LACPHI;79;27;0;3.6;120;115;2.7;0.9;0.095;-0.3;-1.3;-1.6;0.2;11;1.3;6.4;3.9;9;1;0.4;7;15;G;shamela01
