Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
33;Ersan İlyasova;6.4;2011-12;24;MIL;60;41;0;6.4;118;103;4.4;2;0.185;3.1;-1.1;1.9;1.6;20.5;12.7;22.8;17.6;7;1.3;2;10.1;20.1;F;ilyaser01
34;Thaddeus Young;6.3;2011-12;23;PHI;63;1;0;6.3;111;100;3.4;2.9;0.171;1.4;0.6;2;1.8;18.9;8.6;12;10.3;7.3;2;1.8;6.8;21.5;F;youngth01
35;Carmelo Anthony;6.2;2011-12;27;NYK;55;55;1;6.2;106;102;3.7;2.6;0.16;3.8;-0.2;3.6;2.7;21.1;5.4;15.9;10.6;21;1.7;1;10.8;31.8;F;anthoca01
36;Serge Ibaka;6.2;2011-12;22;OKC;66;66;0;6.2;113;98;3;3.2;0.167;0.1;2.3;2.3;1.9;19;13.2;18.2;15.9;2.5;1;9.8;12.7;15.7;F-C;ibakase01
37;Roy Hibbert;6.2;2011-12;25;IND;65;65;1;6.2;109;101;3.2;3;0.154;1;0.4;1.4;1.7;19.3;12.5;20.7;16.6;9.9;0.9;5.2;14.2;21.1;C;hibbero01
38;Kobe Bryant;6.2;2011-12;33;LAL;58;58;1;6.2;105;106;4.2;2;0.132;4.2;-0.9;3.3;2.9;21.9;3.5;11.8;7.8;23.7;1.6;0.6;11.7;35.7;G-F;bryanko01
39;Lou Williams;6.1;2011-12;25;PHI;64;0;0;6.1;110;102;3.9;2.2;0.174;3.7;0.2;4;2.5;20.2;2;8.3;5.1;22.4;1.7;0.8;7.2;27.4;G;willilo02
40;Elton Brand;6.1;2011-12;32;PHI;60;60;0;6.1;108;96;2.5;3.6;0.168;-0.2;1.8;1.6;1.6;18;9.2;18.3;13.7;9.2;1.8;4.2;9.3;18.9;F-C;brandel01
41;Rudy Gay;6;2011-12;25;MEM;65;65;0;6;104;102;2.8;3.3;0.12;1.7;0.2;1.9;2.4;17.8;6.1;14.1;10.1;10.8;2.1;1.8;12;25.1;F;gayru01
42;Derrick Rose;6;2011-12;23;CHI;39;39;1;6;112;101;4.1;2;0.211;6.1;0.3;6.4;2.9;23;2.1;8.4;5.3;40.3;1.4;1.4;12.9;30.5;G;rosede01
43;Paul George;6;2011-12;21;IND;66;66;0;6;108;100;2.8;3.2;0.148;1.4;2.1;3.4;2.7;16.5;3.2;17.9;10.6;13.6;2.9;1.5;14;19.3;F-G;georgpa01
44;Jeff Teague;6;2011-12;23;ATL;66;66;0;6;108;102;3;3;0.131;0;1.3;1.3;1.8;15.8;1.1;7.4;4.3;24.3;2.6;1.3;15.1;19.1;G;teaguje01
45;Tim Duncan;5.9;2011-12;35;SAS;58;58;0;5.9;108;99;3;2.9;0.174;2;1.3;3.3;2.2;22.5;7.9;28.2;18.3;13.5;1.2;3.9;10.3;26.2;F-C;duncati01
46;David West;5.9;2011-12;31;IND;66;66;0;5.9;110;102;3.4;2.5;0.147;1.4;0.4;1.8;1.8;17.8;6.9;18.3;12.6;13.1;1.4;1.9;10.5;20.9;F-C;westda01
47;Steve Nash;5.9;2011-12;37;PHO;62;62;1;5.9;115;110;5.2;0.6;0.144;4.7;-1.2;3.4;2.7;20.3;1.5;9.1;5.3;53.1;1;0.3;27.1;19.6;G;nashst01
48;Luol Deng;5.8;2011-12;26;CHI;54;54;1;5.8;105;100;2.3;3.6;0.132;0.6;1.1;1.7;2;14.1;4.1;14;9.2;11.7;1.4;1.2;10.4;19.8;F;denglu01
49;DeAndre Jordan;5.6;2011-12;23;LAC;66;66;0;5.6;119;102;3.2;2.4;0.15;-0.4;0.4;0.1;0.9;16.4;13.2;23;18.1;1.5;0.9;6.2;16;11.9;C;jordade01
50;Brandon Jennings;5.5;2011-12;22;MIL;66;66;0;5.5;106;107;3.8;1.8;0.114;3;-0.3;2.7;2.8;18.4;2.3;8.6;5.3;26.7;2.3;0.7;10.6;25.9;G;jennibr01
51;Kawhi Leonard;5.5;2011-12;20;SAS;64;39;0;5.5;119;101;3.1;2.4;0.171;1.6;1.8;3.4;2.1;16.6;7.9;16.4;12.2;6.6;2.9;1.1;9;14.5;F;leonaka01
52;Kris Humphries;5.3;2011-12;26;NJN;62;62;0;5.3;110;106;3.6;1.7;0.118;0.2;-1.2;-0.9;0.6;17.9;12.2;24.8;18.3;7.4;1.2;2.6;13;19.3;F-C;humphkr01
53;Arron Afflalo;5.3;2011-12;26;DEN;62;62;0;5.3;116;111;4.7;0.6;0.121;1.4;-1.2;0.1;1.1;14.7;2.3;8.5;5.5;11.1;0.9;0.5;9.5;19.1;G-F;afflaar01
54;Kyle Korver;5.3;2011-12;30;CHI;65;7;0;5.3;120;101;3.1;2.1;0.172;1.1;1.2;2.2;1.6;13.6;2;9.9;6;11.7;1.3;0.7;10.7;15.3;G-F;korveky01
55;JJ Redick;5.2;2011-12;27;ORL;65;22;0;5.2;117;109;4.2;1;0.142;1.6;-0.6;1;1.3;15.1;1.2;8.8;4.9;16.2;0.8;0.3;9.4;19.2;G;redicjj01
56;José Calderón;5.1;2011-12;30;TOR;53;53;0;5.1;116;108;3.9;1.2;0.136;2.4;-0.7;1.7;1.7;16.7;1.3;9.1;5.2;44.2;1.4;0.1;17;16;G;caldejo01
57;Jared Dudley;5.1;2011-12;26;PHO;65;60;0;5.1;115;109;4;1.1;0.121;1.6;-0.4;1.2;1.7;15.4;5.4;11.4;8.4;8.8;1.3;0.7;9.1;17.7;F-G;dudleja01
58;Goran Dragić;5.1;2011-12;25;HOU;66;28;0;5.1;111;106;3.6;1.5;0.139;1.9;0;1.9;1.7;18;3.5;7.7;5.6;32.5;2.5;0.4;18.7;21.8;G;dragigo01
59;Zaza Pachulia;5;2011-12;27;ATL;58;44;0;5;111;99;2.3;2.8;0.147;-1.5;0.8;-0.7;0.5;14;11.1;21.5;16.4;7.4;1.8;1.4;16.5;14;C;pachuza01
60;David Lee;5;2011-12;28;GSW;57;57;0;5;108;109;3.8;1.2;0.113;1.2;-1.6;-0.3;0.9;19.7;9.2;19.9;14.6;13.6;1.3;0.8;12.5;26;F-C;leeda02
61;Rajon Rondo;4.9;2011-12;25;BOS;53;53;1;4.9;101;99;1.5;3.4;0.121;1.5;0.6;2.2;2.1;17.5;3.9;11.2;7.7;52.5;2.6;0.1;22.8;20.7;G;rondora01
62;Kyle Lowry;4.9;2011-12;25;HOU;47;38;0;4.9;111;104;3.3;1.6;0.156;2.8;1.2;4.1;2.3;18.8;2.8;13.7;8.2;32.3;2.5;0.7;17.8;22;G;lowryky01
63;Marvin Williams;4.9;2011-12;25;ATL;57;37;0;4.9;113;101;2.7;2.1;0.156;1.1;0.2;1.3;1.2;15.8;6;16.9;11.5;7.7;1.7;0.9;6.8;18;F;willima02
64;Gordon Hayward;4.9;2011-12;21;UTA;66;58;0;4.9;113;109;3.8;1;0.116;1.7;-0.1;1.5;1.8;15.5;3.3;9.9;6.6;15.9;1.4;1.6;13.7;17.8;F-G;haywago01
65;Gerald Wallace;4.8;2011-12;29;NJNPOR;58;58;0;4.8;109;106;3;1.8;0.112;0.4;0.7;1;1.6;15.9;4.8;17.2;10.8;13.2;2.2;1.3;13.2;18.6;F;wallage01
66;Wesley Matthews;4.8;2011-12;25;POR;66;53;0;4.8;110;108;3.4;1.4;0.104;0.3;0.1;0.3;1.3;14.1;2.9;9;5.9;8.3;2.3;0.5;8;18.7;G;matthwe02
67;Nicolas Batum;4.8;2011-12;23;POR;59;34;0;4.8;112;107;3.3;1.4;0.127;2.6;0;2.5;2;17.3;5.2;12.6;8.8;7.9;1.7;2.6;11.2;20.5;F-G;batumni01
68;Brandon Bass;4.7;2011-12;26;BOS;59;39;0;4.7;103;99;1.5;3.2;0.122;-1.3;0.3;-1;0.5;14.1;6.3;16.3;11.5;5.1;1;2.2;8.5;19.8;F;bassbr01
69;Ray Allen;4.7;2011-12;36;BOS;46;42;0;4.7;111;101;2.5;2.2;0.145;1.5;0.7;2.2;1.6;14.8;1.1;9.2;5.3;11.8;1.7;0.4;11.2;18.6;G;allenra02
70;Tiago Splitter;4.6;2011-12;27;SAS;59;2;0;4.6;117;102;3;1.6;0.197;0.9;1.1;2;1.1;20.5;9.7;21.4;15.7;9.2;1;3;17.1;20.7;F-C;splitti01
71;Kenneth Faried;4.6;2011-12;22;DEN;46;39;0;4.6;123;103;3.2;1.3;0.212;2.4;-0.2;2.2;1.1;21.9;16.5;22.9;19.8;5.5;1.7;3.6;12.4;18.7;F-C;farieke01
72;Danny Green;4.5;2011-12;24;SAS;66;38;0;4.5;112;103;2.5;2;0.142;1.8;1.2;3;1.9;15.5;4.2;12.9;8.6;8.3;2;2.2;11.4;17.6;G-F;greenda02
73;Nikola Peković;4.5;2011-12;26;MIN;47;35;0;4.5;117;107;3.6;0.9;0.17;2.3;-1.3;1;1;21.4;15.8;14.6;15.2;4.6;1.2;1.8;14;21.9;C;pekovni01
74;Rodney Stuckey;4.5;2011-12;25;DET;55;48;0;4.5;112;109;3.8;0.7;0.131;1.7;-1;0.6;1.1;17.6;2.7;7.8;5.2;22.7;1.4;0.5;12.6;23.7;G;stuckro01
75;Taj Gibson;4.5;2011-12;26;CHI;63;0;0;4.5;109;96;1.8;2.6;0.167;-0.7;1.5;0.8;0.9;16.9;12;16.8;14.4;5.9;1.1;4.5;11.5;18.6;F-C;gibsota01
76;Mike Dunleavy;4.4;2011-12;31;MIL;55;3;0;4.4;118;108;3.5;0.9;0.146;2.3;-0.9;1.4;1.3;16.6;2.2;13.7;7.8;13;1;0.4;9.3;19;F-G;dunlemi02
77;Isaiah Thomas;4.3;2011-12;22;SAC;65;37;0;4.3;116;113;4.2;0;0.124;2.4;-1.6;0.8;1.2;17.6;3;8.4;5.6;25.6;1.6;0.4;13.9;19.8;G;thomais02
78;Matt Barnes;4.3;2011-12;31;LAL;63;16;0;4.3;112;103;2.4;1.8;0.142;0.4;1.3;1.6;1.3;15.5;7.9;18.3;13.3;13.8;1.3;2.4;14.1;16.4;F;barnema02
79;Mario Chalmers;4.3;2011-12;25;MIA;64;64;0;4.3;104;101;1.5;2.8;0.112;-0.8;1.2;0.4;1.1;12.9;1.1;9.8;5.6;19;2.8;0.5;20.7;17.4;G;chalmma01
80;Manu Ginóbili;4.2;2011-12;34;SAS;34;7;0;4.2;125;104;3.4;0.9;0.257;5.8;1;6.9;1.8;24.1;2.7;13.9;8.4;30.3;1.6;1.1;16.3;22.7;G;ginobma01
81;Jrue Holiday;4.2;2011-12;21;PHI;65;65;0;4.2;99;101;0.9;3.3;0.092;-0.5;0.9;0.4;1.3;14.7;2.9;7.9;5.4;21.6;2.5;0.6;13.2;21.8;G;holidjr01
82;DeMarcus Cousins;4.2;2011-12;21;SAC;64;62;0;4.2;102;104;2.1;2.2;0.104;0.4;-1.3;-0.8;0.6;21.7;14.2;25.9;19.8;9.5;2.4;2.8;12.8;29.7;C-F;couside01
83;Devin Harris;4.2;2011-12;28;UTA;63;63;0;4.2;112;109;3.3;0.8;0.115;1.6;-0.8;0.8;1.2;16;0.8;6.7;3.7;28.3;1.9;0.6;16.1;19.5;G;harride01
84;Tony Allen;4.2;2011-12;30;MEM;58;57;0;4.2;106;100;1.7;2.5;0.131;-0.6;2.3;1.7;1.4;15.7;7.4;10.6;8.9;8.3;3.6;1.8;15.2;18.4;G-F;allento01
85;Amar'e Stoudemire;4.1;2011-12;29;NYK;47;47;0;4.1;104;101;1.8;2.3;0.128;0.1;-0.4;-0.3;0.7;17.7;7.9;19.8;13.7;6.3;1.3;2.3;12.8;25.4;F-C;stoudam01
86;Jodie Meeks;4.1;2011-12;24;PHI;66;50;0;4.1;111;103;2.1;2;0.12;-0.8;0.1;-0.7;0.5;11.5;1.1;9.8;5.4;5;1.3;0.1;5.4;15.2;G;meeksjo01
87;Samuel Dalembert;4.1;2011-12;30;HOU;65;45;0;4.1;108;100;1.8;2.3;0.137;-1.1;1.1;0.1;0.7;16.9;12.6;24.1;18.3;3.6;1.3;5.7;15.6;16.6;C;dalemsa01
88;Deron Williams;4.1;2011-12;27;NJN;55;55;1;4.1;106;111;3.7;0.4;0.099;4.2;-1.9;2.3;2.2;20.3;1.3;9.6;5.3;46.6;1.8;0.8;16.7;30.1;G;willide01
89;JaVale McGee;4.1;2011-12;24;DENWAS;61;45;0;4.1;106;101;1.9;2.2;0.127;0.1;0;0.2;0.8;19.9;12.1;23.3;17.7;3.5;1.2;6.6;12.2;20.7;C;mcgeeja01
90;Kyrie Irving;4.1;2011-12;19;CLE;51;51;0;4.1;109;110;3.4;0.6;0.125;4.6;-0.5;4.1;2.4;21.4;3.1;11.2;7;36.5;1.8;1;16.1;28.7;G;irvinky01
91;DeJuan Blair;4;2011-12;22;SAS;64;62;0;4;108;102;2.2;1.8;0.142;-0.4;0;-0.3;0.6;17.6;13.2;16.3;14.8;9.2;2.2;0.6;14.2;21.7;F-C;blairde01
92;George Hill;4;2011-12;25;IND;50;9;0;4;117;105;2.8;1.3;0.152;1.8;0.5;2.3;1.4;15.7;2.8;10.5;6.7;18.8;1.7;1.1;10.8;17.2;G;hillge01
93;Amir Johnson;4;2011-12;24;TOR;64;43;0;4;109;102;1.9;2;0.122;-1.4;0.9;-0.5;0.6;14.4;11.4;19.4;15.4;8.7;1.1;3.6;20;14.3;F-C;johnsam01
94;Matt Bonner;4;2011-12;31;SAS;65;2;0;4;124;106;2.7;1.2;0.143;2.4;0.3;2.6;1.5;13.2;2.6;15.7;9.3;6.5;0.6;1.1;3.8;12.8;F;bonnema01
95;Danilo Gallinari;3.9;2011-12;23;DEN;43;40;0;3.9;114;107;2.9;1;0.14;1.9;-0.1;1.8;1.3;16.5;2.5;14.6;8.7;13;1.6;1.3;10.9;20.7;F;gallida01
96;Jason Thompson;3.9;2011-12;25;SAC;64;47;0;3.9;115;109;3.1;0.8;0.114;0.2;-1.1;-0.9;0.5;16.4;10.5;19.3;14.7;7.5;1.3;1.9;11.5;15.5;F-C;thompja02
97;Tyler Hansbrough;3.9;2011-12;26;IND;66;0;0;3.9;108;104;2.2;1.7;0.129;-1.1;-0.7;-1.8;0.1;14.7;8.9;13.7;11.3;3.5;2;0.5;9.8;20.9;F;hansbty01
98;Steve Novak;3.9;2011-12;28;NYK;54;0;0;3.9;129;105;2.9;0.9;0.181;4.6;-0.5;4.1;1.6;15.9;1;10.9;5.9;2;0.8;0.7;5.7;16.2;F;novakst01
99;Ronnie Brewer;3.9;2011-12;26;CHI;66;43;0;3.9;103;99;1;2.9;0.113;-1.5;2.2;0.7;1.1;12.3;5;10.6;7.9;12.7;2.4;0.9;10.8;15.3;G-F;brewero02
100;Ed Davis;3.9;2011-12;22;TOR;66;9;0;3.9;108;101;1.6;2.3;0.121;-1.2;0.8;-0.3;0.7;14.2;10.4;23;16.7;6.5;1.4;3.4;14.9;13.8;F;davised01
101;Jason Terry;3.8;2011-12;34;DAL;63;1;0;3.8;103;106;2;1.8;0.092;1.7;-0.3;1.4;1.7;15.7;0.9;7.4;4.2;19.9;1.9;0.4;12.6;23.3;G;terryja01
102;Darren Collison;3.8;2011-12;24;IND;60;56;0;3.8;108;107;2.3;1.5;0.098;0.3;-0.5;-0.2;0.9;13.6;1.8;9.3;5.6;24.9;1.4;0.6;16.2;17;G;collida01
103;Marcus Thornton;3.8;2011-12;24;SAC;51;51;0;3.8;111;112;3.7;0.1;0.103;2.4;-1.4;1.1;1.4;17.4;4.9;6.7;5.8;9.4;2;0.5;8.8;23.4;G;thornma01
104;Jarrett Jack;3.8;2011-12;28;NOH;45;39;0;3.8;109;108;2.9;0.9;0.119;2.5;-0.9;1.6;1.4;17.9;1.8;11.7;6.8;34;1.1;0.5;14.1;23.3;G;jackja01
105;Ramon Sessions;3.7;2011-12;25;CLELAL;64;23;0;3.7;108;109;2.9;0.8;0.104;1;-1.4;-0.4;0.7;16.7;2.2;12;7.1;35.5;1.4;0.1;17.3;21.6;G;sessira01
106;Channing Frye;3.7;2011-12;28;PHO;64;59;0;3.7;106;104;1.8;1.9;0.106;0.2;0.7;0.9;1.2;14.9;4.8;20.6;12.8;8.3;1.3;3;8.8;19.3;C-F;fryech01
107;Shawn Marion;3.7;2011-12;33;DAL;63;63;0;3.7;100;102;1;2.7;0.092;-0.2;0.6;0.5;1.2;15;8.6;18.6;13.6;11.5;1.8;1.5;12.5;19;F;mariosh01
108;Marcus Camby;3.6;2011-12;37;HOUPOR;59;53;0;3.6;105;98;1.1;2.5;0.127;-0.1;2.3;2.2;1.4;16.2;13.3;32.7;22.8;11.9;1.9;4.8;15.3;12.6;C-F;cambyma01
109;Drew Gooden;3.6;2011-12;30;MIL;56;46;0;3.6;105;104;2;1.5;0.116;1.5;-0.6;1;1.1;18.8;9.5;18;13.6;16.5;1.6;1.7;12.7;25.7;F;goodedr01
110;Brandan Wright;3.5;2011-12;24;DAL;49;0;0;3.5;124;100;2.2;1.3;0.215;1.9;1.8;3.7;1.1;21.6;8.9;15.8;12.4;2.9;1.5;6.4;7.2;17;F-C;wrighbr03
111;Brandon Rush;3.5;2011-12;26;GSW;65;1;0;3.5;115;110;2.9;0.6;0.099;2.1;-0.4;1.7;1.6;15.2;2.2;14.4;8.3;7.9;1.1;2.6;11.9;15.4;G-F;rushbr01
112;John Wall;3.5;2011-12;21;WAS;66;66;0;3.5;100;107;1.7;1.9;0.071;1.3;-0.6;0.7;1.6;17.7;2.2;12;7.1;36.9;2.1;1.8;19.2;24.9;G;walljo01
113;Nick Collison;3.5;2011-12;31;OKC;63;0;0;3.5;121;105;2.3;1.2;0.13;-0.5;0.7;0.2;0.7;12.1;11.1;12.7;12;9.3;1.3;1.6;21.1;10;F;collini01
114;Udonis Haslem;3.5;2011-12;31;MIA;64;10;0;3.5;102;99;0.7;2.8;0.106;-2.2;-0.2;-2.4;-0.2;10.9;9.1;25.6;17.7;4;1.2;1.2;13;13.5;F-C;hasleud01
115;Jameer Nelson;3.5;2011-12;29;ORL;57;57;0;3.5;106;107;2.3;1.2;0.099;0.8;-0.9;-0.1;0.8;14.6;1.9;10.4;6.1;34;1.2;0.2;17.3;21.4;G;nelsoja01
116;O.J. Mayo;3.5;2011-12;24;MEM;66;0;0;3.5;101;103;1.3;2.2;0.094;0.5;0.4;0.8;1.3;14.7;1.9;12.1;6.9;16.1;2.1;1.1;13.3;23.9;G;mayooj01
117;Dante Cunningham;3.4;2011-12;24;MEM;64;5;0;3.4;115;101;1.8;1.7;0.147;-0.3;1;0.8;0.8;14.9;9.3;16.4;12.8;5.2;2;2.5;8.6;13.6;F;cunnida01
118;Luis Scola;3.4;2011-12;31;HOU;66;66;0;3.4;102;107;1.8;1.6;0.08;-1;-0.9;-1.9;0;15.4;6.8;17.3;12;12;0.9;0.9;13.6;24.8;F;scolalu01
119;Joel Anthony;3.4;2011-12;29;MIA;64;51;0;3.4;113;100;1.2;2.2;0.122;-2;1.6;-0.5;0.5;10.3;9.2;12.8;11.1;1;1.4;5.1;19.7;7.8;C;anthojo01
120;Ian Mahinmi;3.4;2011-12;25;DAL;61;12;0;3.4;113;101;1.7;1.7;0.144;-2.8;0.4;-2.3;-0.1;13.5;10.7;17.7;14.3;1.7;1.8;2.2;14.2;14.4;C;mahinia01
121;Dorell Wright;3.4;2011-12;26;GSW;61;61;0;3.4;111;109;2.6;0.8;0.099;1.6;-0.7;0.9;1.2;15;4.1;14.9;9.6;8.8;1.8;1.2;8.2;17.3;F-G;wrighdo01
122;Chandler Parsons;3.4;2011-12;23;HOU;63;57;0;3.4;105;105;1.6;1.8;0.09;0.1;0.7;0.8;1.3;13.3;5.7;13.6;9.6;11.7;2.1;1.2;12.2;16.7;F;parsoch01
123;Landry Fields;3.4;2011-12;23;NYK;66;62;0;3.4;100;102;0.8;2.6;0.085;-1.1;1.1;0;1;12;3.6;13.5;8.5;14.5;2.1;0.7;15.1;16;F;fieldla01
124;Jonas Jerebko;3.3;2011-12;24;DET;64;13;0;3.3;109;106;2;1.3;0.108;-0.8;-0.7;-1.5;0.2;14.2;7.6;17.8;12.5;5.1;1.5;1.1;11.5;18.1;F;jerebjo01
125;Kevin Martin;3.3;2011-12;28;HOU;40;40;0;3.3;111;109;2.7;0.6;0.125;2.3;-1.1;1.3;1;16.5;1.2;8.6;4.9;14.5;1.2;0.2;10.2;24.7;G;martike02
126;Luke Ridnour;3.3;2011-12;30;MIN;53;53;0;3.3;109;109;2.4;0.9;0.09;-0.6;0.2;-0.5;0.7;13.6;1.2;7.8;4.5;24;1.6;0.7;13.7;17.8;G;ridnolu01
