Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
32;Shai Gilgeous-Alexander;6.1;2019-20;21;OKC;70;70;0;6.1;111;109;3.1;3;0.121;1.3;0.4;1.7;2.2;17.7;2.2;16.1;9.4;15.2;1.6;1.7;10.3;23.7;G;gilgesh01
33;Joel Embiid;6;2019-20;25;PHI;51;51;1;6;113;104;3.3;2.7;0.192;3.7;1;4.7;2.5;25.8;10.3;33.2;21.7;16.9;1.4;3.7;13.8;32.9;C;embiijo01
34;Kemba Walker;5.9;2019-20;29;BOS;56;56;1;5.9;116;110;3.9;2;0.162;4.9;-0.3;4.6;2.9;20;2.2;11;6.7;24.2;1.3;1.5;10.5;27.2;G;walkeke02
35;Trae Young;5.9;2019-20;21;ATL;60;60;1;5.9;114;117;5.3;0.6;0.133;6.2;-2.3;3.9;3.1;23.9;1.6;11.5;6.5;45.6;1.4;0.3;16.2;34.9;G;youngtr01
36;Fred VanVleet;5.8;2019-20;25;TOR;54;54;0;5.8;113;106;2.8;3.1;0.145;1.3;1.4;2.7;2.3;16.3;1;9.9;5.6;27.7;2.5;0.9;12.3;21.7;G;vanvlfr01
37;OG Anunoby;5.7;2019-20;22;TOR;69;68;0;5.7;114;104;2.1;3.7;0.134;-0.8;2;1.2;1.7;13.2;4.2;14.2;9.3;7.5;2.2;2.1;11.5;14.3;F;anunoog01
38;Gordon Hayward;5.7;2019-20;29;BOS;52;52;0;5.7;118;109;3.5;2.2;0.158;2.6;0.1;2.7;2;18.1;3.4;17.8;10.7;18.7;1.1;1.2;11.2;21.1;F-G;haywago01
39;George Hill;5.5;2019-20;33;MIL;59;2;0;5.5;131;106;3.5;2.1;0.21;1.6;1.3;2.9;1.6;16.9;4.1;9.3;6.9;19;1.7;0.3;11.9;15.5;G;hillge01
40;Brook Lopez;5.5;2019-20;31;MIL;68;67;0;5.5;109;100;1.4;4.1;0.145;-0.4;2.5;2;1.9;15;3.4;13;8.5;7.4;1.2;7.9;8.7;18.3;C;lopezbr01
41;Donovan Mitchell;5.4;2019-20;23;UTA;69;69;1;5.4;110;111;3.2;2.2;0.11;2.4;-0.6;1.9;2.3;18.8;2.6;11.3;7.1;21.6;1.4;0.5;11;30.8;G;mitchdo01
42;Pascal Siakam;5.4;2019-20;25;TOR;60;60;1;5.4;107;105;1.8;3.6;0.123;1.3;0.5;1.8;2;17.9;3.3;18.3;11;16.4;1.4;2.5;10.7;28.1;F-C;siakapa01
43;Eric Bledsoe;5.4;2019-20;30;MIL;61;61;0;5.4;112;104;2.4;3;0.157;0.8;1;1.8;1.6;17.6;2.8;13.5;8.5;28.7;1.6;1.4;15.7;23.7;G;bledser01
44;Al Horford;5.4;2019-20;33;PHI;67;61;0;5.4;115;109;2.8;2.6;0.128;1.3;1;2.2;2.2;15.7;5.6;19.3;12.4;19.2;1.2;2.6;9.7;17.5;C-F;horfoal01
45;Dwight Howard;5.4;2019-20;34;LAL;69;2;0;5.4;125;103;2.8;2.6;0.197;-1;1.2;0.2;0.7;18.7;14.6;27.8;21.2;4.8;1.1;5.4;18.5;14.7;C;howardw01
46;Nemanja Bjelica;5.3;2019-20;31;SAC;72;67;0;5.3;119;111;3.4;1.9;0.127;1.2;0.5;1.8;1.9;15.7;6.1;19.9;12.8;14.7;1.5;1.9;12.5;17;F;bjeline01
47;Duncan Robinson;5.3;2019-20;25;MIA;73;68;0;5.3;122;113;3.7;1.6;0.118;1.5;-1;0.5;1.3;13.1;0.5;11;6;7.1;0.8;0.9;8.9;16;G-F;robindu01
48;Kristaps Porziņģis;5.2;2019-20;24;DAL;57;57;0;5.2;111;107;2.6;2.6;0.138;1.8;0.1;1.9;1.8;20.2;5.9;25.1;15.6;8.8;1.1;5.4;8;27;F-C;porzikr01
49;DeAndre Jordan;5.2;2019-20;31;BRK;56;6;0;5.2;129;104;3;2.2;0.2;1.2;1.8;3;1.5;19.9;12.1;34.5;23.5;12.6;0.7;3.5;17.8;14.1;C;jordade01
50;Christian Wood;5.1;2019-20;24;DET;62;12;0;5.1;123;110;3.6;1.5;0.183;3.5;-0.3;3.1;1.7;23.2;8.8;24.8;16.7;7.6;1.3;3.4;12;23;F;woodch01
51;Brandon Ingram;5.1;2019-20;22;NOP;62;62;1;5.1;112;112;3.3;1.8;0.115;2.5;-0.4;2.1;2.2;18.8;2.6;16.6;9.6;19.3;1.3;1.5;13.1;28.1;F;ingrabr01
52;Bradley Beal;5.1;2019-20;26;WAS;57;57;0;5.1;113;117;4.5;0.6;0.118;5.3;-2.4;2.9;2.5;23.2;2.7;10.5;6.4;29.5;1.6;1;11.4;34.4;G;bealbr01
53;Karl-Anthony Towns;5.1;2019-20;24;MIN;35;35;0;5.1;121;110;3.7;1.3;0.204;7;0.8;7.8;2.9;26.5;8.1;26.1;16.8;22.8;1.3;2.9;13.2;28.8;C-F;townska01
54;Brandon Clarke;5;2019-20;23;MEM;58;4;0;5;127;109;3.4;1.6;0.183;2.4;0.7;3.1;1.7;20.9;7.6;20.1;14;9.5;1.1;3.2;9.4;18.7;F;clarkbr01
55;Jaylen Brown;4.9;2019-20;23;BOS;57;57;0;4.9;110;108;2.3;2.6;0.123;1;-0.2;0.8;1.4;16.9;3.5;16.5;10.1;9.7;1.6;1;11.2;24.7;F-G;brownja02
56;John Collins;4.9;2019-20;22;ATL;41;41;0;4.9;124;112;3.8;1.2;0.174;3.7;-0.6;3.1;1.7;23.5;9;24;16.4;7.6;1.1;4.1;10.1;22.7;F;collijo01
57;Ricky Rubio;4.9;2019-20;29;PHO;65;65;0;4.9;113;111;2.9;2;0.117;0.7;0.2;1;1.5;16.5;2.5;14.4;8.4;39.7;2.2;0.5;17.9;20.4;G;rubiori01
58;Nerlens Noel;4.9;2019-20;25;OKC;61;7;0;4.9;127;102;2.6;2.3;0.209;-0.3;3.4;3.1;1.5;20.4;9.2;19.9;14.7;7.6;2.5;6.9;17.3;14.9;C-F;noelne01
59;Clint Capela;4.9;2019-20;25;HOU;39;39;0;4.9;124;105;2.8;2.1;0.184;1;0.4;1.4;1.1;20.6;13.6;30.5;22;5.7;1.2;4.8;12.7;16.1;C;capelca01
60;Richaun Holmes;4.9;2019-20;26;SAC;44;38;0;4.9;131;109;3.4;1.5;0.19;0.3;0.7;1;0.9;19.7;11.2;21.5;16.2;5.1;1.6;4.3;11.6;15.6;C-F;holmeri01
61;Dorian Finney-Smith;4.9;2019-20;26;DAL;71;68;0;4.9;122;113;3.3;1.5;0.11;0.1;-0.3;-0.2;0.9;12.3;7.3;12.7;10;7.2;1;1.6;10.8;12.9;F;finnedo01
62;Maxi Kleber;4.8;2019-20;28;DAL;74;21;0;4.8;122;112;3.2;1.7;0.123;0.4;0;0.4;1.1;13.6;6.3;15.1;10.8;6.3;0.6;3.8;9.5;13.9;F;klebima01
63;Mikal Bridges;4.8;2019-20;23;PHO;73;32;0;4.8;119;110;2.5;2.3;0.113;-0.6;1.5;0.8;1.5;12.9;3.5;12.4;7.9;8.6;2.4;2;12;12.7;F-G;bridgmi01
64;Spencer Dinwiddie;4.8;2019-20;26;BRK;64;49;0;4.8;111;113;3.2;1.6;0.116;2.7;-0.9;1.8;1.9;17.8;1.7;9.6;5.7;35;0.9;0.9;12.5;29.2;G;dinwisp01
65;Joe Ingles;4.8;2019-20;32;UTA;72;45;0;4.8;115;111;2.7;2.1;0.108;0.1;0.7;0.7;1.5;12.6;1.4;12.5;7.2;24.4;1.5;0.4;19.3;15.1;F-G;inglejo01
66;Paul George;4.8;2019-20;29;LAC;48;48;0;4.8;112;106;2.5;2.3;0.161;3.8;1.1;4.9;2.5;21.1;1.8;17.7;10;21.1;2.3;1.2;12.5;29.6;F-G;georgpa01
67;JaVale McGee;4.7;2019-20;32;LAL;68;68;0;4.7;124;101;2.2;2.4;0.198;-0.6;2.1;1.5;1;19.4;12.2;25.4;18.9;4.6;1.5;7.5;13.9;14.8;C;mcgeeja01
68;Norman Powell;4.6;2019-20;26;TOR;52;26;0;4.6;115;106;2.3;2.3;0.15;1.2;0.8;2;1.5;16.8;1.9;11.4;6.8;9.7;1.9;1.4;10.4;21.5;G;powelno01
69;Evan Fournier;4.6;2019-20;27;ORL;66;66;0;4.6;112;112;2.9;1.7;0.106;1.4;-0.4;1;1.6;16.4;0.9;8.2;4.4;16.6;1.7;0.7;10.9;23.9;G-F;fournev01
70;Harrison Barnes;4.6;2019-20;27;SAC;72;72;0;4.6;116;116;3.4;1.1;0.088;0;-1.3;-1.3;0.5;13.3;3.4;12.9;8.1;9.2;0.8;0.5;8.8;17.4;F;barneha02
71;Marcus Smart;4.5;2019-20;25;BOS;60;40;0;4.5;110;107;1.7;2.8;0.112;0;1.4;1.4;1.6;13.8;2.4;10.1;6.3;21.1;2.5;1.4;12.1;18.9;G;smartma01
72;LaMarcus Aldridge;4.5;2019-20;34;SAS;53;53;0;4.5;115;112;3;1.4;0.122;1.8;-0.5;1.4;1.5;19.7;6.3;17.8;12;11.4;1;4.4;7.8;23.4;F-C;aldrila01
73;Tim Hardaway Jr.;4.4;2019-20;27;DAL;71;58;0;4.4;116;115;3.4;1.1;0.102;1.2;-1.4;-0.1;1;14.5;1.3;10.2;5.8;9.7;0.9;0.2;6.7;21.1;G;hardati02
74;Delon Wright;4.4;2019-20;27;DAL;73;5;0;4.4;120;110;2.6;1.8;0.134;0;1.9;1.9;1.5;15.4;4.7;13.8;9.4;21;2.6;1.2;13.8;14.4;G;wrighde01
75;Derrick Jones Jr.;4.4;2019-20;22;MIA;59;16;0;4.4;126;109;2.6;1.8;0.153;-0.3;1.1;0.7;1;14.9;5.6;13.1;9.5;6.7;2.1;2.7;6.9;13.9;F;jonesde02
76;Enes Freedom;4.4;2019-20;27;BOS;58;7;0;4.4;123;104;2.6;1.8;0.214;1.8;-0.3;1.5;0.9;22.4;18;28.9;23.5;8.8;1.1;3.9;12.5;19.4;C;kanteen01
77;Jerami Grant;4.4;2019-20;25;DEN;71;24;0;4.4;117;112;2.8;1.6;0.111;0.1;-0.6;-0.5;0.7;14.4;3.4;11.2;7.3;6.6;1.3;2.8;8;18;F;grantje01
78;Royce O'Neale;4.3;2019-20;26;UTA;71;62;0;4.3;117;109;1.8;2.5;0.101;-1.3;2.2;0.9;1.5;9.5;1.5;18.8;10.4;11.6;1.4;1.3;13.5;9.6;F;onealro01
79;Joe Harris;4.3;2019-20;28;BRK;69;69;0;4.3;114;112;2.5;1.8;0.097;0.4;-0.6;-0.2;1;13.3;3.2;11.2;7.3;10.4;0.9;0.7;11.2;18.3;G;harrijo01
80;Seth Curry;4.3;2019-20;29;DAL;64;25;0;4.3;123;115;3.5;0.8;0.13;1.7;-0.9;0.8;1.2;15.5;1.8;7.8;4.8;11.6;1.2;0.5;9.1;18.4;G;curryse01
81;Donte DiVincenzo;4.3;2019-20;23;MIL;66;24;0;4.3;108;101;1;3.2;0.135;-1.1;2.4;1.3;1.3;14.1;4.6;15.5;10.3;13.6;2.6;1.2;14.1;17.3;G;divindo01
82;Jamal Murray;4.3;2019-20;22;DEN;59;59;0;4.3;112;113;2.8;1.5;0.107;2;-0.8;1.2;1.5;17.7;2.7;11.2;6.9;22.9;1.7;0.8;11.5;25.2;G;murraja01
83;Justin Holiday;4.2;2019-20;30;IND;73;6;0;4.2;114;107;1.6;2.6;0.112;-0.5;1.8;1.3;1.5;12.1;1.9;12.2;7.1;6.7;2.3;2.2;7.9;13.4;F;holidju01
84;Andre Drummond;4.2;2019-20;26;CLEDET;57;56;0;4.2;104;103;0.6;3.6;0.108;-0.1;1.1;0.9;1.4;22;14.9;37.5;26;13.6;2.8;4.2;18.2;25.9;C;drumman01
85;Myles Turner;4.2;2019-20;23;IND;62;62;0;4.2;108;105;1.1;3.1;0.111;-1;1.1;0.1;1;14.8;5.2;19.1;12.2;5.4;1.2;6.4;11.4;17.9;C-F;turnemy01
86;Will Barton;4.2;2019-20;29;DEN;58;58;0;4.2;113;111;2.4;1.8;0.106;1.2;-0.2;1.1;1.5;15.6;4.5;16.9;10.7;16;1.6;1.4;9.9;20.1;G;bartowi01
87;Derrick Favors;4.2;2019-20;28;NOP;51;49;0;4.2;126;109;2.6;1.6;0.162;0.7;0.3;1;0.9;18.5;13.9;28.9;21.4;9.2;1.1;3.1;12.9;14;F-C;favorde01
88;Russell Westbrook;4.2;2019-20;31;HOU;57;57;1;4.2;106;109;1.7;2.5;0.098;1.6;-0.1;1.5;1.8;21;5.1;18.1;11.5;35.6;2.1;0.8;15;34.4;G;westbru01
89;Bojan Bogdanović;4.2;2019-20;30;UTA;63;63;0;4.2;111;113;2.6;1.6;0.096;1.6;-1.5;0.1;1.1;15.6;2.1;11.2;6.8;10;0.8;0.3;13.1;25.5;G-F;bogdabo02
90;Derrick White;4.2;2019-20;25;SAS;68;20;0;4.2;118;114;3.1;1.1;0.119;1.2;0.1;1.3;1.4;16.4;2.3;12.1;7.2;20;1.3;3.1;12.1;18.9;G;whitede01
91;JJ Redick;4.1;2019-20;35;NOP;60;36;0;4.1;122;116;3.6;0.6;0.125;2.3;-1.7;0.7;1.1;15.4;0.7;9.5;5.1;10.8;0.6;0.5;9.5;20.4;G;redicjj01
92;CJ McCollum;4.1;2019-20;28;POR;70;70;0;4.1;111;118;3.5;0.6;0.077;2.3;-1.8;0.5;1.6;17;1.9;10.2;6.1;19.1;1;1.4;8.1;25.9;G;mccolcj01
93;Lou Williams;4.1;2019-20;33;LAC;65;8;0;4.1;109;111;2.3;1.8;0.105;2.2;-1.4;0.7;1.3;17.3;1.8;9.2;5.6;30.1;1.1;0.6;14.4;28.4;G;willilo02
94;P.J. Tucker;4;2019-20;34;HOU;72;72;0;4;114;111;1.6;2.4;0.078;-2.4;0.6;-1.9;0.1;8.3;4.7;15.6;10.1;6;1.4;1.2;13.9;8.7;F;tuckepj01
95;De'Aaron Fox;4;2019-20;22;SAC;51;49;0;4;111;112;2.6;1.4;0.118;2.3;-0.5;1.8;1.6;20.6;2.4;11.4;6.8;35.3;2.2;1.5;14.1;29.8;G;foxde01
96;Jakob Poeltl;4;2019-20;24;SAS;66;18;0;4;125;108;2.4;1.6;0.163;0.5;2;2.5;1.3;19.1;12.1;22.5;17.3;13.6;1.5;7.1;15.1;13.2;C;poeltja01
97;Zach LaVine;4;2019-20;24;CHI;60;60;0;4;106;110;1.8;2.2;0.091;3.3;-0.8;2.5;2.4;19.4;2.1;13.8;7.7;21.7;2;1.3;13.3;31.7;G-F;lavinza01
98;Malcolm Brogdon;4;2019-20;27;IND;54;54;0;4;111;111;2.3;1.7;0.114;2.3;-0.5;1.8;1.6;17.7;3.1;14.1;8.6;33.8;1;0.5;13.7;25.2;G;brogdma01
99;Thomas Bryant;3.9;2019-20;22;WAS;46;36;0;3.9;127;114;3.1;0.8;0.164;2.9;-0.7;2.2;1.2;21.1;9;23.1;15.8;11.1;1;3.7;10.2;18.9;C;bryanth01
100;Larry Nance Jr.;3.9;2019-20;27;CLE;56;10;0;3.9;122;113;2.8;1.1;0.128;1.4;0.4;1.7;1.4;17.3;7.9;23.1;15.4;12.3;1.9;1.3;11.5;15.2;F-C;nancela02
101;Jrue Holiday;3.9;2019-20;29;NOP;61;61;0;3.9;108;112;2;1.9;0.088;1.6;0.2;1.8;2;17;3.8;10.9;7.3;29.1;2.2;1.9;14.5;24.5;G;holidjr01
102;Serge Ibaka;3.9;2019-20;30;TOR;55;27;0;3.9;108;104;1.2;2.7;0.126;0.1;0;0.1;0.8;17.3;8.3;23.5;16.1;8.6;0.9;3;13.1;24;F-C;ibakase01
103;Jaxson Hayes;3.9;2019-20;19;NOP;64;14;0;3.9;131;111;2.8;1.1;0.171;-0.9;0.6;-0.3;0.5;17.6;9.5;16;12.7;7.2;1.1;4.3;13.4;15;F;hayesja02
104;Jae Crowder;3.8;2019-20;29;MEMMIA;65;53;0;3.8;111;109;1.6;2.2;0.098;-0.5;0.4;-0.1;0.9;12.5;3;18.5;11;11.5;1.8;1.2;10;15.5;F;crowdja01
105;Chris Boucher;3.8;2019-20;27;TOR;62;0;0;3.8;124;101;2.1;1.8;0.224;1;1;2;0.8;20.7;14.1;21.4;17.9;4.8;1.3;7.3;7.4;19.7;F;bouchch01
106;Monte Morris;3.8;2019-20;24;DEN;73;12;0;3.8;118;114;2.7;1.1;0.112;0.4;-0.5;-0.2;0.7;14.9;1.6;7.7;4.7;22.1;1.7;1;8.1;17.5;G;morrimo01
107;Ja Morant;3.8;2019-20;20;MEM;67;67;0;3.8;109;113;2.3;1.5;0.088;1.4;-1.2;0.3;1.2;17.4;2.6;10.4;6.6;35.2;1.3;0.8;17;25.9;G;moranja01
108;Kevin Love;3.8;2019-20;31;CLE;56;56;0;3.8;112;113;2.5;1.3;0.101;2.6;-0.5;2;1.8;17.9;3.3;31.1;17.1;15.4;0.9;0.9;14.5;23.1;F-C;loveke01
109;Kelly Oubre Jr.;3.8;2019-20;24;PHO;56;55;0;3.8;109;110;1.7;2.1;0.093;-0.3;-0.3;-0.5;0.7;14.9;3.8;17.1;10.4;6.6;1.7;1.8;8.2;22.4;F;oubreke01
110;Kentavious Caldwell-Pope;3.7;2019-20;26;LAL;69;26;0;3.7;115;110;1.9;1.9;0.102;-1.2;0.4;-0.8;0.5;11;2.4;6.4;4.4;8.5;1.5;0.7;10.1;14.7;G;caldwke01
111;Robert Covington;3.7;2019-20;29;HOUMIN;70;68;0;3.7;105;107;0.7;3;0.083;-1.2;1.3;0;1.1;13.3;3;20.2;11.4;5.9;2.5;3.7;11.7;17;F-C;covinro01
112;Alec Burks;3.7;2019-20;28;GSWPHI;66;19;0;3.7;112;114;2.5;1.2;0.101;1.2;-0.7;0.5;1.1;16.7;2.9;14.9;8.7;17.2;1.7;0.9;9.3;23.8;G;burksal01
113;Aaron Gordon;3.7;2019-20;24;ORL;62;62;0;3.7;107;110;1.4;2.3;0.087;-0.1;0.1;0;1;15.1;5.5;20.3;12.7;17.4;1.2;1.7;10.4;20.7;F;gordoaa01
114;Kelly Olynyk;3.7;2019-20;28;MIA;67;9;0;3.7;116;108;1.9;1.8;0.135;0;1;1;1;14.6;3.9;21.6;13.1;13.3;1.7;1.8;13.8;17.4;C-F;olynyke01
115;Danuel House Jr.;3.6;2019-20;26;HOU;63;52;0;3.6;114;112;1.9;1.8;0.091;-0.8;0;-0.7;0.6;11.3;3.1;11.6;7.3;6.1;1.6;1.5;8.5;13.7;G;houseda01
116;Dennis Schröder;3.6;2019-20;26;OKC;65;2;0;3.6;108;112;1.9;1.8;0.087;1.1;-1.1;-0.1;1;16.7;1.1;11.6;6.5;21.9;1.1;0.6;13.4;27.2;G;schrode01
117;Cody Zeller;3.6;2019-20;27;CHO;58;39;0;3.6;116;111;2.3;1.3;0.129;0.2;-0.8;-0.6;0.5;18.8;12.6;21.2;16.7;11.3;1.5;1.7;11.9;20.8;C-F;zelleco01
118;Dwight Powell;3.6;2019-20;28;DAL;40;37;0;3.6;134;111;2.6;1;0.162;0.4;0.9;1.3;0.9;15.9;7.5;14.8;11.2;7.7;1.5;1.8;11.5;12.6;F-C;poweldw01
119;Dario Šarić;3.6;2019-20;25;PHO;66;51;0;3.6;114;112;2.1;1.5;0.105;-0.1;-0.3;-0.4;0.7;14.2;6.7;21.1;13.8;10.8;1.1;0.9;12.9;17.8;F-C;saricda01
120;Patrick Beverley;3.6;2019-20;31;LAC;51;50;0;3.6;116;107;1.6;2;0.128;-0.3;2.5;2.2;1.4;12.5;4.5;15.8;10.3;18.2;1.9;1.6;15.4;13.3;G;beverpa01
121;Ersan İlyasova;3.6;2019-20;32;MIL;63;8;0;3.6;119;102;1.6;2;0.174;-0.3;0.8;0.4;0.6;14.9;6.6;22.7;15.1;6.6;1.1;1.5;8.8;16.1;F;ilyaser01
122;Marcus Morris;3.6;2019-20;30;LACNYK;62;62;0;3.6;111;113;2.1;1.5;0.088;0.6;-0.7;-0.1;0.9;14.3;3.2;14;8.5;6.8;1.2;1.4;9.7;21.9;F;morrima03
123;Dāvis Bertāns;3.5;2019-20;27;WAS;54;4;0;3.5;120;116;3;0.5;0.107;2.7;-1.8;0.9;1.1;15.5;2.3;15.1;8.5;8.4;1.1;1.8;8.2;19;F;bertada01
124;Goran Dragić;3.5;2019-20;33;MIA;59;3;0;3.5;110;113;2.2;1.3;0.102;1.4;-1.6;-0.1;0.8;16.3;2;10.2;6.3;29.2;1.2;0.6;14.8;25.9;G;dragigo01
125;Brad Wanamaker;3.5;2019-20;30;BOS;71;1;0;3.5;115;109;1.8;1.8;0.124;-1.9;1.3;-0.6;0.5;12.8;1.7;9.4;5.6;17.8;2.2;0.9;15.3;15.5;G;wanambr01
