Rk;Player;WS;Season;Age;Team;G;GS;AS;WS;ORtg;DRtg;OWS;DWS;WS/48;OBPM;DBPM;BPM;VORP;PER;ORB%;DRB%;TRB%;AST%;STL%;BLK%;TOV%;USG%;Pos;Player-additional
15;Rudy Gobert;9.3;2014-15;22;UTA;82;37;0;9.3;122;98;5;4.3;0.206;1.7;2.5;4.2;3.4;21.6;14.3;27.2;20.7;8.2;1.6;7;16.9;14;C;goberru01
16;Blake Griffin;9;2014-15;25;LAC;67;67;1;9;113;106;6.6;2.4;0.183;3.8;0.2;4;3.6;22.8;6.1;17.9;12.1;26.2;1.4;1.2;10.2;28.4;F-C;griffbl01
17;Klay Thompson;8.8;2014-15;24;GSW;77;77;1;8.8;112;104;5.7;3.1;0.172;4.5;-0.1;4.4;4;20.8;1.2;9.4;5.4;14.6;1.7;1.8;9.5;27.6;G-F;thompkl01
18;Kevin Love;8.7;2014-15;26;CLE;75;75;0;8.7;115;105;5.8;2.9;0.165;3.2;-0.4;2.7;3;18.8;6.5;26.3;16.6;10.7;1;1.2;10;21.7;F-C;loveke01
19;Gordon Hayward;8.7;2014-15;24;UTA;76;76;0;8.7;111;105;5.8;2.9;0.159;3.5;0.5;4;4;20.2;2.4;14;8.2;21.7;2.2;0.9;13.8;26.2;F-G;haywago01
20;Al Horford;8.7;2014-15;28;ATL;76;76;1;8.7;114;102;5.1;3.6;0.179;2.6;1.5;4.1;3.6;21.4;6.7;19.8;13.4;18.6;1.5;3.5;8.9;22.2;C-F;horfoal01
21;Kawhi Leonard;8.6;2014-15;23;SAS;64;64;0;8.6;113;96;4.2;4.4;0.204;2.8;3.1;5.9;4.1;22;4.8;20.6;12.9;13;3.7;1.8;9.4;23;F;leonaka01
22;LaMarcus Aldridge;8.6;2014-15;29;POR;71;71;1;8.6;108;102;4.9;3.7;0.165;3.2;-0.3;2.9;3.1;22.8;7.7;22.9;15.5;9.2;1;1.9;7.2;30.2;F-C;aldrila01
23;Marcin Gortat;8.6;2014-15;30;WAS;82;82;0;8.6;114;100;4.4;4.2;0.168;0.6;0.9;1.5;2.1;18.2;8.5;24.1;16.5;6.5;1;3.6;10.5;17.6;C-F;gortama01
24;Draymond Green;8.5;2014-15;24;GSW;79;79;0;8.5;110;97;3.3;5.2;0.163;0.7;2.8;3.5;3.5;16.4;5.1;22.4;14;16.1;2.4;2.9;13.5;17.2;F;greendr01
25;Derrick Favors;8.3;2014-15;23;UTA;74;74;0;8.3;113;102;5;3.3;0.175;1.9;0.6;2.5;2.6;21.8;10;20.7;15.4;9.4;1.4;4.3;10.2;23.8;F-C;favorde01
26;Paul Millsap;8.3;2014-15;29;ATL;73;73;1;8.3;109;99;4;4.3;0.166;1.7;1.7;3.4;3.3;20;6.9;20;13.6;15.4;2.8;2.4;13.3;23.8;F;millspa01
27;Jonas Valančiūnas;8.2;2014-15;22;TOR;80;80;0;8.2;121;105;5.8;2.4;0.189;1.4;-0.9;0.5;1.3;20.6;11.8;26.3;19.1;3.1;0.8;3.6;12.4;19.1;C;valanjo01
28;Danny Green;7.8;2014-15;27;SAS;81;80;0;7.8;114;100;4;3.9;0.163;2.6;2;4.6;3.8;16.5;2.7;13.9;8.4;10.3;2.2;2.8;10.5;17.5;G-F;greenda02
29;John Wall;7.8;2014-15;24;WAS;79;79;1;7.8;105;102;3.6;4.2;0.132;2.6;1;3.6;4;19.9;1.5;12.8;7.3;46.3;2.5;1.3;18.7;26.1;G;walljo01
30;Jeff Teague;7.7;2014-15;26;ATL;73;72;1;7.7;111;104;5;2.8;0.166;2.7;0.3;2.9;2.8;20.6;1.6;7.7;4.7;37.9;2.9;1.2;16.6;25.3;G;teaguje01
31;Andre Drummond;7.7;2014-15;21;DET;82;82;0;7.7;107;100;3.4;4.3;0.147;0.6;-0.7;-0.1;1.2;21.4;18.3;30.1;24;3.9;1.5;4.8;9.7;22;C;drumman01
32;Kyle Korver;7.5;2014-15;33;ATL;75;75;1;7.5;122;106;5;2.4;0.148;2.4;0.4;2.8;3;14.8;0.7;13.3;7.2;12.1;1.1;1.5;14.1;14.4;G-F;korveky01
33;Dirk Nowitzki;7.2;2014-15;36;DAL;77;77;1;7.2;113;107;5.2;2;0.152;2.7;-0.5;2.2;2.4;19.2;2.1;19.9;11;10.4;0.9;1.2;6.5;24.9;F-C;nowitdi01
34;Zach Randolph;7.2;2014-15;33;MEM;71;71;0;7.2;107;101;3.4;3.8;0.149;1.4;-0.1;1.3;1.9;19.5;11.2;25.8;18.5;11.4;1.6;0.5;12.8;24.3;F-C;randoza01
35;Kyle Lowry;7.1;2014-15;28;TOR;70;70;1;7.1;110;107;5.1;2;0.141;3.2;-0.1;3;3.1;19.3;2.6;13.1;7.8;32.4;2.3;0.4;12.8;25.4;G;lowryky01
36;DeMarre Carroll;7;2014-15;28;ATL;70;69;0;7;117;104;4.3;2.8;0.154;1.2;0.4;1.7;2;15.9;5.3;13.8;9.7;8.3;2.2;0.7;9.3;16.9;F;carrode01
37;Nikola Vučević;7;2014-15;24;ORL;74;74;0;7;109;106;4.5;2.5;0.133;2;-1.2;0.9;1.8;21.5;10.4;26;18.1;11;1.1;1.7;10.2;26;C;vucevni01
38;Ty Lawson;7;2014-15;27;DEN;75;75;0;7;113;111;6;1;0.126;3;-0.9;2.2;2.8;18.5;1.6;8.1;4.7;43;1.7;0.3;14.6;20.6;G;lawsoty01
39;Brook Lopez;7;2014-15;26;BRK;72;44;0;7;112;105;4.7;2.2;0.159;1.8;-0.7;1.2;1.6;22.7;11.5;17.1;14.3;4.5;1.1;4.8;8.6;26.3;C;lopezbr01
40;Eric Bledsoe;7;2014-15;25;PHO;81;81;0;7;107;106;4.1;2.9;0.119;1.6;0.5;2.1;2.9;18.4;2.8;13.9;8.3;27.9;2.3;1.2;18.1;23.7;G;bledser01
41;Mike Conley;6.8;2014-15;27;MEM;70;70;0;6.8;110;104;4.2;2.7;0.147;2.6;0.2;2.8;2.7;18.6;1.5;9.2;5.4;28;2.1;0.5;13.6;23.7;G;conlemi01
42;Greg Monroe;6.8;2014-15;24;DET;69;57;0;6.8;110;103;4;2.8;0.153;2;0;2;2.1;21.2;11.2;25.1;17.9;11.7;1.9;1.3;13;23.9;C-F;monrogr01
43;Goran Dragić;6.8;2014-15;28;MIAPHO;78;78;0;6.8;112;110;5.4;1.4;0.123;1.6;-0.8;0.8;1.8;17.4;3.5;8.2;5.9;22.8;1.5;0.5;13.5;21.8;G;dragigo01
44;Tristan Thompson;6.8;2014-15;23;CLE;82;15;0;6.8;121;106;4.7;2.1;0.148;0.1;-1.4;-1.2;0.4;15.6;14.5;19.7;17.2;2.7;0.8;2.2;12.2;14;F-C;thomptr01
45;Harrison Barnes;6.7;2014-15;22;GSW;82;82;0;6.7;116;104;3.7;3;0.139;0.2;-0.1;0.1;1.2;13.4;5.6;15.1;10.5;6.9;1.3;0.6;9;14.9;F;barneha02
46;JJ Redick;6.7;2014-15;30;LAC;78;78;0;6.7;118;111;5.8;0.9;0.134;2.9;-1.6;1.3;2;16.2;1;6.6;3.9;9;0.8;0.3;8.5;21;G;redicjj01
47;Khris Middleton;6.7;2014-15;23;MIL;79;58;0;6.7;109;102;3.2;3.5;0.135;0.5;1.1;1.6;2.2;15.6;2.3;14.3;8.4;12.7;2.6;0.4;10.8;19.9;F-G;middlkh01
48;Lou Williams;6.6;2014-15;28;TOR;80;0;0;6.6;114;109;5.4;1.1;0.157;3.5;-0.9;2.6;2.3;19.9;1.4;7.3;4.3;13.6;2.3;0.4;8.4;27;G;willilo02
49;Trevor Ariza;6.6;2014-15;29;HOU;82;82;0;6.6;107;103;2.7;3.9;0.108;-0.1;1.1;1;2.2;12.7;2.9;14.4;8.6;11.1;2.6;0.5;12.7;16.5;F;arizatr01
50;Tyler Zeller;6.5;2014-15;25;BOS;82;59;0;6.5;119;105;4.5;2;0.179;1;0;0.9;1.3;18.9;9.1;20.5;14.7;10.8;0.5;2.3;9.8;19.6;F-C;zellety01
51;Enes Freedom;6.4;2014-15;22;OKCUTA;75;74;0;6.4;111;106;4.3;2.1;0.145;1.6;-2.5;-0.9;0.6;20.3;14.6;20.5;17.6;4.8;0.9;1.1;12.3;24.7;C;kanteen01
52;Ed Davis;6.3;2014-15;25;LAL;79;24;0;6.3;124;107;4.6;1.6;0.164;1.4;0.1;1.5;1.6;20;13.3;23.1;18;8.3;1.4;4.3;9.5;14.8;F;davised01
53;Giannis Antetokounmpo;6.2;2014-15;20;MIL;81;71;0;6.2;105;101;2.2;4;0.117;-1.2;1.2;0;1.2;14.8;4.5;19.7;12.2;13.1;1.5;2.8;15.6;19.6;F-G;antetgi01
54;Wesley Matthews;6.2;2014-15;28;POR;60;60;0;6.2;114;105;4;2.2;0.147;2;1.1;3.1;2.6;16.1;2.1;9.5;5.9;10.8;1.9;0.4;9;19.8;G;matthwe02
55;Patrick Patterson;6.1;2014-15;25;TOR;81;4;0;6.1;122;108;4.4;1.7;0.137;2.3;0.2;2.5;2.4;14.6;6.8;16.3;11.6;10.7;1.4;1.6;8.7;13.1;F;pattepa01
56;Rudy Gay;6.1;2014-15;28;SAC;68;67;0;6.1;110;110;4.8;1.3;0.122;3.4;-0.7;2.7;2.9;19.7;4.8;13.7;9.4;19;1.5;1.3;12.4;27;F;gayru01
57;Brandan Wright;6.1;2014-15;27;BOSDALPHO;75;7;0;6.1;133;104;4.3;1.8;0.202;2.1;1.6;3.7;2.1;20.4;9.6;14.7;12.1;4.4;1.7;5.1;7.6;13.6;F-C;wrighbr03
58;Isaiah Thomas;6.1;2014-15;25;BOSPHO;67;1;0;6.1;114;109;5;1.1;0.169;4.1;-0.9;3.2;2.3;20.6;2.1;7.7;4.9;27.2;1.6;0.2;13.1;27.8;G;thomais02
59;DeMarcus Cousins;6;2014-15;24;SAC;59;59;1;6;104;101;2.8;3.2;0.144;2.8;1.5;4.3;3.2;25.2;10.8;30.6;21.1;20.4;2.3;4;16.3;34.1;C-F;couside01
60;Nikola Mirotić;5.7;2014-15;23;CHI;82;3;0;5.7;111;101;3;2.7;0.165;1.4;1;2.3;1.8;17.9;4.3;21.8;13.3;9.7;1.7;2.4;10.6;22.8;F;mirotni01
61;Anthony Morrow;5.7;2014-15;29;OKC;74;0;0;5.7;124;108;4.4;1.2;0.151;1.9;-0.1;1.8;1.7;14.8;2.4;9.1;5.8;5.2;1.5;0.5;5.5;16.5;G;morroan01
62;Timofey Mozgov;5.7;2014-15;28;CLEDEN;81;80;0;5.7;113;105;3.5;2.2;0.133;-0.6;-0.1;-0.7;0.7;16.6;11;21.4;16.1;4.3;0.8;3.7;14.9;16.9;C;mozgoti01
63;Kenneth Faried;5.6;2014-15;25;DEN;75;71;0;5.6;111;106;3.5;2.1;0.13;0.6;-0.7;-0.1;1;18.4;12.1;22.9;17.3;7.1;1.5;2.1;12;20.3;F-C;farieke01
64;Serge Ibaka;5.6;2014-15;25;OKC;64;64;0;5.6;109;104;2.9;2.7;0.127;0.5;0.4;0.9;1.6;16.6;7;18.1;12.6;4.2;0.7;5.8;10.4;18.9;F-C;ibakase01
65;Joakim Noah;5.6;2014-15;29;CHI;67;67;0;5.6;109;102;2.4;3.1;0.13;0.1;2;2.1;2.1;15.3;11.9;22.1;17.1;23;1.2;2.6;19.6;13.7;C;noahjo01
66;Chandler Parsons;5.5;2014-15;26;DAL;66;66;0;5.5;112;108;3.8;1.7;0.121;2;-0.4;1.6;2;16.3;3.2;13;8.1;11.4;1.6;0.7;9.5;20.6;F;parsoch01
67;Paul Pierce;5.5;2014-15;37;WAS;73;73;0;5.5;112;104;3.2;2.3;0.138;1.2;0.3;1.5;1.7;15.2;2.7;14.3;8.7;11.9;1.2;1;10.9;19.9;F-G;piercpa01
68;George Hill;5.4;2014-15;28;IND;43;36;0;5.4;117;103;3.7;1.6;0.203;4.1;1.2;5.3;2.3;21.5;2.2;13.3;7.8;31.4;1.8;0.9;10.3;23.8;G;hillge01
69;Luol Deng;5.4;2014-15;29;MIA;72;72;0;5.4;110;109;3.7;1.6;0.106;1.1;-1.1;0;1.2;15.5;5.2;13.3;9.3;9.9;1.4;0.8;10.7;19.5;F;denglu01
70;Brandon Bass;5.3;2014-15;29;BOS;82;43;0;5.3;112;106;3.4;1.9;0.132;0.5;-0.5;0;1;16.3;7.8;14.9;11.3;8.6;1.1;1.3;9.6;19.5;F;bassbr01
71;Hassan Whiteside;5.3;2014-15;25;MIA;48;32;0;5.3;117;97;2.8;2.4;0.221;2.5;1.6;4.1;1.8;26.2;15.6;34.7;25.4;1;1.2;9.2;11.3;21.1;C;whiteha01
72;Andrew Bogut;5.2;2014-15;30;GSW;67;65;0;5.2;110;97;1.9;3.4;0.159;-0.9;3.3;2.4;1.8;15.8;9.9;26.5;18.5;15.4;1.2;5.3;22.1;13.2;C;bogutan01
73;Nicolas Batum;5.2;2014-15;26;POR;71;71;0;5.2;106;103;2;3.2;0.105;0.3;1.8;2.1;2.4;13.1;2.8;15.6;9.4;20.5;1.7;1.2;17;14.6;F-G;batumni01
74;Jeff Green;5.2;2014-15;28;BOSMEM;78;70;0;5.2;106;106;2.7;2.4;0.101;0.5;-0.7;-0.2;1.2;14.4;2.9;12.1;7.5;8.8;1.1;1.1;9;21.9;F;greenje02
75;Robin Lopez;5.1;2014-15;26;POR;59;59;0;5.1;117;104;3.2;1.9;0.15;0.1;0.1;0.1;0.9;16.2;12.7;13.1;12.9;5.1;0.5;3.7;12.9;15.5;C;lopezro01
76;Amir Johnson;5.1;2014-15;27;TOR;75;72;0;5.1;115;107;3.5;1.6;0.124;0;-0.1;-0.1;0.9;15.4;9.3;17.3;13.3;9.4;1.1;2.4;16;15.7;F-C;johnsam01
77;Andre Iguodala;5.1;2014-15;31;GSW;77;0;0;5.1;110;103;2.3;2.8;0.117;-0.4;1.4;0.9;1.5;12.3;2.4;10.8;6.7;14.6;2.1;0.9;13.9;13.3;F-G;iguodan01
78;Ömer Aşık;5;2014-15;28;NOP;76;76;0;5;112;105;2.8;2.2;0.12;-0.4;-0.9;-1.2;0.4;15.5;14;28.8;21.4;5.4;0.8;2.1;15.7;14;C;asikom01
79;Gorgui Dieng;4.9;2014-15;25;MIN;73;49;0;4.9;113;108;3.4;1.5;0.108;-0.1;0.3;0.2;1.2;17.2;11.3;20.8;15.9;10.5;1.6;4.5;16.9;15;C;dienggo01
80;Reggie Jackson;4.9;2014-15;24;DETOKC;77;40;0;4.9;106;108;3.3;1.7;0.104;1.8;-0.6;1.1;1.8;17.2;2.6;12.9;7.8;34.8;1.4;0.3;14.6;24.6;G;jacksre01
81;P.J. Tucker;4.9;2014-15;29;PHO;78;63;0;4.9;108;105;2.2;2.7;0.098;-0.7;1;0.4;1.4;12.5;5.2;18;11.5;7.4;2.2;0.7;12.7;13.9;F;tuckepj01
82;Courtney Lee;4.8;2014-15;29;MEM;77;74;0;4.8;109;106;2.5;2.4;0.099;-1;0.5;-0.5;0.9;11.5;1;7.6;4.3;9.8;1.7;0.4;10;15.2;G;leeco01
83;Taj Gibson;4.8;2014-15;29;CHI;62;17;0;4.8;112;104;2.7;2.1;0.137;-0.5;0.1;-0.4;0.7;16.1;10.7;14.6;12.7;6.9;1.1;3.2;11.6;17.6;F-C;gibsota01
84;Tobias Harris;4.8;2014-15;22;ORL;68;63;0;4.8;107;108;3;1.8;0.098;1.1;-0.6;0.5;1.5;16.7;3.4;17.3;10.3;8.8;1.5;1.2;9.8;22.5;F;harrito02
85;Kevin Durant;4.8;2014-15;26;OKC;27;27;1;4.8;121;105;3.8;1;0.252;8.6;1.4;10;2.8;27.6;1.9;18.7;10.4;22.2;1.3;2.2;12;29.1;F-G;duranke01
86;Mason Plumlee;4.8;2014-15;24;BRK;82;45;0;4.8;109;103;2.5;2.3;0.131;-0.2;0.3;0.1;0.9;18;11.3;21.6;16.5;7;1.9;2.9;14.4;19.2;C-F;plumlma01
87;Al Jefferson;4.7;2014-15;30;CHO;65;61;0;4.7;101;100;1.3;3.4;0.113;0.9;0.7;1.6;1.8;19.7;5.3;25.5;15.1;11.6;1.2;3.3;5.9;26.3;C-F;jeffeal01
88;Donatas Motiejūnas;4.7;2014-15;24;HOU;71;62;0;4.7;107;105;2.4;2.3;0.11;-0.4;-0.1;-0.5;0.8;14.4;7.4;15.4;11.4;10.8;1.4;1.3;13.7;19.1;F-C;motiedo01
89;Tyreke Evans;4.6;2014-15;25;NOP;79;76;0;4.6;103;107;2.4;2.2;0.082;1.4;-0.2;1.2;2.2;17.7;3.5;14.1;8.8;32.7;2;1;16;26.1;G-F;evansty01
90;Markieff Morris;4.6;2014-15;25;PHO;82;82;0;4.6;102;105;1.8;2.7;0.085;-0.5;0.2;-0.3;1.1;15.8;4.6;17;10.7;12.4;2;1.2;12.4;23.3;F;morrima02
91;Cory Joseph;4.5;2014-15;23;SAS;79;14;0;4.5;115;104;2.7;1.8;0.149;0.2;1.3;1.4;1.2;15.5;3.5;11.4;7.5;19.7;1.6;0.9;12.4;17;G;josepco01
92;Brandon Knight;4.5;2014-15;23;MILPHO;63;61;0;4.5;103;104;2;2.5;0.106;1.9;-0.3;1.6;1.9;17.1;1.6;12;6.8;27.4;2.3;0.4;16.1;25.9;G;knighbr03
93;Kemba Walker;4.5;2014-15;24;CHO;62;58;0;4.5;103;104;1.8;2.6;0.101;1.7;0.6;2.3;2.3;17.6;1.8;9.9;5.7;27.1;2.2;1.2;8.3;25.9;G;walkeke02
94;Luis Scola;4.4;2014-15;34;IND;81;16;0;4.4;104;101;1.7;2.7;0.126;-0.5;0.2;-0.3;0.7;16.8;9.3;25.6;17.5;11;1.5;0.8;11.3;22.8;F;scolalu01
95;Marvin Williams;4.3;2014-15;28;CHO;78;37;0;4.3;106;103;1.5;2.9;0.102;-1.4;1.4;0;1;11.8;3.1;18.2;10.4;7.8;1.8;1.4;10.1;13.3;F;willima02
96;Matt Barnes;4.3;2014-15;34;LAC;76;74;0;4.3;108;107;2.2;2.1;0.091;-0.5;0.2;-0.3;1;11.3;2.6;12.2;7.5;7.2;1.5;1.8;11.6;14.9;F;barnema02
97;David West;4.3;2014-15;34;IND;66;66;0;4.3;103;102;1.4;2.8;0.108;0.3;1.3;1.6;1.7;16;6.4;19.7;13.1;20.1;1.3;2;13.7;21;F-C;westda01
98;Roy Hibbert;4.2;2014-15;28;IND;76;76;0;4.2;101;101;1;3.2;0.105;-1.8;0.6;-1.2;0.4;15.4;9;21.9;15.5;7.4;0.5;5.1;11.8;21.3;C;hibbero01
99;Devin Harris;4.2;2014-15;31;DAL;76;3;0;4.2;113;108;2.9;1.3;0.12;0.6;0.8;1.4;1.4;14.8;0.8;8;4.4;20.4;2.3;0.7;12.5;18;G;harride01
100;Zaza Pachulia;4.2;2014-15;30;MIL;73;45;0;4.2;103;100;1.3;2.9;0.116;-0.4;0.8;0.4;1;15.6;13.1;19.9;16.5;16.2;2.4;1;18.2;19.1;C;pachuza01
101;Jared Dudley;4.1;2014-15;29;MIL;72;22;0;4.1;112;104;2;2.1;0.116;-0.5;1;0.6;1.1;12.3;3;11.6;7.3;11.5;2.1;0.5;12.1;13.5;F-G;dudleja01
102;Mike Dunleavy;4.1;2014-15;34;CHI;63;63;0;4.1;113;106;2.4;1.7;0.108;-0.3;0.2;0;0.9;11.6;1.7;12.7;7.3;9.7;1.1;0.8;10.4;14.2;F-G;dunlemi02
103;Steven Adams;4.1;2014-15;21;OKC;70;67;0;4.1;108;104;1.9;2.2;0.111;-1.5;0.2;-1.3;0.3;14.1;12.2;19.3;15.8;5.5;1.1;3.8;16.8;14.3;C;adamsst01
104;Tony Allen;4.1;2014-15;33;MEM;63;41;0;4.1;103;98;0.9;3.2;0.119;-1.5;3.1;1.6;1.5;14.6;7.2;12.2;9.7;8.1;4.1;1.5;14.4;16.6;G-F;allento01
105;James Johnson;4.1;2014-15;27;TOR;70;17;0;4.1;114;104;2.5;1.6;0.143;0.7;1.7;2.4;1.5;17.9;5.1;16.5;10.8;11.4;2;4.1;15;17.4;F;johnsja01
106;Joe Johnson;4.1;2014-15;33;BRK;80;80;0;4.1;105;110;2.6;1.5;0.07;0.7;-0.8;-0.1;1.3;14.1;2.1;13.3;7.7;17.1;1.1;0.4;11.1;20.3;G-F;johnsjo02
107;Tony Parker;4.1;2014-15;32;SAS;68;68;0;4.1;105;107;2.4;1.7;0.1;0.1;-1.4;-1.3;0.3;15.9;0.9;6.5;3.7;28.7;1.2;0.1;13.9;24.5;G;parketo01
108;Tiago Splitter;4;2014-15;30;SAS;52;35;0;4;117;101;2.3;1.7;0.189;0.8;1.5;2.3;1.1;18.9;10.2;17.4;13.9;11.8;1.7;2.7;14.4;18.4;F-C;splitti01
109;Rodney Stuckey;4;2014-15;28;IND;71;36;0;4;104;105;1.9;2.2;0.103;0.1;0.2;0.3;1.1;15.4;2.1;12.4;7.3;20.2;1.5;0.4;12.2;23.4;G;stuckro01
110;Bismack Biyombo;4;2014-15;22;CHO;64;21;0;4;115;99;1.8;2.2;0.156;-2.4;1.3;-1.1;0.3;15.2;13.7;22.6;18;2;0.7;6.3;16.5;11.6;C-F;biyombi01
111;Jared Sullinger;4;2014-15;22;BOS;58;49;0;4;106;103;1.9;2.1;0.123;1.3;-0.2;1.1;1.2;17.9;10.1;20.9;15.4;14.2;1.4;2.1;9.3;23.6;F;sullija01
112;Ersan İlyasova;4;2014-15;27;MIL;58;36;0;4;111;103;2.3;1.7;0.146;1.6;-0.5;1.1;1;16.8;7;17;12;7.4;1.4;1.2;6.9;22.1;F;ilyaser01
113;C.J. Watson;4;2014-15;30;IND;57;21;0;4;110;104;2.2;1.8;0.135;0.6;0.8;1.3;1.2;15.4;1.4;11.2;6.3;23.3;2.1;0.5;16.9;18.8;G;watsocj01
114;Nerlens Noel;4;2014-15;20;PHI;75;71;0;4;96;99;-0.2;4.2;0.083;-2.6;2.3;-0.3;1;15;8.3;21;14.3;9.8;2.9;5;16.2;17;C-F;noelne01
115;Marcus Morris;4;2014-15;25;PHO;81;35;0;4;107;107;2.2;1.8;0.093;0.1;0;0.1;1.1;13.7;3.9;16.9;10.3;10.2;1.5;0.6;8.2;19;F;morrima03
116;Marreese Speights;4;2014-15;27;GSW;76;9;0;4;108;102;2.2;1.8;0.158;-0.9;-1.1;-1.9;0;19.5;10.1;18.7;14.5;9.9;0.8;2.1;10.2;29.1;C-F;speigma01
117;Robert Covington;4;2014-15;24;PHI;70;49;0;4;104;104;1.6;2.3;0.097;0.3;0.4;0.7;1.3;14.7;3.4;14.6;8.8;9.8;2.5;1.3;13.1;21.8;F-C;covinro01
118;DeMar DeRozan;4;2014-15;25;TOR;60;60;0;4;104;109;2.6;1.4;0.09;0.5;-1.4;-0.9;0.6;17.4;2.3;12.9;7.6;17;1.8;0.4;10.4;28.4;G-F;derozde01
119;Danilo Gallinari;3.9;2014-15;26;DEN;59;27;0;3.9;114;109;3;1;0.132;2.6;-0.2;2.4;1.6;16.8;2.3;14.7;8.3;9.4;1.6;1.1;8;21.5;F;gallida01
120;Aron Baynes;3.9;2014-15;28;SAS;70;17;0;3.9;116;103;2.3;1.6;0.166;-1.4;-0.4;-1.8;0.1;15.9;11.2;20.7;16.1;4.9;0.7;1.5;14.8;17.8;C;baynear01
121;Jae Crowder;3.9;2014-15;24;BOSDAL;82;17;0;3.9;108;104;1.9;2;0.113;-0.2;0.7;0.5;1;13.9;4.7;14.9;9.7;8.6;2.2;1.2;7.5;17.5;F;crowdja01
122;Cody Zeller;3.8;2014-15;22;CHO;62;45;0;3.8;108;102;1.6;2.2;0.123;-2;1.4;-0.6;0.5;14.1;7;20.1;13.4;10.9;1.2;2.6;12.2;15.6;C-F;zelleco01
123;Darren Collison;3.8;2014-15;27;SAC;45;45;0;3.8;112;110;3;0.8;0.116;2.3;-0.2;2.1;1.6;17.5;1.4;8.7;5.2;27.2;2.2;0.7;15.1;20.9;G;collida01
124;Michael Kidd-Gilchrist;3.8;2014-15;21;CHO;55;52;0;3.8;106;103;1.6;2.2;0.114;-1.1;0.6;-0.5;0.6;15.1;7.4;21.9;14.4;8.2;1;1.9;9.9;18.4;F;kiddgmi01
125;Kris Humphries;3.8;2014-15;29;WAS;64;17;0;3.8;108;101;1.6;2.1;0.134;-1;0;-1;0.3;15.4;10.1;24.4;17.4;6.7;1.3;1.5;8.5;18.3;F-C;humphkr01
126;Bradley Beal;3.7;2014-15;21;WAS;63;59;0;3.7;102;105;1.3;2.4;0.085;-0.1;0.2;0.1;1.1;14;3.1;9.6;6.4;15;1.8;0.7;11.7;22.5;G;bealbr01
